build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
704230715,ff463a4f3f9b400da0bb3d364d85b288899721ee,188,master,failed,113,2020-07-02 08:02:16 UTC,704230716,704230717,704230718,704230719,704230720,704230721,pull_request
608949326,e4bd9702f9d2ba0533276075910a9233351f437a,180,master,failed,115,2019-11-07 21:21:03 UTC,608949327,608949328,608949329,608949330,608949331,608949332,pull_request
572344190,f8855c49b33c6312fa7b46916a2259ffcd3a4fa5,178,master,failed,96,2019-08-15 15:12:54 UTC,572344191,572344192,572344193,572344194,572344195,572344196,pull_request
477302392,033c62e8bae72e5bfa5ebe718a65321fd34c41da,174,master,passed,242,2019-01-09 11:49:01 UTC,477302393,477302394,477302395,477302396,477302397,477302398,pull_request
439586836,651ec25da7b039773a5a12b9bf76758323e104e7,166,master,passed,163,2018-10-10 11:11:51 UTC,439586837,439586838,439586839,439586840,439586841,439586842,pull_request
439585909,243239936a3a5df0d072d9567160e0efed9c79aa,165,master,passed,151,2018-10-10 11:09:33 UTC,439585910,439585911,439585912,439585913,439585914,439585915,pull_request
439468508,fad9da8fc26ad2518769be461883fac56e6671df,164,master,passed,124,2018-10-10 04:49:51 UTC,439468509,439468510,439468512,439468513,439468515,439468516,pull_request
439452306,c9faaa5b7d4df84d6ebd66fade38b74ce2500ce4,162,master,passed,142,2018-10-10 03:22:03 UTC,439452307,439452308,439452309,439452310,439452311,439452312,pull_request
437718923,5d5b4ffb007b43c21db416540e5bc530f105a0a6,161,master,passed,145,2018-10-05 16:48:27 UTC,437718924,437718925,437718926,437718927,437718928,437718929,pull_request
376492485,a0cce864fcca45c3c19d620dd206a432a969797a,155,master,passed,287,2018-05-08 18:28:37 UTC,376492486,376492487,376492488,376492489,376492490,376492491,pull_request
332915735,47652f3f906a2e9c3821f9a9122b43a95494e9af,153,master,passed,238,2018-01-24 18:24:15 UTC,332915736,332915737,332915738,332915739,332915740,332915741,pull_request
228946959,c2132fec566dc70ae4ca8a18365b899e9f30d734,143,master,errored,132,2017-05-04 23:58:31 UTC,228946960,228946961,228946962,228946963,228946964,228946965,228946966,pull_request
228946630,36ae40fbaf3fec4358985d5dd894dccb418fb036,143,master,errored,112,2017-05-04 23:56:55 UTC,228946631,228946632,228946633,228946634,228946635,228946636,228946637,pull_request
