build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
755262554,db46af8bcd69dd468e57752551e2e344b28dbc91,,devel,passed,1187,2021-01-19 23:29:44 UTC,755262555,755262556,755262557,755262558,755262559,755262560,755262561,755262562,755262563,755262564,755262565,755262566,755262567,push
748214454,f2753496ddd90133871d956589e1f01eae75d154,765,devel,passed,1182,2020-12-07 22:05:53 UTC,748214455,748214456,748214457,748214458,748214459,748214460,748214461,748214462,748214464,748214465,748214467,748214469,748214471,pull_request
747885309,6520b9e322ff9d1353f4ae3714930c0543263e4f,764,master,passed,1154,2020-12-06 02:01:14 UTC,747885310,747885311,747885312,747885313,747885314,747885315,747885316,747885317,747885318,747885319,747885320,747885321,747885322,pull_request
747754356,d67450c4b6d713a5ad0e957172ad63d218db7226,764,master,failed,1145,2020-12-05 03:17:39 UTC,747754357,747754358,747754359,747754360,747754361,747754362,747754363,747754364,747754365,747754366,747754367,747754368,747754369,pull_request
740139702,96138a55c5eb00ba6eeb4ac9bca67f644779f2e1,763,master,failed,972,2020-10-30 09:25:30 UTC,740139703,740139704,740139705,740139706,740139707,740139708,740139709,740139710,740139711,740139712,740139713,740139714,740139715,pull_request
738696990,e1010a7ab74127e406091eb70445531a74772668,762,master,passed,1062,2020-10-25 10:29:02 UTC,738696991,738696992,738696993,738696994,738696995,738696996,738696997,738696998,738696999,738697000,738697001,738697002,738697003,pull_request
738696230,1ccf4a96b313f47199b3cbb190be39d637050576,762,master,failed,1023,2020-10-25 10:20:08 UTC,738696231,738696232,738696233,738696234,738696235,738696236,738696237,738696238,738696239,738696240,738696241,738696242,738696243,pull_request
732502421,59d0789165141d2a97a5e41d2cd9f68f0a7b37ab,758,master,passed,1070,2020-10-03 13:01:38 UTC,732502422,732502423,732502424,732502425,732502426,732502427,732502428,732502429,732502430,732502431,732502432,732502433,732502434,pull_request
732501575,2621863012a5f45ddd181dabb75724415bd27a78,758,master,failed,1089,2020-10-03 12:55:24 UTC,732501576,732501577,732501578,732501579,732501580,732501581,732501582,732501583,732501584,732501585,732501586,732501587,732501588,pull_request
712739418,e2118fe235a372e5abd80516a587b95bdcc70e96,753,devel,passed,982,2020-07-28 23:09:22 UTC,712739419,712739420,712739421,712739422,712739423,712739424,712739425,712739426,712739427,712739428,712739429,712739430,712739431,pull_request
710278551,60f5f00bae6a3a33891cf4a8565cbb89be6978aa,749,master,failed,1009,2020-07-21 07:45:32 UTC,710278552,710278553,710278554,710278555,710278556,710278557,710278558,710278559,710278560,710278561,710278562,710278563,710278564,pull_request
699568895,dabb188044c629d004227a40c809803908b66f9e,740,master,passed,932,2020-06-18 04:45:07 UTC,699568896,699568897,699568898,699568899,699568900,699568901,699568902,699568903,699568904,699568905,699568906,699568907,699568908,pull_request
684986758,581acc523b4bc6a0f0b41101d66c83a9f07c05a4,732,master,passed,942,2020-05-09 08:57:28 UTC,684986759,684986760,684986761,684986762,684986763,684986764,684986765,684986766,684986767,684986768,684986769,684986770,684986771,pull_request
684983495,3e56c04e304627c250895a8d1d8e97baeaf066e2,732,master,passed,909,2020-05-09 08:38:20 UTC,684983496,684983497,684983498,684983499,684983500,684983501,684983502,684983503,684983504,684983505,684983506,684983507,684983508,pull_request
684983147,7ab56b7a8bd515d993495b0ddc45658e06c6eec0,732,master,failed,949,2020-05-09 08:35:08 UTC,684983148,684983149,684983150,684983151,684983152,684983153,684983154,684983155,684983156,684983157,684983158,684983159,684983160,pull_request
684981381,2bdc715db0d2766dbf4ed8bb0a22336d936929c8,732,master,failed,917,2020-05-09 08:23:51 UTC,684981382,684981383,684981384,684981385,684981386,684981387,684981388,684981389,684981390,684981391,684981392,684981393,684981394,pull_request
684730636,b4d3c95166f5ba4ed6ef694255124139f0eebdf0,732,master,passed,956,2020-05-08 15:24:15 UTC,684730637,684730638,684730639,684730640,684730641,684730642,684730643,684730644,684730645,684730646,684730647,684730648,684730649,pull_request
684729686,171fadf81340690d37940411c10d14345576380a,732,master,failed,938,2020-05-08 15:19:56 UTC,684729687,684729688,684729689,684729690,684729691,684729692,684729693,684729694,684729695,684729696,684729697,684729698,684729699,pull_request
684728880,d2a890645e28047f9ce6d997aa205bfc1065de0b,732,master,failed,991,2020-05-08 15:16:19 UTC,684728881,684728882,684728883,684728884,684728885,684728886,684728887,684728888,684728889,684728890,684728891,684728892,684728893,pull_request
684727083,494e4585bd76d03e00ba0ff2b7ec66e52ed90b3d,732,master,failed,960,2020-05-08 15:12:07 UTC,684727084,684727085,684727086,684727087,684727088,684727089,684727090,684727091,684727092,684727093,684727094,684727095,684727096,pull_request
684724456,cbedc328c17f5fdd39f3da6b976e085d7b40f78a,732,master,failed,935,2020-05-08 15:05:36 UTC,684724457,684724458,684724459,684724460,684724461,684724462,684724463,684724464,684724465,684724466,684724467,684724468,684724469,pull_request
684717046,726401a6a7552c1bef2641a6e61f1091643ee332,732,master,failed,962,2020-05-08 14:49:26 UTC,684717047,684717048,684717049,684717050,684717051,684717052,684717053,684717054,684717055,684717056,684717057,684717058,684717059,pull_request
659473003,0d80a59308e92dba987fa7654fcb3c5b8a88a702,712,master,failed,1499,2020-03-07 08:48:28 UTC,659473004,659473005,659473006,659473007,659473008,659473009,659473010,659473011,659473012,659473013,659473014,659473015,659473016,pull_request
637189749,d89793b1c7afc46370f04430fa638cb5741d6844,692,master,failed,1079,2020-01-15 00:55:41 UTC,637189750,637189751,637189752,637189753,637189754,637189755,637189756,637189757,637189758,637189759,637189760,637189761,637189762,pull_request
623027478,626e00a80eeeb77b2370793c8af9615a6d3a1b17,679,master,passed,1668,2019-12-10 05:36:35 UTC,623027479,623027480,623027481,623027482,623027483,623027484,623027485,623027486,623027487,623027488,623027489,623027490,623027491,pull_request
622836205,1245d02436777a72688b773df91e396c4cd05a17,678,master,passed,1746,2019-12-09 19:36:40 UTC,622836206,622836207,622836208,622836209,622836210,622836211,622836212,622836214,622836216,622836217,622836218,622836219,622836220,pull_request
602741229,929fdaec0458ed72d25511ab7db12c808aede382,645,master,failed,1451,2019-10-25 10:19:47 UTC,602741230,602741231,602741232,602741233,602741234,602741235,602741236,602741237,602741238,602741239,602741240,602741241,602741242,pull_request
592803174,25d2a179fb1bb5c0dbd6d809f999954f4d02b762,637,devel,passed,1779,2019-10-02 22:20:19 UTC,592803175,592803176,592803177,592803178,592803179,592803180,592803181,592803182,592803183,592803184,592803185,592803187,592803189,pull_request
575380074,c58ad3367bf27f4b4a4d5b1bca29ebd574731c5d,,master,passed,1551,2019-08-22 15:09:59 UTC,575380075,575380076,575380077,575380078,575380079,575380080,575380081,575380082,575380083,575380084,575380085,575380086,575380087,push
575380054,c58ad3367bf27f4b4a4d5b1bca29ebd574731c5d,,v2.1.2,passed,1640,2019-08-22 15:02:53 UTC,575380055,575380056,575380057,575380058,575380059,575380060,575380061,575380062,575380063,575380064,575380065,575380066,575380067,push
575379766,c58ad3367bf27f4b4a4d5b1bca29ebd574731c5d,,devel,passed,1679,2019-08-22 14:56:17 UTC,575379767,575379768,575379770,575379772,575379773,575379775,575379777,575379779,575379783,575379784,575379785,575379787,575379788,push
575378348,266e53c25636e0dcee31b599c49113d4d7cf8298,,devel,canceled,0,,575378349,575378350,575378351,575378352,575378353,575378354,575378355,575378356,575378357,575378358,575378359,575378360,575378361,push
575378242,266e53c25636e0dcee31b599c49113d4d7cf8298,,proxy-fixes,passed,1693,2019-08-22 14:49:40 UTC,575378243,575378244,575378245,575378246,575378247,575378248,575378249,575378250,575378251,575378252,575378253,575378254,575378255,push
575377774,7ebb9965ddaeb64ecb27efdf06e91d661c129301,,devel,canceled,0,,575377775,575377776,575377777,575377778,575377779,575377780,575377781,575377782,575377783,575377784,575377785,575377786,575377787,push
575377561,7ebb9965ddaeb64ecb27efdf06e91d661c129301,,thread-limiter,passed,1643,2019-08-22 14:44:20 UTC,575377564,575377565,575377566,575377567,575377568,575377569,575377570,575377571,575377572,575377573,575377574,575377575,575377580,push
574966506,ced5ed175c0cc54c061cbb8de1d3196044f94308,,thread-limiter,passed,1596,2019-08-21 17:26:06 UTC,574966507,574966508,574966509,574966510,574966511,574966512,574966513,574966514,574966515,574966516,574966517,574966518,574966519,push
560372325,9d9f9b15006d572e04057cb52f792e017d627c22,620,master,passed,1265,2019-07-18 08:33:38 UTC,560372326,560372327,560372328,560372329,560372330,560372331,560372332,560372333,560372334,560372335,560372336,pull_request
554808382,8b7b32ecd919ee5e065a8e77306cc98ce265ef36,,proxy-fixes,passed,1578,2019-07-05 18:48:22 UTC,554808383,554808384,554808385,554808386,554808387,554808388,554808389,554808390,554808391,554808392,554808393,554808394,554808395,push
554300618,567d39ac7204a9659d5273f8e6e9f7db74c65613,615,master,passed,1304,2019-07-04 15:12:53 UTC,554300619,554300620,554300621,554300622,554300623,554300624,554300625,554300626,554300627,554300628,554300629,pull_request
552509109,033404f5c44a5577a13912d732a2cd94aa807dd8,613,devel,passed,1688,2019-06-30 21:08:23 UTC,552509110,552509111,552509112,552509113,552509114,552509115,552509116,552509117,552509118,552509119,552509120,552509121,552509122,pull_request
505983239,8dba203ba09e8eba35a450bc0dc38de5482ac0a5,586,devel,passed,2392,2019-03-18 14:35:26 UTC,505983240,505983241,505983242,505983243,505983244,505983245,505983246,505983247,505983248,505983249,505983250,505983251,505983252,pull_request
505979855,41c310f7324c2a280d6957cba6d1f6ad88dc08a4,,always-ssl,passed,2388,2019-03-13 21:12:26 UTC,505979856,505979857,505979858,505979859,505979860,505979861,505979862,505979863,505979864,505979865,505979866,505979867,505979868,push
505977976,2658bd50b448e98ce5f3688f66b91aaeba5a897a,,devel,passed,2433,2019-03-13 21:03:50 UTC,505977977,505977978,505977979,505977980,505977982,505977983,505977984,505977985,505977986,505977987,505977988,505977989,505977992,push
505977422,81bba6070c9069f8770212f119232d0622ddb111,,devel,passed,2303,2019-03-13 20:56:25 UTC,505977423,505977424,505977425,505977426,505977427,505977428,505977429,505977430,505977431,505977432,505977433,505977434,505977435,push
505898186,17ee4573df4c4a8214c30db31470072d68eeb0d6,,py38-support,passed,2543,2019-03-13 18:25:20 UTC,505898188,505898190,505898191,505898192,505898193,505898194,505898195,505898197,505898199,505898200,505898201,505898202,505898203,push
505898142,80ac7b6c58108722cb7e0ac06fd9b84c9c5af8b0,585,devel,passed,2600,2019-03-13 20:50:59 UTC,505898143,505898144,505898145,505898146,505898147,505898148,505898149,505898150,505898151,505898152,505898153,505898154,505898155,pull_request
505887444,88fd61659f1f8619ec4f48e037298fb7fd6ea15d,585,devel,errored,2418,2019-03-13 17:53:08 UTC,505887445,505887446,505887447,505887448,505887449,505887450,505887451,505887452,505887453,505887454,505887455,505887456,505887457,pull_request
505887416,8791bc0c663f1b74b5ac267961c6a6f2b6cc222e,,py38-support,failed,2490,2019-03-13 17:54:46 UTC,505887417,505887418,505887419,505887420,505887421,505887422,505887423,505887426,505887427,505887428,505887429,505887430,505887431,push
505881286,f476c881fcd0241ad924a8c2544b77b234b89848,585,devel,failed,2651,2019-03-13 17:30:18 UTC,505881287,505881288,505881289,505881290,505881291,505881292,505881293,505881294,505881295,505881296,505881297,505881298,505881299,pull_request
505881261,c45ae04943dfc4d1ddd8ee40b486bf29621aa703,,py38-support,failed,2279,2019-03-13 17:22:11 UTC,505881262,505881263,505881264,505881265,505881266,505881267,505881268,505881269,505881270,505881271,505881272,505881273,505881274,push
505333437,7415a564c9aa07320a2b15427a33d9b735ebdd68,585,devel,passed,2124,2019-03-12 17:18:21 UTC,505333438,505333439,505333440,505333441,505333442,505333443,505333444,505333445,505333446,505333447,505333448,pull_request
505333393,5e5ab2ffb7ece0efe5656d1b6e3685cad4e185d5,,py38-support,passed,1949,2019-03-12 17:10:43 UTC,505333394,505333395,505333396,505333397,505333398,505333399,505333400,505333401,505333402,505333403,505333404,push
505326227,edda06595e70662ff25c232000d33858e1a604d8,585,devel,failed,2201,2019-03-12 17:01:49 UTC,505326228,505326230,505326231,505326232,505326233,505326234,505326235,505326236,505326238,505326239,505326240,pull_request
505326029,bad3c27486fd250b7015e40839bf8b3b6239f954,,py38-support,failed,2004,2019-03-12 16:54:42 UTC,505326030,505326031,505326032,505326033,505326034,505326035,505326036,505326037,505326038,505326039,505326040,push
505310048,681cdf20a5fe774ba3aefedd0cd88cbff5384439,,master,passed,2109,2019-03-12 16:39:27 UTC,505310049,505310050,505310051,505310052,505310053,505310054,505310055,505310056,505310057,505310058,505310059,push
505309185,681cdf20a5fe774ba3aefedd0cd88cbff5384439,,v2.1.1,passed,2485,2019-03-12 16:29:07 UTC,505309186,505309187,505309188,505309189,505309190,505309191,505309192,505309193,505309194,505309195,505309196,push
505309075,681cdf20a5fe774ba3aefedd0cd88cbff5384439,,devel,passed,2058,2019-03-12 16:22:41 UTC,505309076,505309077,505309078,505309079,505309080,505309081,505309082,505309083,505309084,505309085,505309086,push
505298798,1979535b81928daf542314c9530dfff8c06fb99b,584,devel,passed,2008,2019-03-12 16:21:10 UTC,505298799,505298800,505298801,505298802,505298803,505298804,505298805,505298806,505298807,505298808,505298809,pull_request
505298743,681cdf20a5fe774ba3aefedd0cd88cbff5384439,,python-24-ssl,passed,2146,2019-03-12 16:10:24 UTC,505298744,505298745,505298746,505298747,505298748,505298749,505298750,505298751,505298752,505298753,505298754,push
505297096,be06b54153bffeb7b3ae05b48b9bb46595c56721,584,devel,canceled,0,,505297097,505297098,505297099,505297100,505297101,505297102,505297103,505297104,505297105,pull_request
505297076,cdf60028659ad046b284a3a04792ddc1b760aaa6,,python-24-ssl,canceled,0,,505297077,505297078,505297079,505297080,505297081,505297082,505297083,505297084,505297085,push
505296096,c428e70669d25c24ccb26029e991a58f1c507983,584,devel,canceled,0,,505296097,505296098,505296099,505296100,505296101,505296102,505296103,505296104,505296105,pull_request
505295624,9af203652b286ed320bc21ed2f5378317045ec77,,python-24-ssl,canceled,1531,2019-03-12 15:57:02 UTC,505295625,505295626,505295627,505295628,505295629,505295630,505295631,505295632,505295633,push
504741714,2d5a9ef364258621745edafb69c8e592982dac21,,v2.1.0,passed,1867,2019-03-11 18:07:58 UTC,504741715,504741716,504741717,504741718,504741719,504741720,504741721,504741722,504741723,push
504741562,2d5a9ef364258621745edafb69c8e592982dac21,,master,passed,1445,2019-03-11 15:08:53 UTC,504741563,504741564,504741565,504741566,504741567,504741570,504741571,504741572,504741573,push
504738889,2d5a9ef364258621745edafb69c8e592982dac21,,devel,passed,1472,2019-03-11 15:03:58 UTC,504738890,504738891,504738895,504738902,504738914,504738920,504738930,504738933,504738935,push
502157285,69ddff1a11331d20ba5877abe6491082e90e1726,,devel,passed,1493,2019-03-05 17:44:58 UTC,502157286,502157287,502157288,502157289,502157290,502157291,502157292,502157293,502157294,push
502153710,988435c3bdb033a4ac4f186feaea758c305a184c,,travis-test,failed,1563,2019-03-05 17:37:52 UTC,502153711,502153712,502153713,502153714,502153715,502153716,502153717,502153718,502153721,502153722,502153723,push
502133507,fb0569946d5a1295f3bff59233c4834f78322e13,,devel,failed,1719,2019-03-05 16:56:35 UTC,502133508,502133509,502133510,502133511,502133512,502133513,502133514,502133515,502133516,502133517,502133518,push
497957221,d74d29da3d84c7229174364b72e906c9e170d051,576,master,failed,1500,2019-02-25 02:50:14 UTC,497957222,497957223,497957224,497957225,497957226,497957227,497957228,497957229,497957230,497957231,497957232,pull_request
497957106,e73af7a85957082f7208dbdccc3eefaf6f3852e0,576,master,failed,1628,2019-02-25 02:44:54 UTC,497957107,497957108,497957109,497957110,497957111,497957112,497957113,497957114,497957115,497957116,497957117,pull_request
497955635,2b22f8a3f0fc68f103bd2f28434993f7fc07d9a0,576,master,failed,1719,2019-02-25 02:35:14 UTC,497955636,497955637,497955638,497955639,497955640,497955641,497955642,497955643,497955644,497955645,497955646,pull_request
495731968,f356c7b02d7941a8f114caeefe63ae2747152cf2,,devel,failed,1759,2019-02-19 23:18:04 UTC,495731969,495731970,495731971,495731972,495731973,495731974,495731975,495731976,495731977,495731978,495731979,push
495725843,6cf43b2ff7fe67f63351b7e537b9944ea434d76e,,devel,failed,1925,2019-02-19 23:02:44 UTC,495725844,495725845,495725846,495725847,495725848,495725849,495725850,495725851,495725852,495725853,495725854,push
