build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
754974406,be2c4765268f1f049751897121a8a1a7f03a4663,720,master,failed,1765,2021-01-18 07:14:45 UTC,754974407,754974408,754974409,754974410,754974411,754974412,754974413,754974414,754974415,pull_request
754974365,6c682e10969efb0e2d697355d099508ed8634964,,gh-actions,failed,1453,2021-01-18 07:07:38 UTC,754974366,754974367,754974368,754974369,754974370,754974371,754974372,754974373,754974374,push
754974027,1656954c50ed5e72e2bb30796f86b37ad1454126,720,master,canceled,0,,754974028,754974029,754974030,754974031,754974032,754974033,754974034,754974035,754974036,pull_request
754974012,d35b40e8d1aee203fe2778f8defb181b35b47e50,,gh-actions,failed,1587,2021-01-18 06:59:35 UTC,754974013,754974014,754974015,754974016,754974017,754974018,754974019,754974020,754974021,push
754973832,1172914cc012bd06b063bcf9be2a34fd9fb4cacb,720,master,canceled,0,,754973833,754973834,754973835,754973836,754973837,754973838,754973839,754973840,754973841,pull_request
754973782,f3c62415453d077f6fb5a217b4dce8ea83d72f11,,gh-actions,failed,1679,2021-01-18 06:53:47 UTC,754973783,754973784,754973785,754973786,754973787,754973788,754973789,754973790,754973791,push
754971071,89b56b2c31e167008b381e68c756c1cea3bc4eb5,,dependabot/maven/org.mockito-mockito-core-3.7.7,failed,2165,2021-01-18 06:27:11 UTC,754971072,754971073,754971074,754971075,754971076,754971077,754971078,754971079,754971080,push
754971032,aaa556d3a638b44fb66dced60d3eb735e51ac53c,719,master,failed,1475,2021-01-18 06:27:09 UTC,754971033,754971036,754971037,754971039,754971040,754971042,754971045,754971046,754971047,pull_request
753893671,19f9ea959a6ce6aed5fcf4f6de63a492a15ffd03,,master,failed,1553,2021-01-11 06:27:12 UTC,753893672,753893673,753893674,753893675,753893676,753893677,753893678,753893679,753893680,push
753893460,da88921810b0e0805c4a7b673fb4d0700ff6fa42,718,master,errored,357,2021-01-11 06:24:57 UTC,753893461,753893462,753893463,753893464,753893465,753893466,753893467,753893468,753893469,pull_request
753893450,891d7d19bc72b0d26756fa06db22fc3d6bebd939,,dependabot/maven/org.mockito-mockito-core-3.7.0,errored,859,2021-01-11 06:21:16 UTC,753893451,753893452,753893453,753893454,753893455,753893456,753893457,753893458,753893459,push
752658581,1f6c710cfff1a2357102dbe94e977595bd291a12,,master,failed,2576,2021-01-03 16:12:32 UTC,752658582,752658583,752658584,752658585,752658586,752658587,752658588,752658589,752658590,push
750792656,b8abc92e840a1d882f497901e47a32aed58fc7c8,717,master,failed,1257,2020-12-21 06:41:34 UTC,750792657,750792658,750792659,750792660,750792661,750792662,750792663,750792664,750792665,pull_request
750792646,3a7252d1646083c70ecd5ff30053e0669c046c05,,dependabot/maven/org.msgpack-msgpack-core-0.8.22,failed,2363,2020-12-21 06:30:52 UTC,750792647,750792648,750792649,750792650,750792651,750792652,750792653,750792654,750792655,push
747584238,23d92851cefccddebd7da2857b46ffc450b2a9ba,,master,failed,2196,2020-12-04 10:26:48 UTC,747584239,747584240,747584241,747584242,747584243,747584244,747584245,747584246,747584247,push
747583499,c3895fdd8e059ea062d4e1bdb529ab7993dc0ef2,,master,canceled,0,,747583500,747583501,747583502,747583503,747583504,747583505,747583506,747583507,747583508,push
747583468,45acaabd83c8c75f8f5466f02df127eeb8420cf0,,influxdb-java-2.21,failed,2536,2020-12-04 13:42:12 UTC,747583469,747583470,747583471,747583472,747583473,747583474,747583475,747583476,747583477,push
747583458,45acaabd83c8c75f8f5466f02df127eeb8420cf0,,master,canceled,0,,747583459,747583460,747583461,747583462,747583463,747583464,747583465,747583466,747583467,push
746696912,1bd7e1fe72c4de6f8614e1e8847632c8b3e2bb4b,,master,failed,1773,2020-12-03 13:05:21 UTC,746696913,746696914,746696915,746696916,746696917,746696918,746696919,746696920,746696921,push
746689521,341ffc91587080da41cd807eb87c2235f2d2b370,712,master,passed,2548,2020-11-30 06:58:38 UTC,746689522,746689523,746689524,746689525,746689526,746689527,746689528,746689529,746689530,pull_request
