build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
454637366,656133ba72461d37ee60b13f693379ad39a6ce82,1741,master,passed,3189,2018-11-13 18:52:21 UTC,454637367,454637368,454637369,454637370,454637371,454637372,454637373,454637374,454637375,454637379,pull_request
454620148,49b75aef69e5cee31210a7b4d3e7b14692d25ba9,,master,passed,3845,2018-11-13 18:11:45 UTC,454620149,454620150,454620151,454620152,454620153,454620154,454620155,454620156,454620157,454620158,push
454612843,0dd784121cdbe363eb8a57b2d702b4ce6e564c6e,1717,master,errored,3499,2018-11-13 17:53:13 UTC,454612844,454612845,454612846,454612847,454612848,454612849,454612850,454612851,454612852,454612853,pull_request
454555418,428388a5157981e8e1993ace6044cb319e279223,1717,master,passed,3667,2018-11-13 15:54:53 UTC,454555419,454555421,454555424,454555426,454555427,454555428,454555430,454555431,454555432,454555434,pull_request
454554213,a5e3113964e66febcf53da8ceaf6a5efda9e5b0f,1717,master,passed,3305,2018-11-13 15:53:07 UTC,454554214,454554215,454554216,454554217,454554218,454554219,454554220,454554221,454554222,454554223,pull_request
454544151,4b8f1fe5003d547a00f4cbf0bb061ac1f579ed2b,1717,master,passed,3355,2018-11-13 15:35:52 UTC,454544152,454544153,454544154,454544155,454544156,454544157,454544158,454544159,454544160,454544161,pull_request
454541054,d900697227e70a13a98ccda7353ab5a5834986f5,1717,master,passed,3207,2018-11-13 15:25:40 UTC,454541055,454541056,454541057,454541058,454541059,454541060,454541061,454541062,454541063,454541064,pull_request
454231902,70647976a8a751f99ac281b53473debc7e0d8b98,1717,master,passed,3146,2018-11-12 23:45:34 UTC,454231903,454231904,454231905,454231906,454231907,454231908,454231909,454231910,454231911,454231912,pull_request
454143977,8f75db61496cd5d6b8e60a9689ec711968440509,1717,master,passed,3053,2018-11-12 20:03:03 UTC,454143978,454143979,454143980,454143981,454143982,454143983,454143984,454143985,454143986,454143987,pull_request
454053761,5e4add145d2aa16f0b7971eb5fec54b78a2a9dfb,1738,master,passed,3214,2018-11-12 16:25:25 UTC,454053762,454053763,454053764,454053765,454053770,454053771,454053772,454053773,454053774,454053777,pull_request
454030963,f1e3ccbb5611ec17f4ed030835bd837ca75e0904,1738,master,failed,3077,2018-11-12 15:45:36 UTC,454030964,454030965,454030966,454030967,454030968,454030969,454030970,454030971,454030972,454030973,pull_request
453005431,115c7268476d5db1d1df5ff910290cbc2b079ccc,1717,master,passed,3291,2018-11-09 18:24:09 UTC,453005432,453005433,453005434,453005435,453005436,453005437,453005438,453005439,453005440,453005441,pull_request
452879264,8c99bd7a156989e0213d0496471ba1192b8a94b2,,master,passed,3185,2018-11-09 13:34:41 UTC,452879265,452879266,452879267,452879268,452879269,452879270,452879271,452879272,452879273,452879276,push
452721271,971ca31009598d0878a0174b51b8fb8bc1539f75,1737,master,passed,3131,2018-11-09 05:13:58 UTC,452721272,452721273,452721274,452721275,452721276,452721277,452721278,452721279,452721280,452721281,pull_request
452667789,3bca61588b5a824e6c88cec7a8107444358601b2,1736,master,passed,3193,2018-11-09 00:47:08 UTC,452667790,452667791,452667792,452667793,452667794,452667795,452667796,452667797,452667798,452667801,pull_request
452509085,d73e1b88c7de043872bbec49f79c000be144e52d,1733,master,passed,3099,2018-11-08 17:49:47 UTC,452509086,452509087,452509088,452509089,452509090,452509091,452509093,452509097,452509098,452509099,pull_request
452506185,d546853ff220b4a25e59a2f73779c90f00db6ad9,1733,master,failed,215,2018-11-08 17:43:23 UTC,452506188,452506190,452506191,452506192,452506193,452506194,452506195,452506196,452506197,452506198,pull_request
452498660,3b66cdec35bc1e1c28c23665a51208b006c4d919,1734,master,passed,2135,2018-11-08 17:24:58 UTC,452498661,452498662,452498663,452498664,452498665,452498666,452498667,452498668,452498669,452498670,pull_request
452445444,6f4d7a4b7875c1728e6271bca6459c8b5a9ed2bd,1733,master,failed,205,2018-11-08 15:36:27 UTC,452445445,452445446,452445447,452445448,452445449,452445450,452445451,452445452,452445453,452445456,pull_request
452402627,b9c4eecea98c17c2c8c88616af270842d797fb36,1732,master,passed,3096,2018-11-08 14:06:07 UTC,452402628,452402631,452402633,452402634,452402636,452402638,452402639,452402641,452402643,452402658,pull_request
452383007,8e58fe354101aa2d6ea5b0003604447f3b9009f1,,master,passed,3069,2018-11-08 13:24:08 UTC,452383008,452383009,452383010,452383011,452383012,452383013,452383014,452383015,452383016,452383017,push
452229131,5e773ef62134b4279c5a8beadd282030fee60e4f,1729,master,passed,3035,2018-11-08 05:26:27 UTC,452229132,452229133,452229134,452229135,452229136,452229137,452229138,452229139,452229140,452229141,pull_request
452079674,d3acc3c76039b13b199a938e08990ef3a72c459e,1730,master,errored,3085,2018-11-07 20:35:20 UTC,452079675,452079676,452079679,452079680,452079681,452079683,452079685,452079686,452079687,452079688,pull_request
451949975,304031408eb0fc6154b60fd85b0d0e5161ca53c7,1729,master,passed,3131,2018-11-07 15:48:13 UTC,451949976,451949977,451949978,451949979,451949980,451949981,451949982,451949983,451949984,451949985,pull_request
451946991,e84c84176934a069f0612cf2cc6c20a73e0f915e,1729,master,failed,211,2018-11-07 15:42:27 UTC,451946992,451946993,451946994,451946995,451946996,451946997,451946998,451946999,451947000,451947001,pull_request
451941554,9b5341165e0adf9e339246703c22932213897883,,topxor,passed,3147,2018-11-07 15:30:02 UTC,451941570,451941575,451941576,451941583,451941585,451941587,451941588,451941589,451941590,451941622,push
451641199,12d64158ce93f24380611547b04931e67714125d,1728,topxor,failed,188,2018-11-06 23:44:43 UTC,451641200,451641201,451641202,451641203,451641204,451641205,451641206,451641207,451641208,451641209,pull_request
451611723,2416d7a4c0db3bd6c776e6310a44d611c3a800b3,,master,passed,3550,2018-11-06 22:26:31 UTC,451611725,451611728,451611729,451611730,451611731,451611732,451611733,451611734,451611735,451611736,push
451604779,c3706a0e0e6dc8550fe87e589b006c38cbcd5050,1727,master,errored,3115,2018-11-06 22:12:34 UTC,451604780,451604781,451604782,451604783,451604784,451604785,451604786,451604787,451604788,451604789,pull_request
451573902,997f448ef580d11a679312448f64bb5c778a0029,,master,passed,3314,2018-11-06 21:03:21 UTC,451573903,451573904,451573905,451573906,451573907,451573910,451573911,451573912,451573913,451573914,push
451572731,da121da2f9bfb62dc1b447ca8d18e4974bfd5ca8,1720,topxor,failed,264,2018-11-06 21:02:39 UTC,451572732,451572733,451572734,451572736,451572738,451572739,451572740,451572741,451572742,451572743,pull_request
451563572,7fa94545cb9a47b9b83791d0bf822ec233ad5f79,1713,master,errored,638,2018-11-06 20:50:12 UTC,451563573,451563574,451563575,451563576,451563577,451563578,451563579,451563580,451563581,451563582,pull_request
451557248,bc1988b78b46665cefc9acdc8dd34cd708f95d2c,1713,master,passed,3116,2018-11-06 20:27:45 UTC,451557249,451557250,451557251,451557252,451557253,451557254,451557255,451557256,451557257,451557258,pull_request
451557158,0dbd8738df805826e1d112e18662f49f168a2b00,,master,passed,3292,2018-11-06 20:27:42 UTC,451557159,451557160,451557161,451557162,451557163,451557164,451557165,451557166,451557167,451557168,push
451555356,28d7fa0c766aeb46476f7b83bd90439a955beced,1725,master,errored,32,2018-11-06 20:26:59 UTC,451555357,451555358,451555359,451555360,451555361,451555362,451555363,451555364,451555367,451555377,pull_request
451554932,89f0c82e01884fd7aff651c67ec07ecf07983518,,master,canceled,0,,451554933,451554934,451554935,451554936,451554937,451554938,451554939,451554940,451554941,451554942,push
451554564,76a2e846f3aecde7c258a931dd420d93a8e6cc0a,1725,master,canceled,0,,451554565,451554566,451554567,451554568,451554569,451554570,451554571,451554572,451554574,451554583,pull_request
451551369,4a368bfc4dcaa250ece3965309723848d8e52183,1724,master,errored,21,2018-11-06 20:26:52 UTC,451551370,451551371,451551372,451551373,451551374,451551375,451551376,451551377,451551378,451551379,pull_request
451547739,323def65e95700d419f4b0ae68235de3016be73b,1713,master,passed,3154,2018-11-06 20:09:48 UTC,451547740,451547741,451547742,451547743,451547744,451547745,451547746,451547747,451547748,451547749,pull_request
451541373,58461c3afaa0b68840ba4ba3f373600ea95ea235,1713,master,passed,3088,2018-11-06 19:50:20 UTC,451541374,451541375,451541376,451541377,451541378,451541379,451541380,451541381,451541382,451541383,pull_request
451540444,d0d463d82bdade7bd3277e22b6ba99ced87ab06f,1713,master,failed,1974,2018-11-06 19:49:08 UTC,451540445,451540446,451540447,451540448,451540449,451540450,451540451,451540452,451540453,451540454,pull_request
