build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
527124816,e6b4325737b877488af4d1bf0b86eb1d98b88aed,,master,passed,206,2019-05-02 03:05:57 UTC,527124817,527124818,push
527124520,0630ed69b3d5baf5c82e8940321cd437ed1630a2,,master,passed,244,2019-05-02 03:05:14 UTC,527124521,527124522,push
527124148,3d700c26d8903e3298b6cd08d1ad73ac49c52424,,v1.0.0,passed,219,2019-05-02 03:03:17 UTC,527124149,527124150,push
527122620,3d700c26d8903e3298b6cd08d1ad73ac49c52424,,master,passed,190,2019-05-02 02:55:39 UTC,527122621,527122622,push
527122128,b9e857a39a2f5ec987535b0c2bde7a4fc7c2fd74,,master,passed,215,2019-05-02 02:52:06 UTC,527122129,527122130,push
527121905,b07bfbfd2b2343026b3ddbbd97598d2970aa364a,,master,passed,182,2019-05-02 02:50:50 UTC,527121906,527121907,push
527121886,c833cb8db347ae2f5340799d3b5c6ab960a9e29f,,master,canceled,0,,527121887,527121888,push
527121783,1f1b9d5b36105366f728621a7106b38d694e46cd,,master,passed,192,2019-05-02 02:49:51 UTC,527121784,527121785,push
527121644,9bd5e79c324c552456b28432ff966a8173ea4487,,master,passed,194,2019-05-02 02:48:48 UTC,527121645,527121646,push
527121362,cb81d5cf101149106d104cb04ab83bf4138aaff5,,master,passed,182,2019-05-02 02:47:20 UTC,527121363,527121364,push
527113202,95029499839469ddffd49b7acede078944e27fa4,267,master,passed,239,2019-05-02 02:01:09 UTC,527113203,527113204,pull_request
527044497,c0ecc7d48c3dbc9391f570f9205ad80190aebe6c,263,master,passed,214,2019-05-01 21:14:01 UTC,527044498,527044500,pull_request
523179432,493b24444c54c50a60deefb718c72ef2266aade9,264,master,passed,242,2019-04-22 20:10:46 UTC,523179433,523179434,pull_request
523178221,b7f1a4600ea0083a4629e7e75b32abb9d63bc7c9,263,master,passed,234,2019-04-22 20:07:39 UTC,523178222,523178223,pull_request
523160626,86981a8ce031538e0d3c6a3c3db9003acd235589,262,master,passed,228,2019-04-22 19:19:11 UTC,523160627,523160628,pull_request
522892046,4039677b5cb25fc1f05c407ce29292ed58ae5e61,,master,passed,222,2019-04-22 03:06:21 UTC,522892048,522892051,push
522846259,bd29e4748f7b097a1079f3e8d7240f16c613d583,261,master,passed,179,2019-04-21 22:38:10 UTC,522846260,522846261,pull_request
522398801,a5165b27a40d183893ba4efc726ad0be983101ea,,master,passed,204,2019-04-20 05:12:49 UTC,522398802,522398803,push
522005267,214b6d8c503421ce1444eac3349c3e8175bb1390,,master,passed,233,2019-04-19 03:18:47 UTC,522005268,522005269,push
521746868,7b4cf8b06ca166c8df9fe6ecdfc7a85979f5c7b5,260,master,passed,227,2019-04-18 14:21:56 UTC,521746869,521746870,pull_request
521286903,0a33f796ebe0bcb57e743c94186fad1f9a6acd17,260,master,failed,218,2019-04-17 14:43:21 UTC,521286904,521286905,pull_request
519558962,d08224e2bbeb4e526ef08315690ac6aac93d2e62,,master,passed,226,2019-04-13 06:10:04 UTC,519558963,519558964,push
519502166,f1d74c93e261be2321b4ca83f43b283cf5b373d6,259,master,passed,210,2019-04-12 23:46:59 UTC,519502167,519502168,pull_request
518574787,e11173944145dea9da71c721891bcf6c70e66226,260,master,failed,688,2019-04-11 02:41:33 UTC,518574788,518574789,pull_request
517764238,e34b87fdc8aae0485f694a93aee52515eea5743b,259,master,failed,202,2019-04-09 12:27:44 UTC,517764240,517764241,pull_request
516190185,4081c86fc9a3726786e454b77f2c8c07a96ae14e,259,master,failed,222,2019-04-05 13:22:49 UTC,516190186,516190187,pull_request
512348056,a386d3641d777dcdb9194e1a2accc2ad3a03a44b,,master,failed,407,2019-03-28 06:00:44 UTC,512348057,512348058,push
511889845,44d5dfb0c043660a0c13e64259e6a44c65a53138,258,master,errored,82,2019-03-28 05:56:41 UTC,511889846,511889847,pull_request
507798945,6da163d4b650ca15df0219605d3692f4873def53,258,master,passed,346,2019-03-18 11:13:31 UTC,507798946,507798947,pull_request
507043070,5e66b6f964fe6ea5fc7d6ee641465daa17614743,258,master,failed,272,2019-03-18 07:44:29 UTC,507043071,507043072,pull_request
505341593,870e47f1fb25dd77747b2bb7e041dc9f56c67f0b,255,master,passed,333,2019-03-12 17:23:57 UTC,505341594,505341595,pull_request
505052292,55fb70c1aa0347d467ccb9970aff060191cbaefc,,master,passed,299,2019-03-12 04:47:32 UTC,505052293,505052294,push
505026690,75f071d3e026115d799421922481bc61f363f959,,master,failed,299,2019-03-12 02:59:52 UTC,505026691,505026692,push
485727416,9aab8c1b2d0a8148044b8e4358c7f61c9a961886,,master,passed,326,2019-01-29 04:07:55 UTC,485727417,485727418,push
485607940,ac3fea97c4421b1c6febcc58e75433b1afdbf1dc,253,master,passed,361,2019-01-28 21:23:08 UTC,485607941,485607942,pull_request
485437534,e56f922af539af622c4e078acb143ea6a062e4b4,,master,passed,375,2019-01-28 15:01:47 UTC,485437535,485437536,push
485434834,341e6265f98f6b5499855207d0a7cdf4a1f63d65,180,master,passed,290,2019-01-28 14:56:05 UTC,485434835,485434836,pull_request
485429362,1ec48cb9e4ed10baa79288cef412585c91589395,,master,passed,321,2019-01-28 14:44:55 UTC,485429363,485429364,push
485427061,97b2119c43152b5b630f767137b611fe8b2166ba,230,master,passed,345,2019-01-28 14:39:49 UTC,485427062,485427063,pull_request
485424513,44729abf67b2865762e6ab816064062e7547b706,230,master,failed,201,2019-01-28 14:33:27 UTC,485424514,485424515,pull_request
485420726,d3a057f486081ad1402f2446b136f418a1f4ff21,,master,passed,364,2019-01-28 14:24:42 UTC,485420727,485420728,push
484731947,8edd0f0386ee6b563f8d812095524c2117b38d7e,252,master,passed,319,2019-01-26 12:59:48 UTC,484731948,484731949,pull_request
484664146,b963b93cdcd832bdc264537009e7c2f1438c6e74,,master,passed,322,2019-01-26 06:10:23 UTC,484664147,484664148,push
484624076,10aff38c2524f1098b3b03122b9436129de8a307,251,master,passed,306,2019-01-26 01:43:28 UTC,484624077,484624078,pull_request
483683071,1ab9a967ffce1c5c7f38807fad002b54b39ead52,251,master,passed,335,2019-01-24 10:49:57 UTC,483683072,483683073,pull_request
483299112,3b413feb8ccf3b127fc1dd0e7b5eaa522bda842b,251,master,passed,333,2019-01-23 08:55:59 UTC,483299113,483299114,pull_request
482237604,73b79258c93b2a8b0db3d3d1e23c764124846595,,master,passed,309,2019-01-21 03:39:21 UTC,482237605,482237606,push
482210873,c53173ba9723bfc3a81eff71ea40d26ba8571df7,250,master,passed,336,2019-01-21 01:15:59 UTC,482210874,482210875,pull_request
478940590,0e107fee3db8a0c2f8c9c957a95518e6078e146f,,master,passed,302,2019-01-13 06:17:37 UTC,478940591,478940592,push
478934945,aa8ae27239096581f79fbdff809725619de2de41,,master,passed,330,2019-01-13 05:35:00 UTC,478934946,478934947,push
478934879,dbd2081b39aa774a3a639f995901e0a1d0f17a7b,248,master,errored,101,2019-01-13 05:34:56 UTC,478934880,478934881,pull_request
478489344,218fb045e2e25585fd7549d5a9449a5bd4931a14,,v0.4.0,passed,297,2019-01-11 19:04:26 UTC,478489345,478489346,push
478488769,218fb045e2e25585fd7549d5a9449a5bd4931a14,,master,passed,329,2019-01-11 19:02:54 UTC,478488770,478488771,push
478483106,32b1637e74fa61659530150ae65d7147fc46ea2b,,master,passed,435,2019-01-11 18:48:05 UTC,478483107,478483108,push
478483077,c31f43ab35db808d37be82f8542740d5787156da,246,master,errored,102,2019-01-11 18:48:03 UTC,478483078,478483079,pull_request
478476993,8f2fd5c1a664f6c44ac3e786242d32d176665ac6,,master,passed,327,2019-01-11 18:30:21 UTC,478476994,478476995,push
478476963,c00b83c58e2a28a933f09b049cf38cd75e84ccc2,245,master,errored,73,2019-01-11 18:30:23 UTC,478476964,478476965,pull_request
478475115,f917a6f6899b20a19d61709186a4b9815d1e49a7,,master,passed,323,2019-01-11 18:24:51 UTC,478475116,478475117,push
478475094,b32a108227ed2760dfc1da858aa30725708c9f91,244,master,errored,106,2019-01-11 18:24:46 UTC,478475095,478475096,pull_request
478470640,7b65ca67e12fddef9bbb12ac8b479cad1bae2bb1,,master,passed,331,2019-01-11 18:13:54 UTC,478470641,478470642,push
478470513,ed20f59fe6aac3e3b82e879d0062004836c38481,243,master,errored,77,2019-01-11 18:13:37 UTC,478470514,478470515,pull_request
478288232,3910cd257f54bb4c35d5f50e8a8d659f8b23a92e,,master,passed,335,2019-01-11 11:15:31 UTC,478288233,478288234,push
477886341,56d1b6565a8d71453b617ed6183c81d56a82d78b,242,master,passed,329,2019-01-10 15:43:21 UTC,477886342,477886343,pull_request
470286335,a594dcc0ccb2d895f50e3821acbc9b2a141eb62d,240,master,passed,343,2018-12-20 00:19:21 UTC,470286336,470286337,pull_request
470178727,8ab073e7ddf29d0c6d4d03a34f573ddf3eebc041,240,master,failed,319,2018-12-19 19:31:11 UTC,470178728,470178729,pull_request
469121452,7371e39c72ada466818dd0624c4721de0a5a9af7,240,master,passed,322,2018-12-17 17:13:55 UTC,469121453,469121454,pull_request
468843941,161bd05f73d0a6ffa09e29dbcd4e6d96fbcfd395,,master,passed,329,2018-12-17 03:19:12 UTC,468843942,468843943,push
468842803,e87c581544c938e8ebc58150bab5c00bbaeb7876,239,master,passed,348,2018-12-17 03:13:24 UTC,468842804,468842805,pull_request
468841639,495bc89ed60f1a44ec15c1ec2545e69a31ac263a,,master,passed,317,2018-12-17 03:06:06 UTC,468841640,468841641,push
468631284,1bbb0af6dc536ec091b7b6f47bd24d3c53654a8d,237,master,passed,314,2018-12-16 12:08:34 UTC,468631285,468631286,pull_request
468537601,b7fbd641bc128971aa32832629b8e1818ae6206d,237,master,passed,368,2018-12-16 00:06:19 UTC,468537602,468537603,pull_request
460113661,dad340a1a22d513e0ee47392454da8092eb60cd0,235,master,errored,985,2019-01-28 14:26:06 UTC,460113662,460113663,pull_request
460110449,6112ab265473fe13af9e0a872aa8af6e890ee716,235,master,errored,932,2018-11-27 07:00:58 UTC,460110450,460110451,pull_request
458736952,60211f6d9d8ad5b36b4d24dc5f0c5b252feaa990,235,master,errored,897,2018-11-27 04:54:27 UTC,458736953,458736954,pull_request
457293099,f9e5b6b4680b551d9bfc83f7912e7cf012146481,,master,failed,523,2018-11-20 04:40:06 UTC,457293100,457293101,push
457292998,59fed2197541ee53d5a0c56e3a70a1a41658d4bb,234,master,errored,58,2018-11-20 04:39:33 UTC,457292999,457293000,pull_request
453492734,a8dd0c4bfa7d9f13daee93c874c68bc88eb085c6,,master,passed,650,2018-11-11 07:55:17 UTC,453492735,453492736,push
452766215,12264ccd9bbab7ab60ad116433f08fe5a6b62b5a,232,master,passed,533,2018-11-11 07:49:03 UTC,452766216,452766217,pull_request
452763063,c839c4c847cc39e0cadcdbe376bbc3db1118c289,232,master,failed,559,2018-11-09 08:26:31 UTC,452763064,452763065,pull_request
452759818,fcf0dd8c234d56b7a734156229eebc31786b87e2,232,master,failed,561,2018-11-09 08:12:50 UTC,452759819,452759820,pull_request
451720425,87a905fb22a0cf0077b3c564826f7b7653fbbc31,,master,passed,549,2018-11-07 04:54:34 UTC,451720426,451720427,push
451478885,ef18593e9708ada913686f3cf1e2308e6d4d3ad1,231,master,passed,837,2018-11-06 17:22:16 UTC,451478886,451478887,pull_request
450525076,4b27cf42634aeab903451410f0285600f3c556f9,201,master,failed,319,2018-11-04 16:37:54 UTC,450525077,450525078,pull_request
449350538,8ccdb12442778f7bbc06f77cfdcf3b2aa1f48685,230,master,passed,326,2019-01-28 14:27:08 UTC,449350539,449350540,pull_request
447909308,8b70c788f748523ce7567c27dde02a3e51ea7034,224,master,failed,309,2018-10-29 17:03:55 UTC,447909309,447909310,pull_request
447900479,4ae01e577d4cf2b5305698d9b176b91af978f632,229,master,errored,306,2019-01-28 14:29:36 UTC,447900480,447900481,pull_request
447836226,6e8b3e4bc10bc33b4b477943002374666bc84d36,,master,passed,304,2018-10-29 14:52:19 UTC,447836227,447836228,push
447835915,8d44751ff3e5c4b3abb0b87c6a269128849c1000,228,master,errored,56,2018-10-29 14:51:32 UTC,447835916,447835917,pull_request
447833851,4436f3b79b9e1aeaba476e5c7c6b1fa50024b3e0,,master,passed,315,2018-10-29 14:48:31 UTC,447833852,447833853,push
447828373,baa9116204de4e7766b4a5671089bcb499920a56,227,master,passed,305,2018-10-29 14:38:54 UTC,447828374,447828375,pull_request
447805815,5847d78996113666861354217c06b4189d06357f,,master,passed,294,2018-10-29 13:55:48 UTC,447805816,447805817,push
447800975,16084277da9a448acd9ee5c6659c5ebe0f41192b,,master,passed,307,2018-10-29 13:47:47 UTC,447800976,447800977,push
447794839,c175828ae3e9500cfc1598bb7c0026066cbef114,178,master,passed,474,2018-10-29 13:37:01 UTC,447794840,447794841,pull_request
447738036,0bc523fb27eae0308a83458fbd4183c28b7bb849,225,master,passed,296,2018-10-29 13:51:19 UTC,447738037,447738038,pull_request
447707161,1a9c4813b3ae3dd08680a0b608f71962668f9510,,master,passed,299,2018-10-29 10:11:05 UTC,447707162,447707163,push
447706412,972d0124404787f0c4e07968f609b77076e25dea,,master,passed,292,2018-10-29 10:09:05 UTC,447706413,447706414,push
447622267,eda455eb0872c3e8eb514846eb757277642cbfe6,225,master,failed,285,2018-10-29 04:46:19 UTC,447622268,447622269,pull_request
447619470,f28f48c01a1328d70002b44f379a1e91f8615bbe,225,master,failed,300,2018-10-29 04:30:42 UTC,447619471,447619472,pull_request
