build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
741899348,700181c5f9e5b4804c6999f6554ace6ad9470f30,236,master,passed,691,2020-11-06 15:17:31 UTC,741899353,741899356,741899358,741899365,741899368,741899372,pull_request
704091679,b53737eb93994bb053873d0bdc6fba3022cb8e57,234,master,passed,298,2020-07-01 21:14:13 UTC,704091680,704091681,704091682,pull_request
672660412,6ef6a1f614eb1658b980a3876fc7735b700abac4,231,master,passed,326,2020-04-08 19:18:39 UTC,672660413,672660414,672660415,pull_request
672644010,d91e2b873fe78eb26eb4ea40f6ae28bda5a8e220,231,master,failed,317,2020-04-08 18:32:54 UTC,672644011,672644012,672644013,pull_request
641118466,8b22094d2cbb5577b27349c451610e55dea8883b,230,master,passed,314,2020-01-23 22:18:24 UTC,641118467,641118468,641118469,pull_request
641098604,d56bd669c16d506bf206468be727e4507c45217a,230,master,passed,329,2020-01-23 21:27:07 UTC,641098605,641098606,641098607,pull_request
621924227,85d61ba02a9c8e108598767f9c5c3bec8d0fdb3a,229,master,passed,337,2019-12-07 07:28:47 UTC,621924228,621924229,621924230,pull_request
620991730,d84e3afc781e073cc80b526356e18e2f0b3992bf,226,master,passed,381,2019-12-05 07:06:38 UTC,620991731,620991732,620991733,pull_request
619476941,572ccd10af95c07c199e13a9a2fa2a552d5551cc,226,master,passed,360,2019-12-02 06:59:50 UTC,619476942,619476943,619476944,pull_request
618238493,8fe24a55c8945298ea5b707e2e4fe04f94656e6f,226,master,passed,363,2019-11-28 15:06:11 UTC,618238494,618238495,618238496,pull_request
617665524,3a27a140eddb4102b25bb7f9509a092e6983b0e5,226,master,passed,402,2019-11-27 10:53:09 UTC,617665525,617665526,617665527,pull_request
617661410,44030f88f77224ab3eb67799666d6814a398b279,226,master,failed,371,2019-11-27 10:42:48 UTC,617661411,617661412,617661413,pull_request
596934432,a9df1260d58156b6a91c2ff2c5e04b1e32fd9b6a,224,master,passed,366,2019-10-12 09:26:04 UTC,596934433,596934434,596934435,pull_request
584418706,247fe4591d37a8f96ee4c673e04c763cd5ceab19,223,master,passed,347,2019-09-13 03:05:56 UTC,584418707,584418708,584418709,pull_request
584418097,16e5f0ea5cb84f2fea5abda7842199f9981487d8,223,master,passed,352,2019-09-13 03:02:25 UTC,584418098,584418099,584418100,pull_request
581755350,91be5fdd752c432e7809325ff8d9c9a0e59094f7,220,master,passed,369,2019-09-06 16:22:01 UTC,581755351,581755352,581755353,pull_request
578797789,7c9bdc48386e20cf4c410c748196b4c3d7437757,222,master,passed,362,2019-08-30 12:37:48 UTC,578797790,578797791,578797792,pull_request
574927638,024a886e55205e8d12db9b3a2a2d912314278597,220,master,passed,362,2019-08-21 15:49:38 UTC,574927639,574927640,574927641,pull_request
570088518,19c6d3b097b043ea9b72e2a8f0e00f8c1b20bd9c,219,master,passed,364,2019-08-10 02:16:42 UTC,570088519,570088520,570088521,pull_request
569873210,d3cfdb7d4c6267955b50abf05978b7360936313a,219,master,failed,346,2019-08-09 14:42:08 UTC,569873211,569873212,569873213,pull_request
559185377,dc4c451230baeb9a26e51d6f7d67945e231f88bd,215,master,passed,333,2019-07-15 23:35:56 UTC,559185378,559185379,559185380,pull_request
550108164,ac2c83f8e492ed87b6c3cb3a869edd8822f9ec49,216,master,passed,317,2019-06-25 06:04:43 UTC,550108165,550108166,550108167,pull_request
546890820,82a3543215b6fb4e835f4d1adb1b13666562e27e,215,master,errored,311,2019-06-17 18:25:10 UTC,546890821,546890822,546890823,pull_request
510389381,e4b7474e00eb83a77f98f70c4680b1ddd38549f8,214,master,passed,386,2019-03-23 19:34:55 UTC,510389382,510389383,510389384,pull_request
210481720,c8afffe96b475e43212b28d28d79360297679ef5,135,master,failed,174,2017-03-13 08:41:51 UTC,210481721,210481722,210481723,pull_request
209649796,101c1581da8430f1c34e8b58e9091d9385c4bf0f,135,master,passed,165,2017-03-10 07:24:47 UTC,209649797,209649798,209649799,pull_request
206879156,02d23e56922662dcece4da284570c598325427dd,135,master,passed,148,2017-03-02 05:24:18 UTC,206879157,206879158,206879159,pull_request
206756340,12b7218bc6ca65e25d16365c610095989b674370,138,master,passed,160,2017-03-01 20:46:47 UTC,206756341,206756344,206756347,pull_request
206677275,96957756eba907cf99634415522efc1f9632dd34,135,master,passed,182,2017-03-01 16:54:52 UTC,206677276,206677277,206677278,pull_request
203705638,2911e8265e6b21098ea4ad933891228267bbb33f,135,master,passed,181,2017-02-21 06:52:22 UTC,203705639,203705640,203705641,pull_request
201789675,0214de2ac1d84e6325b41a22f0eca7bf2349e892,135,master,passed,202,2017-02-15 08:44:16 UTC,201789677,201789680,201789681,pull_request
199007124,6edb48674bd9467b8e91fda004f2bd7202d60ce4,,master,passed,165,2017-02-06 22:17:11 UTC,199007125,199007126,199007127,push
196999660,f2364047356159ed6494d3c50ca004939f79a557,,master,passed,178,2017-01-31 16:13:46 UTC,196999661,196999663,196999664,push
196810366,6f1e6cf88453d66238e82e93f96469df5621e6ee,123,master,passed,168,2017-01-31 02:04:05 UTC,196810367,196810368,196810369,pull_request
187954802,5e5abf838007b08f96ae057bc182636a178da0b9,,master,passed,160,2016-12-31 21:23:28 UTC,187954803,187954804,187954805,push
187812008,0ca2d99ac01568c3a4c6e17398f962295daf928b,131,master,passed,173,2016-12-30 23:31:38 UTC,187812009,187812010,187812011,pull_request
180605158,ac5446f53f2c0fc68dc16dc5f426eae1cd288b34,,master,passed,148,2016-12-02 03:53:16 UTC,180605159,180605160,180605161,push
180588967,755b22fee581c03454e2d2b26519d9c5dbe8ff2e,128,master,passed,143,2016-12-02 01:46:40 UTC,180588968,180588969,180588970,pull_request
180588963,e7527cdd242aee7b79866b161d027e176cdd51a0,,global-noop-tracer,passed,141,2016-12-02 01:46:38 UTC,180588964,180588965,180588966,push
180588003,be11074d93d9ffd0fb1e009c582cc0dceeca6a6b,130,master,errored,187,2016-12-02 01:39:21 UTC,180588004,180588005,180588006,180588007,pull_request
180587970,2ab766bd3a2dc83efa57479a6deddc63761e7229,,resume-testing-with-Go-1.5,errored,193,2016-12-02 01:39:00 UTC,180587971,180587972,180587973,180587975,push
180152730,137bfcefd3340b28186f4fd3608719fcb120f98f,,master,passed,149,2016-11-30 17:26:36 UTC,180152731,180152732,180152734,push
179991330,f4a32295ad6444f01d4e0a3f855f3baa1a652292,129,master,passed,150,2016-11-30 05:18:53 UTC,179991331,179991332,179991333,pull_request
179991304,5420a154d2833b493454c2d7643f82683a42c54d,,drop-go-1.5,passed,136,2016-11-30 05:18:24 UTC,179991305,179991306,179991307,push
179990033,6be4f291f95f97d955b7f3cecfbe87ef50630a38,128,master,passed,145,2016-11-30 05:09:07 UTC,179990034,179990035,179990036,pull_request
179990029,b541c075724a7a66c247785ae0a630206a87a73f,,global-noop-tracer,passed,139,2016-11-30 05:09:06 UTC,179990030,179990031,179990032,push
179988993,33e09d8f48eade4c50083155bad3dc1e69015c5d,128,master,errored,107,2016-11-30 05:04:03 UTC,179988994,179988995,pull_request
179988942,6dc1c9956d66114464ef74787c18675a672fb01a,,global-noop-tracer,errored,104,2016-11-30 05:03:19 UTC,179988943,179988944,push
174623420,f931877aba48e466a063f3557c1ffee2fd1aac96,123,master,errored,202,2017-01-18 21:06:35 UTC,174623421,174623422,pull_request
174620869,6cb6d52dbc3886f2ed76f5b0daa22d504424da01,122,master,passed,180,2016-11-09 22:16:21 UTC,174620870,174620871,174620872,pull_request
166648325,902ca977fd85455c364050f985eba376b44315f0,,master,errored,127,2016-10-11 06:36:58 UTC,166648326,166648327,push
163527643,19ca880c335f8147dbb404665d0192628e464b88,,changes/add_tag_type_2,passed,188,2016-09-28 21:05:25 UTC,163527645,163527651,push
163527606,28e14852772b390f7d01f6539df23cbc75cb0f04,94,master,passed,159,2016-09-28 21:05:16 UTC,163527607,163527608,pull_request
163149765,30dda9350627161ff15581c0bdc504e32ec9a536,,master,passed,161,2016-09-27 16:30:44 UTC,163149766,163149767,push
163130030,ece263fdd0e173b56daddb70a9050427644e65ea,116,master,passed,180,2016-09-27 15:21:31 UTC,163130031,163130032,pull_request
163063906,31977225902ba918b01506bad41ba2f49754bd55,116,master,passed,162,2016-09-27 11:03:34 UTC,163063907,163063908,pull_request
163063771,051195b40be57092df5a880172b6a8ede7572dff,116,master,passed,208,2016-09-27 11:02:43 UTC,163063772,163063773,pull_request
162994024,0c3154a3c2ce79d3271985848659870599dfb77c,,v1.0.0,passed,170,2016-09-27 05:27:50 UTC,162994025,162994026,push
162927379,0c3154a3c2ce79d3271985848659870599dfb77c,,master,passed,169,2016-09-26 22:25:54 UTC,162927380,162927381,push
162926655,b22390b66f0920e146048b78c8c60e9982ab1235,108,master,passed,154,2016-09-26 22:22:20 UTC,162926656,162926657,pull_request
162926652,d3768c5f5693fd5ea0ec1aa58c897d86c3a89995,,bhs/spanlog,passed,157,2016-09-26 22:22:19 UTC,162926653,162926654,push
162318468,449a42da57c0fd743c254a3c7f145fbf67505f06,,master,passed,173,2016-09-23 21:40:27 UTC,162318469,162318472,push
162035012,d9e7e13c3d4e92f9d55fde341be92400e2ed80be,114,master,passed,192,2016-09-22 21:20:46 UTC,162035013,162035014,pull_request
162034326,c8f91e9bfc8e42e4fa0cc1adf6b7394eed587cc2,114,master,passed,214,2016-09-22 21:18:06 UTC,162034327,162034330,pull_request
162021585,072b9050d51976c0b92bbc7b17daa751b2ce05dc,114,master,failed,158,2016-09-22 20:31:25 UTC,162021588,162021600,pull_request
161977208,00e6e6588d3daf952581c4fcf2c4cf3939b2bbb4,114,master,passed,141,2016-09-22 17:36:31 UTC,161977211,161977219,pull_request
161974666,71f319b53c10cef010b85e37575374bf394d4a50,114,master,failed,151,2016-09-22 17:29:08 UTC,161974667,161974670,pull_request
161857368,136eaaaa06e5fad429f3db9bff1c4ddaa2f9a657,114,master,passed,265,2016-09-22 09:04:56 UTC,161857369,161857370,pull_request
161171927,d82d67662335f5227c7ecc98226b7624bac0e364,108,master,passed,171,2016-09-19 21:58:59 UTC,161171928,161171929,pull_request
161171920,6094834d3be833177b6fcc5a3d41377ae49fe80b,,bhs/spanlog,passed,144,2016-09-19 21:58:15 UTC,161171921,161171925,push
160743703,54b05797e282b29a5b19f9f51308c60fbe3d0249,108,master,passed,167,2016-09-17 23:10:46 UTC,160743704,160743705,pull_request
160743700,508626b3a4533bff8b8bc95c6aadcb73796ca5e5,,bhs/spanlog,passed,162,2016-09-17 23:10:45 UTC,160743701,160743702,push
160743274,37d6ee817029cf258f2a35a1f3ba96de2e924b31,108,master,passed,137,2016-09-17 23:05:34 UTC,160743275,160743276,pull_request
160743271,4dcdce1e909d908af1e5768bf66014b3f8151f66,,bhs/spanlog,passed,166,2016-09-17 23:05:33 UTC,160743272,160743273,push
160742534,2131681a13baf5b3a7a107decbfc8d8ef6546fd8,108,master,passed,177,2016-09-17 22:59:45 UTC,160742535,160742536,pull_request
160742529,1a436ef8b4391c636db20cf5162e91f49f9f4fd0,,bhs/spanlog,passed,153,2016-09-17 22:59:44 UTC,160742530,160742531,push
160578402,c4a61ef608f1a785dafd305486d15b73e145708e,108,master,passed,189,2016-09-16 22:43:34 UTC,160578403,160578404,pull_request
160578397,0e676beaa098f9d2006ebbb9501a2980457034a5,,bhs/spanlog,passed,175,2016-09-16 22:43:34 UTC,160578398,160578400,push
159751429,db796414a6d60b7bd02a4e4bbe1544d95179551d,,bhs/spanlog,passed,147,2016-09-14 00:03:36 UTC,159751430,159751431,push
159751417,52f8823f71ef97b85d87c4e45df8fea1b2df172b,108,master,passed,150,2016-09-14 00:03:36 UTC,159751418,159751420,pull_request
159700799,d24db1c39c5c41019e955a2981ee51fc333e6910,,bhs/spanlog,passed,226,2016-09-13 20:04:39 UTC,159700800,159700801,push
159700796,56f1a9a9e69d5cf8df90ac1ebad1482f246a5065,108,master,passed,190,2016-09-13 20:04:39 UTC,159700797,159700798,pull_request
159699813,92cbd2bfb0f05762339ef4e9a50c59e203fe5349,,bhs/spanlog,passed,170,2016-09-13 20:01:23 UTC,159699814,159699815,push
159699777,366d1b91c5ddd7a65cc3f19f721f0ee38a661133,108,master,passed,147,2016-09-13 20:01:16 UTC,159699778,159699783,pull_request
159681002,7cdc199c423f6ac3484a4c0ca11d9dea2231e376,,bhs/spanlog,passed,165,2016-09-13 18:47:59 UTC,159681003,159681004,push
159676496,0a870aa3e3b8af811b7f1f10a905448750955545,,bhs/spanlog,failed,182,2016-09-13 18:31:45 UTC,159676497,159676509,push
159499997,8d4bb0a93eda1ae03266b0c407aef46b4e217962,,bhs/spanlog,passed,157,2016-09-13 05:37:57 UTC,159499998,159499999,push
159498520,7f9bdb1466f831c0d895f87dd9af53ea24eb172c,,bhs/spanlog,passed,209,2016-09-13 05:24:10 UTC,159498521,159498522,push
159463054,a134b9bed55a52436396e6bfe52d83a643a17c1e,,bhs/spanlog,passed,164,2016-09-13 00:17:09 UTC,159463055,159463056,push
158190900,ca4c9c0010bd9155b6d067b33865d849fe533628,,v0.10.0,passed,175,2016-09-07 14:31:18 UTC,158190901,158190902,push
158068038,ca4c9c0010bd9155b6d067b33865d849fe533628,,master,passed,145,2016-09-07 04:07:26 UTC,158068039,158068040,push
158065998,1699255c8fda53979857015c07d3ce8e22068f24,113,master,passed,143,2016-09-07 03:49:24 UTC,158065999,158066000,pull_request
158065995,84b02965765eb999a68175305c2052121cc20074,,remove-url-escaping,passed,127,2016-09-07 03:49:23 UTC,158065996,158065997,push
158058684,c8e513d7cb3bed72c6114612973331a4c7938408,113,master,passed,134,2016-09-07 02:39:15 UTC,158058685,158058686,pull_request
158058681,76fa178b04555e74be7fa2c21d41461a9c3f4170,,remove-url-escaping,passed,145,2016-09-07 02:39:15 UTC,158058682,158058683,push
158033347,26507c5bdcd0b75cb985dd88107effb51542276f,113,master,passed,181,2016-09-06 23:13:17 UTC,158033348,158033349,pull_request
158033259,3af5a0ded5e4751fd43272d344b044b0d22603d4,,remove-url-escaping,passed,138,2016-09-06 23:12:39 UTC,158033260,158033261,push
157002705,77a31d686003349e89c89e58408aafcd20003f41,,v0.9.0,passed,147,2016-09-02 04:54:11 UTC,157002706,157002707,push
156382251,7aee945a8854f4951c9e821bf4d435b1a8a027a7,108,master,passed,152,2016-08-30 23:48:37 UTC,156382252,156382253,pull_request
156382246,64b19712cad0dd3fd4a3705aef7e7e8b727ba697,,bhs/spanlog,passed,135,2016-08-30 23:48:36 UTC,156382247,156382248,push
156367959,941a98f968b218eed4bab79228f8a7a071e65ab1,108,master,passed,166,2016-08-30 22:25:59 UTC,156367960,156367961,pull_request
156367953,797a39268851e54e7fbbd88a811cf3e7528a832f,,bhs/spanlog,passed,176,2016-08-30 22:25:58 UTC,156367954,156367955,push
156361025,744409f51e99834ea2eda5c0856dad08a4859628,108,master,failed,141,2016-08-30 21:55:59 UTC,156361026,156361027,pull_request
156361022,779b1528b28546542ab69627d4826c90cfd69a15,,bhs/spanlog,failed,150,2016-08-30 21:55:56 UTC,156361023,156361024,push
156069644,77a31d686003349e89c89e58408aafcd20003f41,,master,passed,165,2016-08-29 22:11:42 UTC,156069645,156069646,push
156067060,7b6003ebab16ae33c6c2c5e388ffc7520c171772,110,master,passed,157,2016-08-29 22:01:34 UTC,156067061,156067062,pull_request
156010790,9302c8f903688371130c22c48f7039a79c53f438,,master,passed,165,2016-08-29 18:16:40 UTC,156010791,156010793,push
155851824,cc5ce287155bc327998f1cf67460148f71be17ca,109,master,passed,153,2016-08-29 05:46:51 UTC,155851825,155851826,pull_request
155844605,f1fb4d634a82776b8a737688fcf1123811f223e7,108,master,failed,154,2016-08-29 04:30:28 UTC,155844606,155844608,pull_request
155844601,d3ef9494d5e7c3306ad1de8588350cb204a6f3dc,,bhs/spanlog,failed,139,2016-08-29 04:30:28 UTC,155844602,155844603,push
155819605,9757f1f6809cd9424d53e4ea213454060af87558,108,master,failed,176,2016-08-29 00:21:05 UTC,155819606,155819607,pull_request
155819326,4305112656d06b9652538da90db625037b29ccfb,,bhs/spanlog,failed,184,2016-08-29 00:17:50 UTC,155819327,155819328,push
154267173,a2a9b4ef5b648dc52c7ebdea071c9b9028b027d7,,master,passed,237,2016-08-22 20:33:06 UTC,154267174,154267175,push
150101627,855519783f479520497c6b3445611b05fc42f009,,master,passed,124,2016-08-05 16:41:26 UTC,150101628,150101629,push
149947316,708121528ddda9ded333a654c86639f5c68a3e07,106,master,passed,183,2016-08-05 03:49:08 UTC,149947317,149947318,pull_request
149947282,e814abc13c50501f3304a945fac71ecb9af0ebd8,,bhs/immutable_context,passed,177,2016-08-05 03:49:08 UTC,149947283,149947284,push
149091078,5e2cba3d92145bbd62b1c243c88090083b2cc467,106,master,failed,168,2016-08-02 05:40:41 UTC,149091079,149091080,pull_request
149090587,9071772b73b18317205e606f6e401b139e8d6fd8,,bhs/immutable_context,failed,125,2016-08-02 05:37:24 UTC,149090588,149090589,push
148556866,67bc0a342a73f8ce1e4514fe1ae68609554dc05e,,master,passed,163,2016-07-30 17:00:51 UTC,148556867,148556868,push
147601174,ce84834b482d236a829419f99eb78866b58751fd,,master,passed,147,2016-07-26 21:41:45 UTC,147601182,147601189,push
147600882,aab9258501d842a50e56f8a776422fbc3430becd,,master,passed,146,2016-07-26 21:40:30 UTC,147600885,147600886,push
147295729,75234251d388327acba660ac1027af76fd145849,102,master,passed,126,2016-07-25 21:20:36 UTC,147295741,147295755,pull_request
147100374,bde860d6cdab5862d2c126ec405dddaff3dd7f00,103,master,passed,149,2016-07-25 04:52:05 UTC,147100375,147100376,pull_request
147100351,c57bf873ebee368a5b7a2425865047fa64107519,,bhs/referee,passed,129,2016-07-25 04:51:56 UTC,147100354,147100355,push
147099660,3719f6b706d59bbf3087e992f092ed765cb6a67d,102,master,passed,148,2016-07-25 04:42:28 UTC,147099661,147099662,pull_request
147099655,8b55e15bb6abb5f5b559affb59aedf711c24a1aa,,bhs/fix_comments,passed,157,2016-07-25 04:42:24 UTC,147099656,147099657,push
147097711,95ecf4baea4961b18854e363091f154b2ee97afb,102,master,failed,163,2016-07-25 04:17:34 UTC,147097712,147097713,pull_request
147097679,3480051db662043d21d0fdb5fb6feb566c71ab0e,,bhs/fix_comments,failed,212,2016-07-25 04:16:46 UTC,147097680,147097681,push
146397373,b8a4c1a139ba3d38708fb69721c51c7c4de51014,,master,passed,236,2016-07-21 14:43:46 UTC,146397374,146397375,push
146392681,8daa29c90e8c6b083ccd1123fa109561eae07de8,101,master,passed,159,2016-07-21 14:27:44 UTC,146392682,146392683,pull_request
146392674,e43bf6992eb221801ef13c1ba13c012610c53ffa,,mocktracer-injectors,passed,192,2016-07-21 14:27:42 UTC,146392675,146392676,push
146266145,6265440a179543bbaa1bd5c030f89be1797c8cf0,101,master,passed,157,2016-07-21 01:29:10 UTC,146266146,146266147,pull_request
146266046,28cf2db1945b26c9d9f93f8531bb00011ad52aae,,mocktracer-injectors,passed,127,2016-07-21 01:27:52 UTC,146266047,146266048,push
144599742,a3b886889ac213bb046a3214181207ee865f8f27,,master,passed,137,2016-07-13 22:33:02 UTC,144599745,144599746,push
144592523,7066413b4bf90b45a9a954ccaaae858895812524,99,master,passed,150,2016-07-13 21:55:10 UTC,144592524,144592525,pull_request
144591935,03d08953f5310e9e5fb4be3b9e03f8cba815bc61,,noget,passed,152,2016-07-13 21:52:39 UTC,144591938,144591941,push
144059126,74bcbcefb667969189ea542337a94d99c9c0e088,,master,passed,137,2016-07-12 03:02:30 UTC,144059127,144059128,push
144058840,7e89e70eb2488d996a3bfd2ad21e9bab623b3898,97,master,passed,130,2016-07-12 02:59:43 UTC,144058841,144058842,pull_request
144058828,91e248de00157a75f9dcdeb4e72f873ad49d59fa,,trace-id-in-mock-tracer,passed,128,2016-07-12 02:59:33 UTC,144058830,144058832,push
144031019,a9780f2f760eb4056c8d4ba1f2912b7481d1b6b8,97,master,passed,157,2016-07-11 23:30:15 UTC,144031020,144031021,pull_request
144030873,f20a529203ee988ba6176ee643a00649a6961108,,trace-id-in-mock-tracer,passed,134,2016-07-11 23:29:29 UTC,144030878,144030879,push
144004203,1b5f9d8995e986f0a4067435fb28a2ecbe851e02,,master,passed,147,2016-07-11 21:21:15 UTC,144004212,144004214,push
144002386,daaebf5f6301ea34ddab98c4d7938c56383a5cfc,96,master,passed,226,2016-07-11 21:14:51 UTC,144002394,144002399,pull_request
144002353,810756f8699d6329afccc557155ac2bf1b400a40,,allow-nil-references,passed,150,2016-07-11 21:14:50 UTC,144002358,144002361,push
143800542,4d09ec0bbbd7eda08d9b5e8429aad9d3b07076ff,96,master,passed,164,2016-07-11 03:48:41 UTC,143800543,143800544,pull_request
143800537,98c23ddebf31411e09077564492161d9aa693800,,allow-nil-references,passed,148,2016-07-11 03:48:40 UTC,143800539,143800541,push
143788707,7676d3f2f8d27452a36a9d74110d02fb2931dda6,96,master,passed,136,2016-07-11 01:42:33 UTC,143788708,143788709,pull_request
143634734,5665293aa24d297b2dfdd218d0127d81155dc3c8,96,master,passed,144,2016-07-09 23:51:26 UTC,143634735,143634736,pull_request
143634426,55e326b97e5e152374711dab29e0e51268aba431,,allow-nil-references,passed,165,2016-07-09 23:48:39 UTC,143634427,143634428,push
143473821,68f3859131b693d3921707f012066d98c9a3a680,94,master,passed,185,2016-07-08 23:37:59 UTC,143473825,143473828,pull_request
143473786,3df35ea9b0f5f053597a66e8dcd4b9937bada529,,changes/add_tag_type_2,passed,129,2016-07-08 23:37:45 UTC,143473795,143473800,push
143471075,32f2f07c3c8b89e41dc19083d10e61eac37b5cfe,94,master,passed,134,2016-07-08 23:20:03 UTC,143471076,143471077,pull_request
143470420,482ea46e3dc0264f97b9e8ff5ac6c1264f68a1e7,,changes/add_tag_type_2,passed,164,2016-07-08 23:18:06 UTC,143470421,143470422,push
143461405,091aee884564930a68d81f307e3ad85b0bc6940a,93,master,failed,140,2016-07-08 22:40:24 UTC,143461406,143461407,pull_request
143461303,1f6efd3329016327a84a02d5411e9269324c5049,,changes/extract_options,failed,176,2016-07-08 22:39:56 UTC,143461304,143461305,push
143460458,4281ca32dbd11726bca3581fc06a9bc94365ec85,,master,passed,155,2016-07-08 22:35:44 UTC,143460468,143460469,push
143449591,ad8a648e2f34bf2016b7533df499cf9bbf61557c,90,master,passed,136,2016-07-08 21:42:47 UTC,143449592,143449593,pull_request
143449588,b7d2311578cb530598114551920d7970f722ebdb,,changes/add_tag_type,passed,135,2016-07-08 21:42:45 UTC,143449589,143449590,push
143443286,a772d74aec90711841e07a06b2a417f98e100b86,91,changes/add_tag_type,failed,159,2016-07-08 21:16:56 UTC,143443287,143443288,pull_request
143443283,73a35956436c13519580004ad639ea3970a19ec8,,changes/extract_options,failed,160,2016-07-08 21:15:45 UTC,143443284,143443285,push
143442691,f1323645badc53947c193f299f53f79258e67ee5,91,changes/add_tag_type,failed,185,2016-07-08 21:15:45 UTC,143442692,143442693,pull_request
143442497,8cd4dbb1c819b6fca42470d99a21e48dbde85265,,changes/extract_options,failed,152,2016-07-08 21:15:45 UTC,143442498,143442499,push
143432960,853dc7d0b68fe9c6a8b5acafe84f07460ac01214,90,master,passed,140,2016-07-08 20:26:14 UTC,143432961,143432962,pull_request
143432951,55e2fce220b3111297abee3d245ab98d37f61901,,changes/add_tag_type,passed,157,2016-07-08 20:26:15 UTC,143432952,143432956,push
143428529,9678d6becced80d7978e7f755f78010cb786725a,90,master,passed,152,2016-07-08 20:05:32 UTC,143428534,143428536,pull_request
143428513,62a40a392c1e0aec0c26f9081abff06682f9a6fe,,changes/add_tag_type,passed,140,2016-07-08 20:05:31 UTC,143428514,143428515,push
143411715,9bcf02b421ec5c359a37c3a68f2fb0180f071c02,90,master,passed,160,2016-07-08 18:53:11 UTC,143411716,143411724,pull_request
143411323,16d4b353532a8fcf9459863e6d4adc82176f5762,,changes/add_tag_type,passed,178,2016-07-08 18:52:11 UTC,143411331,143411333,push
142910252,93ccd1549c8630b063582e7ea2e087f862113809,,master,passed,145,2016-07-06 23:25:57 UTC,142910259,142910263,push
142908686,7a7e6faf4ef443c7c7f57d7498b4bffa79867fde,89,master,passed,139,2016-07-06 23:17:21 UTC,142908687,142908688,pull_request
142908667,a4dce0b200ab88eeb3b5738e3750070ddc5b7d68,,bhs/fix_comments,passed,131,2016-07-06 23:17:00 UTC,142908670,142908671,push
142897076,d533d6490444cec782e70463941c3ad763ad79b3,,master,passed,171,2016-07-06 22:16:08 UTC,142897077,142897078,push
142895063,68a3356e6bae2991ec7ef7237be2dd95f3427f90,88,master,passed,162,2016-07-06 22:09:16 UTC,142895064,142895065,pull_request
142856839,f674c5c3c23a2a2b47b56fe482793b791d59d707,,master,passed,136,2016-07-06 19:40:56 UTC,142856850,142856863,push
142856542,9511ed3616a271fae622bbbb78adeb6dab0eab38,87,master,errored,41,2016-07-06 19:39:17 UTC,142856548,142856550,pull_request
142851615,9a8751066a4a137127c3e89070c45e51e141f413,87,master,passed,179,2016-07-06 19:18:17 UTC,142851637,142851641,pull_request
142837343,5f382e4dca65ae17d2ae76097281c7ff385fe9cc,,master,passed,151,2016-07-06 18:21:49 UTC,142837346,142837355,push
142580236,6a29ba12beb16994e1d644f575667b5efed18772,82,master,passed,138,2016-07-05 20:39:20 UTC,142580241,142580249,pull_request
142580180,8e8919d0e2c733bd7725559b695c8dd1d10c0013,,bhs/span_context_revival,passed,153,2016-07-05 20:39:20 UTC,142580209,142580210,push
141915745,55ef1e7fe27c71e6e57d474150634d79ab7e9cd3,82,master,passed,151,2016-07-02 22:25:25 UTC,141915746,141915748,pull_request
141915742,4232cc0be3593afed5511ae2186b92bb9c82cd2b,,bhs/span_context_revival,passed,147,2016-07-02 22:25:24 UTC,141915743,141915744,push
141648342,9e6d3e21876169b028e75016a19d75c4ad54cb11,,master,passed,146,2016-07-01 15:29:28 UTC,141648349,141648353,push
141634337,485e08963670ea4780c599927eb71c393de1da80,,master,passed,133,2016-07-01 14:40:26 UTC,141634338,141634339,push
141417517,1cc98bb29fba4de8585deaacfafb51ffea028f68,86,master,passed,164,2016-06-30 18:23:13 UTC,141417524,141417525,pull_request
141417509,b8840d2500f77035f8475e2cdde65b529c5bd17b,,threadsafe-mocktracer,passed,171,2016-06-30 18:23:12 UTC,141417511,141417514,push
141377126,a97879ca8b79f6456b28a3b58b51b52c1ba56d4a,86,master,passed,178,2016-06-30 15:45:02 UTC,141377127,141377128,pull_request
141377103,d912618993f20392d79fdd85c089bcae05fb4e85,,threadsafe-mocktracer,passed,159,2016-06-30 15:45:02 UTC,141377107,141377117,push
141374995,dd5444942d1a3838643473d61568e0de98966e0e,86,master,failed,180,2016-06-30 15:37:31 UTC,141374999,141375000,pull_request
141374611,410952e3734e0ca72ed68564307be9d28f634b1a,,threadsafe-mocktracer,failed,154,2016-06-30 15:36:05 UTC,141374613,141374614,push
141373282,d5b9be1fcf7d467664d3b8f9cb4f3c8c5ac0a753,,master,passed,192,2016-06-30 15:31:37 UTC,141373285,141373287,push
141362106,19e1bd67c38ee9de5bd20df10a92508102bc7d24,85,master,passed,196,2016-06-30 14:55:18 UTC,141362115,141362120,pull_request
141362094,3ea99f9c55c6578483860a7d8d0fa8593d957814,,ForeachBaggageItem,passed,156,2016-06-30 14:55:18 UTC,141362097,141362100,push
141223547,7a45325b9087cf61ce51c04791a4e011da8c2ba3,85,master,passed,122,2016-06-30 00:06:59 UTC,141223548,141223549,pull_request
141223491,6a228a34c7d462421fb6d74da18df5b69db5d05c,,ForeachBaggageItem,passed,141,2016-06-30 00:06:44 UTC,141223493,141223495,push
140087325,b228439c64c2c323dec3ebd9d445f168d4fae60c,,master,passed,129,2016-06-24 18:06:28 UTC,140087328,140087330,push
140059958,c7ac7ace26879cb1fb4b7465295f129ffbf31f21,,textmap-helper,passed,143,2016-06-24 15:55:15 UTC,140059959,140059960,push
