build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
714649320,d4b6046258a9516ae17a897b2e69022631f78171,,master,passed,2931,2020-08-03 23:26:24 UTC,714649321,714649322,714649323,714649324,714649325,714649326,714649327,714649328,714649329,714649330,714649331,714649332,714649333,714649334,714649335,714649336,714649337,714649338,714649339,714649340,714649341,714649342,714649343,714649344,714649345,714649346,714649347,714649348,714649349,714649350,push
714648492,1cd727ad50a9cdcf4193d98036b703934f284429,930,master,passed,3260,2020-08-03 23:21:47 UTC,714648493,714648494,714648495,714648496,714648497,714648498,714648499,714648500,714648501,714648502,714648503,714648504,714648505,714648506,714648507,714648508,714648509,714648510,714648511,714648512,714648513,714648514,714648515,714648516,714648517,714648518,714648519,714648520,714648521,714648522,pull_request
714646806,060d409b8e37947f38b860cc7ac9e993f71af78a,929,master,canceled,3554,2020-08-03 23:14:58 UTC,714646807,714646808,714646809,714646810,714646811,714646812,714646813,714646814,714646815,714646816,714646817,714646818,714646819,714646820,714646821,714646822,714646823,714646824,714646825,714646826,714646827,714646828,714646829,714646830,714646831,714646832,714646833,714646834,714646835,714646836,pull_request
714645821,4e6c6ef5e884577e2d6533473274dc4f86382fd1,,master,passed,2919,2020-08-03 23:09:37 UTC,714645822,714645823,714645824,714645825,714645826,714645827,714645828,714645829,714645830,714645831,714645832,714645833,714645834,714645835,714645836,714645837,714645838,714645839,714645840,714645841,714645842,714645843,714645844,714645845,714645846,714645847,714645848,714645849,714645850,714645851,push
714644571,e449da13f5962ee2d432e624ee9a49cb942fe0de,928,master,passed,2987,2020-08-03 23:03:32 UTC,714644572,714644573,714644574,714644575,714644576,714644577,714644578,714644579,714644580,714644581,714644582,714644583,714644584,714644585,714644586,714644587,714644588,714644589,714644590,714644591,714644592,714644593,714644594,714644595,714644596,714644597,714644598,714644599,714644600,714644601,pull_request
714642276,0351f0e62b0515e21fc85ac99f15a0f9799f0376,928,master,passed,2874,2020-08-03 22:53:45 UTC,714642277,714642278,714642279,714642280,714642281,714642282,714642283,714642284,714642285,714642286,714642287,714642288,714642289,714642290,714642291,714642292,714642293,714642294,714642295,714642296,714642297,714642298,714642299,714642300,714642301,714642302,714642303,714642304,714642305,714642306,pull_request
714641557,beaf9f514ae9db428a17e96520111c27f3c330d9,,master,passed,3112,2020-08-03 22:51:35 UTC,714641558,714641559,714641560,714641561,714641562,714641563,714641564,714641565,714641566,714641567,714641568,714641569,714641570,714641571,714641572,714641573,714641574,714641575,714641576,714641577,714641578,714641579,714641580,714641581,714641582,714641583,714641584,714641585,714641586,714641587,push
714641424,86af22059cd847887a737fb6eb78a44678abfc2c,928,master,passed,3091,2020-08-03 22:50:13 UTC,714641425,714641426,714641427,714641428,714641429,714641430,714641431,714641432,714641433,714641434,714641435,714641436,714641437,714641438,714641439,714641440,714641441,714641442,714641443,714641444,714641445,714641446,714641447,714641448,714641449,714641450,714641451,714641452,714641453,714641454,pull_request
714640447,4df5fd541dc61e0892c977cb1019e5c97794db9d,927,master,passed,3133,2020-08-03 22:45:20 UTC,714640448,714640449,714640450,714640451,714640452,714640453,714640454,714640455,714640456,714640457,714640458,714640459,714640460,714640461,714640462,714640463,714640464,714640465,714640466,714640467,714640468,714640469,714640470,714640471,714640472,714640473,714640474,714640475,714640476,714640477,pull_request
714638218,4fbf2e463e7f39676acb5258d91d5a1f8af378d9,927,master,passed,3249,2020-08-03 22:32:57 UTC,714638219,714638220,714638221,714638222,714638223,714638224,714638225,714638226,714638227,714638228,714638229,714638230,714638231,714638232,714638233,714638234,714638235,714638236,714638237,714638238,714638239,714638240,714638241,714638242,714638243,714638244,714638245,714638246,714638247,714638248,pull_request
714636919,843d641fd035412287abdaf6140618cb523b826b,927,master,failed,3034,2020-08-03 22:26:14 UTC,714636920,714636921,714636922,714636923,714636924,714636925,714636926,714636927,714636928,714636929,714636930,714636931,714636932,714636933,714636934,714636935,714636936,714636937,714636938,714636939,714636940,714636941,714636942,714636943,714636944,714636945,714636946,714636947,714636948,714636949,pull_request
714614492,c45a6ea2c9a792d1cf55eed024bad519d3174819,,master,passed,3120,2020-08-03 20:54:41 UTC,714614493,714614494,714614495,714614496,714614497,714614498,714614499,714614500,714614501,714614502,714614503,714614504,714614505,714614506,714614507,714614508,714614509,714614510,714614511,714614512,714614513,714614514,714614515,714614516,714614517,714614518,714614519,714614520,714614521,714614522,push
714609542,4a9504d82ffae6c31d4cf057ced2b3f5b298127d,926,master,passed,3206,2020-08-03 20:49:16 UTC,714609543,714609544,714609545,714609546,714609547,714609548,714609549,714609550,714609551,714609552,714609553,714609554,714609555,714609556,714609557,714609558,714609559,714609560,714609561,714609562,714609563,714609564,714609565,714609566,714609567,714609568,714609569,714609570,714609571,714609572,pull_request
714608181,624c2d381882480a66abcf539b2d4c10ad224555,926,master,passed,3165,2020-08-03 20:25:39 UTC,714608182,714608183,714608184,714608185,714608186,714608187,714608188,714608189,714608190,714608191,714608192,714608193,714608194,714608195,714608196,714608197,714608198,714608199,714608200,714608201,714608202,714608203,714608204,714608205,714608206,714608207,714608208,714608209,714608210,714608211,pull_request
714607196,2f393bb1dbdc6d1983423b0f1e47050e71879c97,926,master,failed,3032,2020-08-03 20:21:54 UTC,714607197,714607198,714607199,714607200,714607201,714607202,714607203,714607204,714607205,714607206,714607207,714607208,714607209,714607210,714607211,714607212,714607213,714607214,714607215,714607216,714607217,714607218,714607219,714607220,714607221,714607222,714607223,714607224,714607225,714607226,pull_request
714539990,cb70e4e9351181760a6944a7fae292ac27890986,,master,passed,3337,2020-08-03 16:18:15 UTC,714539991,714539992,714539993,714539994,714539995,714539996,714539997,714539998,714539999,714540000,714540001,714540002,714540003,714540004,714540005,714540006,714540007,714540008,714540009,714540010,714540011,714540012,714540013,714540014,714540015,714540016,714540017,714540018,714540019,714540020,push
714498178,8cd336e5530779fb974f87517cc1cdfd2bb4d204,,master,passed,3786,2020-08-03 14:36:55 UTC,714498180,714498181,714498183,714498184,714498185,714498186,714498187,714498188,714498189,714498191,714498193,714498194,714498195,714498196,714498197,714498199,714498200,714498201,714498203,714498204,714498205,714498206,714498207,714498209,714498210,714498211,714498212,714498213,714498214,714498215,push
714486173,e76fcebbc865e0b614673d8e1da73c260a610167,,alex-patch-3,passed,3235,2020-08-03 14:20:07 UTC,714486176,714486178,714486179,714486180,714486181,714486183,714486187,714486188,714486192,714486195,714486198,714486199,714486200,714486201,714486202,714486204,714486207,714486209,714486212,714486213,714486218,714486219,714486222,714486225,714486227,714486228,714486231,714486233,714486234,714486235,push
714486130,b8d08f0d6049d72f8dc31f3139747776c3ab9ef5,925,master,passed,3155,2020-08-03 14:20:04 UTC,714486131,714486132,714486133,714486134,714486135,714486136,714486137,714486138,714486139,714486140,714486141,714486142,714486143,714486144,714486145,714486146,714486147,714486148,714486149,714486150,714486151,714486152,714486153,714486154,714486155,714486156,714486157,714486158,714486159,714486160,pull_request
714455755,2b279a944f3a448cf7cf98493c67d5d4f4bebf37,925,master,failed,3094,2020-08-03 12:47:44 UTC,714455756,714455757,714455758,714455759,714455760,714455761,714455762,714455763,714455764,714455765,714455766,714455767,714455768,714455769,714455770,714455771,714455772,714455773,714455774,714455775,714455776,714455777,714455778,714455779,714455780,714455781,714455782,714455783,714455784,714455785,pull_request
714455704,73dd67603b5c8bb847ae0d60b8dfa8e5b4cf7baf,,alex-patch-3,failed,3319,2020-08-03 12:43:43 UTC,714455705,714455706,714455707,714455708,714455709,714455710,714455711,714455712,714455713,714455714,714455715,714455716,714455717,714455718,714455719,714455720,714455721,714455722,714455723,714455724,714455725,714455726,714455727,714455728,714455729,714455730,714455731,714455732,714455733,714455734,push
714455210,4fd6e3d765c9606454cd4765117dbc6731f43170,,master,passed,3817,2020-08-03 12:41:40 UTC,714455211,714455212,714455213,714455214,714455215,714455216,714455217,714455218,714455219,714455220,714455221,714455222,714455223,714455224,714455225,714455226,714455227,714455228,714455229,714455230,714455231,714455232,714455233,714455234,714455235,714455236,714455237,714455238,714455239,714455240,push
714452371,0881ccf20257bdb69fb83ba0673f5d7ba7810b0e,924,master,failed,3314,2020-08-03 12:30:27 UTC,714452372,714452373,714452374,714452375,714452376,714452377,714452378,714452379,714452380,714452381,714452382,714452383,714452384,714452385,714452386,714452387,714452388,714452389,714452390,714452391,714452392,714452393,714452394,714452395,714452396,714452397,714452398,714452399,714452400,714452401,pull_request
714450555,63f669745de6e47c02d1c768f29eb1c894e93818,923,master,passed,3512,2020-08-03 12:25:27 UTC,714450556,714450557,714450558,714450559,714450560,714450561,714450562,714450563,714450564,714450565,714450566,714450567,714450568,714450569,714450570,714450571,714450572,714450573,714450574,714450575,714450576,714450577,714450578,714450579,714450580,714450581,714450582,714450583,714450584,714450585,pull_request
714450524,f462ac9b7e783f31353ea39dea546e2a4e9c81bb,,alex-patch-2,passed,3859,2020-08-03 12:23:23 UTC,714450525,714450526,714450527,714450528,714450529,714450530,714450531,714450532,714450533,714450534,714450535,714450536,714450537,714450538,714450539,714450540,714450541,714450542,714450543,714450544,714450545,714450546,714450547,714450548,714450549,714450550,714450551,714450552,714450553,714450554,push
714450256,3387bb701c38db592cf6a094c09de7f35d95d6a8,923,master,canceled,0,,714450257,714450258,714450259,714450260,714450261,714450262,714450263,714450264,714450265,714450266,714450267,714450268,714450269,714450270,714450271,714450272,714450273,714450274,714450275,714450276,714450277,714450278,714450279,714450280,714450281,714450282,714450283,714450284,714450285,714450286,pull_request
714450213,72784c5142eefdaff2ebab5c31b8879252fa5d8e,,alex-patch-2,passed,3954,2020-08-03 12:21:55 UTC,714450214,714450215,714450216,714450217,714450218,714450219,714450220,714450221,714450222,714450223,714450224,714450225,714450226,714450227,714450228,714450229,714450230,714450231,714450232,714450233,714450234,714450235,714450236,714450237,714450238,714450239,714450240,714450241,714450242,714450243,push
714349067,d914b93d3fe7492e7109340dcab4ead3ff1482eb,922,master,passed,3563,2020-08-03 04:51:20 UTC,714349068,714349069,714349070,714349071,714349072,714349073,714349074,714349075,714349076,714349077,714349078,714349079,714349080,714349081,714349082,714349083,714349084,714349085,714349086,714349087,714349088,714349089,714349090,714349091,714349092,714349093,714349094,714349095,714349096,714349097,pull_request
714349023,525c016299b768c39879945f7a603be1e4113e58,,alex-patch-1,passed,3733,2020-08-03 11:49:52 UTC,714349024,714349025,714349026,714349027,714349028,714349029,714349030,714349031,714349032,714349033,714349034,714349035,714349036,714349037,714349038,714349039,714349040,714349041,714349042,714349043,714349044,714349045,714349046,714349047,714349048,714349049,714349050,714349051,714349052,714349053,push
714117845,b2bca41bdee8ed315d9f97ef89bdc234defd3b4c,,master,passed,3475,2020-08-02 00:43:49 UTC,714117846,714117847,714117848,714117849,714117850,714117851,714117852,714117853,714117854,714117855,714117856,714117857,714117858,714117859,714117860,714117861,714117862,714117863,714117864,714117865,714117866,714117867,714117868,714117869,714117870,714117871,714117872,714117873,714117874,714117875,cron
712583910,b2bca41bdee8ed315d9f97ef89bdc234defd3b4c,,master,passed,4491,2020-07-28 14:31:49 UTC,712583911,712583912,712583913,712583914,712583915,712583916,712583917,712583918,712583919,712583920,712583921,712583922,712583923,712583924,712583925,712583926,712583927,712583928,712583929,712583930,712583931,712583932,712583933,712583934,712583935,712583936,712583937,712583938,712583939,712583940,push
712559130,e2ed765b772d89738746e92f685dbd48d29250c4,910,master,passed,3729,2020-07-28 13:37:12 UTC,712559131,712559132,712559133,712559134,712559135,712559136,712559137,712559138,712559139,712559140,712559141,712559142,712559143,712559144,712559145,712559146,712559147,712559148,712559149,712559150,712559151,712559152,712559153,712559154,712559155,712559156,712559157,712559158,712559159,712559160,pull_request
712557247,81b503c51a857d298fac8dce157ed0f623ce2df0,910,master,errored,3521,2020-07-28 13:31:14 UTC,712557248,712557249,712557250,712557251,712557252,712557253,712557254,712557255,712557256,712557257,712557258,712557259,712557260,712557261,712557262,712557263,712557264,712557265,712557266,712557267,712557268,712557269,712557270,712557271,712557272,712557273,712557274,712557275,712557276,712557277,pull_request
711838802,037371861693f26297320dcd5fd8c221b6d8df26,,master,passed,3567,2020-07-26 01:04:08 UTC,711838803,711838804,711838805,711838806,711838807,711838808,711838809,711838810,711838811,711838812,711838813,711838814,711838815,711838816,711838817,711838818,711838819,711838820,711838821,711838822,711838823,711838824,711838825,711838826,711838827,711838828,711838829,711838830,711838831,711838832,cron
711632703,ccb361eb823b84f55c5d00b9e4eefaaf3d57ee56,921,master,passed,3914,2020-07-25 00:27:59 UTC,711632704,711632705,711632706,711632707,711632708,711632709,711632710,711632711,711632712,711632713,711632714,711632715,711632716,711632717,711632718,711632719,711632720,711632721,711632722,711632723,711632724,711632725,711632726,711632727,711632728,711632729,711632730,711632731,711632732,711632733,pull_request
711631861,d6e7cefd82c91703992ddad373c7267096e2f04e,921,master,failed,3555,2020-07-25 00:14:31 UTC,711631862,711631863,711631864,711631865,711631866,711631867,711631868,711631869,711631870,711631871,711631872,711631873,711631874,711631875,711631876,711631877,711631878,711631879,711631880,711631881,711631882,711631883,711631884,711631885,711631886,711631887,711631888,711631889,711631890,711631891,pull_request
711306777,037371861693f26297320dcd5fd8c221b6d8df26,,master,passed,3857,2020-07-24 00:42:49 UTC,711306778,711306779,711306780,711306781,711306782,711306783,711306784,711306785,711306786,711306787,711306788,711306789,711306790,711306791,711306792,711306793,711306794,711306795,711306796,711306797,711306798,711306799,711306800,711306801,711306802,711306803,711306804,711306805,711306806,711306807,push
711277077,f33b1bc6e234fb0069e146638f6e9063b3fb6009,920,master,passed,4214,2020-07-23 22:58:47 UTC,711277078,711277079,711277080,711277081,711277082,711277083,711277084,711277085,711277086,711277087,711277088,711277089,711277090,711277091,711277092,711277093,711277094,711277095,711277096,711277097,711277098,711277099,711277100,711277101,711277102,711277103,711277104,711277105,711277106,711277107,pull_request
711273335,47e2e53ff48bd98ac68ba57808039ff707dc5a31,920,master,failed,4052,2020-07-23 22:51:33 UTC,711273336,711273337,711273338,711273340,711273341,711273342,711273343,711273344,711273345,711273346,711273347,711273348,711273349,711273350,711273352,711273353,711273354,711273355,711273356,711273357,711273359,711273361,711273362,711273364,711273365,711273367,711273368,711273369,711273370,711273371,pull_request
711269507,d9f166ded69cb162afbe5de9d4c7eddecd39868f,920,master,failed,3907,2020-07-23 22:39:26 UTC,711269509,711269510,711269511,711269512,711269514,711269515,711269516,711269517,711269519,711269520,711269521,711269522,711269523,711269524,711269525,711269526,711269527,711269528,711269529,711269530,711269531,711269532,711269533,711269534,711269535,711269536,711269537,711269538,711269539,711269540,pull_request
