build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
657455921,20343184a28c2851faf0c1ab451d0286d147a441,,master,failed,426,2020-03-02 20:06:53 UTC,657455922,657455923,push
421229107,e170c663534c33b01f2fd2e5a86a9d134905efac,,master,passed,509,2018-08-27 18:40:42 UTC,421229108,421229109,push
382078455,298f06e25066d434e3b6851c40f6455e6aa8fb24,,master,passed,475,2018-05-22 09:58:16 UTC,382078456,382078457,push
382078209,32a9c0c6e60eb395e76365bf7ac8cf24b9acd179,,master,passed,629,2018-05-22 09:57:26 UTC,382078210,382078211,push
382077782,e3973e0d43c2450aeeb2641ae46e8e5453d95771,,master,passed,496,2018-05-22 09:56:23 UTC,382077783,382077784,push
382075491,8f2399f35b9e9649f59b4977e68e65853ed2ae4b,,master,passed,496,2018-05-22 09:49:41 UTC,382075492,382075493,push
339739467,0263d0611a30035583803297570da1946bae7583,364,master,passed,480,2018-02-10 02:40:07 UTC,339739468,339739469,pull_request
263630286,c762325c57618b7231c3c49537b852e1ea0d2a03,,master,passed,403,2017-08-11 19:40:40 UTC,263630287,263630288,push
253613454,39b025284a6475a151c2ce6d201126748d7cc053,330,master,passed,439,2017-07-14 13:43:32 UTC,253613455,253613456,pull_request
253611215,8e85724f420e260c92d4879333b509ffd6c0375f,330,master,passed,406,2017-07-14 13:37:13 UTC,253611216,253611219,pull_request
249206760,82cf11596d32e8188d5c081396b43a56f7a85f4c,326,master,passed,404,2017-07-01 22:38:44 UTC,249206761,249206762,pull_request
242688825,b6b6606b60010d5d04894109c55d23193c5374b3,,master,passed,381,2017-06-14 04:34:39 UTC,242688826,242688827,push
240500255,682dad455c601b8efced16128a74816148488fb3,,master,passed,443,2017-06-07 19:14:36 UTC,240500256,240500259,push
240085777,945d3c7dd494a96732928ddf51567da83fdaf52e,323,master,passed,480,2017-06-06 18:47:09 UTC,240085778,240085779,pull_request
240081479,44965678d5d3f94b2b5b68a7f9f1519da4a32a6e,287,master,passed,493,2017-06-06 18:30:43 UTC,240081481,240081482,pull_request
240079414,565ba38b28bf1c3e32ca6e9ef7839b3f76462fdd,287,master,passed,411,2017-06-06 18:24:34 UTC,240079415,240079416,pull_request
237507345,bea6167d005ae26dc6895499cd828e35f5b62d2f,,master,passed,468,2017-05-30 13:01:57 UTC,237507346,237507347,push
237447678,414cd6426417ee2d392fec220d7f10f8a2d50df3,294,master,passed,434,2017-05-30 09:47:30 UTC,237447679,237447680,pull_request
236963890,1021ad4cd111b8adc774f63d5ce7b6ab5e80f2dd,,master,passed,405,2017-05-28 20:03:50 UTC,236963891,236963892,push
236908129,92949c4a6eb8fe0ab3435e53c27dfaeb3a7e05e9,319,master,passed,412,2017-05-28 15:27:11 UTC,236908130,236908131,pull_request
235385504,ef2a9f43e30e2ec6d7df2709d23f0afc1570b1f9,,master,passed,446,2017-05-23 20:39:07 UTC,235385505,235385506,push
235380589,50dda13dd48da6e62b9155d92520c3b18a1952bd,,master,failed,480,2017-05-23 20:21:09 UTC,235380590,235380591,push
235371036,e2015717111681930c912a8b1e4d7c992031e648,,master,passed,418,2017-05-23 19:53:50 UTC,235371037,235371039,push
235366715,a0ee23dd184456735f37883b8345bd58b3c872b0,,master,passed,445,2017-05-23 19:41:23 UTC,235366716,235366717,push
