build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
189617490,f8413e6f82e8f7fb735d27cb493a1788ce7778ad,368,master,failed,297,2017-01-06 20:17:17 UTC,189617491,189617494,189617497,pull_request
186188905,dccce53ad9c814c8435fc9225df343abe6fec9d7,367,master,failed,551,2016-12-22 21:04:11 UTC,186188906,186188907,186188908,pull_request
185907853,4924c68e853d76d88574b7b597749bdeb3009d4d,366,master,failed,550,2016-12-21 22:00:36 UTC,185907854,185907855,185907856,pull_request
158268515,967ff8f3e7c2fabe1705743d95eb2746d4329786,,master,passed,634,2016-09-07 19:36:47 UTC,158268516,158268517,158268518,push
158268367,e8d06ad5fff4f0a9a62bcf1e70c84c62ff90937d,,master,passed,688,2016-09-07 19:34:33 UTC,158268368,158268369,158268370,push
158267972,e75f45dda6135f2163224c77d214317a867bc42b,,master,passed,736,2016-09-07 19:32:37 UTC,158267973,158267974,158267975,push
158052606,a499db3a021241276cba6c1d919106f376948fe9,361,master,passed,603,2016-09-07 01:45:21 UTC,158052607,158052608,158052609,pull_request
157942129,5cecb23fa7094bde77dbbdbf51968b1dc35979b5,360,master,passed,809,2016-09-06 16:51:41 UTC,157942130,157942131,157942132,pull_request
157763775,8503ca3cd7d61da1d9a01f835f04f80fdd4e2e8d,360,master,passed,694,2016-09-06 00:55:48 UTC,157763776,157763777,157763778,pull_request
154025591,86c0c9e2d0876ff6389289a23fb3a7a9f9c8d3b6,357,master,passed,629,2016-08-21 23:47:33 UTC,154025592,154025593,154025594,pull_request
153947555,1b6803eb55c0a236dc1ef159fbda452c59291312,357,master,passed,734,2016-08-21 15:24:12 UTC,153947556,153947557,153947558,pull_request
153824190,a8f090665f94b57976eada6a2e5a01eb7a1cba1f,357,master,passed,727,2016-08-20 18:16:57 UTC,153824191,153824193,153824194,pull_request
153801187,41ae710d865c03b48b1d64d317140a20aa4b9b77,,master,passed,727,2016-08-20 15:32:45 UTC,153801188,153801189,153801190,push
153657372,c6054a48202ca4818d0771ee9c88c5358fa2419a,,master,passed,728,2016-08-19 19:37:36 UTC,153657373,153657374,153657375,push
153645350,d6919268f33e9eef08716beb50cf5b9184cc0807,356,master,passed,676,2016-08-19 18:55:29 UTC,153645352,153645360,153645363,pull_request
153332112,e7953888c4b79dbb0aa8bf2b593c119ba5a9dadc,,master,passed,662,2016-08-18 16:48:15 UTC,153332113,153332114,153332115,push
153310969,aaae41ade60e6f4046d03ba5e40d2a671fb5a699,355,master,passed,922,2016-08-18 15:43:06 UTC,153310970,153310972,153310984,pull_request
153001058,14ca10a4265d0d5dfecd634bdb47106ebcaa1b35,354,master,passed,888,2016-08-17 15:13:38 UTC,153001059,153001060,153001061,pull_request
151038129,be83510a58a1b1e7e87d9c635e88f3941dd2d5ef,,master,passed,772,2016-08-09 20:22:41 UTC,151038130,151038131,151038132,push
150138408,17c6b3ae67f2ae0453ba5b2c3ea8b1fdf69c4599,,master,passed,693,2016-08-05 19:23:39 UTC,150138409,150138410,150138412,push
150138256,33ae844eddab2bc75d69cfd4cfdae6bdfd7d8b15,,master,passed,721,2016-08-05 19:23:17 UTC,150138257,150138258,150138259,push
150136420,cf42dc7df34293fa752304d1ec32bd5835ee34a8,,check-dependencies,passed,828,2016-08-05 19:13:42 UTC,150136421,150136422,150136423,push
150136410,0951cff7a49d7720c67e76f0687572e61dc14ac7,352,master,passed,897,2016-08-05 19:13:27 UTC,150136411,150136412,150136413,pull_request
150134417,719b8a1e5fbb568b972c3b5c8a0f993aa6bdbb67,352,master,failed,745,2016-08-05 19:04:55 UTC,150134418,150134420,150134424,pull_request
150134101,a9773c70153b1f7de8e74cba78a1827593fd70b1,,check-dependencies,failed,720,2016-08-05 19:03:33 UTC,150134103,150134105,150134106,push
150124525,d638220695b58edf8ff3f1349ede7d9a3e3142fd,,master,passed,846,2016-08-05 18:23:12 UTC,150124526,150124527,150124528,push
150124374,260846d1ed537f5262e23530533a418d9adee343,,master,passed,732,2016-08-05 18:22:38 UTC,150124375,150124376,150124377,push
150121762,97fc05bd69e154dd529f2f10c4783527302f6e75,351,master,passed,866,2016-08-05 18:12:17 UTC,150121763,150121766,150121767,pull_request
150121351,a21c963c3028557caf7182613630f4a8b0c532ce,,use-tifffile,passed,830,2016-08-05 18:10:26 UTC,150121352,150121353,150121354,push
150091636,4786c00aa6f34f629404f6d94dca352fb9266c5a,,master,passed,845,2016-08-05 16:01:01 UTC,150091637,150091638,150091639,push
150091312,5f3342dc5582a7b8daa3f2bc81a15c3f51f1246a,,master,passed,861,2016-08-05 15:59:55 UTC,150091313,150091314,150091315,push
150084368,f2256b18e3cca5213596b56897d33ece7b6274e4,,master,passed,2299,2016-08-05 15:31:07 UTC,150084371,150084372,150084373,push
149226428,18ce99154395892e5b002aeb1d92da6f4012f15a,,master,passed,724,2016-08-02 15:48:46 UTC,149226429,149226430,149226431,push
149222878,d0997511ee369c9fd7d464a7cfb299bb34c3b13d,,master,passed,811,2016-08-02 15:36:48 UTC,149222879,149222880,149222881,push
148711318,3bb383195440c36a22d9ac1dd1a0c5f8a4e1acef,350,master,passed,683,2016-07-31 18:45:17 UTC,148711319,148711320,148711321,pull_request
148560782,9a8805b2bb839bb86d4a2ee3cf6e27560e0b5554,,master,passed,775,2016-07-30 17:36:24 UTC,148560783,148560784,148560785,push
148560468,c6bd99a9d1b9ccefd35833bbff2c9010be2465f8,,master,passed,794,2016-07-30 17:31:59 UTC,148560469,148560470,148560471,push
148554420,0fbdf894e74c6b4fdf24b7bf4eeec13f488dafdc,,master,passed,728,2016-07-30 16:43:38 UTC,148554421,148554422,148554423,push
