build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
737336566,64f7675a1f137a66ef40166ea710ce00ff3c4cc4,2037,master,failed,963,2020-10-20 08:28:05 UTC,737336567,737336568,737336569,737336570,737336571,737336572,737336573,737336574,pull_request
737336555,bcd97de8dec366ff7788a8eedb19ee82b5f8672a,,feature/tfa,failed,961,2020-10-20 08:23:33 UTC,737336556,737336557,737336558,737336559,737336560,737336561,737336562,737336563,push
737334460,cf90b8195ddb1fdb9ad08e48e59fb41bc42f57cd,2037,master,failed,986,2020-10-20 08:16:51 UTC,737334461,737334462,737334463,737334464,737334465,737334466,737334467,737334468,pull_request
737334317,4ee8d972d06c4274bfef2a903d74c59135172ec1,,feature/tfa,failed,998,2020-10-20 08:12:06 UTC,737334318,737334319,737334320,737334321,737334322,737334323,737334324,737334325,push
736279708,110c527671b0f9aad05b18f1fbc40c568d6b60e0,,refacto/vuejs_interface,failed,977,2020-10-16 07:04:42 UTC,736279709,736279710,736279711,736279712,736279713,736279714,736279715,736279716,push
732878478,83809c253654cc2e13b4c06585e7c79480c90fb4,,1.16.1,passed,2326,2020-10-05 07:19:05 UTC,732878479,732878480,732878481,732878482,732878483,732878484,732878485,732878486,push
732589885,9d7aefd3c927e7c15ba802859a6382f7798f16ca,2026,master,passed,2202,2020-10-03 20:46:42 UTC,732589886,732589887,732589888,732589889,732589890,732589891,732589892,732589893,pull_request
732589866,18b00a69b06340ddbac63d1dc07be939414502cb,,translations_modoboa-locale-en-lc-messages-djangojs-po--master_nl_NL,passed,2164,2020-10-03 20:37:07 UTC,732589867,732589868,732589869,732589870,732589871,732589872,732589873,732589874,push
732589857,83809c253654cc2e13b4c06585e7c79480c90fb4,,translations_modoboa-locale-en-lc-messages-djangojs-po--master_nl_NL,canceled,0,,732589858,732589859,732589860,732589861,732589862,732589863,732589864,732589865,push
732589834,bc82ac37c916982fafab77418ca85af5e17fe5f8,2025,master,passed,2179,2020-10-03 20:27:40 UTC,732589835,732589836,732589837,732589838,732589839,732589840,732589841,732589842,pull_request
732589825,4a8ad9d839ffdcbf6114398e2bd702a7b81f8886,,translations_modoboa-ldapsync-locale-en-lc-messages-django-po--master_nl_NL,passed,2181,2020-10-03 20:18:20 UTC,732589826,732589827,732589828,732589829,732589830,732589831,732589832,732589833,push
732589816,83809c253654cc2e13b4c06585e7c79480c90fb4,,translations_modoboa-ldapsync-locale-en-lc-messages-django-po--master_nl_NL,canceled,0,,732589817,732589818,732589819,732589820,732589821,732589822,732589823,732589824,push
732480021,a0d0afe6e076e5799b949be47e63dd8653ddf849,2021,master,passed,2125,2020-10-03 09:53:51 UTC,732480022,732480023,732480024,732480025,732480026,732480027,732480028,732480029,pull_request
732480012,0cc792e257c4461c75370ae4bf07d1ef50ea8d71,,translations_modoboa-locale-en-lc-messages-django-po--master_nl_NL,passed,2177,2020-10-03 09:44:45 UTC,732480013,732480014,732480015,732480016,732480017,732480018,732480019,732480020,push
732479978,83809c253654cc2e13b4c06585e7c79480c90fb4,,translations_modoboa-locale-en-lc-messages-django-po--master_nl_NL,canceled,0,,732479979,732479980,732479981,732479982,732479983,732479984,732479985,732479986,push
732355097,e0ad0d8e2a3789c942a37da07fa76b1ea2636290,2020,master,passed,2481,2020-10-02 19:26:39 UTC,732355098,732355099,732355100,732355101,732355102,732355103,732355104,732355105,pull_request
732355070,cd567369a5a234f95261125c6471b5308e896ccd,,translations_modoboa-locale-en-lc-messages-django-po--master_sv,passed,2360,2020-10-02 19:15:47 UTC,732355071,732355072,732355073,732355074,732355075,732355076,732355077,732355078,push
732355059,83809c253654cc2e13b4c06585e7c79480c90fb4,,translations_modoboa-locale-en-lc-messages-django-po--master_sv,canceled,0,,732355060,732355061,732355062,732355063,732355064,732355065,732355066,732355067,push
732350394,84ad81c9101249983e24641953b72279978616cf,2019,master,passed,2383,2020-10-02 19:05:24 UTC,732350395,732350396,732350397,732350398,732350399,732350400,732350401,732350402,pull_request
732350381,a3dd05de89844ff89a6839dbbc67018c831a240b,,translations_modoboa-locale-en-lc-messages-djangojs-po--master_sv,passed,2198,2020-10-02 18:55:26 UTC,732350382,732350383,732350384,732350385,732350386,732350387,732350388,732350389,push
732350359,83809c253654cc2e13b4c06585e7c79480c90fb4,,translations_modoboa-locale-en-lc-messages-djangojs-po--master_sv,canceled,0,,732350360,732350361,732350362,732350363,732350364,732350365,732350366,732350367,push
732349596,8cf190b223e8f2fc7d6f700c82faf65cd47c6a55,2018,master,passed,2325,2020-10-02 18:45:43 UTC,732349597,732349598,732349599,732349600,732349601,732349602,732349603,732349604,pull_request
732349581,756bd108f66f3a594a2eb852ef6d624717f0d1df,,translations_modoboa-ldapsync-locale-en-lc-messages-django-po--master_sv,passed,2353,2020-10-02 18:35:51 UTC,732349582,732349583,732349584,732349585,732349586,732349587,732349588,732349589,push
732349562,83809c253654cc2e13b4c06585e7c79480c90fb4,,translations_modoboa-ldapsync-locale-en-lc-messages-django-po--master_sv,canceled,0,,732349563,732349564,732349565,732349566,732349567,732349568,732349569,732349570,push
732338402,83809c253654cc2e13b4c06585e7c79480c90fb4,,master,passed,2399,2020-10-02 17:55:19 UTC,732338403,732338404,732338405,732338406,732338407,732338408,732338409,732338410,push
732304585,0c0430daa3c4e0bac3a2b51f28ba1934b78a0825,2017,master,passed,2352,2020-10-02 17:07:00 UTC,732304586,732304587,732304588,732304589,732304590,732304591,732304592,732304593,pull_request
732304574,d0bca7025237dc2880faee5d12f68da8f27eac5c,,translations_modoboa-ldapsync-locale-en-lc-messages-django-po--master_pl_PL,passed,2217,2020-10-02 16:47:55 UTC,732304575,732304576,732304577,732304578,732304579,732304580,732304581,732304582,push
732304557,c71b3b0b051a28e3cb1904abbd9c36a98cfd1d79,,translations_modoboa-ldapsync-locale-en-lc-messages-django-po--master_pl_PL,canceled,0,,732304558,732304559,732304560,732304561,732304562,732304563,732304564,732304565,push
732304128,d3c3f96609f27a0292ec7a9b1b54db0896874229,2016,master,passed,2217,2020-10-02 16:24:03 UTC,732304131,732304132,732304133,732304134,732304135,732304136,732304137,732304138,pull_request
732304098,2945ed941eb4351823859ec96c62465797bfbb5e,,translations_modoboa-locale-en-lc-messages-djangojs-po--master_pl_PL,passed,2236,2020-10-02 15:59:11 UTC,732304099,732304100,732304101,732304102,732304103,732304104,732304105,732304106,push
732304085,c71b3b0b051a28e3cb1904abbd9c36a98cfd1d79,,translations_modoboa-locale-en-lc-messages-djangojs-po--master_pl_PL,canceled,0,,732304086,732304087,732304089,732304090,732304091,732304093,732304094,732304095,push
732258590,c71b3b0b051a28e3cb1904abbd9c36a98cfd1d79,,1.16.0,passed,2341,2020-10-02 13:59:25 UTC,732258591,732258592,732258593,732258594,732258595,732258596,732258597,732258598,push
732258581,c71b3b0b051a28e3cb1904abbd9c36a98cfd1d79,,master,passed,2331,2020-10-02 13:49:48 UTC,732258582,732258583,732258584,732258585,732258586,732258587,732258588,732258589,push
732250454,c31f648e234dabee55eb5931a8b96093a5bb5464,,master,passed,2250,2020-10-02 13:19:34 UTC,732250455,732250457,732250458,732250459,732250462,732250463,732250464,732250466,push
730362028,08360400a9d9d8062a53d62b0630b2f527cf0f78,,master,passed,2379,2020-09-25 19:52:06 UTC,730362029,730362030,730362031,730362032,730362033,730362034,730362035,730362036,push
730306134,da870408a4a658d58d4dd356aa6079526e6b9d20,2015,master,passed,2377,2020-09-25 16:18:18 UTC,730306135,730306136,730306137,730306138,730306139,730306140,730306141,730306142,pull_request
730306123,d03d4b1c6d90fea9f1076d5baabfe1d7266c5b53,,feature/less_mx_notifications,passed,2344,2020-09-25 19:18:39 UTC,730306124,730306125,730306126,730306127,730306128,730306129,730306130,730306131,push
730236941,3dccc381aa8abadba0a101490dbc662b48498639,2015,master,passed,2173,2020-09-25 12:30:01 UTC,730236942,730236943,730236944,730236945,730236946,730236947,730236948,730236949,pull_request
730236925,6b7f6eee088fcfa95548bc00226133b223dfe68e,,feature/less_mx_notifications,passed,2381,2020-09-25 12:20:24 UTC,730236926,730236927,730236928,730236929,730236930,730236931,730236932,730236933,push
730211001,58d3c0656944ad4a39a14d0bc64067e0da062654,2015,master,failed,2093,2020-09-25 10:15:53 UTC,730211002,730211003,730211004,730211005,730211006,730211007,730211008,730211009,pull_request
730210988,4534dd659640f24f262380f41ff3296ab87f0ffa,,feature/less_mx_notifications,failed,1918,2020-09-25 10:07:12 UTC,730210989,730210990,730210991,730210992,730210993,730210994,730210995,730210996,push
730197511,27acfdd527e13bb74869bfa500c4092c5aac5cf6,2015,master,failed,1865,2020-09-25 09:11:30 UTC,730197512,730197513,730197514,730197515,730197516,730197517,730197518,730197519,pull_request
730197398,0d462efb0c555ddc4cda659cff815d38bbddc720,,feature/less_mx_notifications,failed,1865,2020-09-25 09:03:18 UTC,730197399,730197400,730197401,730197402,730197403,730197404,730197405,730197406,push
729839788,ab1dd17a278e040ea4c5c76129d13e3efebf02b4,,translations_modoboa-admin-locale-en-lc-messages-djangojs-po--master_es_MX,failed,1918,2020-09-24 04:50:55 UTC,729839789,729839790,729839791,729839792,729839793,729839794,729839795,729839796,push
728023252,ab1dd17a278e040ea4c5c76129d13e3efebf02b4,,master,passed,2285,2020-09-17 14:08:18 UTC,728023253,728023254,728023255,728023256,728023257,728023258,728023259,728023260,push
728022393,3df446f6573ddc8682f2571a545ba7d73d2cecd4,,master,passed,2238,2020-09-17 14:03:10 UTC,728022394,728022395,728022396,728022397,728022398,728022399,728022400,728022401,push
728011641,6e7e69da05beed18ae5d8cb20930b974c118d154,2011,master,passed,2208,2020-09-17 13:29:52 UTC,728011642,728011643,728011644,728011645,728011646,728011647,728011648,728011649,pull_request
728011553,df07f8c6d657b1abe25c924caabddd4c95cf1db1,,feature/messages_log,passed,2184,2020-09-17 13:24:47 UTC,728011554,728011555,728011556,728011557,728011558,728011559,728011560,728011561,push
727964015,490015905ef1ee5cc9d998d1802581e002cf9a3f,2011,master,passed,2283,2020-09-17 09:59:03 UTC,727964016,727964017,727964023,727964024,727964025,727964026,727964027,727964028,pull_request
727963999,cfb559e1d9097641538cafc2a1410c597035eb52,,feature/messages_log,passed,2270,2020-09-17 09:54:04 UTC,727964000,727964001,727964002,727964003,727964004,727964005,727964006,727964007,push
727959351,ae1d421af27986872b965ae6ef77c1b8cf650c56,2011,master,failed,2173,2020-09-17 09:38:00 UTC,727959352,727959353,727959354,727959355,727959356,727959357,727959358,727959359,pull_request
727959342,6766c0e699dbc712d6c0cccd899c5cfcd7e43923,,feature/messages_log,failed,2095,2020-09-17 09:32:47 UTC,727959343,727959344,727959345,727959346,727959347,727959348,727959349,727959350,push
727958206,4d5b47787bac50cdee86515c779c91f91a004584,2011,master,errored,594,2020-09-17 09:29:13 UTC,727958207,727958208,727958209,727958210,727958211,727958212,727958213,727958214,pull_request
727957548,be65d3b0da63d522723736e8bf33ecc26de8cb70,,feature/messages_log,errored,596,2020-09-17 09:27:29 UTC,727957549,727957550,727957551,727957552,727957553,727957554,727957555,727957556,push
726331299,0da574a7f4a757d2091680d22387b36c14d0d71f,,master,passed,2267,2020-09-11 15:45:33 UTC,726331301,726331302,726331304,726331305,726331308,726331309,726331310,726331311,push
726326728,44d5e80aeeaa1db42bdb048eff20ae0abac5ad8d,,master,passed,1594,2020-09-11 15:28:03 UTC,726326729,726326730,726326731,726326732,726326733,726326734,push
726301585,befcbfae973ec5d839149e616c2143b52dfd168b,2009,master,passed,1608,2020-09-11 14:47:51 UTC,726301586,726301587,726301588,726301589,726301590,726301591,pull_request
726301578,26f210df6a202da3c172a63e9bfb45b2ef8823c3,,feature/domain_alarms,passed,1574,2020-09-11 14:43:24 UTC,726301579,726301580,726301581,726301582,726301583,726301584,push
726281838,613812223d7605ac3a4e0e625540c9e8702bc85c,2009,master,passed,1684,2020-09-11 14:02:18 UTC,726281839,726281840,726281841,726281842,726281843,726281844,pull_request
726281818,5dbd6251f4cc86ba875f783f02212e4eda7bd961,,feature/domain_alarms,passed,1607,2020-09-11 13:57:41 UTC,726281819,726281820,726281821,726281822,726281823,726281824,push
726229751,6cca0c2dbae8ac1600d7cf07dd443d243a8d3dc3,2009,master,passed,1548,2020-09-11 10:42:46 UTC,726229752,726229753,726229754,726229755,726229756,726229757,pull_request
726229711,ec9cfcb7891d13a743e154585152cf66866a5266,,feature/domain_alarms,passed,1569,2020-09-11 10:38:06 UTC,726229712,726229713,726229714,726229715,726229716,726229717,push
726213859,ad3a16a5aa22463ecde83c32b0e08a24397a1209,2009,master,failed,1537,2020-09-11 09:36:31 UTC,726213860,726213861,726213862,726213863,726213864,726213865,pull_request
726213843,eda283f2e6fa0ff7232eb4bb00f89999a9c7b7df,,feature/domain_alarms,failed,1571,2020-09-11 09:31:53 UTC,726213844,726213845,726213846,726213847,726213848,726213849,push
726204426,f512c7e31b3e3555ac573f915837dfd8ad4fe073,2009,master,failed,1552,2020-09-11 08:59:06 UTC,726204427,726204428,726204429,726204430,726204431,726204432,pull_request
726204248,f07b0684b34aa6becd7cf78d573aa2eb4565906e,,feature/domain_alarms,failed,1525,2020-09-11 08:54:24 UTC,726204249,726204250,726204251,726204252,726204253,726204254,push
726203995,a4d3ceae465a9d6c5ccd1280cb9e49fa6b1947a8,,master,passed,1560,2020-09-11 08:49:56 UTC,726203996,726203997,726203998,726203999,726204000,726204001,push
724179835,f14f5a8f51867d9c3961bb88d1bcb2d1b689db1e,,master,passed,1581,2020-09-04 14:37:25 UTC,724179836,724179837,724179838,724179839,724179840,724179841,push
724175624,799bee5e1a12850527204027e3d67505d3cb32cd,,master,passed,1722,2020-09-04 14:31:17 UTC,724175630,724175634,724175636,724175638,724175641,724175643,push
722461005,9c971988832884b0d281ef4da9640739020f8d04,2006,master,passed,2203,2020-08-30 12:12:17 UTC,722461006,722461007,722461008,722461009,722461010,722461011,pull_request
720645586,b2d41337d0ed0493cf806833b6c6153223620674,,master,passed,1687,2020-08-24 13:40:07 UTC,720645587,720645588,720645589,720645590,720645591,720645592,push
720641571,8e1e27120558b773d890658cf194a198567e3b37,,master,failed,727,2020-08-24 13:24:30 UTC,720641572,720641573,720641574,720641575,720641576,720641577,push
717545010,0af22a3ba926276d2f40d17ef405b478c77e575a,2002,master,failed,735,2020-08-13 10:36:35 UTC,717545011,717545012,717545013,717545014,717545015,717545016,pull_request
716629593,47adddeb07e1309415426c81c5f7d0dd5f2b3f50,,master,passed,1894,2020-08-10 16:45:21 UTC,716629594,716629595,716629596,716629597,716629598,716629599,push
716629515,30f279ee58b9a0b0be767d1f0e9bb06fca919ef9,,master,passed,1820,2020-08-10 16:40:41 UTC,716629516,716629517,716629518,716629519,716629520,716629521,push
714813560,b8a51c923b48f6b1bfd69ebe1a581d4e832172c5,2000,master,passed,1638,2020-08-04 13:53:45 UTC,714813561,714813562,714813563,714813564,714813565,714813566,pull_request
714813553,4ba7b178d2f53022a3fd727cc8a3aa7201058646,,translations_modoboa-ldapsync-locale-en-lc-messages-django-po--master_de,passed,1631,2020-08-04 13:53:40 UTC,714813554,714813555,714813556,714813557,714813558,714813559,push
714813504,4f6de1519adb7251b5a727b2374417397dfac0bc,,translations_modoboa-ldapsync-locale-en-lc-messages-django-po--master_de,canceled,0,,714813505,714813506,714813507,714813508,714813509,714813510,push
711577946,4f6de1519adb7251b5a727b2374417397dfac0bc,,translations_modoboa-ldapsync-locale-en-lc-messages-django-po--master_sk_SK,passed,1681,2020-07-24 20:09:09 UTC,711577947,711577948,711577949,711577950,711577951,711577952,push
711577637,48a5ac311f9a9c8615c5b4d63c66aef4bd953f6a,1994,master,passed,1584,2020-07-24 20:04:20 UTC,711577638,711577639,711577640,711577641,711577642,711577643,pull_request
711577585,ce78adf136f3211cc2a39bd8f7f04d3b43ccd10e,,translations_modoboa-ldapsync-locale-en-lc-messages-django-po--master_sk_SK,passed,1561,2020-07-24 19:59:33 UTC,711577586,711577587,711577588,711577589,711577590,711577591,push
711575777,4f6de1519adb7251b5a727b2374417397dfac0bc,,translations_modoboa-admin-locale-en-lc-messages-djangojs-po--master_sk_SK,passed,1626,2020-07-24 19:52:38 UTC,711575778,711575779,711575780,711575781,711575782,711575783,push
708246818,4f6de1519adb7251b5a727b2374417397dfac0bc,,master,passed,1685,2020-07-15 07:21:03 UTC,708246819,708246820,708246821,708246822,708246823,708246824,push
706058240,0d47e08e8157264e49ec8cc97ee727360a273070,,master,passed,1503,2020-07-08 06:51:41 UTC,706058241,706058242,706058243,706058244,706058245,706058246,push
700925038,c5b32982e1e0ce41a81bec7bed71435f5450a9d6,,master,passed,1530,2020-06-22 15:17:11 UTC,700925039,700925040,700925041,700925042,700925043,700925044,push
700924947,5aa09b6cbe4c0f6d62e20a9e36ca60ec352141b8,,master,canceled,0,,700924948,700924949,700924950,700924951,700924952,700924953,push
700924670,57b23f550652e564f9af94720ea207e98974ce70,,master,canceled,0,,700924671,700924672,700924673,700924674,700924675,700924676,push
700924484,34cc44d3516e45fbef26e45427c3c5475c7b1766,,master,canceled,0,,700924485,700924486,700924487,700924488,700924489,700924490,push
700924187,a081df702a3eb28527822aac8c7e8b7f530a1014,,master,passed,1603,2020-06-22 15:12:37 UTC,700924188,700924189,700924190,700924191,700924192,700924193,push
700593692,4641dab78a265e78c3303276175851821f16f646,1983,master,passed,1505,2020-06-21 15:09:54 UTC,700593693,700593694,700593695,700593696,700593697,700593698,pull_request
700593685,d9ef4ac5172c3f1c620cd79b454d3107ed0fa32e,,translations_modoboa-ldapsync-locale-en-lc-messages-django-po--master_no,passed,1497,2020-06-21 15:05:12 UTC,700593686,700593687,700593688,700593689,700593690,700593691,push
700593676,9f257bc657fa168763bbc10eb18dea8adb7cb367,,translations_modoboa-ldapsync-locale-en-lc-messages-django-po--master_no,canceled,0,,700593677,700593678,700593679,700593680,700593681,700593682,push
700593517,ff17da2d323642751b6bd2fa25d3dd3477878c67,1982,master,passed,1501,2020-06-21 15:00:24 UTC,700593518,700593519,700593520,700593521,700593522,700593523,pull_request
700593505,02d198e2dc0c31d55bbc116cdc962e901da15847,,translations_modoboa-locale-en-lc-messages-djangojs-po--master_no,passed,1472,2020-06-21 14:56:09 UTC,700593506,700593507,700593508,700593509,700593510,700593511,push
700593481,9f257bc657fa168763bbc10eb18dea8adb7cb367,,translations_modoboa-locale-en-lc-messages-djangojs-po--master_no,canceled,0,,700593482,700593483,700593484,700593485,700593486,700593487,push
700514408,9f257bc657fa168763bbc10eb18dea8adb7cb367,,translations_modoboa-admin-locale-en-lc-messages-djangojs-po--master_no,passed,1450,2020-06-21 06:56:51 UTC,700514409,700514410,700514411,700514412,700514413,700514414,push
699692008,9f257bc657fa168763bbc10eb18dea8adb7cb367,,master,passed,1472,2020-06-18 13:29:04 UTC,699692009,699692010,699692013,699692014,699692015,699692016,push
699678423,0a6828b718a13dfafad837317e6a402999135707,,master,passed,1459,2020-06-18 12:46:14 UTC,699678424,699678425,699678426,699678427,699678428,699678429,push
699677170,2aab127a4b10209e669a3a1df49b81868327a726,,master,passed,1443,2020-06-18 12:42:02 UTC,699677171,699677172,699677173,699677174,699677175,699677176,push
699672957,438cb1250bd1c375efc49524055afa541400af57,,master,passed,1425,2020-06-18 12:26:05 UTC,699672958,699672959,699672960,699672961,699672962,699672963,push
699664270,e394f9e541772233ab4f629ff3798d50cc9884a0,,master,passed,1538,2020-06-18 11:56:00 UTC,699664271,699664272,699664273,699664274,699664275,699664277,push
699389660,847095655d34783e2a048ed92688ebb8f9b9d82a,1976,master,passed,1576,2020-06-17 16:56:04 UTC,699389661,699389662,699389663,699389664,699389666,699389667,pull_request
699389638,e68d5dbd50cf62bd4767f98995336fa2b29cd931,,feature/policy_daemon,passed,1500,2020-06-17 16:51:34 UTC,699389639,699389640,699389641,699389642,699389643,699389644,push
699324817,d7150c3a36aee4ac878f96187a172277b2a0dbcf,1976,master,passed,1470,2020-06-17 14:09:19 UTC,699324818,699324819,699324820,699324821,699324823,699324824,pull_request
699324776,2b80118e331450ad406aff69ad2c6cc2755ee707,,feature/policy_daemon,passed,1489,2020-06-17 14:04:49 UTC,699324781,699324782,699324783,699324785,699324788,699324796,push
699288986,5ac0ad102518860ff92396a4157eca177c7cf82b,1976,master,passed,1432,2020-06-17 12:36:01 UTC,699288987,699288988,699288989,699288990,699288991,699288992,pull_request
699288968,5b0bba4341455e5dbfaf30372ea6390416ee828e,,feature/policy_daemon,passed,1467,2020-06-17 12:31:43 UTC,699288969,699288970,699288971,699288972,699288973,699288974,push
699248629,7d238eb94d37660a2d8310cdad3753c320ef6f5a,1976,master,passed,1542,2020-06-17 10:08:09 UTC,699248630,699248631,699248632,699248633,699248634,699248635,pull_request
699248616,57d68390c5fc3d0533e738d9dfd181c09918b32a,,feature/policy_daemon,passed,1476,2020-06-17 10:03:56 UTC,699248617,699248618,699248619,699248620,699248621,699248622,push
699029966,021bbf42f278a8a8e997626bb7be255d51ae5569,1979,master,passed,1268,2020-06-16 18:13:39 UTC,699029967,699029968,699029969,699029970,699029971,699029972,pull_request
699029954,d0e75952f257e37da2ac02fb2bf5af2cb2c5dd84,,translations_modoboa-locale-en-lc-messages-djangojs-po--master_hu,passed,1270,2020-06-16 18:09:38 UTC,699029955,699029956,699029957,699029958,699029959,699029960,push
699029940,3829e683abe971ba66874904dcfe0e33b0fca470,,translations_modoboa-locale-en-lc-messages-djangojs-po--master_hu,canceled,-18,2020-06-16 18:09:39 UTC,699029941,699029942,699029943,699029944,699029945,699029946,push
698617504,85a78999b462c06358b8824059728fc1428f4a98,1976,master,passed,1324,2020-06-15 17:01:48 UTC,698617505,698617506,698617507,698617508,698617509,698617510,pull_request
698617489,12399a5fad3aadfe1336da7dabd817b7d32990c3,,feature/policy_daemon,passed,1312,2020-06-15 16:58:04 UTC,698617490,698617491,698617492,698617493,698617494,698617495,push
698602499,8d0cd0502dcfb80ffc5cff18d76c6a5adefb6df7,1976,master,passed,1473,2020-06-15 16:20:20 UTC,698602500,698602501,698602502,698602503,698602504,698602505,pull_request
698602479,9236a974b34eb50a11d371308ae8eb0cdc7b1ca5,,feature/policy_daemon,passed,1347,2020-06-15 16:16:20 UTC,698602480,698602481,698602482,698602483,698602484,698602485,push
698504785,774923318cada152e92375442c2c349a669c6e7b,1976,master,passed,1303,2020-06-15 12:34:33 UTC,698504786,698504787,698504788,698504789,698504790,698504791,pull_request
