build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
657804127,2eb6bbe0501cb6553106e63dc1f2810ff10ae375,,storage-eradb,errored,256,2020-03-03 15:31:46 UTC,657804129,657804130,push
645912922,9f7c58fc5a47cfe67e5fb5f5f35971cf534133d5,,master,passed,2559,2020-02-04 12:27:53 UTC,645912923,645912924,push
644336680,9ad9b761945078455a1cb60cfeaa7839e5afb91e,,master,passed,2339,2020-01-31 13:37:57 UTC,644336681,644336682,push
644174075,0b12d8f43751786abeedd432858bfa80a56b477f,1914,master,passed,2448,2020-01-31 03:24:31 UTC,644174076,644174077,pull_request
643973984,71a139d85739af640bc5e2ee9153b3ddaac2477a,1965,master,passed,2407,2020-01-30 18:21:53 UTC,643973985,643973986,pull_request
643959628,0ac02587d0eb57985fb078fc97d8b648782827c1,1960,master,errored,339,2020-01-30 17:37:07 UTC,643959629,643959630,pull_request
643840203,d2f856ad21f3b487c144a218d3e4069f10e21324,1964,master,passed,2556,2020-01-30 13:46:10 UTC,643840204,643840205,pull_request
643477087,bd3fd6bc38661e1e14df33133a375396a6d0783e,1963,master,passed,2393,2020-01-29 21:36:21 UTC,643477088,643477089,pull_request
643448274,6d9df8b621f1b366aed3078593aeb363f57b395d,1963,master,canceled,0,,643448275,643448276,pull_request
643381736,65fb7ddc144ecae5330c9325af63010748f74cdf,,master,passed,2520,2020-01-29 16:22:43 UTC,643381737,643381738,push
643356405,9b236929dd946a77814b85f5c09495597a9d15c7,1954,master,errored,77,2020-01-29 15:29:23 UTC,643356406,643356407,pull_request
642215053,2972e59d8e56a8d9bb43da8266860fd834e35224,1962,master,passed,2391,2020-01-27 04:28:35 UTC,642215054,642215055,pull_request
642191602,4519dee7e5179bdc46cadd84770d9edbb4cb333d,1962,master,errored,2130,2020-01-27 02:15:08 UTC,642191603,642191605,pull_request
641429184,40b07a38639bed7ee5a6b5408e100cf20974b974,1961,master,errored,2217,2020-01-24 16:27:54 UTC,641429185,641429186,pull_request
641018347,12df99129b78a30879029f5a16ffd402da45b2da,1960,master,errored,344,2020-01-23 18:15:15 UTC,641018348,641018349,pull_request
640959428,1d2da6d35814b9fcad9379941590a6ec22d28da9,,master,passed,2470,2020-01-23 15:51:40 UTC,640959429,640959430,push
640916749,a9caa32c844eb4ed365d9cb1da9e0341949d28c4,,master,passed,2415,2020-01-23 14:14:10 UTC,640916750,640916752,push
640675104,82f8004858667dc18b1501b605fb2162657a1753,1959,master,passed,2451,2020-01-22 22:54:04 UTC,640675105,640675106,pull_request
640513883,092d1a0919da9708fa6986a34a8680c4fd5b5830,1954,master,passed,2646,2020-01-22 16:01:45 UTC,640513884,640513885,pull_request
