build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
754668688,599e59e58b1902e9ac0a0718c2d6608ff05c31f9,,master,passed,142,2021-01-15 19:13:45 UTC,754668689,754668690,754668691,push
754665012,0321772393135685e6197f706de72e65dec4fd93,32,master,errored,54,2021-01-15 17:56:35 UTC,754665013,754665014,754665015,pull_request
754664995,327a07705bbe75dfcec81521dcf187fa172a1a77,,feature/github-actions,passed,144,2021-01-15 17:52:31 UTC,754664996,754664997,754664998,push
754664753,7bd2bd90686e012c9dd1730c4d2373c487db239f,32,master,canceled,0,,754664754,754664755,754664756,pull_request
754664746,19fd7ab48e05f041980a2a6b174270870db1052b,,feature/github-actions,canceled,0,,754664747,754664748,754664749,push
754663703,fc8ae21c3d001adbcc68f228f5052014e25c0e42,32,master,canceled,0,,754663704,754663705,754663706,pull_request
754662616,cd32dc1dc45810b6e3ee93608d15614dd86052b4,,feature/github-actions,passed,145,2021-01-15 17:13:00 UTC,754662617,754662618,754662619,push
754662029,0e6ae3deb40b55ddc9482ff0d5e96913e21aeeff,,feature/github-actions,passed,141,2021-01-15 17:10:52 UTC,754662030,754662031,754662032,push
754626524,117bab2b83ff184f7d1bf6150c89ee29771966ab,,master,passed,138,2021-01-15 13:38:15 UTC,754626525,754626526,754626527,cron
753533508,117bab2b83ff184f7d1bf6150c89ee29771966ab,,master,passed,139,2021-01-08 13:35:19 UTC,753533509,753533510,753533511,cron
752397641,117bab2b83ff184f7d1bf6150c89ee29771966ab,,master,passed,140,2021-01-01 13:34:28 UTC,752397642,752397643,752397644,cron
751463205,117bab2b83ff184f7d1bf6150c89ee29771966ab,,master,passed,144,2020-12-25 13:34:06 UTC,751463206,751463207,751463208,cron
750398472,117bab2b83ff184f7d1bf6150c89ee29771966ab,,master,passed,136,2020-12-18 13:34:17 UTC,750398473,750398474,750398475,cron
749052535,117bab2b83ff184f7d1bf6150c89ee29771966ab,,master,passed,132,2020-12-11 13:33:45 UTC,749052536,749052537,749052538,cron
747625012,117bab2b83ff184f7d1bf6150c89ee29771966ab,,master,passed,133,2020-12-04 13:32:53 UTC,747625013,747625014,747625015,cron
746261266,117bab2b83ff184f7d1bf6150c89ee29771966ab,,master,passed,136,2020-11-27 13:32:11 UTC,746261267,746261268,746261269,cron
744884100,117bab2b83ff184f7d1bf6150c89ee29771966ab,,master,passed,145,2020-11-20 13:31:07 UTC,744884101,744884102,744884103,cron
