build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
524748656,d99db2c66b9aed3426061ec7fe497ecf807bfad5,,pysmoketestsbackup,errored,12904,2019-04-26 02:14:23 UTC,524748657,524748658,524748659,524748660,524748661,524748662,524748663,524748664,524748665,524748666,524748667,524748668,524748669,524748670,push
523232954,dd8dd303eb59ffcbbf9d38e91f43e7baaefa91ee,,fixCITImeout,passed,6896,2019-04-22 22:39:29 UTC,523232955,523232956,523232957,523232958,523232959,523232960,523232961,523232962,523232963,523232964,523232965,523232966,523232967,523232968,push
523214980,be50874bf60f34bf69c2543cefc2154bb8dfb01b,,fixCITImeout,passed,7242,2019-04-22 21:56:49 UTC,523214981,523214982,523214983,523214984,523214985,523214986,523214987,523214988,523214989,523214990,523214991,523214992,523214993,523214994,push
523210116,565aa2946e9e2bd40ff5f5fcefd44d03e0c8c46c,,fixCITImeout,passed,7820,2019-04-22 21:31:41 UTC,523210117,523210118,523210119,523210120,523210121,523210122,523210123,523210124,523210125,523210126,523210127,523210128,523210129,523210130,push
522550516,d99db2c66b9aed3426061ec7fe497ecf807bfad5,,pysmoketests,errored,12673,2019-04-20 19:13:43 UTC,522550517,522550518,522550519,522550520,522550521,522550522,522550523,522550524,522550525,522550526,522550527,522550528,522550529,522550530,push
522543652,b3ecfbf00b1262597e1e44b5f6524d19e54c67b6,,pysmoketests,passed,7025,2019-04-20 18:38:48 UTC,522543653,522543654,522543655,522543656,522543657,522543658,522543659,522543660,522543661,522543662,522543663,522543664,522543665,522543666,push
522400295,794f9e4ba03492e43126bf1304b62e08a05105a9,,pysmoketests,passed,7003,2019-04-20 05:21:48 UTC,522400296,522400297,522400298,522400299,522400300,522400301,522400302,522400303,522400304,522400305,522400306,522400307,522400308,522400309,push
522291535,722ba83e749a8e68fc0378a3b41d293cd89c92a1,,master,failed,7883,2019-04-19 21:18:51 UTC,522291536,522291537,522291538,522291539,522291540,522291541,522291542,522291543,522291544,522291545,522291546,522291547,522291548,522291549,push
522291504,e52647730b652d02c632c4b146236cbb40900718,,pysmoketests,failed,7007,2019-04-19 20:54:39 UTC,522291505,522291506,522291507,522291510,522291511,522291512,522291513,522291514,522291515,522291516,522291517,522291518,522291519,522291520,push
522285682,b74b52003d40faa1e34efd83487d13ecc284960a,,fixesToGettingRootNodes,passed,7382,2019-04-19 20:31:54 UTC,522285683,522285684,522285685,522285686,522285687,522285689,522285691,522285693,522285694,522285695,522285696,522285697,522285698,522285699,push
