build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
5486633,9feb27d58c0434afc03f3de59ff8dd8beb324a69,,master,errored,5,2014-10-30 05:40:59 UTC,5486634,5486635,push
5484635,4323fea5fb8790a757c8a272fe59b4564e403837,,master,failed,1620,2013-03-13 22:23:41 UTC,5484637,5484639,push
5484085,b86d3d692aa1a5417c2890f3fef78cc2dcfa6577,,master,failed,1545,2013-03-13 22:00:38 UTC,5484086,5484087,push
5483995,644d5abbda93ca3b06f772a47b8dc7a5b5543775,,master,failed,1773,2013-03-13 21:56:26 UTC,5483996,5483997,push
5483839,8dcb1387e3efcbc471837de2cd68e45f51aeb15f,,master,failed,1732,2013-03-13 21:50:27 UTC,5483840,5483841,push
5469846,c6aa9235599c83c6ad8cda0763e9f7005fec13e1,1151,master,failed,2142,2013-03-13 13:01:53 UTC,5469847,5469848,pull_request
5469780,d8dc42af218787d69f170d50679acf8344dbae3b,1151,master,errored,1358,2013-03-13 12:59:59 UTC,5469781,5469782,pull_request
5463742,97b2feedecb537e2415fa700d410897b2a67cdaa,,master,failed,1548,2013-03-13 07:55:17 UTC,5463743,5463744,push
5462309,42e31a444579b24e96dae11c594827311c1217d0,,master,failed,1442,2013-03-13 06:18:01 UTC,5462310,5462311,push
5462199,5830875b42be079855e440b2e2bb364eab42169f,,master,failed,1382,2013-03-13 06:13:15 UTC,5462200,5462201,push
5434769,94a9096be589f113432a769372f7083db651c259,,master,passed,1791,2013-03-12 08:58:04 UTC,5434770,5434771,push
5433743,b271774c905c4e63146203734ca62984fb84f308,,master,passed,1621,2013-03-12 07:51:23 UTC,5433744,5433745,push
5433667,cef81f1bffe4076896e9a3735fed4dd3f69edc3f,,master,passed,1662,2013-03-12 07:51:01 UTC,5433668,5433669,push
5433605,fe66f33f4219fa1d40fee2e90eecc8ea4d8ae0fb,,master,passed,1689,2013-03-12 07:42:18 UTC,5433606,5433607,push
5433510,17ebbdec207c2001a22423a357216c6a48eeda0e,,master,passed,1625,2013-03-12 07:36:34 UTC,5433511,5433512,push
5433507,f2a35273e655041b5055676cb55f440a5bb1e95a,,master,passed,1653,2013-03-12 07:36:17 UTC,5433508,5433509,push
5433362,c25513d5e1dd8eb9906989e83a1ce41495d3e6a9,,master,errored,574,2013-03-12 07:26:20 UTC,5433363,5433364,push
5433052,8ed9352f78f4b5b290832d8e75925141b5d14831,1144,master,errored,551,2013-03-12 07:05:56 UTC,5433053,5433054,pull_request
5432590,559b860ff661325dc8b619687fa0940491b34963,,master,errored,509,2013-03-12 06:23:52 UTC,5432591,5432592,push
5432567,397830d238b809aaa453db3dd556dc37b616da93,,master,errored,508,2013-03-12 06:21:33 UTC,5432568,5432569,push
5432556,6b657bd373e642ba2bf9820c8ce4f131dd46c290,1144,master,passed,1654,2013-03-12 06:20:50 UTC,5432557,5432558,pull_request
5432213,83cdbeca1d25d37a8655e48eeecd28c0176ce242,,master,passed,1813,2013-03-12 05:52:26 UTC,5432214,5432215,push
5432100,6e0e38f09f74fb633a33cfd5c59265518bcf85be,,master,failed,1595,2013-03-12 05:44:49 UTC,5432101,5432102,push
5430985,e1dd149ca6b686fbed3abc3054e87244505139d0,,master,failed,1403,2013-03-12 04:09:50 UTC,5430986,5430987,push
5430947,c660002b4ebd358fc839622dbb0aaa2cf97e4ba3,,master,failed,1446,2013-03-12 04:06:16 UTC,5430948,5430949,push
5410005,acde9a3f8e520e2fb02e33602dac4e5af5df532c,,master,failed,2468,2013-03-11 13:40:50 UTC,5410006,5410007,push
5409046,978cf0d98a5c53e0bfbadfe666674fbc90adb429,,master,failed,1810,2013-03-11 12:55:30 UTC,5409047,5409048,push
5403206,1174d6d8cb25c8e0a28293cff86309a849ded888,1142,master,passed,1736,2013-03-11 07:41:18 UTC,5403207,5403208,pull_request
5401673,2406a9f8b8e4dc614adffb735a1b50bcb6e29301,,master,failed,1579,2013-03-11 05:39:20 UTC,5401674,5401675,push
5398278,e203618007a270373d17e6f059dbdd26d5a684ff,,master,failed,1573,2013-03-11 00:56:40 UTC,5398279,5398280,push
5398162,ba2c4a2be5b7ed5ffef318bde4c0cf48b31b3136,,3.5,passed,758,2013-03-11 00:49:28 UTC,5398163,5398164,push
5398157,638ca52337bd8126cad1126881794932f083b8e2,,3,passed,727,2013-03-11 00:48:49 UTC,5398158,5398159,push
5398139,8f5eaaa740c6c58ddda48b7279a04aeef1d1eea7,,master,passed,1710,2013-03-11 00:47:31 UTC,5398140,5398141,push
5398064,ec012c0f819fcab87406a01bea40239f23b90b3c,,3,failed,11,2013-03-11 00:42:22 UTC,5398065,push
5397781,5bcde105576193a4b225fe4f1b167d2e4ab44e4e,,master,passed,1670,2013-03-11 00:21:32 UTC,5397782,5397783,push
5397680,24c3b3f6e74bf649f25684b5635e2092b7d9cb46,,master,failed,1360,2013-03-11 00:15:28 UTC,5397681,5397682,push
5397638,27b2f1304b352cc15901b0b5dff90be469176e9c,,master,passed,1633,2013-03-11 00:13:16 UTC,5397639,5397640,push
5397605,5d65bbc0a9b9c7ab9b81ac4fc06bd08e7668ec94,,master,errored,284,2013-03-11 00:10:44 UTC,5397606,5397607,push
5397466,806e9b1f8cfbfcdc0ff22a644de351b02aa7617c,,master,errored,290,2013-03-10 23:59:50 UTC,5397467,5397468,push
5397450,32efba34d8905c925c5f20421a3d280d9e395faa,,master,errored,279,2013-03-10 23:58:26 UTC,5397451,5397452,push
5397389,b4bf565ad92648c3703f344db78de85f20520c26,,master,errored,283,2013-03-10 23:54:37 UTC,5397390,5397391,push
