build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
670413939,a4f6f7ff838772a0a6ccc6ebed08298d4c963c30,8747,master,failed,1209,2020-04-03 03:51:13 UTC,670413940,670413941,pull_request
661344163,0c9c712868856c007f0de9b911c278a3260e3f80,8879,master,passed,1124,2020-03-12 01:55:56 UTC,661344164,661344165,pull_request
661335585,eebe1b28e36d1417780faa002fc16f8e8a6aa1ef,8879,master,passed,1128,2020-03-12 01:14:40 UTC,661335586,661335587,pull_request
661331044,d60f2be6b7dd3bd96b9a168c6ca0b1fd17647849,8879,master,failed,1281,2020-03-12 00:53:34 UTC,661331045,661331046,pull_request
661329345,381a92381c5021a7112c8be5d7dfc32ed7079136,8879,master,failed,1261,2020-03-12 00:43:13 UTC,661329346,661329347,pull_request
661313167,f20a5ffb22fa76e0697ee5bd1ddd77c0bd9d33a3,8877,master,passed,1250,2020-03-11 23:42:17 UTC,661313168,661313169,pull_request
661239290,c2853173c75480333e54182e897f43861ae965d6,8875,master,failed,1219,2020-03-11 21:38:18 UTC,661239291,661239292,pull_request
661179914,0e2c057ac2e89bd956d47412433423ca0c67c46d,8868,master,passed,1288,2020-03-11 18:05:32 UTC,661179915,661179916,pull_request
661178023,9ce76463b31f24874608ae451add9eb4a8c4afcd,8868,master,canceled,0,,661178024,661178025,pull_request
661177419,a69d2f7d2907ae0bd0a705ca6036bc1d3ec236e8,8868,master,canceled,0,,661177420,661177421,pull_request
661012977,f6a9ae037a1c5e85463bcccee97c0d1a6b228d58,8862,master,passed,1094,2020-03-11 10:28:41 UTC,661012978,661012979,pull_request
660993570,b9f1b3c8d4d2504dd90c4477f736aa7c97d6608f,,master,passed,1168,2020-03-11 09:31:43 UTC,660993571,660993572,push
660993199,66ad6f34831dce11ff49e884f6cc05f690f2605e,,master,canceled,0,,660993200,660993201,push
660916868,0a8643e9c66f2e285f11c6310f9ec19fff354bb0,8871,master,passed,1207,2020-03-11 03:46:28 UTC,660916869,660916870,pull_request
660916018,8790b4ea28f1751db4b992e338d5e478f9405fd5,8870,master,passed,1211,2020-03-11 03:41:59 UTC,660916019,660916020,pull_request
660895878,fd2dd47958e51ade59eeefc84b0e8cc5faee5207,8868,master,passed,1192,2020-03-11 02:12:34 UTC,660895879,660895880,pull_request
660894430,18cf206048c885d9a61952984fc91531799f05b2,8847,master,failed,1219,2020-03-11 02:06:26 UTC,660894431,660894432,pull_request
660892050,78a46b1a857272af9e04dd734ed9ca23349ff090,8847,master,failed,1191,2020-03-11 01:55:28 UTC,660892051,660892052,pull_request
660889376,3322ad58c24fe1d21d8d662728ece28e362c8600,8847,master,failed,1229,2020-03-11 01:40:36 UTC,660889377,660889378,pull_request
660792414,072a71b419cc6d4c44a2a88dd5708d9fbad05985,,master,passed,1253,2020-03-10 20:15:38 UTC,660792415,660792416,push
660757334,1bc9e8e5b98f26edd9f4f43da3cd2f7e1c840652,8864,master,failed,1313,2020-03-10 18:53:51 UTC,660757335,660757336,pull_request
660737094,f4ce51911693c05d6d02b2ab22024e8283fc2cb6,8863,master,passed,1131,2020-03-10 18:11:05 UTC,660737095,660737096,pull_request
660732791,8a1caaa804e907868e200e84733c191447a06342,,master,passed,1266,2020-03-10 17:58:31 UTC,660732792,660732793,push
660689982,6e0324435f3542c4967a228e49dc57685272c32c,8862,master,passed,4672,2020-03-10 15:56:58 UTC,660689984,660689987,660689989,660689991,pull_request
660675799,cdaab7d07b8b14f4c5d449000e966dd4a46efacd,8862,master,failed,1721,2020-03-10 15:27:37 UTC,660675800,660675801,pull_request
660670642,039541a6277978e0dcc8a0e8db5bf73e3b2cf56f,8863,master,passed,1215,2020-03-10 15:44:10 UTC,660670643,660670644,pull_request
660665444,e591509f9651091411ff2101d0cbdaf57677d1fa,8863,master,failed,1284,2020-03-10 15:04:51 UTC,660665445,660665446,pull_request
660645474,504ec804ff0e58d36c10d46779d2b66f57a5835a,8862,master,failed,2650,2020-03-10 14:19:14 UTC,660645475,660645476,660645477,pull_request
660638732,d9ec2985673b505437efef752f13d2ad6546757d,8862,master,failed,1409,2020-03-10 14:01:34 UTC,660638738,660638740,660638752,pull_request
660635728,570d0c315550ad1138b19e7b0df7313c8f1f66ec,8837,master,passed,1297,2020-03-10 13:55:20 UTC,660635729,660635730,pull_request
660634790,210d9e1a5e5b57d1a9e07745357209e7bf2588a3,8837,master,passed,1336,2020-03-10 13:52:54 UTC,660634791,660634792,pull_request
660554870,b204687de9db580ef0422565dc7e71cb4fe237cc,,master,passed,1303,2020-03-10 10:12:52 UTC,660554871,660554873,push
660524868,dd291dac67ea007e5d37cfbba0618fc8fb61fc8a,8861,master,passed,1245,2020-03-10 08:52:31 UTC,660524869,660524870,pull_request
660522819,923962cfe70aefc90414ffa7e2bca5db69bdfb75,8747,master,failed,1154,2020-03-10 08:45:20 UTC,660522820,660522821,pull_request
660498902,5ff69064c80a8b8d7d74018a82032945004bf505,8747,master,failed,1149,2020-03-10 07:18:17 UTC,660498903,660498904,pull_request
660271028,c71dc26e9f5129631e17b32bf49afaad7d00115a,8747,master,failed,1367,2020-03-09 17:52:02 UTC,660271029,660271030,pull_request
660244495,0fecc876a022076d289bbcab4db1635024b5fd63,8837,master,passed,1228,2020-03-10 13:33:45 UTC,660244496,660244497,pull_request
660235919,7873cabf63bbedb685acb33f6779973883149dff,,master,failed,1321,2020-03-09 16:35:12 UTC,660235920,660235921,push
660233497,6624737746bebed0df12b12418b2edf8b09f5190,8837,master,passed,1390,2020-03-09 16:27:32 UTC,660233498,660233499,pull_request
660233071,76f13deaf4a7aa443807cd68d3347d290ab476d7,,master,passed,1304,2020-03-09 16:26:35 UTC,660233072,660233073,push
660215664,db3d9efaff5a2194154e364e797d62c2a0f43442,8829,master,passed,1355,2020-03-09 15:53:08 UTC,660215666,660215667,pull_request
660213305,ff0af4324a4583d49d5d0aec2679b7a859798ae9,8858,master,passed,1340,2020-03-09 15:48:48 UTC,660213306,660213307,pull_request
660209623,4bdf30165aa397d64fd1096dad22efeccf4cd59d,,master,passed,1317,2020-03-09 15:42:26 UTC,660209624,660209625,push
660197050,d001d64c7b32d620ba5086362e5d255bdb00b87b,8837,master,passed,1281,2020-03-09 15:18:42 UTC,660197051,660197052,pull_request
660177914,bc76d818f8adc7770327088a8c1da31df2ca7edd,8829,master,passed,1475,2020-03-09 14:38:16 UTC,660177917,660177918,pull_request
