build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
739419778,57f85db78d3fa2d9d13c2041e920d1ea49316f8b,31,master,failed,99,2020-10-27 22:10:49 UTC,739419779,739419780,pull_request
739419775,b84c1945d4e0287dc2dc006ffe4a371dbfc05a1f,,dependabot/pip/cryptography-3.2,failed,115,2020-10-27 22:10:56 UTC,739419776,739419777,push
600606703,be52aa85a775c326d7a7ace8dd68702ff4826dc0,29,master,failed,154,2019-10-21 07:53:37 UTC,600606704,600606705,pull_request
600606680,0fb312783fa0810179892306c0e61982a285770e,,dependabot/pip/pyyaml-5.1,failed,159,2019-10-21 07:53:34 UTC,600606681,600606682,push
600605946,0ec6f1147b7cea8c4b68d26637781ccd8ec036b9,,master,failed,149,2019-10-21 07:52:28 UTC,600605947,600605948,push
465865402,93968344a471532530f035622118693845f32649,,master,passed,167,2018-12-10 08:14:19 UTC,465865403,465865404,push
465295998,dae5fa26643bc95efbf9b68edb9eac73771eccae,24,master,passed,184,2018-12-08 10:34:57 UTC,465295999,465296000,pull_request
462212076,cc2b3923f1f161b15a05cf6bc3018e5b0d880d50,24,master,passed,230,2018-12-01 16:41:40 UTC,462212077,462212078,pull_request
385405820,ac5f3fc19ecb7d667a665de9675c73542b9bb596,,master,passed,209,2018-05-29 21:48:46 UTC,385405822,385405824,push
338863664,3f2097350e7fe892868b4c4551e509c98518e684,,master,passed,229,2018-02-08 07:36:36 UTC,338863665,338863666,push
338862122,21e758bafdc73596930b4f2102b0d3e5b8334194,,0.1.0,errored,233,2018-02-08 07:29:21 UTC,338862123,338862124,push
338862102,21e758bafdc73596930b4f2102b0d3e5b8334194,,master,passed,256,2018-02-08 07:29:18 UTC,338862103,338862104,push
337751465,8b9e3d96c7ca26c876329dbab757cb9dfcafa14e,,master,passed,253,2018-02-05 21:47:44 UTC,337751467,337751469,push
299504881,f9fbd3f9d6d38cd18f44de9e366985cff902f017,,master,passed,181,2017-11-09 07:37:17 UTC,299504882,299504883,push
299336070,1f76af540ff48364e98cbccefb7e85a8faf67394,18,master,passed,208,2017-11-08 21:59:28 UTC,299336071,299336072,pull_request
299143253,1a230fc7a352d01f168f56346c838dec166c33e1,18,master,failed,209,2017-11-08 15:00:34 UTC,299143254,299143255,pull_request
298787320,3e15648f25114f90be70e1d578c9fb9f9c67df84,18,master,failed,211,2017-11-07 21:39:59 UTC,298787321,298787322,pull_request
298668267,47baef8fbbf0aef611e8148d4bcd013066ca81fa,18,master,failed,251,2017-11-07 17:37:38 UTC,298668268,298668269,pull_request
298665964,af8172a41dc1464bddccc02350414e7994dc825d,18,master,failed,212,2017-11-07 17:32:35 UTC,298665965,298665970,pull_request
283777273,bf22d8696cd5d982a78924c2f9823f1dd0181310,16,master,passed,233,2017-10-05 16:20:22 UTC,283777274,283777275,pull_request
281624923,ceef49719a575aa9cac4e095675120b1391bb6dc,,master,passed,445,2017-09-30 11:24:02 UTC,281624924,281624925,push
281540825,08994c3fec74971868b507fc1974c9a732f290f7,15,master,passed,140,2017-09-30 01:58:13 UTC,281540830,281540835,pull_request
259397449,e54d923e4b78bf84b27f2493a2db5a4ce263c934,,0.0.4,passed,252,2017-07-31 14:46:30 UTC,259397450,259397451,push
259397436,e54d923e4b78bf84b27f2493a2db5a4ce263c934,,master,passed,229,2017-07-31 14:46:32 UTC,259397437,259397438,push
259395753,fd5fa167b88a51798eacaf8ba76cdf994ee698c7,,master,passed,339,2017-07-31 14:42:20 UTC,259395754,259395755,push
258370339,c7d76eb0edc13bc456fa432d5b943aec9e5a233d,12,master,passed,204,2017-07-28 00:28:10 UTC,258370340,258370341,pull_request
257246164,49a9eff6109591e59ff53d00595befa27e9c780d,,run-with-tf,passed,231,2017-07-25 10:29:43 UTC,257246165,257246166,push
176675581,bc9a79a94d818c2613aa6e4d8145c9a9c43b76d0,,0.0.3,passed,225,2016-11-17 11:54:21 UTC,176675582,176675583,push
176675528,bc9a79a94d818c2613aa6e4d8145c9a9c43b76d0,,master,passed,198,2016-11-17 11:51:55 UTC,176675529,176675531,push
172978634,e416d3daf6780c712580865cfd3d76538123f194,,master,passed,186,2016-11-03 15:22:03 UTC,172978635,172978641,push
172978548,e416d3daf6780c712580865cfd3d76538123f194,,0.0.2,passed,229,2016-11-03 15:21:49 UTC,172978549,172978554,push
172977513,49dae3eec4f0095b0c0d3215c96a587f0eda9987,,master,passed,227,2016-11-03 15:18:45 UTC,172977516,172977517,push
172977357,6f3e83dfb6f9090e89c484ca0082a3819d69de90,3,master,errored,91,2016-11-03 15:18:31 UTC,172977358,172977360,pull_request
172976179,db9b1cf11bdd34bb5a8856ef1eb577a582b4ebac,,protobuf,passed,183,2016-11-03 15:15:04 UTC,172976180,172976181,push
172974437,95b8cebaffe20c206af5a0c27268be9bc1387c33,,protobuf,failed,168,2016-11-03 15:09:52 UTC,172974438,172974439,push
172969590,ea2ba9d0220ed0b07c638661f3ff682773885118,,protobuf,failed,205,2016-11-03 15:00:16 UTC,172969591,172969592,push
172964813,91daaae230762e5d022867cb53b926bc33b38aa4,,protobuf,failed,129,2016-11-03 14:43:32 UTC,172964814,172964815,push
172961161,1e6844ba8a60511f42e0a813e774e935b16534be,,protobuf,failed,148,2016-11-03 14:31:50 UTC,172961162,172961163,push
172938232,4339a88383054c6c5496148d9081e7678597c7d1,,protobuf,failed,191,2016-11-03 13:15:55 UTC,172938233,172938234,push
172227818,56048305f88ae4508bd711a8e951ff958eff8916,,master,failed,150,2016-11-01 08:38:38 UTC,172227819,172227820,push
172227508,bc74137619d075f2c9c6e837b3973690b25fc2d1,,master,failed,126,2016-11-01 08:36:47 UTC,172227509,172227512,push
172226064,31b65ea8ae040706c05dedec11cc103d653b276a,,master,errored,131,2016-11-01 08:25:14 UTC,172226065,172226066,push
172225910,0d22fa15cca145621c7610056a51b9f1e2a70eae,,master,failed,202,2016-11-01 08:24:07 UTC,172225911,172225912,push
172225424,84a0a1d2a6f0c8ec90d54a700cf2179f80df11b2,,master,failed,194,2016-11-01 08:20:51 UTC,172225425,172225426,push
