build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
739615062,b5b9472c30af574c79c54bad8d5732bf3266c627,540,master,errored,56,2020-10-28 14:46:20 UTC,739615063,739615064,pull_request
474352015,c863add023821ff297941da7d6601fd8a482737f,538,master,passed,1432,2019-01-02 10:36:03 UTC,474352016,474352017,pull_request
283778977,d76adb041a4968906bf22575fee7a572596e5796,,master,passed,1664,2017-10-05 16:24:28 UTC,283778978,283778979,push
283748659,100adf8f8731280b18d86b0fd86c9ca118a7876f,534,master,passed,1958,2017-10-05 15:18:03 UTC,283748660,283748661,pull_request
283747810,d4700fbf9bf3048bec4d04157c60b157fc01fbb4,534,master,failed,1744,2017-10-05 15:15:54 UTC,283747811,283747812,pull_request
245073872,ea61a08d101fdfe83eb4eaf7eae6c762e5a69fc1,532,master,passed,2315,2017-06-20 19:16:22 UTC,245073873,245073874,pull_request
244979177,786f0e126252699d73eeff21861a056641870e80,532,master,failed,268,2017-06-20 15:09:52 UTC,244979178,244979179,pull_request
241297879,5eb0ccbe8b0087d3a5f2d0bbbc6998d624d3cd62,,master,passed,1836,2017-06-09 18:15:16 UTC,241297880,241297881,push
240610057,021309d12848f6b8c25b413c6a853272543193aa,531,master,passed,1473,2017-06-08 00:58:48 UTC,240610058,240610059,pull_request
217996846,6617e056ef732e73632c4d425f9ce09f3300639a,,master,passed,1518,2017-04-03 09:17:01 UTC,217996847,217996848,push
217845778,7c2b1d55a23968bf04ccc12c3818728cb5fa4228,530,master,passed,1454,2017-04-02 18:51:37 UTC,217845779,217845780,pull_request
210106431,d1eb20389eb211acc607dfa589780a20aa1a06ab,528,master,passed,1681,2017-03-11 18:54:24 UTC,210106432,210106433,pull_request
192991198,05d2821d63abfba4e875933fe211af70354b2d99,,master,passed,1521,2017-01-18 10:29:51 UTC,192991199,192991200,push
186576910,1fc28acbfed761ce7fc7cd204b449a6cfdfdde26,,master,passed,1466,2016-12-24 21:19:44 UTC,186576911,186576912,push
186554339,677ba2d0ada76f962c851d3e83c9fad8bff60eb0,524,master,passed,1485,2016-12-24 17:29:07 UTC,186554340,186554341,pull_request
163930002,5187417c59eef19a946d1415f5bc112ddeb58c22,521,master,passed,1821,2016-09-30 06:30:37 UTC,163930003,163930004,pull_request
152254774,d2a4267ea088f711af36a74928e8dfd8360584ad,,master,passed,1619,2016-08-14 20:21:59 UTC,152254775,152254776,push
152247068,63f02ab6e9c56ffc849732eb7cc8a0d31e90c0bb,519,master,passed,1574,2016-08-14 19:28:49 UTC,152247069,152247070,pull_request
152174572,d82e6a651555387d12d3ca5b25a056cae492587c,,master,passed,1471,2016-08-14 09:44:06 UTC,152174573,152174574,push
