build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
728350583,36674090c185098ab9c250ba047da1cea155df7e,192,master,passed,939,2020-09-18 14:50:47 UTC,728350584,728350585,728350586,728350587,728350588,728350589,pull_request
728350529,05200bdf83f4141e33cb54346e7e20e5dd6cd823,,github-actions-test,passed,929,2020-09-18 14:48:39 UTC,728350530,728350531,728350532,728350533,728350534,728350535,push
728334922,44cf9775e3b54fc67084a5bdfc9a72eaa712dfb3,191,master,passed,933,2020-09-18 13:59:26 UTC,728334924,728334925,728334926,728334927,728334928,728334929,pull_request
723717897,56c224c88aba4d7326e30211b5a29d816a5cd42d,,master,passed,941,2020-09-03 09:01:57 UTC,723717898,723717899,723717900,723717901,723717902,723717903,push
719829023,d9afa76328d79214ffddc6cbd4ec76f960fa24a0,,master,passed,890,2020-08-21 04:50:54 UTC,719829024,719829025,719829026,719829027,719829028,719829029,push
717913909,ad35bae8973fb6c407d3c1e112c409f400829f32,185,master,passed,919,2020-08-14 13:41:07 UTC,717913911,717913912,717913913,717913914,717913915,717913916,pull_request
708254882,87173608022b78f8fd41502da4681d0ddee14609,,master,passed,884,2020-07-15 07:58:49 UTC,708254883,708254884,708254885,708254886,708254887,708254888,push
707222064,667e20b2c8dfb11cc3e89d9c89b9af526b0442c2,,master,passed,898,2020-07-11 18:52:44 UTC,707222065,707222066,707222067,707222068,707222069,707222070,push
696608129,5410b0ea5df12b610bcd82e90d9da3d11e3465eb,180,master,passed,895,2020-06-09 20:15:21 UTC,696608130,696608131,696608132,696608133,696608134,696608135,pull_request
696443568,535b706add423854c3d03624b3349e0882ecf802,178,master,passed,923,2020-06-09 12:49:32 UTC,696443569,696443572,696443574,696443576,696443578,696443580,pull_request
679773351,0af9cb1e502c9372e036c93d8d43f082c708008f,173,master,passed,941,2020-04-26 16:54:30 UTC,679773352,679773353,679773354,679773355,679773356,679773357,pull_request
679751615,c4f83c02ef42b4b57d7813b22a5a5094b2600fd8,173,master,passed,916,2020-04-26 15:42:12 UTC,679751616,679751617,679751618,679751619,679751620,679751621,pull_request
679751186,3b1cc7dbbd79396c7e2606d2b0cff0bbfdcf1d1e,173,master,passed,956,2020-04-26 15:39:47 UTC,679751187,679751188,679751189,679751190,679751191,679751192,pull_request
670519380,597fe4979c6b599872238d928df6477daede18d6,172,master,passed,940,2020-04-03 11:07:21 UTC,670519381,670519382,670519383,670519384,670519385,670519386,pull_request
665193436,d043be07639872dd59e161726523dcf4687959cc,,master,passed,622,2020-03-21 14:08:49 UTC,665193437,665193438,665193439,665193440,665193441,665193442,push
660624628,d6168abdd2dc51d8bfbfeafd82cae2bedbaacd53,167,master,passed,882,2020-03-10 13:27:12 UTC,660624629,660624630,660624631,660624632,660624633,660624634,pull_request
657245283,f1e34e25f3a73d8a5c9780e1994fbb9b7aee9747,166,master,passed,917,2020-03-02 11:06:23 UTC,657245284,657245285,657245286,657245287,657245288,657245289,pull_request
656147394,05d87ebe0ef2c513bf2027407c5913ecb3cfb398,,master,passed,858,2020-02-28 08:04:51 UTC,656147395,656147396,656147397,656147398,656147399,656147400,push
656143536,04cc4a387aed2afbd31c7b89a26a84d0cb9dd96b,165,master,passed,888,2020-02-28 07:53:32 UTC,656143539,656143540,656143541,656143542,656143543,656143544,pull_request
656143296,91656a4278a91a9df861a309a201ba935a43245c,,remove-empty-if-statements,passed,872,2020-02-28 07:50:55 UTC,656143297,656143298,656143299,656143300,656143301,656143302,push
656142683,5555ab31eb6b47bb36a5ec2bf51ca33610530c57,,master,passed,867,2020-02-28 07:48:14 UTC,656142684,656142685,656142686,656142688,656142690,656142691,push
656080079,768273a7340f9495daa2d2b4558d81449b058f6f,,master,passed,915,2020-02-28 03:19:37 UTC,656080080,656080081,656080082,656080083,656080084,656080085,push
655901999,870ca76ba76f93fa35a093a1e0023b336af263f2,158,master,passed,877,2020-02-27 18:03:13 UTC,655902000,655902002,655902003,655902004,655902005,655902006,pull_request
654405063,40e1134240e84fd8b61ad2685e9b83b1b2b27f58,164,master,passed,944,2020-02-24 13:18:57 UTC,654405064,654405065,654405066,654405067,654405068,654405069,pull_request
654330902,4d8649c92bd2ea54de57abef03e18a86b56b5a79,121,master,passed,897,2020-02-24 09:52:41 UTC,654330903,654330904,654330905,654330906,654330907,654330908,pull_request
654330887,ae591692bbb5be93aaa102145ea3611ca29681b7,,fix-tmux-scrolling,passed,912,2020-02-24 09:50:57 UTC,654330888,654330889,654330890,654330891,654330892,654330893,push
653976854,269b041399aeec9d94f45d78fb47227606e6abc1,,master,passed,845,2020-02-23 03:19:18 UTC,653976855,653976856,653976857,653976858,653976859,653976860,push
653901010,8e00d1cb64cde34340c77715834fdbce922c9e87,163,master,passed,924,2020-02-22 20:00:36 UTC,653901011,653901012,653901013,653901014,653901015,653901016,pull_request
653729577,39d1a739c2add4ee4aa718768a38869f32f8f724,,master,passed,866,2020-02-22 04:16:54 UTC,653729578,653729579,653729580,653729581,653729582,653729583,push
653598386,a577b5a693b3b9e6b2b758ae4749835ff1a6183b,162,master,passed,931,2020-02-21 19:31:15 UTC,653598387,653598388,653598389,653598390,653598391,653598392,pull_request
653537742,b2991348d2a35b534fdc8f4310016c24e9c9a9ec,162,master,passed,982,2020-02-21 16:47:05 UTC,653537743,653537744,653537745,653537746,653537747,653537748,pull_request
653506023,0d097872c2fd45d7f7123db9fd2ab3cf21e43a98,,master,passed,963,2020-02-21 15:31:10 UTC,653506024,653506025,653506026,653506027,653506028,653506029,push
653502034,3e79d3690047694544be89b185a1a12aced7d205,161,master,passed,968,2020-02-21 15:21:41 UTC,653502037,653502038,653502039,653502040,653502041,653502042,pull_request
653499191,867413fbfa39267ed244a35b65ccbc6c4c6f590e,161,master,passed,977,2020-02-21 15:14:46 UTC,653499192,653499193,653499194,653499195,653499196,653499197,pull_request
653492614,fc00a0d47310e9b490a0a1b42986c8644abf69ba,161,master,passed,963,2020-02-21 14:58:24 UTC,653492615,653492616,653492617,653492618,653492619,653492620,pull_request
653473002,95c67affe1c0ca3fea9b0f89dacad1c7dc34651a,161,master,passed,977,2020-02-21 14:12:55 UTC,653473003,653473004,653473005,653473006,653473007,653473008,pull_request
653425059,be67011d31bf2433476600b14e595789557c8579,161,master,passed,926,2020-02-21 12:10:31 UTC,653425060,653425061,653425062,653425063,653425064,653425065,pull_request
653350792,c56146982a483de0a6e266c1835a1e51d562db1e,161,master,passed,888,2020-02-21 08:18:47 UTC,653350793,653350794,653350795,653350796,653350797,653350798,pull_request
652888168,c4c9e8bd65ae53d482273b64634e178d4ef5e371,,master,passed,990,2020-02-20 08:55:06 UTC,652888169,652888170,652888171,652888172,652888173,652888174,push
652869738,b662637d18b5694896ba6e79ea1d7fefb936152f,,master,passed,942,2020-02-20 07:54:08 UTC,652869740,652869741,652869742,652869743,652869744,652869745,push
652864849,f696557ab98523f930521ca593bedec303e69070,141,master,passed,911,2020-02-20 07:36:46 UTC,652864850,652864851,652864852,652864853,652864854,652864855,pull_request
650755593,66c7bc194ae9f61ff3d8943a28ff37026b91a0b4,158,master,passed,901,2020-02-15 08:13:48 UTC,650755594,650755595,650755596,650755597,650755598,650755599,pull_request
649913475,3a148d16472911cb8aa6302d7d44c9712a4ab17f,,master,passed,987,2020-02-13 11:47:08 UTC,649913476,649913477,649913478,649913479,649913480,649913481,push
647532810,9a2ee0f9060a58c5f65cfc56b28b4bd581879322,148,master,passed,1002,2020-02-07 21:56:52 UTC,647532811,647532812,647532813,647532814,647532815,647532816,pull_request
641992251,0f36fac459ac9779c987a81db5c0b959e3a21167,,master,passed,1035,2020-01-26 11:51:09 UTC,641992252,641992253,641992254,641992255,641992256,641992257,641992258,641992259,push
629937094,309bb203c9592fd97735454a26af86e1f97f0e47,151,master,failed,67,2019-12-27 09:07:16 UTC,629937095,629937096,629937097,629937098,629937099,629937100,629937101,629937102,pull_request
628467886,fc5e663e7d96d8e995e9008d73cfdad762b74129,150,master,passed,1016,2019-12-22 20:45:24 UTC,628467887,628467888,628467889,628467890,628467891,628467892,628467893,628467894,pull_request
618929650,ee1b7df8832346ec8c85aa9815fea75ab2b27b03,148,master,failed,53,2019-11-30 14:12:44 UTC,618929651,618929652,618929653,618929654,618929655,618929656,618929657,618929658,pull_request
618928469,6db157fd0a6c344723a84669aca21f2353b86998,148,master,failed,48,2019-11-30 14:06:59 UTC,618928470,618928471,618928472,618928473,618928474,618928475,618928476,618928477,pull_request
618923581,8ff3f9f1021a231ec4b44116040e5f84d849579f,148,master,failed,47,2019-11-30 13:44:50 UTC,618923582,618923583,618923584,618923585,618923586,618923587,618923588,618923589,pull_request
618857075,97fbae615bbe468e4365a749bf1217c2d6bc9d23,,master,passed,1177,2019-11-30 07:06:43 UTC,618857076,618857077,618857078,618857079,618857080,618857081,618857082,618857083,push
601097668,4cca1508914623e1b267bca8168dc09541ace5b2,145,master,passed,1271,2019-10-22 05:31:07 UTC,601097669,601097670,601097671,601097672,601097673,601097674,601097675,601097676,pull_request
601077400,9f796aaed90f5b6f1a2903aaec42e97790744a7a,145,master,errored,692,2019-10-22 04:06:12 UTC,601077401,601077402,601077403,601077404,601077405,601077406,601077407,601077408,pull_request
601064495,9fd66c06dfef6b178f019d361ac1c4879f276dbf,145,master,failed,113,2019-10-22 02:56:41 UTC,601064496,601064497,601064498,601064499,601064500,601064501,601064502,601064503,pull_request
584196667,abaf866baf7aecc3a306c16b3543240bfcb519cd,143,master,passed,1107,2019-09-12 15:44:50 UTC,584196669,584196670,584196671,584196672,584196673,584196674,584196675,584196676,pull_request
577173810,c047c7e9ab642f365d0bd72d102d5e7a53d875d0,141,master,passed,1374,2019-08-27 06:01:30 UTC,577173811,577173812,577173813,577173814,577173815,577173816,577173817,577173818,pull_request
576905493,aac0f704e183ca5db64c8fc6ddbe1622aac8b69b,141,master,failed,46,2019-08-26 16:37:12 UTC,576905494,576905495,576905496,576905497,576905498,576905499,576905500,576905501,pull_request
576828341,0f95e1d1de2e6f0119b69fd4d79967e4b64fa21b,,master,passed,1522,2019-08-26 13:49:21 UTC,576828343,576828345,576828346,576828347,576828348,576828349,576828350,576828351,push
576825327,dcd18a016bbc43ec98489f87bfef991f2a03b74a,140,master,passed,930,2019-08-26 13:42:52 UTC,576825328,576825329,576825330,576825331,576825332,576825333,576825336,576825337,pull_request
572699364,97a4e55de299f4818b060b1a52419f9cc8e36449,140,master,passed,1435,2019-08-16 10:39:12 UTC,572699366,572699367,572699368,572699369,572699370,572699371,572699372,572699373,pull_request
572541533,785e8c272eae161bf42a3bfecd38e3df0ff09791,140,master,passed,1440,2019-08-16 00:32:13 UTC,572541534,572541535,572541536,572541537,572541538,572541541,572541542,572541543,pull_request
572539001,293511df34d1364176c1ce70299d75f7df06ff97,140,master,passed,1427,2019-08-16 00:20:07 UTC,572539002,572539003,572539004,572539005,572539006,572539007,572539008,572539009,pull_request
565970299,2492e11b988922f7b40af506cde2ac47e93a98f7,,master,passed,1439,2019-07-31 13:21:17 UTC,565970300,565970301,565970302,565970303,565970304,565970305,565970307,565970308,push
564568394,6badcefd40c7869b9a6dce1b65b0f6bb3efaeac1,,master,passed,1491,2019-07-28 07:39:55 UTC,564568395,564568396,564568397,564568398,564568399,564568400,564568401,564568402,push
555753075,6b41a4182153f4167d726f621bec7fcea0f0e26e,,master,passed,1500,2019-07-08 12:23:48 UTC,555753076,555753077,555753078,555753079,555753080,555753081,555753082,555753083,push
552053488,6403a13bba5c877c928ce38f9309c43ea55981ae,,master,passed,1445,2019-06-29 04:48:34 UTC,552053489,552053490,552053491,552053492,552053493,552053494,552053495,552053496,push
551717895,05b89b380e0c0f52e25436bf770a898f2b0a6021,135,master,passed,1458,2019-06-28 10:30:27 UTC,551717896,551717897,551717898,551717899,551717900,551717901,551717902,551717903,pull_request
543296446,723478af40047ce4af6ab83bdec60200a70dfd8e,,master,passed,1444,2019-06-09 04:08:17 UTC,543296447,543296448,543296449,543296450,543296451,543296452,543296453,543296454,push
535587103,e697e0224d6571276c4560232f4c2a9642e82cb5,,master,passed,1444,2019-05-22 02:33:00 UTC,535587104,535587105,535587106,535587107,535587108,535587109,535587110,535587111,push
535259031,ea6035601114c4fb96ea02b79935762df24a99e5,,master,passed,1522,2019-05-21 11:57:48 UTC,535259032,535259033,535259034,535259035,535259036,535259037,535259038,535259039,push
518318893,ab7adefad9524c2371f355d7fcd8060295dcb077,131,master,passed,1571,2019-04-10 14:16:25 UTC,518318894,518318895,518318896,518318897,518318898,518318899,518318900,518318901,pull_request
518318056,fc81483167f0f4656377180fa45b7b8ddf079b69,131,master,passed,1410,2019-04-10 14:14:34 UTC,518318057,518318058,518318059,518318060,518318061,518318062,518318063,518318064,pull_request
513375932,c8c75cc295ca66affff899dba2c452667e65b9e5,,master,passed,1449,2019-03-30 07:42:00 UTC,513375933,513375934,513375935,513375936,513375937,513375938,513375939,513375940,push
513047896,eeb71f604c9589f20426dbf3cff08f3053d6089f,,master,passed,1518,2019-03-29 14:34:19 UTC,513047897,513047898,513047899,513047900,513047901,513047902,513047903,513047904,push
497400428,df16feb8c1cbf7cffd957596d8428fe5b2a4c738,,master,passed,1486,2019-02-23 08:32:33 UTC,497400429,497400430,497400431,497400432,497400433,497400434,497400435,497400436,push
497398448,257b665d3661fc3b8878dfacd5d876993c4b3885,126,master,passed,1120,2019-02-23 08:20:09 UTC,497398449,497398450,497398451,497398452,497398453,497398454,497398455,497398456,pull_request
497398235,4ce2eb8149188d569fd9a25d62c9459c0d78274b,,travis-cache,passed,1502,2019-02-23 07:57:12 UTC,497398236,497398237,497398238,497398239,497398240,497398241,497398242,497398243,push
497196461,d7c2a701c2024926e1cbe860f1de9438148c8fad,,master,passed,1511,2019-02-22 19:40:16 UTC,497196462,497196463,497196464,497196465,497196466,497196467,497196468,497196469,push
497192418,a21c132b531f066af4041aa2fa3ec9509145d609,125,master,passed,880,2019-02-22 19:30:32 UTC,497192419,497192420,497192421,497192422,497192423,497192424,497192425,497192426,pull_request
497192399,3e168070f1a3b8ed2da56b3a11464da57e1a0a33,,go-modules,passed,592,2019-02-22 19:30:38 UTC,497192402,497192403,497192404,497192405,497192406,497192407,497192408,497192409,push
497181970,f466c21d39507a665e5addba21bcf72e6399bba9,125,master,passed,2017,2019-02-22 19:08:57 UTC,497181971,497181972,497181973,497181974,497181975,497181976,497181977,497181978,pull_request
497181940,777e807deda1ca158c10ba0593b8573693510db3,,go-modules,passed,1554,2019-02-22 19:05:53 UTC,497181941,497181942,497181943,497181944,497181945,497181946,497181947,497181948,push
497174831,5150a3beeb55fb8baf693f913fc6a8cdd368e484,125,master,passed,1517,2019-02-22 18:27:17 UTC,497174832,497174833,497174834,497174835,497174836,497174837,497174838,497174839,pull_request
497174818,0a8f4fb28584391056168f3664d8c6e42f40447d,,go-modules,passed,1912,2019-02-22 18:49:42 UTC,497174819,497174820,497174821,497174822,497174823,497174824,497174825,497174826,push
