build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
758444420,9b19e21020b5f5d8ccf57896afe31483e20e6188,,0-11-stable,errored,3450,2021-02-10 23:01:45 UTC,758444421,758444422,758444423,758444424,758444425,758444426,758444427,758444428,758444429,758444430,758444431,758444432,758444433,758444434,758444435,758444436,cron
753846076,9b19e21020b5f5d8ccf57896afe31483e20e6188,,0-11-stable,errored,3457,2021-01-10 21:52:57 UTC,753846082,753846083,753846084,753846085,753846086,753846087,753846088,753846089,753846090,753846091,753846092,753846093,753846094,753846095,753846096,753846097,cron
748876527,9b19e21020b5f5d8ccf57896afe31483e20e6188,,0-11-stable,errored,3430,2020-12-10 23:40:04 UTC,748876528,748876529,748876530,748876531,748876532,748876533,748876534,748876535,748876536,748876537,748876538,748876539,748876540,748876541,748876542,748876543,cron
747666350,b1e5d4e273f8e86078affd11b2b7afa2ab192048,,master,passed,3243,2020-12-04 18:06:31 UTC,747666351,747666352,747666353,747666354,747666355,747666356,747666357,747666358,747666359,747666360,747666361,747666362,747666363,747666364,747666365,push
746967099,d7b4d44523fb39a41989c3dac596920d1217abd9,,elia/ci-check,passed,3189,2020-12-01 13:15:16 UTC,746967100,746967101,746967102,746967103,746967105,746967107,746967108,746967109,746967110,746967111,746967112,746967113,746967114,746967115,746967116,push
746966833,5c405ab0ae8b94b179b689a086ddb0f57976a1f5,,elia/ci-check,canceled,0,,746966834,746966835,746966836,746966837,746966838,746966839,746966840,746966841,746966842,746966843,746966844,746966845,746966846,746966847,746966848,push
746433877,505fd5d7e899a6766472b302c079b4d383fd8216,,master,passed,3280,2020-11-28 15:10:52 UTC,746433879,746433881,746433882,746433883,746433884,746433885,746433886,746433887,746433888,746433889,746433890,746433891,746433892,746433893,746433894,cron
745073684,505fd5d7e899a6766472b302c079b4d383fd8216,,master,passed,3035,2020-11-21 15:19:31 UTC,745073685,745073686,745073687,745073688,745073689,745073690,745073691,745073692,745073693,745073694,745073695,745073696,745073697,745073698,745073699,cron
743600955,505fd5d7e899a6766472b302c079b4d383fd8216,,master,passed,3166,2020-11-14 15:08:58 UTC,743600958,743600959,743600960,743600963,743600964,743600965,743600967,743600968,743600969,743600970,743600971,743600973,743600974,743600975,743600976,cron
742811253,9b19e21020b5f5d8ccf57896afe31483e20e6188,,0-11-stable,errored,3411,2020-11-10 23:00:49 UTC,742811254,742811255,742811256,742811257,742811258,742811259,742811260,742811261,742811262,742811263,742811264,742811265,742811266,742811267,742811268,742811269,cron
742081913,505fd5d7e899a6766472b302c079b4d383fd8216,,master,passed,3126,2020-11-07 15:07:09 UTC,742081914,742081915,742081916,742081917,742081918,742081919,742081920,742081921,742081924,742081925,742081926,742081927,742081928,742081930,742081931,cron
740686285,505fd5d7e899a6766472b302c079b4d383fd8216,,master,passed,2533,2020-11-01 21:40:25 UTC,740686286,740686287,740686288,740686289,740686290,740686291,740686292,740686293,740686294,740686295,740686296,740686297,740686298,740686299,740686300,push
740685919,b63b3cae887d8aec7da250c5e6cc418c9499dc38,,master,passed,2000,2020-11-01 21:31:36 UTC,740685920,740685921,740685922,740685923,740685924,740685925,740685926,740685927,740685928,740685929,740685930,740685931,740685932,740685933,740685934,push
740278656,df69b8ed7c3bbb98c6b5e9118c26f53dc591776f,,master,passed,3873,2020-10-30 21:32:38 UTC,740278657,740278658,740278659,740278660,740278661,740278662,740278663,740278664,740278665,740278666,740278667,740278668,740278669,740278670,740278671,push
739550500,ea50b9463e5825c559b67c5d9674978fb89a8b26,,master,passed,2972,2020-10-28 09:35:00 UTC,739550501,739550502,739550503,739550504,739550505,739550506,739550507,739550508,739550509,739550510,739550511,739550512,739550513,739550514,739550515,push
739382089,287e195821851127524b6d4ac6f536509457b2d2,2133,master,passed,3324,2020-10-27 19:52:32 UTC,739382090,739382091,739382092,739382093,739382094,739382095,739382096,739382098,739382100,739382102,739382104,739382105,739382106,739382107,739382108,pull_request
738556995,53593f7a82377deedd2d8082a92efd9b6848f1e0,,master,passed,2950,2020-10-24 15:07:21 UTC,738556998,738556999,738557000,738557002,738557003,738557004,738557006,738557010,738557011,738557012,738557013,738557015,738557017,738557018,738557020,cron
737960782,40570e07d0be758438acec047f43b8a30eed8ac2,2115,master,passed,3557,2020-10-22 08:49:35 UTC,737960783,737960784,737960785,737960786,737960787,737960788,737960789,737960790,737960791,737960792,737960793,737960794,737960795,737960796,737960797,pull_request
736634729,53593f7a82377deedd2d8082a92efd9b6848f1e0,,master,passed,3103,2020-10-17 15:05:36 UTC,736634733,736634734,736634738,736634739,736634740,736634742,736634744,736634746,736634748,736634750,736634751,736634757,736634758,736634759,736634760,cron
735975042,b002f5d898e52d0e93420a81013dbdf074e2ab65,2130,master,passed,2721,2020-10-15 08:46:10 UTC,735975043,735975044,735975045,735975046,735975047,735975048,735975049,735975050,735975051,735975052,735975053,735975054,735975055,735975056,735975057,pull_request
735973029,ec5c9875a28f62e3c3fbab574e4b6d474bc5a0ac,2130,master,failed,2907,2020-10-15 08:36:00 UTC,735973030,735973031,735973032,735973033,735973034,735973035,735973036,735973037,735973038,735973039,735973040,735973041,735973042,735973043,735973044,pull_request
734949794,c1b4b39bc6bb6322b48c9b2ad8c1b074cf1699af,2115,master,passed,3238,2020-10-12 09:19:56 UTC,734949795,734949796,734949797,734949798,734949799,734949800,734949801,734949802,734949803,734949804,734949805,734949806,734949807,734949808,734949809,pull_request
734834969,53593f7a82377deedd2d8082a92efd9b6848f1e0,,elia/ci-check,passed,3806,2020-10-11 22:18:14 UTC,734834970,734834971,734834972,734834973,734834974,734834975,734834976,734834977,734834978,734834979,734834980,734834981,734834982,734834983,734834984,push
734636380,9b19e21020b5f5d8ccf57896afe31483e20e6188,,0-11-stable,errored,3438,2020-10-10 21:51:37 UTC,734636381,734636382,734636383,734636384,734636385,734636386,734636387,734636388,734636389,734636390,734636391,734636392,734636393,734636394,734636395,734636396,cron
734564572,53593f7a82377deedd2d8082a92efd9b6848f1e0,,master,passed,3191,2020-10-10 15:05:34 UTC,734564573,734564574,734564575,734564576,734564577,734564578,734564580,734564581,734564585,734564586,734564587,734564588,734564589,734564590,734564591,cron
733008228,24c6c55bdfcf679c8acfd77465fdae1bf54fd217,2122,master,failed,3018,2020-10-05 16:01:40 UTC,733008229,733008230,733008231,733008232,733008233,733008234,733008235,733008236,733008237,733008238,733008239,733008240,733008241,733008242,733008243,pull_request
733002199,198f328a2e659fe8b2ea53d3dd399000cbccebf5,2121,master,failed,3871,2020-10-05 15:24:00 UTC,733002200,733002201,733002202,733002203,733002204,733002205,733002206,733002207,733002208,733002209,733002210,733002211,733002212,733002213,733002214,pull_request
732630390,5882cb5ad079010f8146f57a5ba79df900eb07b2,2120,master,passed,3092,2020-10-04 01:03:31 UTC,732630391,732630392,732630393,732630394,732630395,732630396,732630397,732630398,732630399,732630400,732630401,732630402,732630403,732630404,732630405,pull_request
732526723,53593f7a82377deedd2d8082a92efd9b6848f1e0,,master,passed,2874,2020-10-03 15:05:15 UTC,732526728,732526731,732526732,732526733,732526735,732526738,732526742,732526744,732526746,732526748,732526750,732526751,732526752,732526754,732526757,cron
731841475,af6734291b118513cd5b712fa1726038d3b4b25d,2115,master,passed,2872,2020-10-01 06:59:18 UTC,731841476,731841477,731841478,731841479,731841480,731841481,731841482,731841483,731841484,731841485,731841486,731841487,731841488,731841489,731841490,pull_request
731686861,83562f27728368bf541ee5d8872d651fb8034023,2117,master,passed,3502,2020-09-30 18:03:14 UTC,731686862,731686863,731686864,731686865,731686866,731686867,731686868,731686869,731686870,731686871,731686872,731686873,731686874,731686875,731686876,pull_request
730513220,53593f7a82377deedd2d8082a92efd9b6848f1e0,,master,passed,3118,2020-09-26 15:05:03 UTC,730513229,730513231,730513232,730513233,730513235,730513236,730513238,730513240,730513241,730513242,730513243,730513244,730513245,730513246,730513248,cron
730478440,54c82277989f2121cd0c0dc9564145efc3636942,2116,master,passed,3422,2020-09-26 10:46:24 UTC,730478441,730478442,730478443,730478444,730478445,730478446,730478447,730478448,730478449,730478450,730478451,730478452,730478453,730478454,730478455,pull_request
730476988,1771c987dc357e0c190ce9979d8e12cc1123a38d,2116,master,passed,3098,2020-09-26 14:43:03 UTC,730476989,730476990,730476991,730476992,730476993,730476994,730476995,730476996,730476997,730476998,730476999,730477000,730477001,730477002,730477003,pull_request
730469906,35b2118842283928b94fec58e1a8b0a984c73adf,2115,master,passed,3124,2020-09-26 09:00:34 UTC,730469907,730469908,730469909,730469910,730469911,730469912,730469913,730469914,730469915,730469916,730469917,730469918,730469919,730469920,730469921,pull_request
728581705,53593f7a82377deedd2d8082a92efd9b6848f1e0,,master,passed,3628,2020-09-19 15:04:22 UTC,728581706,728581707,728581708,728581709,728581710,728581711,728581712,728581713,728581714,728581715,728581716,728581717,728581720,728581725,728581726,cron
