build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
513900809,c22b61797982d39826a9c9639f82370e7f32f57f,4978,master,failed,2990,2019-04-01 00:00:47 UTC,513900810,513900811,513900812,513900813,513900814,513900815,513900816,513900817,513900818,pull_request
508317536,9482a84c0a12abeae40119da2f78e84908a1591b,,master,failed,2837,2019-03-19 10:37:42 UTC,508317537,508317538,508317539,508317540,508317541,508317542,508317543,508317544,push
508152625,452a63aeb0b49b793d716d628057f065a339a181,4883,master,failed,2862,2019-03-18 23:59:21 UTC,508152626,508152627,508152628,508152629,508152630,508152631,508152632,508152633,508152634,pull_request
506684006,9ffadcdbadd1d480a23a8fc46111bba211089006,,master,failed,2837,2019-03-15 09:43:50 UTC,506684007,506684008,506684009,506684010,506684011,506684012,506684013,506684014,push
505328111,83193a9362b66c33f450d2c590f50deef70e5cf0,,master,failed,2951,2019-03-12 16:57:44 UTC,505328112,505328113,505328114,505328116,505328117,505328119,505328120,505328121,push
505250080,8b692bf7c21bdd09fd9c3d790f06e6ef601b6793,,master,failed,2848,2019-03-12 14:24:15 UTC,505250081,505250082,505250083,505250084,505250085,505250086,505250087,505250088,push
505245928,6cea618eb77faf46470d570c5f383feacabae15f,4832,master,failed,2865,2019-03-12 14:15:50 UTC,505245929,505245930,505245931,505245932,505245933,505245934,505245935,505245936,505245937,pull_request
505235913,81f0580dd7e0968ab766f12ee18ba345c863c4f0,4832,master,failed,2901,2019-03-12 13:59:28 UTC,505235914,505235915,505235916,505235917,505235918,505235919,505235920,505235921,505235922,pull_request
505233181,81f0580dd7e0968ab766f12ee18ba345c863c4f0,4832,master,failed,2834,2019-03-12 13:52:46 UTC,505233182,505233183,505233184,505233185,505233186,505233187,505233188,505233189,505233190,pull_request
505233171,81f0580dd7e0968ab766f12ee18ba345c863c4f0,4832,master,canceled,-15,2019-03-12 13:52:41 UTC,505233172,505233173,505233174,505233175,505233176,505233177,505233178,505233179,505233180,pull_request
505147444,b584372b037134f7cdb19d3d54662bd3d71b1155,4832,master,failed,2911,2019-03-12 10:19:37 UTC,505147445,505147447,505147448,505147449,505147451,505147452,505147454,505147455,505147456,pull_request
505127658,513f4662bafb207b9afc071ff425aea499ea8e9f,4832,master,failed,2926,2019-03-12 09:28:15 UTC,505127659,505127660,505127661,505127662,505127663,505127664,505127665,505127666,505127667,pull_request
