build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761344979,3c8f652019c2607f82de54f4d4aba83d6391c64a,279,master,failed,891,2021-03-03 21:41:43 UTC,761344980,761344981,761344982,761344983,761344984,761344985,pull_request
761344972,bd01e84406b06e35ca7bb1065ac781d2a60b30dc,,jwe,failed,866,2021-03-03 21:31:06 UTC,761344973,761344974,761344975,761344976,761344977,761344978,push
761344787,3c8f652019c2607f82de54f4d4aba83d6391c64a,279,master,canceled,0,,761344788,761344789,761344790,761344791,761344792,761344793,pull_request
761344776,6766ab49332385e44f00e87e14337238425bc8d6,,jwe,canceled,0,,761344777,761344778,761344779,761344780,761344781,761344782,push
761254930,a7482ff7fd67b8d4cd2491d7de788c9ac89e648a,279,master,failed,854,2021-03-03 08:06:56 UTC,761254931,761254932,761254933,761254934,761254935,761254936,pull_request
761254910,7a43ecc40fc6d25f9b872788d58fc19e2761473b,,jwe,failed,877,2021-03-03 08:03:44 UTC,761254911,761254912,761254913,761254914,761254915,761254916,push
761082675,6a3b7eeeee1314d7712cf4ba3f35856558bdaf8f,279,master,failed,882,2021-03-02 06:26:45 UTC,761082676,761082677,761082678,761082679,761082680,761082681,pull_request
761082664,ebf1dda182c82e9ffdff4f4d692a7b37ffbd8f87,,jwe,failed,857,2021-03-02 06:22:20 UTC,761082665,761082666,761082667,761082668,761082669,761082670,push
761081823,fea90915ecb64f496a288217816489bbbbe1ddc8,279,master,failed,875,2021-03-02 06:17:16 UTC,761081824,761081825,761081826,761081827,761081828,761081829,pull_request
761081803,3d2aea788f9600f1523c32cd4f2df652d097843c,,jwe,failed,880,2021-03-02 06:14:12 UTC,761081804,761081805,761081806,761081807,761081808,761081809,push
761079757,8cf5f9d099d3b5b56c7359bdfe1b510f427124ba,279,master,failed,890,2021-03-02 05:50:35 UTC,761079758,761079759,761079760,761079761,761079762,761079763,pull_request
761079750,84b490ab9b69ad310d3e0adf2dec95c062f3e593,,jwe,failed,872,2021-03-02 05:47:31 UTC,761079751,761079752,761079753,761079754,761079755,761079756,push
760917429,690b42a1d9a98463ac5d234d4d9f9055cf05ac49,279,master,failed,853,2021-03-01 09:49:12 UTC,760917430,760917431,760917432,760917433,760917434,760917435,pull_request
760917419,d95f792cfbc16c32eb4f03ef32e4685de0cfb868,,jwe,failed,860,2021-03-01 09:46:14 UTC,760917420,760917421,760917422,760917423,760917424,760917425,push
760861446,afa29d5c1e4d6b086e11c6455b32cd0beca3bd66,279,master,failed,839,2021-03-01 02:08:06 UTC,760861447,760861448,760861449,760861450,760861451,760861452,pull_request
760861439,ba10ba9a358b8a226c3a7aac1653440400d9f903,,jwe,failed,900,2021-03-01 02:03:17 UTC,760861440,760861441,760861442,760861443,760861444,760861445,push
760861266,cd5f0ef04de2c68f3183688efa026ad8ddf688cf,279,master,canceled,0,,760861267,760861268,760861269,760861270,760861271,760861272,pull_request
760861255,3dde958f21fee6b0d8cfbfc81f7795ee8a234f6d,,jwe,errored,574,2021-03-01 02:00:49 UTC,760861256,760861257,760861258,760861259,760861260,760861261,push
760378852,862b3af00118d1d0978fb30e7ef0065d233fe886,651,master,failed,930,2021-02-24 23:23:33 UTC,760378853,760378854,760378855,760378856,760378857,760378858,pull_request
759706958,91cbcfa491a6951b0a2899e3cd10299086f21d9d,650,master,passed,939,2021-02-19 23:43:56 UTC,759706959,759706960,759706961,759706962,759706963,759706964,pull_request
759706909,5128517e945c23d7470460379a736960ffd91618,,release-notes-642,passed,976,2021-02-19 23:39:55 UTC,759706910,759706911,759706912,759706913,759706914,759706915,push
759643922,8ed4ab407e7f8b55e028e16f18c50e68871a6517,,master,passed,932,2021-02-19 15:12:04 UTC,759643923,759643924,759643925,759643926,759643927,759643928,push
759379854,e09b9f3a0782c65f13236dd8bec34ef7ee1c3995,279,master,failed,961,2021-02-17 19:28:58 UTC,759379855,759379856,759379857,759379858,759379859,759379860,pull_request
759379842,4086e41cf58af355397708416250839781e539b3,,jwe,failed,861,2021-02-17 19:06:41 UTC,759379843,759379844,759379845,759379846,759379847,759379848,push
759379299,894d6f298b6edc48bddedeaa8abd930cea744f9c,,master,passed,2108,2021-02-17 18:50:42 UTC,759379300,759379301,759379302,759379303,759379304,759379305,push
759243040,a1839e2f1a2c21bb40fe5008666d3cac8d14afc6,279,master,failed,1720,2021-02-16 21:03:04 UTC,759243041,759243042,759243043,759243044,759243045,759243046,pull_request
759242944,7038afcc9aa10eb247cd582a86969a9f187a5b27,,jwe,failed,1985,2021-02-16 20:46:16 UTC,759242946,759242947,759242948,759242952,759242955,759242956,push
758178553,776b938dadece66334168e04ef88a710358acb22,647,master,passed,1979,2021-02-09 06:07:46 UTC,758178554,758178555,758178556,758178557,758178558,758178559,pull_request
757381759,3d095919d3d3efcbebbefe2205354f5a11818774,646,master,passed,1947,2021-02-03 12:05:59 UTC,757381760,757381761,757381762,757381763,757381764,757381765,pull_request
755439953,0afbb2af85c1dff88c596b6f0808c35f67ec3e3f,642,master,passed,2014,2021-01-21 01:26:54 UTC,755439954,755439956,755439957,755439958,755439959,755439960,pull_request
755439941,73f0bb3d27694da2b2425e7f57a0397a2ba9ae3f,,dependabot/maven/com.fasterxml.jackson.core-jackson-databind-2.9.10.7,passed,2002,2021-01-21 00:25:08 UTC,755439942,755439943,755439944,755439945,755439946,755439947,push
748615827,33c7169e0447bc93fe9835cf068664ff43457c21,,dependabot/maven/org.codehaus.groovy-groovy-2.5.14,failed,1917,2020-12-09 20:24:31 UTC,748615828,748615829,748615830,748615831,748615832,748615833,push
748615820,54c249a02a36d77ada37a268e86ec845340650d4,633,master,failed,1967,2020-12-09 20:24:24 UTC,748615821,748615822,748615823,748615824,748615825,748615826,pull_request
741156039,957c5c17aad134071fa8e163b5bb865762bd426f,629,master,passed,1004,2020-11-03 16:50:34 UTC,741156040,741156041,741156042,741156043,741156044,741156045,pull_request
741156010,abfa12a37580a93178c6ef0bf692a30eae21c27f,,convenience-jar,passed,1011,2020-11-03 15:49:34 UTC,741156011,741156012,741156013,741156014,741156015,741156016,push
739836551,6aa2d0de8910122f65c9903930a6cdcd8dc4e4f0,627,master,passed,968,2020-10-29 07:16:28 UTC,739836552,739836553,739836554,739836555,739836556,739836557,pull_request
735496344,71ed1b67aafacb3a7383ee8de659023292a89135,,master,passed,2839,2020-10-13 18:51:03 UTC,735496345,735496346,735496347,735496348,735496349,735496350,push
735325920,20d4d17dbb6b46130b787ccae59b20e31428bf7f,624,master,passed,4910,2020-10-13 09:40:47 UTC,735325921,735325922,735325923,735325924,735325925,735325926,pull_request
735325913,8d8fe7990d9dbaea1eaa74e0549d2cbc36c52b06,,dependabot/maven/junit-junit-4.13.1,passed,4939,2020-10-13 09:40:47 UTC,735325914,735325915,735325916,735325917,735325918,735325919,push
724830032,1a5096a8d1cc8ff0046e63a28d542ace40566311,620,master,passed,2433,2020-09-07 07:28:48 UTC,724830033,724830034,724830035,724830036,724830037,724830038,pull_request
720258396,6aea56d2038959a630660f26ed4879d49cd4bc5b,279,master,failed,983,2020-08-22 19:20:30 UTC,720258397,720258398,720258399,720258400,720258401,720258402,pull_request
720258389,63571a449ed1c16ceed13928451148375362168e,,jwe,failed,862,2020-08-22 19:17:51 UTC,720258390,720258391,720258392,720258393,720258394,720258395,push
720254264,d136ace0f111258f444ace64b69200e58a66db0d,279,master,failed,881,2020-08-22 18:56:56 UTC,720254265,720254266,720254267,720254268,720254269,720254270,pull_request
720254255,362c92b4b408e0810086d773587c70e59c73f9af,,jwe,failed,906,2020-08-22 18:54:21 UTC,720254256,720254257,720254258,720254259,720254260,720254261,push
