build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
735397506,b5b56d039c4d6dc8d87d79933a786964348b7d6d,172,master,passed,162,2020-10-13 13:57:36 UTC,735397507,735397508,735397509,735397510,735397511,735397512,pull_request
727562368,72b174d77e6c58de0fcb58301c6f28f87483eda1,169,master,passed,162,2020-09-16 01:38:23 UTC,727562369,727562370,727562371,727562372,727562373,727562374,pull_request
718300558,2d874516d986a937420215f58143e51d3f0893b5,,master,passed,169,2020-08-16 04:43:25 UTC,718300559,718300560,718300561,718300562,718300563,718300564,push
714870914,54c2842f14c5ddc55875a7e71a72da2a2e7feb86,165,master,passed,164,2020-08-04 16:06:21 UTC,714870915,714870916,714870917,714870918,714870919,714870920,pull_request
673886257,38b400fe645607ae53da6ee2ed561ae817927b2f,157,master,failed,152,2020-04-11 20:31:44 UTC,673886258,673886259,673886260,673886261,673886262,673886263,pull_request
657157218,017e891fcd5dc613004061cdc42e65cebea48ced,,master,passed,150,2020-03-02 06:38:23 UTC,657157219,657157220,657157221,657157222,657157223,657157224,push
656952460,048b74d0f99736ac939fbe13f829be570ebb58b0,156,master,passed,152,2020-03-01 15:12:16 UTC,656952461,656952462,656952463,656952464,656952465,656952466,pull_request
656950540,b4d8e7c46bf222c8cc46403c4e622e6f55ba526f,,dev,passed,155,2020-03-01 15:03:05 UTC,656950541,656950542,656950543,656950544,656950545,656950546,push
656950280,10efe8cbd2090bfe1cf0f87e74f72759dd87dd2a,,dev,passed,159,2020-03-01 15:01:51 UTC,656950281,656950282,656950283,656950284,656950285,656950286,push
656949017,96a1cde80805ea877af63247deb3ebb32715d385,,dev,passed,151,2020-03-01 14:55:57 UTC,656949018,656949019,656949020,656949021,656949022,656949023,push
656948593,c1d6fd0c741e88accf60820354f43936ddbb1753,,dev,passed,155,2020-03-01 14:53:43 UTC,656948594,656948595,656948596,656948597,656948598,656948599,push
655785385,7a21c5023a0c6c82d5988ec57d5826996dfefd83,,master,passed,155,2020-02-27 12:48:23 UTC,655785386,655785387,655785388,655785389,655785390,655785391,push
655658248,8aacc0c8b025f0eb5c4cdf0eb9a1bf2fd56a9941,154,master,passed,156,2020-02-27 05:13:14 UTC,655658249,655658250,655658251,655658252,655658253,655658254,pull_request
655657190,f8146edd620e21a9f53a8b5675fa07a8ac0a9f0f,,dev,passed,158,2020-02-27 05:07:06 UTC,655657191,655657192,655657193,655657194,655657195,655657196,push
655655469,192c7a2e3ff07daf3fee22b0d33b1a9915e4dd7d,,dev,passed,152,2020-02-27 04:57:19 UTC,655655470,655655472,655655474,655655475,655655476,655655477,push
654383922,2f398b27e3996318f8cedeef51be86fe7e1f7be4,152,dev,passed,156,2020-02-24 12:20:34 UTC,654383923,654383924,654383925,654383926,654383927,654383928,pull_request
653752682,67dd0fededcfcc89bf57e44005152612be649202,146,dev,passed,155,2020-02-22 07:10:35 UTC,653752683,653752684,653752685,653752686,653752687,653752688,pull_request
653747694,46ff469db01ae41395de6e12b38dc3f8be10c280,144,dev,passed,159,2020-02-22 06:36:23 UTC,653747695,653747696,653747697,653747698,653747699,653747700,pull_request
653746813,4117d3d6fdb08a83ceb8d643d038418682cd6456,144,dev,errored,135,2020-02-22 06:27:34 UTC,653746814,653746815,653746816,653746817,653746818,653746819,pull_request
653746342,3fc8f50203895d4c1fec5a2681277abf93ace3f3,143,master,errored,147,2020-02-22 06:23:07 UTC,653746343,653746344,653746345,653746346,653746347,653746348,pull_request
653399653,8c5037b6146b7a749e10c05a605a189c164ebbbb,138,dev,passed,160,2020-02-21 10:51:59 UTC,653399656,653399657,653399658,653399659,653399660,653399661,pull_request
652316103,7471af72988ac69c8b3599c7526ce605357e547a,138,dev,passed,160,2020-02-19 04:57:51 UTC,652316104,652316105,652316106,652316107,652316108,652316109,pull_request
646082097,a886131d64ea19d235611f773c10915e5880e460,140,dev,failed,159,2020-02-04 18:48:27 UTC,646082098,646082099,646082100,646082101,646082102,646082103,pull_request
638840639,3594d0bba414173dbc972ca3fb92afd9f6e9a382,138,dev,passed,155,2020-01-18 15:00:14 UTC,638840640,638840641,638840642,638840643,638840644,638840645,pull_request
638837178,f37f9e19114a75644b5b2020ad5f2dcfc15fc99f,138,dev,failed,158,2020-01-18 14:44:57 UTC,638837179,638837180,638837181,638837182,638837183,638837184,pull_request
638763559,a15b16d564fbc397ea757386c0eeaf5db771dcc0,,dev,passed,152,2020-01-18 08:26:43 UTC,638763560,638763561,638763562,638763563,638763564,638763565,push
636617034,564bcd77570736668345965073e19867b4d1d6df,137,dev,passed,156,2020-01-13 23:03:28 UTC,636617035,636617036,636617037,636617038,636617039,636617040,pull_request
626954591,5d9923cc9aeb7d9ea9ad6ccdfad4b4bb7e015555,133,dev,passed,141,2019-12-18 23:28:41 UTC,626954592,626954593,626954594,626954595,626954596,626954597,pull_request
626953842,ad9985e70adb2ae49db3838dcf080d0e16c91dd3,,dev,passed,129,2019-12-18 23:25:39 UTC,626953843,626953844,626953845,626953846,626953847,626953848,push
626953744,1f28fe2fe0e204d9c89d86353f0ad0813fb1a4bc,,dev,canceled,1,2019-12-18 23:25:22 UTC,626953745,626953746,626953747,626953748,626953749,626953750,push
626952754,5df9885530d6f3c5c64c6bfb391edc4f271c0196,134,dev,passed,138,2019-12-18 23:21:36 UTC,626952755,626952756,626952757,626952758,626952759,626952760,pull_request
626951952,c1a06d33ad6ed9674af9c0f43d010ee7e66eb284,133,dev,passed,139,2019-12-18 23:19:07 UTC,626951953,626951954,626951955,626951956,626951957,626951958,pull_request
626951275,83f03ee855165a62d777f67a6451271e787143e2,130,dev,passed,159,2019-12-18 23:17:17 UTC,626951276,626951277,626951278,626951279,626951280,626951281,pull_request
626949990,e871470beb09c3259c66558103b685d5bf98a082,133,dev,passed,144,2019-12-18 23:13:21 UTC,626949991,626949992,626949993,626949994,626949995,626949996,pull_request
626946535,7cb27820c2db43628ee80f7851b43ffeb15f92ef,,dev,passed,161,2019-12-18 23:02:36 UTC,626946536,626946537,626946538,626946539,626946540,626946541,push
626942151,73e607fd16db1b08ffce5a7d80b28769681b2c07,,dev_save,passed,147,2019-12-18 22:50:46 UTC,626942152,626942153,626942154,626942155,626942156,626942157,push
626529270,e0c0915640b5aafb3976523ed17aea4edcdd1211,133,dev,passed,127,2019-12-18 04:34:48 UTC,626529271,626529272,626529273,626529274,626529275,626529276,pull_request
625662718,dc1c6e3e6a9ac92bdb584aef5ce4d3c5b51986eb,130,dev,passed,137,2019-12-16 12:43:54 UTC,625662719,625662720,625662721,625662722,625662723,625662724,pull_request
625660882,20048fe4bba8045dd9f32ec81201e32fb8b1d24d,134,dev,passed,155,2019-12-16 12:39:21 UTC,625660883,625660884,625660885,625660886,625660887,625660888,pull_request
625477105,919d9818cedb036056b51103843322378c906191,133,dev,passed,156,2019-12-16 02:38:41 UTC,625477106,625477107,625477108,625477109,625477110,625477111,pull_request
625299978,7cb27820c2db43628ee80f7851b43ffeb15f92ef,,dev2,passed,152,2019-12-15 14:22:25 UTC,625299979,625299980,625299981,625299982,625299983,625299984,push
625299534,73e607fd16db1b08ffce5a7d80b28769681b2c07,,dev2,passed,159,2019-12-15 14:20:12 UTC,625299535,625299536,625299537,625299538,625299539,625299540,push
625298655,a1d36a9459e1febd0fae15c673d07685a39c0a01,,dev2,passed,164,2019-12-15 14:16:52 UTC,625298656,625298657,625298658,625298659,625298660,625298661,push
625298098,e27004795a0647048bc1a2e7dbe6f7b9298a9694,,dev2,passed,161,2019-12-15 14:14:37 UTC,625298099,625298100,625298101,625298102,625298103,625298104,push
625293559,0ee1f8f4859c4757b0145ba4c77f98bf2d137bf9,,dev2,passed,138,2019-12-15 13:54:40 UTC,625293560,625293561,625293562,625293563,625293564,625293565,push
625292672,566b38647ab871fbff56f65cdade75884743d929,,dev2,passed,144,2019-12-15 13:49:25 UTC,625292673,625292674,625292675,625292676,625292677,625292678,push
625256394,30185e654556511fa72f7d4c95de27269d6e16e3,,dev2,passed,107,2019-12-15 10:50:41 UTC,625256395,625256396,625256397,625256398,push
623188903,73e607fd16db1b08ffce5a7d80b28769681b2c07,,dev,passed,148,2019-12-10 13:50:52 UTC,623188904,623188905,623188906,623188907,623188908,623188909,push
622425180,52ba2891bb73ff260af6589745863181cf0ce188,131,dev,passed,151,2019-12-09 00:13:43 UTC,622425181,622425182,622425183,622425184,622425185,622425186,pull_request
622424378,90e9b742bd82d7f84ab9906ca54db297d98e2b1a,131,dev,errored,161,2019-12-09 00:09:43 UTC,622424379,622424380,622424381,622424382,622424383,622424384,pull_request
622422976,be253f02f591f0352240c9566ae91a071b261867,131,dev,errored,156,2019-12-09 00:03:33 UTC,622422977,622422978,622422979,622422980,622422981,622422982,pull_request
622422185,7d712502090a7a45ab7f272af1ca0f24cf50c9cc,131,dev,errored,129,2019-12-09 00:00:30 UTC,622422186,622422187,622422188,622422189,622422190,622422191,pull_request
622421824,3ec6d5966cc32c5de2019212ef6d9aee7100192a,131,dev,errored,156,2019-12-08 23:59:30 UTC,622421825,622421826,622421827,622421828,622421829,622421830,pull_request
622421198,ebc129e2982e6cdac9bad52ca6ccd96b540a5019,131,dev,errored,154,2019-12-08 23:56:08 UTC,622421199,622421200,622421201,622421202,622421203,622421204,pull_request
622408837,717099316c1cf35f73fa1a7560109157dfa9710a,131,dev,failed,161,2019-12-08 22:53:26 UTC,622408838,622408839,622408840,622408841,622408842,622408843,pull_request
622402018,ed25a5ca43d460d9b4d322b595e31e14051e31c8,130,dev,passed,151,2019-12-08 22:24:07 UTC,622402019,622402020,622402021,622402022,622402023,622402024,pull_request
622281705,916fdfb5f60e833b9f0954e990dd3d53f1168dff,,dev,passed,151,2019-12-08 14:23:11 UTC,622281706,622281707,622281708,622281709,622281710,622281711,push
622281356,7a205c9cc4254418b2eee455552afa155e8a2ea4,,dev,passed,142,2019-12-08 14:21:28 UTC,622281357,622281358,622281359,622281360,622281361,622281362,push
