build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
617146668,dbb4f11f0fac7359f97cfec163658257f500e6fe,,v3.1.0,passed,1092,2019-11-26 10:59:01 UTC,617146669,617146670,617146671,617146672,617146673,617146674,617146675,617146676,617146677,617146678,617146679,617146680,617146681,617146682,push
617138659,b4423ca4f0d26117dff32d24d13632f34f7a65e2,,master,passed,1444,2019-11-26 10:38:30 UTC,617138660,617138661,617138662,617138663,617138664,617138665,617138666,617138667,617138668,617138669,617138670,617138671,617138672,617138673,push
615236273,dbb4f11f0fac7359f97cfec163658257f500e6fe,,master,passed,1106,2019-11-21 20:08:27 UTC,615236274,615236275,615236276,615236277,615236278,615236279,615236280,615236281,615236282,615236283,615236284,615236285,615236286,615236287,push
615232490,1743410cf0e3e281d4bed1a488874dbfe073b193,,master,passed,1745,2019-11-21 19:59:19 UTC,615232491,615232492,615232493,615232494,615232495,615232496,615232497,615232498,615232499,615232500,615232501,615232502,615232503,615232504,push
613862844,cbccb7719f651de5a04f0c0a905cb0fb8fdf7ffb,430,master,passed,1775,2019-11-19 06:39:50 UTC,613862845,613862847,613862848,613862850,613862851,613862856,613862858,613862859,613862860,613862861,613862862,613862863,613862864,613862865,pull_request
613862783,029ea771c51d9acbb7f795648962bacdcc534db3,,loofah-2.3.1,passed,1737,2019-11-19 06:33:38 UTC,613862784,613862785,613862786,613862787,613862788,613862789,613862790,613862791,613862792,613862793,613862794,613862795,613862796,613862797,push
588720963,93daee8d28d7a35a440af623fa83e3b4469dfa2a,,master,passed,1747,2019-09-24 00:47:58 UTC,588720964,588720965,588720966,588720967,588720968,588720969,588720970,588720971,588720972,588720973,588720974,588720975,588720976,588720977,push
587058246,4be673bea21353db896b9ffc5105c8b435ab5b4b,420,master,passed,1749,2019-09-19 14:57:17 UTC,587058247,587058248,587058249,587058250,587058251,587058252,587058253,587058254,587058255,587058256,587058257,587058258,587058259,587058260,pull_request
583375406,3f748154d2184aafaf363f761eec0890b43d895c,429,master,failed,1682,2019-09-10 21:37:46 UTC,583375407,583375408,583375409,583375410,583375411,583375412,583375413,583375414,583375415,583375416,583375417,583375418,583375419,583375420,pull_request
565830674,128aa25026646a91bf541e3f194c69617cecac3f,,master,passed,1022,2019-07-31 06:50:48 UTC,565830675,565830676,565830677,565830678,565830679,565830680,565830681,565830682,565830683,565830684,565830685,565830686,565830687,565830688,push
565824381,ebb91e4afa4f3da790d3c8f40c4d42b706cf9362,,master,passed,1074,2019-07-31 06:37:01 UTC,565824382,565824383,565824384,565824385,565824386,565824387,565824388,565824389,565824390,565824391,565824392,565824393,565824394,565824395,push
565823014,90379b47302e4974c32073a8ca7725dc99a931a1,,v2.1.4,failed,1237,2019-07-31 06:31:41 UTC,565823015,565823016,565823017,565823018,565823019,565823020,565823021,565823022,565823023,565823024,565823025,565823026,565823027,565823028,push
565822999,eac6a60de0c715083325552bd55160f0086e29a1,,v3.0.0,passed,1190,2019-07-31 06:22:15 UTC,565823000,565823001,565823002,565823003,565823004,565823005,565823006,565823007,565823008,565823009,565823010,565823011,565823012,565823013,push
565822982,f85155e9dfdcef5281783c4094742eb1c31c98c5,,v2.2.0,passed,1296,2019-07-31 06:22:11 UTC,565822983,565822984,565822985,565822986,565822987,565822988,565822989,565822990,565822991,565822992,565822993,565822994,565822995,565822996,push
558342867,a4d43f00465d889f0ac152209ba921d675ba6fa2,,master,passed,1032,2019-07-13 20:17:56 UTC,558342868,558342869,558342870,558342871,558342872,558342873,558342874,558342875,558342876,558342877,558342878,558342879,558342880,558342881,push
558153472,142ce9290eac789cd1b99783086e3d6c7ca1773a,424,master,passed,1099,2019-07-13 06:01:36 UTC,558153473,558153474,558153475,558153476,558153477,558153478,558153479,558153480,558153481,558153482,558153483,558153484,558153485,558153486,pull_request
558150404,b58b3441eadcdade8cc8ed5a781ccad59717791f,,master,passed,1026,2019-07-13 05:44:32 UTC,558150405,558150406,558150407,558150408,558150409,558150410,558150411,558150412,558150414,558150415,558150416,558150417,558150418,558150419,push
557814331,0d9c2d648de6d8c4d7977a19660cfbf60e9b3f4a,424,master,passed,1067,2019-07-12 12:17:04 UTC,557814332,557814333,557814334,557814335,557814336,557814337,557814338,557814339,557814340,557814341,557814342,557814343,557814344,557814347,pull_request
557813378,5b4155ab6b98af2a6f131857a6f5f15603697d9f,423,master,passed,1075,2019-07-12 12:13:26 UTC,557813379,557813380,557813381,557813382,557813383,557813384,557813385,557813386,557813387,557813388,557813389,557813390,557813391,557813392,pull_request
557012071,11abbd4e3ef3f11d0f954d131c83b11ba4314a2d,,master,passed,837,2019-07-10 21:36:59 UTC,557012072,557012073,557012074,557012075,557012076,557012077,557012078,557012079,557012080,557012081,557012082,557012083,557012084,557012085,push
557011286,000479e30b340069e0ef2b43eacd93d20a6ac217,426,master,errored,475,2019-07-10 21:34:14 UTC,557011287,557011288,557011289,557011290,557011291,557011292,557011293,557011294,557011295,557011296,557011297,557011298,557011299,557011305,pull_request
556926188,d07fe6f91ca33feb87f2a1334d252c97c786c03f,,master,passed,1037,2019-07-10 18:03:55 UTC,556926189,556926190,556926191,556926192,556926193,556926194,556926195,556926196,556926197,556926198,556926199,556926200,556926201,556926202,push
556887670,eac6a60de0c715083325552bd55160f0086e29a1,,master,passed,1012,2019-07-10 16:34:58 UTC,556887671,556887672,556887673,556887674,556887675,556887676,556887677,556887678,556887679,556887680,556887681,556887682,556887683,556887684,push
556887253,232be1cb81dd578f4673606f5f0a4631e9df6f47,425,master,errored,229,2019-07-10 16:31:18 UTC,556887254,556887255,556887256,556887257,556887258,556887259,556887261,556887263,556887264,556887265,556887266,556887267,556887268,556887269,pull_request
556886934,1ca71dd74abe8cb396d89fc9475a56b7f757ee04,424,master,passed,1067,2019-07-10 16:26:21 UTC,556886935,556886936,556886937,556886938,556886939,556886940,556886941,556886942,556886943,556886944,556886945,556886946,556886947,556886948,pull_request
556886303,79785967abfd138836bb63deb5fd305b1643b365,424,master,canceled,0,2019-07-10 16:25:53 UTC,556886304,556886305,556886306,556886307,556886308,556886309,556886310,556886311,556886312,556886313,556886314,556886315,556886316,556886317,pull_request
556884809,f5abe5b20619d5b7c2a18327f607c4812ca2fb2d,424,master,failed,1085,2019-07-10 16:21:39 UTC,556884810,556884812,556884815,556884818,556884819,556884820,556884822,556884824,556884825,556884826,556884827,556884828,556884829,556884830,pull_request
556880211,89cef6cc0f4cbb9378c3789825f23db2183d9855,423,master,passed,849,2019-07-10 16:12:59 UTC,556880212,556880213,556880214,556880215,556880216,556880217,556880218,556880219,556880220,556880221,556880222,556880223,556880224,556880225,pull_request
556877419,0602bc025e3ca07451ad09be089d9a6efccd6eb2,423,master,canceled,0,,556877420,556877421,556877422,556877423,556877424,556877425,556877426,556877427,556877428,556877429,556877430,556877431,556877432,556877433,pull_request
556875952,40c6d3def744e55c562cd5edbaccd9fe4ccd19d5,,master,passed,849,2019-07-10 16:06:05 UTC,556875953,556875954,556875955,556875956,556875957,556875958,556875959,556875960,556875961,556875962,556875963,556875964,556875965,556875966,push
556874819,75fbbf27447ec1ae30d25aab296cabc198fb26cb,,master,passed,1673,2019-07-10 15:59:41 UTC,556874820,556874821,556874822,556874823,556874824,556874825,556874826,556874827,556874828,556874829,556874830,556874831,556874832,556874833,push
556794858,a1cd2cfcf8f681e0248b92f559702b9d2c97dbe6,424,master,failed,1723,2019-07-10 13:07:47 UTC,556794859,556794860,556794861,556794862,556794863,556794864,556794865,556794866,556794867,556794868,556794869,556794870,556794871,556794872,pull_request
556762682,294aafbfc55280f54131d71ca9cf20e893090767,423,master,passed,1045,2019-07-10 11:55:07 UTC,556762683,556762684,556762685,556762686,556762687,556762688,556762689,556762690,556762691,556762692,556762693,556762694,556762695,556762696,pull_request
556762493,23f0f29af3e365631e40314e8b9a9018c11c90b5,422,master,passed,852,2019-07-10 11:51:13 UTC,556762494,556762495,556762496,556762497,556762498,556762499,556762500,556762501,556762502,556762503,556762504,556762505,556762506,556762507,pull_request
556761152,313dfeffb50af12c3a197bdfa31493486bd27565,423,master,failed,1733,2019-07-10 11:44:08 UTC,556761153,556761154,556761155,556761156,556761157,556761158,556761159,556761160,556761161,556761162,556761164,556761165,556761167,556761168,pull_request
556761079,3243c665108b8a20b4324ffb242f9e601d52c362,423,master,canceled,0,,556761080,556761081,556761082,556761083,556761084,556761085,556761086,556761087,556761088,556761089,556761090,556761091,556761092,556761093,pull_request
556760224,9f265c3c9a3882aff6f5a32826ba0d93877b3b3a,422,master,failed,883,2019-07-10 11:41:18 UTC,556760225,556760226,556760227,556760228,556760229,556760230,556760231,556760232,556760233,556760234,556760235,556760236,556760237,556760238,pull_request
556753867,74777852e3a4e80303523355d36a62e4f8344069,422,master,failed,1216,2019-07-10 11:23:36 UTC,556753868,556753869,556753870,556753871,556753872,556753873,556753874,556753875,556753876,556753877,556753878,556753879,556753880,556753881,pull_request
552782251,59a2bd4b2a9d7ddc0942fed231962afd49dc6586,421,master,passed,1825,2019-07-01 13:32:29 UTC,552782252,552782253,552782254,552782255,552782257,552782258,552782260,552782263,552782264,552782265,552782266,552782267,552782268,552782269,pull_request
544966982,8e19a5eb04829abdf034efb53a888d479349951e,420,master,passed,877,2019-06-12 22:04:24 UTC,544966983,544966984,544966985,544966986,544966987,544966988,544966989,544966990,544966991,544966992,544966993,544966994,544966995,544966996,pull_request
544965054,2ffe3275e220fa4c76b2605ec0ff7a7c6d3817af,420,master,failed,1465,2019-06-12 21:58:49 UTC,544965055,544965056,544965057,544965058,544965059,544965060,544965061,544965062,544965063,544965064,544965065,544965066,544965067,544965068,pull_request
536112267,9873902ed419229e503ec2d2665a170186fceabd,,master,passed,1963,2019-05-23 05:55:16 UTC,536112268,536112269,536112270,536112271,536112272,536112273,536112274,536112275,536112276,536112277,536112278,536112279,536112280,536112281,push
535702758,9261be75db8954c0d26b03d4ff08fce82b834d16,419,master,passed,2214,2019-05-22 09:48:23 UTC,535702759,535702760,535702761,535702762,535702763,535702764,535702765,535702766,535702767,535702768,535702769,535702770,535702771,535702772,pull_request
450012847,b91ff6feb9dd3d75c81edc9970f9c025d1dc964c,,master,passed,1149,2018-11-02 20:29:35 UTC,450012848,450012849,450012852,450012853,450012854,450012855,450012856,450012857,450012858,450012859,450012860,450012861,450012862,450012863,push
439320274,3304cc2f5cccf8e5beacb3ffa75dc8635b8ae5b5,415,master,passed,1155,2018-10-09 19:54:45 UTC,439320275,439320276,439320277,439320278,439320279,439320280,439320281,439320282,439320283,439320284,439320285,439320286,439320287,439320288,pull_request
439317723,e0dc17aff62d46c09cf98a9729d2b4383e198ada,,master,passed,1143,2018-10-09 19:49:12 UTC,439317724,439317725,439317726,439317727,439317728,439317729,439317730,439317731,439317732,439317733,439317734,439317735,439317736,439317737,push
439267431,e19a8a5001ab6c2adeecaadfac1da5bbc3d2b05e,,master,failed,1652,2018-10-09 18:05:39 UTC,439267432,439267433,439267434,439267435,439267436,439267437,439267438,439267439,439267440,439267441,439267442,439267443,439267444,439267445,push
439267343,1a11db3f9f7fcf2ac79dc5414c21f0c957c4fd88,,master,canceled,0,,439267344,439267347,439267348,439267349,439267350,439267351,439267352,439267353,439267354,439267355,439267356,439267357,439267358,439267359,push
438353090,92874d5b367d6036d53a198ff15644602798d969,414,master,passed,1292,2018-10-07 19:35:51 UTC,438353091,438353092,438353093,438353094,438353095,438353096,438353097,438353098,438353099,438353100,438353101,438353102,438353103,438353104,pull_request
438350995,743fdba5b0f7eb9c7e6140a9b6fa7fc7f06f24ef,414,master,passed,1737,2018-10-07 19:28:11 UTC,438350996,438350997,438350998,438350999,438351000,438351001,438351002,438351003,438351004,438351005,438351006,438351007,438351008,438351009,pull_request
438344741,04aa9f4aca6b3d6d979420e1ed02492575ae7c2c,413,master,failed,1076,2018-10-07 19:06:33 UTC,438344742,438344743,438344744,438344745,438344746,438344747,438344748,438344749,438344750,438344751,438344752,438344753,438344754,438344755,pull_request
438342540,dc08e8caea5ec26c36f01f034cf3d604368a3a11,413,master,failed,1821,2018-10-07 19:00:07 UTC,438342541,438342542,438342543,438342544,438342545,438342546,438342547,438342548,438342549,438342550,438342551,438342552,438342553,438342554,pull_request
423444032,f85155e9dfdcef5281783c4094742eb1c31c98c5,,2.2.0,passed,1701,2018-09-01 19:37:18 UTC,423444033,423444034,423444035,423444036,423444037,423444038,423444039,423444040,423444041,423444042,423444043,423444044,423444045,423444046,push
423443983,f85155e9dfdcef5281783c4094742eb1c31c98c5,,2-0-stable,passed,1144,2018-09-01 19:32:19 UTC,423443984,423443985,423443986,423443987,423443988,423443989,423443990,423443991,423443992,423443993,423443994,423443995,423443996,423443997,push
423443571,6ff162f4676a731d1641d5265de770fa7062b2cb,,2-0-stable,passed,1809,2018-09-01 19:25:23 UTC,423443572,423443573,423443574,423443575,423443576,423443577,423443578,423443579,423443580,423443581,423443582,423443583,423443584,423443585,push
421607734,fcf55ca66a7910976c2d9932e242d1deaf211b55,412,2-0-stable,passed,1283,2018-08-28 14:46:41 UTC,421607735,421607736,421607737,421607738,421607739,421607740,421607741,421607742,421607743,421607744,421607745,421607746,421607747,421607748,pull_request
419944945,cbabb7120bedc7616779a7861eaad983a0494090,412,2-0-stable,failed,1933,2018-08-24 03:21:13 UTC,419944946,419944947,419944948,419944949,419944950,419944951,419944952,419944953,419944954,419944955,419944956,419944957,419944958,419944959,pull_request
372267859,cf9d9be23ebcdf2ea3aaf0ddc1ce7ee244968ca9,409,master,failed,1377,2018-04-27 23:49:35 UTC,372267860,372267861,372267862,372267863,372267864,372267865,372267866,372267867,372267868,372267869,372267870,372267871,372267872,372267873,pull_request
371464868,8aabc25aa11d97bdbdf76104b04968d85973df90,402,master,failed,1589,2018-04-26 09:19:37 UTC,371464869,371464870,371464871,371464872,371464873,371464874,371464875,371464876,371464877,371464878,371464879,371464880,371464881,371464882,pull_request
362679617,b4543249cfacf7f20d860aae65eb7db35c9dd505,,master,passed,1929,2018-04-05 15:19:42 UTC,362679618,362679620,362679624,362679627,362679629,362679630,362679632,362679633,362679634,362679635,362679636,362679637,362679638,362679639,push
362678591,e8bdfbda1278af538d8215e8ea1c0ce84eefe04c,,master,passed,1859,2018-04-05 15:12:57 UTC,362678592,362678595,362678596,362678597,362678598,362678599,362678600,362678601,362678602,362678603,362678604,362678605,362678606,362678607,push
362641297,652d31dedb56c308ea508d8999f6783f7115d8a4,408,master,failed,1067,2018-04-05 13:59:10 UTC,362641298,362641299,362641300,362641301,362641302,362641303,362641304,362641305,362641306,362641307,362641308,362641309,362641310,362641311,pull_request
362633219,fdab3259d9f1783b791e4c9b6fc61ecbe58d8955,408,master,failed,1691,2018-04-05 13:47:50 UTC,362633220,362633221,362633222,362633223,362633224,362633225,362633226,362633227,362633228,362633229,362633230,362633231,362633232,362633233,pull_request
362629842,7fee812b7c6a0eadbf725251b886c4a890518428,407,master,failed,1804,2018-04-05 13:40:24 UTC,362629843,362629844,362629845,362629846,362629847,362629848,362629849,362629850,362629853,362629854,362629855,362629856,362629857,362629858,pull_request
362629769,a5d26e96f0ef96df6da14ab428b2423e51f39d11,,jonallured-patch-1,failed,1799,2018-04-05 13:33:10 UTC,362629770,362629771,362629772,362629773,362629774,362629775,362629776,362629777,362629778,362629779,362629780,362629781,362629782,362629783,push
362584789,68e313c08e733b19922ebad62b50a64e25f00811,405,2-0-stable,failed,1817,2018-04-05 11:42:12 UTC,362584790,362584791,362584792,362584793,362584794,362584795,362584796,362584797,362584798,362584799,362584800,362584801,362584802,362584803,pull_request
362408882,fdd8abd09a3124cbb988768288bca2cb57994712,404,master,passed,1185,2018-04-05 00:27:11 UTC,362408883,362408884,362408885,362408886,362408887,362408888,362408889,362408890,362408891,362408892,362408893,362408894,362408895,362408896,pull_request
362406609,53c2a16945ceb6c32287f55a4cbdff7b7d8c1165,404,master,failed,1796,2018-04-05 00:18:33 UTC,362406610,362406611,362406612,362406613,362406614,362406615,362406616,362406617,362406618,362406619,362406620,362406621,362406622,362406623,pull_request
362174819,e6fb362ace0b58eb5d446a118b422cfec5318927,402,master,failed,1695,2018-04-04 14:51:07 UTC,362174821,362174822,362174823,362174824,362174825,362174826,362174827,362174828,362174829,362174830,362174831,362174832,362174833,362174834,pull_request
361469070,3155a3276bc04be0ebf5a692d80b6d0059f3cafc,402,master,failed,1840,2018-04-03 03:55:27 UTC,361469071,361469072,361469073,361469074,361469075,361469076,361469077,361469078,361469079,361469080,361469081,361469082,361469083,361469084,pull_request
343069811,73213bacec4da6c51cf35c729451029eae651d3d,,master,passed,1206,2018-02-18 18:04:43 UTC,343069812,343069814,343069815,343069816,343069818,343069819,343069821,343069822,343069823,343069824,343069825,343069826,343069827,343069828,push
343008589,13b410dfbd09753d7f115dcf5649d22b8629e85c,400,master,passed,1621,2018-02-18 13:41:53 UTC,343008590,343008591,343008592,343008593,343008594,343008595,343008596,343008597,343008598,343008599,343008600,343008601,343008602,343008603,pull_request
341837149,90379b47302e4974c32073a8ca7725dc99a931a1,,2.1.4,failed,1406,2018-02-15 11:21:26 UTC,341837150,341837151,341837152,341837153,341837154,341837155,341837156,341837159,341837160,341837164,341837166,341837167,341837168,341837169,push
341837103,90379b47302e4974c32073a8ca7725dc99a931a1,,2-0-stable,failed,1413,2018-02-15 11:14:49 UTC,341837104,341837105,341837106,341837107,341837108,341837109,341837110,341837111,341837112,341837113,341837114,341837115,341837116,341837117,push
341836451,6d6c8df7e2f295c0cfcc28aaf9064aac090a6073,,2-0-stable,failed,1450,2018-02-15 11:09:36 UTC,341836452,341836453,341836454,341836455,341836456,341836457,341836458,341836459,341836460,341836461,341836462,341836463,341836464,341836465,push
341833495,5d247aae3a16993674934e9e76e324e3118fa860,,master,passed,1071,2018-02-15 11:01:50 UTC,341833496,341833497,341833498,341833499,341833500,341833501,341833502,341833503,341833504,341833505,341833506,341833507,341833508,341833509,push
341829189,2865a59238ca7383275f30520e8ec8f710d34c61,,master,failed,1815,2018-02-15 10:50:46 UTC,341829190,341829191,341829192,341829193,341829194,341829195,341829196,341829197,341829198,341829199,341829200,341829201,341829202,341829204,push
340760233,6239034626fd5eef81e0dee2eed13ab67783e516,399,master,failed,1618,2018-02-13 01:04:47 UTC,340760234,340760235,340760236,340760237,340760238,340760239,340760240,340760241,340760242,340760243,340760244,340760245,340760246,340760247,pull_request
340752929,0eb1e2ee8754d959805b8aced9f005a358907337,399,master,failed,1561,2018-02-13 00:37:32 UTC,340752930,340752931,340752932,340752933,340752934,340752935,340752936,340752937,340752938,340752939,340752940,340752941,340752942,340752943,pull_request
340750464,3d248c4504a2abade4345a8560969bca5a3b7b86,399,master,failed,1756,2018-02-13 00:29:35 UTC,340750465,340750466,340750467,340750469,340750470,340750471,340750472,340750473,340750474,340750475,340750476,340750477,340750478,340750479,pull_request
340749959,13499aee50d62de4f265979c18df4e932bbc2099,399,master,failed,2004,2018-02-13 00:22:29 UTC,340749960,340749961,340749962,340749963,340749964,340749965,340749966,340749967,340749968,340749969,340749970,340749971,340749972,340749973,pull_request
