build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
753540484,8a4a8305f4caaab32ea138f35604fd16f7a95985,451,master,passed,650,2021-01-08 14:28:42 UTC,753540485,753540486,753540487,753540488,753540489,753540490,753540491,753540492,753540493,pull_request
753537162,34061c5252a23214ec6633a5c3a00313acb77f31,451,master,passed,649,2021-01-08 14:04:35 UTC,753537163,753537164,753537165,753537166,753537167,753537168,753537169,753537170,753537171,pull_request
753535987,27cc885de61e6642c5007e6e81133b3356e96239,451,master,passed,670,2021-01-08 13:56:53 UTC,753535988,753535989,753535990,753535991,753535992,753535993,753535994,753535995,753535996,pull_request
751777418,d49c5de49e54a5ad3f6fcf587f98d63266ef9439,,master,passed,637,2020-12-28 07:24:37 UTC,751777419,751777420,751777421,751777422,751777423,751777424,751777425,751777426,751777427,push
751142186,3895711dd88fbad592652c99409af30fa1ae04fc,,master,passed,641,2020-12-23 04:06:09 UTC,751142187,751142188,751142189,751142190,751142191,751142192,751142193,751142194,751142195,push
751132986,5eda21b11b9f524c648fb9129b146e470f1f4320,461,master,passed,666,2020-12-23 02:35:49 UTC,751132987,751132988,751132989,751132990,751132991,751132992,751132993,751132994,751132995,pull_request
751017675,9dc86f903bb07ca3c4e1f654eefc86e1d0dda400,,master,passed,628,2020-12-22 12:58:22 UTC,751017676,751017677,751017678,751017679,751017680,751017681,751017682,751017683,751017684,push
751017657,9dc86f903bb07ca3c4e1f654eefc86e1d0dda400,,v2.5.1,passed,633,2020-12-22 12:52:22 UTC,751017658,751017659,751017660,751017662,751017664,751017665,751017666,751017667,751017668,push
751017196,91f5fdfede7a48f96b3ebf849b802cfea6a38064,,master,passed,483,2020-12-22 12:47:41 UTC,751017197,751017198,751017199,751017200,751017201,751017202,751017203,751017204,751017205,push
751008073,bcc4024c347525191a45696d0fe05ebdaa9f5a16,459,master,passed,625,2020-12-22 11:29:32 UTC,751008074,751008075,751008076,751008077,751008078,751008079,751008080,751008081,751008082,pull_request
751008043,5910beff3fc932a6a62dcd214583041e119da082,,backword-compatible,passed,633,2020-12-22 11:25:40 UTC,751008044,751008045,751008046,751008047,751008048,751008049,751008050,751008051,751008052,push
751003741,ea58503ee5ea96dece5abe0d582c258a6a11840e,,master,passed,622,2020-12-22 10:54:38 UTC,751003742,751003743,751003744,751003745,751003746,751003747,751003748,751003749,751003750,push
751003632,ea58503ee5ea96dece5abe0d582c258a6a11840e,,v2.5.0,passed,642,2020-12-22 10:47:59 UTC,751003633,751003634,751003635,751003636,751003637,751003638,751003639,751003640,751003641,push
750993279,9e73da3622509e1b42d8c59d5813db07bf481469,,master,passed,634,2020-12-22 09:14:07 UTC,750993280,750993281,750993282,750993283,750993284,750993285,750993286,750993287,750993288,push
750989882,4808577e3a62b90b6f4ea85bb4e2131f585ec753,457,master,passed,672,2020-12-22 08:53:32 UTC,750989883,750989884,750989885,750989886,750989887,750989888,750989889,750989890,750989891,pull_request
750989872,0c446fa9b7c57647b11085304a532da70a64e231,,prepare-3.0,passed,659,2020-12-22 08:45:34 UTC,750989873,750989874,750989875,750989876,750989877,750989878,750989879,750989880,750989881,push
750985107,971ee323fb7dc3ba0eaa7051ce1786dd3fa32f62,457,master,failed,637,2020-12-22 08:06:31 UTC,750985108,750985109,750985110,750985111,750985112,750985113,750985114,750985115,750985116,pull_request
750985097,951c7d108af91612b81790e7b31e831998c91b92,,prepare-3.0,failed,628,2020-12-22 07:59:17 UTC,750985098,750985099,750985100,750985101,750985102,750985103,750985104,750985105,750985106,push
750980831,4975e9c9926ae25f80745964bdc569ebc1da84be,457,master,failed,695,2020-12-22 07:15:23 UTC,750980832,750980833,750980834,750980835,750980836,750980837,750980838,750980839,750980840,750980841,750980842,pull_request
750980817,dece2379dcc8d8ebbeaf59d6a4fd7eb97b2c3cde,,prepare-3.0,failed,706,2020-12-22 07:11:02 UTC,750980818,750980819,750980820,750980821,750980822,750980823,750980824,750980825,750980826,750980827,750980828,push
750979638,272f3e1d144c2e1b2ac90f5fd7496be3a05f5003,457,master,failed,632,2020-12-22 07:03:21 UTC,750979639,750979640,750979641,750979642,750979643,750979644,750979645,750979646,750979647,750979648,750979649,pull_request
750979624,147cbfa499f411851cb509a28b3f093eb838a08c,,prepare-3.0,failed,633,2020-12-22 06:58:48 UTC,750979625,750979626,750979627,750979628,750979629,750979630,750979631,750979632,750979633,750979634,750979635,push
750976423,460d4161c0a3d90d5947f42f233d140d43ed01aa,457,master,failed,627,2020-12-22 06:31:02 UTC,750976424,750976425,750976426,750976427,750976428,750976429,750976430,750976431,750976432,750976433,750976434,pull_request
750976403,795b274d1ce497172913ec31ab6ecb671ee9e766,,prepare-3.0,failed,620,2020-12-22 06:27:26 UTC,750976404,750976405,750976406,750976407,750976408,750976409,750976410,750976411,750976412,750976413,750976414,push
750974017,118c364d95d97f619b5b58c25d2fb8c75647e883,457,master,failed,652,2020-12-22 06:07:35 UTC,750974018,750974019,750974020,750974021,750974022,750974023,750974024,750974025,750974026,750974027,750974028,pull_request
750973948,df969c79bf33c7b1b6b68b6e6830a3cec6048c1b,,prepare-3.0,failed,633,2020-12-22 06:03:52 UTC,750973949,750973950,750973951,750973952,750973953,750973954,750973955,750973956,750973957,750973958,750973959,push
750162278,1bd46c49c064fb0f30fe679b887bb4034b6af9f5,,master,passed,724,2020-12-17 06:28:20 UTC,750162279,750162280,750162281,750162282,750162283,750162284,750162285,750162286,750162287,750162288,750162289,push
750159432,398ec004c666d330d03a0c2f7afa2868c553b1f6,,v2.4.1,passed,721,2020-12-17 06:01:55 UTC,750159433,750159434,750159435,750159436,750159437,750159438,750159439,750159440,750159441,750159442,750159443,push
750159380,398ec004c666d330d03a0c2f7afa2868c553b1f6,,master,passed,712,2020-12-17 05:31:17 UTC,750159381,750159382,750159383,750159384,750159385,750159386,750159387,750159388,750159389,750159390,750159391,push
750157603,68d573aa43c906a0c8d6ac0be634afa2c06455f1,,master,passed,712,2020-12-17 05:06:20 UTC,750157604,750157605,750157606,750157607,750157608,750157609,750157610,750157611,750157612,750157613,750157614,push
750006539,32a9f23661629b3462abe9d53394631da3800a3f,455,master,passed,724,2020-12-16 12:26:36 UTC,750006540,750006541,750006542,750006543,750006544,750006545,750006546,750006547,750006548,750006549,750006550,pull_request
749795140,885ab0ee5898397ed5440210cca20dc5d3a1f73e,,v2.4.0,passed,724,2020-12-15 11:19:34 UTC,749795141,749795142,749795143,749795144,749795145,749795146,749795147,749795148,749795149,749795150,749795151,push
749777939,c30183311113908e697d05f873264aad246f24c8,,master,passed,714,2020-12-15 09:54:31 UTC,749777940,749777941,749777942,749777943,749777944,749777945,749777946,749777947,749777948,749777949,749777950,push
703488553,9fd637107f1267726acee108e88e21dc773f137e,,remove-generate-task-for-gemspec,failed,897,2020-06-30 11:26:49 UTC,703488554,703488555,703488556,703488557,703488558,703488559,703488560,703488561,703488562,703488563,703488564,703488565,push
703484835,e794ec959121e868808e333fdeddd8261f1d5844,,master,passed,882,2020-06-30 11:10:28 UTC,703484836,703484837,703484838,703484839,703484840,703484841,703484842,703484843,703484844,703484845,703484847,703484849,push
703484731,7cc9301acae27438b32b0cb21d7ff8c3cb07792c,,master,passed,861,2020-06-30 11:08:36 UTC,703484732,703484733,703484734,703484735,703484736,703484737,703484738,703484739,703484740,703484741,703484742,703484743,push
703422071,ee87362d585eb9f5c8014649ccd682cbec813889,428,master,passed,894,2020-06-30 06:31:55 UTC,703422072,703422073,703422074,703422075,703422076,703422077,703422078,703422079,703422080,703422081,703422082,703422083,pull_request
703420794,f8fa987de568b11cfea27d44486b0377d83d0e4b,,master,passed,898,2020-06-30 06:25:01 UTC,703420795,703420796,703420797,703420798,703420799,703420800,703420801,703420802,703420803,703420804,703420805,703420806,push
703412069,d54ab3663e341a61bccf07b17ca1af3df99dd82b,426,master,passed,862,2020-06-30 05:30:32 UTC,703412070,703412071,703412072,703412073,703412074,703412075,703412076,703412077,703412078,703412079,703412080,703412081,pull_request
703408849,40777947b0b5f49925dba1c327b70f5f82b67612,425,master,passed,860,2020-06-30 05:12:09 UTC,703408850,703408851,703408852,703408853,703408854,703408855,703408856,703408857,703408858,703408859,703408860,703408861,pull_request
703403390,98db309f5e5fd37f7c81b511170973fc6d99ed2a,,master,passed,852,2020-06-30 04:39:21 UTC,703403391,703403392,703403393,703403394,703403395,703403396,703403397,703403398,703403399,703403400,703403401,703403402,push
703402851,0569af927e2eebb02fe99504572160b1249d8cc6,424,master,passed,860,2020-06-30 04:36:48 UTC,703402852,703402853,703402854,703402855,703402856,703402857,703402858,703402859,703402860,703402861,703402862,703402863,pull_request
703401908,e5170d2112cf6e860d1b8565f45072d7a6002d71,424,master,passed,888,2020-06-30 04:32:02 UTC,703401909,703401910,703401911,703401912,703401913,703401914,703401915,703401916,703401917,703401918,703401919,703401920,pull_request
703401319,32f14bbfe1e86f4b8388969897b3d32b15c76daf,423,master,passed,886,2020-06-30 04:29:14 UTC,703401320,703401321,703401322,703401323,703401324,703401325,703401326,703401327,703401328,703401329,703401330,703401331,pull_request
702982871,b20cdca8eb03297132bcf3b786eba602fa04ca37,,master,passed,868,2020-06-28 22:39:55 UTC,702982872,702982873,702982874,702982875,702982876,702982877,702982878,702982879,702982880,702982881,702982882,702982883,push
702944106,15bbee0f6db868e504bed660ea64637e113daaf7,422,master,passed,879,2020-06-28 18:57:57 UTC,702944107,702944108,702944109,702944110,702944111,702944112,702944113,702944114,702944115,702944116,702944117,702944118,pull_request
702823877,068399a618d575c66f1054599917491f6b3565a3,421,master,passed,865,2020-06-28 07:01:39 UTC,702823878,702823879,702823880,702823881,702823882,702823883,702823884,702823885,702823886,702823887,702823888,702823889,pull_request
702757199,3d1c6a9246251e382c80dd8d85844c0bbf182da1,,master,passed,864,2020-06-27 22:27:52 UTC,702757200,702757201,702757202,702757203,702757204,702757205,702757206,702757207,702757208,702757209,702757210,702757211,push
702217939,746dcb09fc3a20f0debaadf045285c7bc4dc9096,,master,passed,877,2020-06-26 00:07:11 UTC,702217940,702217941,702217942,702217943,702217944,702217945,702217946,702217947,702217948,702217949,702217950,702217951,push
702207355,f576c1d84ece6444ded061db142985773154ea58,420,master,passed,879,2020-06-25 23:18:31 UTC,702207356,702207357,702207358,702207359,702207360,702207361,702207362,702207363,702207364,702207365,702207366,702207367,pull_request
702189084,b703ee239885299c70d714cb55ab3d0d84b50ede,387,master,passed,898,2020-06-25 21:57:26 UTC,702189085,702189086,702189087,702189088,702189089,702189090,702189091,702189092,702189093,702189094,702189095,702189096,pull_request
702187219,cf611fb164e5a25c1b937dab7a0a74e6611ebe08,413,master,passed,878,2020-06-25 21:50:13 UTC,702187220,702187221,702187222,702187223,702187224,702187225,702187226,702187227,702187228,702187229,702187230,702187231,pull_request
702186600,06034ddccfaeb6af9af70b53468cd029d4a2616e,387,master,passed,904,2020-06-25 21:47:49 UTC,702186601,702186602,702186603,702186604,702186605,702186606,702186607,702186608,702186609,702186610,702186611,702186612,pull_request
702174115,b4f9e4cd97793235fd929788f9c6b1f800dfb430,387,master,passed,898,2020-06-25 21:01:19 UTC,702174116,702174117,702174118,702174119,702174120,702174121,702174122,702174123,702174124,702174125,702174126,702174127,pull_request
702173617,13119a99ff56aa9184f7c11bdc75bd6307231b2a,387,master,passed,876,2020-06-25 20:59:24 UTC,702173618,702173619,702173620,702173621,702173622,702173623,702173624,702173625,702173626,702173627,702173628,702173629,pull_request
702171889,481081c63e3e61aae44625d8b15a7339b77aef9d,387,master,passed,936,2020-06-25 20:52:10 UTC,702171890,702171891,702171892,702171893,702171894,702171895,702171896,702171897,702171898,702171899,702171900,702171901,pull_request
702167583,637749efd6f952baa4c31acbb31b92b0bec4ebb2,387,master,passed,882,2020-06-25 20:35:02 UTC,702167584,702167585,702167586,702167587,702167588,702167589,702167590,702167591,702167592,702167593,702167594,702167595,pull_request
702154505,f2af8c8ee03311280f7c6c87c20ff43feaabb3db,387,master,passed,909,2020-06-25 19:46:01 UTC,702154506,702154507,702154508,702154509,702154510,702154511,702154512,702154513,702154514,702154515,702154516,702154517,pull_request
702143920,f574968c92d6b3916d5f7954132c5aa181dc67ec,372,master,passed,901,2020-06-25 19:10:00 UTC,702143921,702143922,702143923,702143924,702143925,702143926,702143927,702143928,702143929,702143930,702143931,702143932,pull_request
702140495,06b205a29a47f3e549139cd0b7553fccebc818c8,413,master,passed,887,2020-06-25 18:59:23 UTC,702140496,702140497,702140498,702140499,702140500,702140501,702140502,702140503,702140504,702140505,702140506,702140507,pull_request
702110123,34164a86e87a0627341bf567b773e008ec68600d,413,master,passed,937,2020-06-25 17:10:03 UTC,702110124,702110125,702110126,702110127,702110128,702110129,702110130,702110131,702110132,702110133,702110134,702110135,pull_request
701980470,19f99a9f207ca1e33559db16281b2fc9f6cc7a75,372,master,passed,837,2020-06-25 10:43:51 UTC,701980471,701980472,701980473,701980474,701980475,701980476,701980477,701980478,701980479,701980481,701980482,701980484,pull_request
701960884,bbd0f0a5a42efbbddba203265f626b07fb591c08,405,master,passed,853,2020-06-25 09:29:10 UTC,701960885,701960886,701960887,701960888,701960889,701960890,701960891,701960892,701960893,701960894,701960895,701960896,pull_request
701960704,121b75470c3e24a4e5e7b0e5151ede1652367d7b,405,master,passed,895,2020-06-25 09:27:12 UTC,701960705,701960706,701960707,701960708,701960709,701960710,701960711,701960712,701960713,701960714,701960715,701960716,pull_request
701956010,eb13403c9795f4da914425efa81b731152669d40,405,master,passed,844,2020-06-25 09:07:57 UTC,701956011,701956012,701956013,701956014,701956015,701956016,701956017,701956018,701956019,701956020,701956021,701956022,pull_request
701942786,ee70abf60cf943d1f52ec55f9aab2fcd1414dbbe,,master,passed,886,2020-06-25 08:16:40 UTC,701942787,701942788,701942789,701942790,701942791,701942792,701942793,701942794,701942795,701942796,701942797,701942798,push
701936991,5f42af05674baa21866e84872ebd0be0ae5fada2,418,master,passed,879,2020-06-25 07:52:50 UTC,701936992,701936993,701936994,701936995,701936996,701936997,701936998,701936999,701937000,701937001,701937002,701937003,pull_request
701925198,e1d0af6ca7f9e32e3ac7b66f286a7f02283a3cd3,,master,passed,859,2020-06-25 07:00:20 UTC,701925199,701925200,701925201,701925202,701925203,701925204,701925205,701925206,701925207,701925208,701925209,701925210,push
701924932,834494cbe104ab44bc2933d4bd77ff90d25efbb3,,master,passed,895,2020-06-25 06:58:21 UTC,701924933,701924934,701924935,701924936,701924937,701924938,701924939,701924940,701924941,701924942,701924943,701924944,push
701922557,7d8918df43488d0c27c67c806959d227929453f5,416,master,passed,881,2020-06-25 06:46:45 UTC,701922558,701922559,701922560,701922561,701922562,701922563,701922564,701922565,701922566,701922567,701922568,701922569,pull_request
701922503,28b0ab3fcbee2bd516d36807cf5ea5b463106a78,416,master,canceled,0,,701922504,701922505,701922506,701922507,701922508,701922509,701922510,701922511,701922512,701922513,701922514,701922515,pull_request
701918491,23aabc288dc380441254edc9e9df2f3bc6bdda6e,,master,passed,859,2020-06-25 06:26:00 UTC,701918492,701918493,701918494,701918495,701918496,701918497,701918498,701918499,701918500,701918501,701918502,701918503,push
701915626,71d953634ae6239af088197fc0e8449a39819ad6,415,master,passed,981,2020-06-25 06:14:29 UTC,701915627,701915628,701915629,701915630,701915631,701915632,701915633,701915634,701915635,701915636,701915637,701915638,pull_request
701901183,fb6eefed8ecfda0bac0640e07f0daa85eed259d3,,master,passed,1000,2020-06-25 04:45:22 UTC,701901184,701901185,701901186,701901187,701901188,701901189,701901190,701901191,701901192,701901193,701901194,701901195,push
683821722,c124d0f4414be0b52c8029441d1a342876765895,413,master,passed,1172,2020-05-06 13:11:59 UTC,683821723,683821724,683821725,683821726,683821727,683821728,683821729,683821730,683821731,683821732,683821733,683821734,pull_request
669507342,c538411c4da5580ddde1fa1ffa99f512afd01476,406,master,passed,1212,2020-04-01 01:47:44 UTC,669507343,669507344,669507345,669507346,669507347,669507348,669507349,669507350,669507351,669507352,669507353,669507354,pull_request
669505440,f08afc196a09b024bb69ac4601227bbb31e383c2,406,master,passed,1187,2020-04-01 01:39:15 UTC,669505441,669505442,669505443,669505444,669505445,669505446,669505447,669505448,669505449,669505450,669505451,669505452,pull_request
664203905,da50acc595487c6da9d04011c6b8606be8e54e67,,master,passed,1136,2020-03-19 01:29:18 UTC,664203906,664203907,664203908,664203909,664203910,664203911,664203912,664203913,664203914,664203915,664203916,664203917,push
664195470,a7ad62f9181769c738cc67032123f06ab7ca2466,402,master,passed,1171,2020-03-19 00:47:41 UTC,664195471,664195472,664195473,664195474,664195475,664195476,664195477,664195478,664195479,664195480,664195481,664195482,pull_request
663758256,5e3c05188aadb2dafe9cba547385d6908808e231,406,master,passed,790,2020-03-18 01:33:50 UTC,663758257,663758258,663758259,663758260,663758261,663758262,663758263,663758264,663758265,663758266,663758267,pull_request
663748557,234dc97a2c088642dda08868b96095ca63111866,406,master,passed,778,2020-03-18 00:47:10 UTC,663748558,663748559,663748560,663748561,663748562,663748563,663748564,663748565,663748566,663748567,663748568,pull_request
659095862,6e8ade6258fd307734d5cecc4df33e10f3273e55,405,master,passed,827,2020-03-06 10:33:34 UTC,659095864,659095866,659095867,659095868,659095869,659095870,659095871,659095872,659095873,659095874,659095875,pull_request
643952897,4842eb096812369f302e1fdec297746dfde1551f,405,master,passed,853,2020-01-30 16:38:12 UTC,643952898,643952899,643952900,643952901,643952902,643952903,643952904,643952905,643952906,643952907,643952908,pull_request
637792214,9f1c6c6280edbc82dca5afba27e1485a42c70432,402,master,failed,1114,2020-01-16 05:25:17 UTC,637792215,637792216,637792217,637792218,637792219,637792220,637792221,637792222,637792223,637792224,637792225,637792226,pull_request
637775856,c0a5174b1e5d5eb0860804a60af565f2e4c95ab8,402,master,passed,1120,2020-01-16 04:18:34 UTC,637775857,637775858,637775859,637775860,637775861,637775862,637775863,637775864,637775865,637775866,637775867,637775868,pull_request
636046093,d4ba2859d1a32af4fde65354694c0f16b088e6d3,401,master,passed,783,2020-01-12 19:13:10 UTC,636046094,636046095,636046096,636046097,636046098,636046099,636046100,636046101,636046102,636046103,636046104,pull_request
633436321,38ba7507d53edaf95c083d2c7d89a68a834f1630,400,v1.8,errored,491,2020-01-06 19:36:55 UTC,633436322,633436323,633436324,633436325,633436326,633436327,633436328,pull_request
633150542,3b9eceff553985c7714d69b263cf8150669c0105,,master,passed,748,2020-01-06 05:58:47 UTC,633150543,633150544,633150545,633150546,633150547,633150548,633150549,633150550,633150551,633150552,633150553,push
633067087,5ae493117f94b305d82814fb42d388009017899a,,master,passed,769,2020-01-05 22:42:20 UTC,633067088,633067089,633067090,633067091,633067092,633067093,633067094,633067095,633067096,633067097,633067098,push
632320109,ef9d4f2fe5c5ca356bb4193c1e842acc49062976,379,master,passed,775,2020-01-03 15:11:24 UTC,632320110,632320111,632320112,632320113,632320114,632320115,632320116,632320117,632320118,632320119,632320120,pull_request
630715037,b9df240acde53b4311654cd989ab85cb62752605,347,master,passed,778,2019-12-29 20:55:53 UTC,630715038,630715039,630715040,630715041,630715042,630715043,630715044,630715045,630715046,630715047,630715048,pull_request
630714195,21ed2e80c46e740f4870c5e02b328b6ff191b8cb,347,master,passed,784,2019-12-29 20:52:56 UTC,630714196,630714197,630714198,630714199,630714200,630714201,630714202,630714203,630714204,630714206,630714207,pull_request
630712524,0d9407a71cde661b1265364c462481cbce34a77f,347,master,passed,769,2019-12-29 20:45:32 UTC,630712525,630712526,630712527,630712528,630712529,630712530,630712531,630712532,630712533,630712534,630712535,pull_request
630577982,6004acef9c7e153d94b77329bdf605d353019b59,,master,passed,765,2019-12-29 11:32:49 UTC,630577983,630577984,630577985,630577986,630577987,630577988,630577989,630577990,630577991,630577992,630577993,push
630577467,97214acc385823b23772d65f792465818c2b1b8a,,master,passed,791,2019-12-29 11:30:13 UTC,630577468,630577469,630577470,630577471,630577472,630577473,630577474,630577475,630577476,630577477,630577478,push
630573674,38a33c1b5dacf0cb9f7d3baeb79c7b0f6da140e9,398,master,passed,778,2019-12-29 11:10:55 UTC,630573675,630573676,630573677,630573678,630573679,630573680,630573681,630573682,630573683,630573684,630573685,pull_request
630573258,e1a816db83b6ff000064b7afb71ad243b934968f,,update-gemspec,passed,776,2019-12-29 11:08:53 UTC,630573259,630573260,630573261,630573262,630573263,630573264,630573265,630573266,630573267,630573268,630573269,push
630569644,a4c9cd37a232e64fac95233c4e40c770b241b746,,master,passed,765,2019-12-29 10:50:58 UTC,630569645,630569646,630569647,630569648,630569649,630569650,630569651,630569652,630569653,630569654,630569655,push
628515271,2351661ebfe5caebf28c65c38259ed6dd982b184,,master,passed,762,2019-12-23 00:05:59 UTC,628515272,628515273,628515274,628515275,628515276,628515277,628515278,628515279,628515280,628515281,628515282,push
628512115,b252e4a61be3668b2c2f93f9bbef195f7bd1fee3,396,master,passed,749,2019-12-22 23:54:01 UTC,628512116,628512117,628512118,628512119,628512120,628512121,628512122,628512123,628512124,628512125,628512126,pull_request
628512081,78ec5e2bd32b2c2b8db50919e35c29d9f9cdecb2,,update-requirement,passed,763,2019-12-22 23:51:54 UTC,628512082,628512083,628512084,628512085,628512086,628512087,628512088,628512089,628512090,628512091,628512092,push
628511935,7982863007cb0303702aebb8ee1f39769423dd07,,update-requirement,errored,299,2019-12-22 23:50:23 UTC,628511936,628511937,628511938,628511939,628511940,628511941,628511942,628511943,628511944,628511945,628511946,push
628177756,ae6bf43dc1d7baa428df0ac95cdf17eba0c432b7,,master,passed,741,2019-12-21 19:49:04 UTC,628177757,628177758,628177759,628177760,628177761,628177762,628177763,628177764,628177765,628177766,628177767,push
623775371,92cf5c451a6ec0f3a00e291eb909e57cf38fbea4,,v2.3.0,passed,938,2019-12-11 17:27:30 UTC,623775372,623775373,623775374,623775375,623775376,623775377,623775378,623775379,623775380,623775381,623775382,push
623774800,92cf5c451a6ec0f3a00e291eb909e57cf38fbea4,,master,passed,881,2019-12-11 17:25:07 UTC,623774801,623774802,623774803,623774804,623774805,623774806,623774807,623774808,623774809,623774810,623774811,push
623137306,579ae85676f8a41c62ce9d2230db969ead9707bb,,master,passed,918,2019-12-10 11:37:10 UTC,623137307,623137308,623137309,623137310,623137311,623137312,623137313,623137314,623137315,623137316,623137317,push
623125569,acabfebf14361090af1771ecc3c22b8dcb740421,,master,passed,682,2019-12-10 11:02:27 UTC,623125571,623125572,623125574,623125575,623125577,623125578,623125580,623125582,623125583,623125585,push
623122477,c194360ac2677fec94b05d9507e9e54871940335,,master,passed,674,2019-12-10 10:54:04 UTC,623122478,623122479,623122480,623122481,623122482,623122483,623122484,623122485,623122486,623122487,push
623119203,49317c1328fc08e6bd146164e7ef16c7cde84e0f,,master,passed,838,2019-12-10 10:45:11 UTC,623119204,623119205,623119206,623119207,623119208,623119209,623119210,623119211,623119212,623119213,623119214,push
623113972,ffa489d2248646497805db8cbcfb4033c1cf878a,,merge-recent-ruby-changes,passed,664,2019-12-10 10:31:33 UTC,623113973,623113974,623113975,623113976,623113977,623113978,623113979,623113980,623113981,623113982,623113983,push
623098166,095aeea134ddaa3317137819a84105c02f3043e8,,merge-recent-ruby-changes,passed,591,2019-12-10 09:44:57 UTC,623098167,623098168,623098169,623098170,623098171,623098172,623098173,623098174,623098175,623098176,push
623094130,d84439f522ec37119b115009d3779fed6e0fa842,,master,passed,703,2019-12-10 09:33:18 UTC,623094131,623094132,623094133,623094134,623094135,623094136,623094137,623094138,623094139,623094140,623094141,push
622939523,e48a8186387e9175e7a6bcf433acc46b3f0acbca,391,master,passed,727,2019-12-09 23:32:14 UTC,622939524,622939525,622939526,622939527,622939529,622939530,622939532,622939533,622939534,622939535,622939536,pull_request
618491336,40524a99868ea6f29daf876c09ac539ab5b24f82,,master,passed,752,2019-11-29 08:14:32 UTC,618491337,618491338,618491339,618491340,618491341,618491342,618491343,618491344,618491345,618491346,618491347,push
618486335,0a5d074fcb1ee782448df86fb3afb7805d795d03,390,master,passed,747,2019-11-29 08:02:55 UTC,618486336,618486337,618486338,618486339,618486340,618486341,618486342,618486343,618486344,618486345,618486346,pull_request
618486323,87379e694a103e0db18c1c8f652b0112d8239ebf,,relax-test-unit,passed,727,2019-11-29 07:59:34 UTC,618486324,618486325,618486326,618486327,618486328,618486329,618486330,618486331,618486332,618486333,618486334,push
618485670,b108055d17893359608885563bf8587ec2d80486,390,master,failed,729,2019-11-29 07:57:20 UTC,618485671,618485672,618485673,618485674,618485675,618485676,618485677,618485678,618485679,618485680,618485681,pull_request
618482319,90dd965ace61b610433c09cb828b7ac3bc3f0287,,relax-test-unit,failed,697,2019-11-29 07:42:45 UTC,618482320,618482321,618482322,618482323,618482324,618482325,618482326,618482327,618482328,618482329,618482330,push
618438657,05de02f4e2813e87280a408596ccc912decb277c,,master,failed,714,2019-11-29 03:54:58 UTC,618438658,618438659,618438660,618438661,618438662,618438663,618438664,618438665,618438666,618438667,618438668,push
618435239,e5e9a7781831bc3acd48854cd860e92b53c568f0,,master,passed,662,2019-11-29 03:36:55 UTC,618435240,618435241,618435242,618435243,618435244,618435245,618435246,618435247,618435248,618435249,push
618432632,e176dc9cb8502f420c8a86bf1c5886b27682e7cd,388,master,passed,670,2019-11-29 03:22:24 UTC,618432633,618432634,618432635,618432636,618432637,618432638,618432639,618432640,618432641,618432642,pull_request
618432605,5a28298e4f4cbaaadc3fda8a25b4567becb685c0,,backport-ruby-core,passed,680,2019-11-29 03:20:13 UTC,618432606,618432607,618432608,618432609,618432610,618432611,618432612,618432613,618432614,618432615,push
617951011,3450cf11a792ed4eedb471afdef452e53ed0d880,389,master,failed,677,2019-11-27 22:59:44 UTC,617951012,617951013,617951014,617951015,617951016,617951017,617951018,617951019,617951020,617951021,617951022,pull_request
615794717,e5e1ab196e5d999a358af9012780e94145d9d75a,389,master,passed,706,2019-11-22 22:54:16 UTC,615794718,615794719,615794720,615794721,615794722,615794723,615794724,615794725,615794726,615794727,615794728,pull_request
614388247,5da2696aaca01d5454d72021a348b0bd04ab61c5,388,master,failed,934,2019-11-20 06:59:20 UTC,614388248,614388249,614388250,614388251,614388252,614388253,614388254,614388255,614388256,614388257,pull_request
614388234,619a85865db3714b989cbc8bc097af631cad9a9f,,backport-ruby-core,failed,941,2019-11-20 06:56:37 UTC,614388235,614388236,614388237,614388238,614388239,614388240,614388241,614388242,614388243,614388244,push
605333046,f451490b32576a87826ce71d9e0dcb3a720ec0c9,388,master,failed,999,2019-10-31 04:51:22 UTC,605333047,605333048,605333049,605333050,605333051,605333052,605333053,605333054,605333055,605333056,pull_request
605333004,8ac832ad1c790f2119449af1754f6a80c4d917e7,,backport-ruby-core,failed,1052,2019-10-31 04:48:23 UTC,605333005,605333006,605333007,605333008,605333009,605333010,605333011,605333012,605333013,605333014,push
602168078,13fd275f96d5d6005bfa2a574d374a548ea6610e,387,master,passed,622,2019-10-24 06:20:24 UTC,602168079,602168080,602168081,602168082,602168083,602168084,602168085,602168086,602168087,602168088,pull_request
601103437,c949b16f2f5fc89b8da9b91b48b27bdec8840489,387,master,passed,624,2019-10-22 05:39:07 UTC,601103438,601103439,601103440,601103441,601103442,601103443,601103444,601103445,601103446,601103447,pull_request
597568712,86450da4bfa326851e436b5334c762d7bae1f856,385,master,passed,681,2019-10-14 10:44:40 UTC,597568713,597568714,597568715,597568716,597568717,597568718,597568719,597568720,597568721,597568722,pull_request
597565045,8acec1f9eeaf22e6c8de2007aaef6db565fac0e0,385,master,passed,692,2019-10-14 10:35:19 UTC,597565046,597565047,597565048,597565049,597565050,597565051,597565052,597565053,597565054,597565055,pull_request
576596250,e090d9f3d1b39ae81b9bc2e67b8f38276bc12377,384,master,passed,641,2019-08-26 00:23:22 UTC,576596251,576596252,576596253,576596254,576596255,576596256,576596257,576596258,576596259,576596260,pull_request
