build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
742586014,fce9fdce65a36e9f7fd54f69c9d06f00d29227a6,,master,passed,288,2020-11-10 01:24:30 UTC,742586015,742586016,742586017,push
742583551,acfefc8a1a7a97b5cf243ed9db01ecba0aaceb36,,master,canceled,0,,742583552,742583553,742583554,push
742582957,6b993d5bce3e979b4afdfd8c23e5a11e677a4d68,,master,canceled,0,,742582958,742582959,742582960,push
742582547,56d4f48099c4b1cacce6e6aa0a8874ed8edbd1fd,312,master,errored,103,2020-11-10 00:30:45 UTC,742582548,742582549,742582550,pull_request
742582543,b049d0ee103ce61136c77c3fe5e8f269a6a7ed4a,,list_languages,errored,103,2020-11-10 00:25:08 UTC,742582544,742582545,742582546,push
742573757,9f7efff1eae102885dcc185e2f0d75b9c635cfa6,312,master,canceled,0,,742573758,742573759,742573761,pull_request
742573751,7cd4a7464a3956ce4e2e9b60fc96049ed0ec87f3,,list_languages,canceled,0,,742573752,742573753,742573754,push
742557611,6fe33eae27e4ef783df84c87ebfac2f1042a2876,312,master,errored,156,2020-11-09 22:26:19 UTC,742557612,742557613,742557614,pull_request
742557604,37f8d07fbded1f5b64691483974abe4ffbecaf98,,list_languages,failed,233,2020-11-09 22:26:12 UTC,742557605,742557606,742557607,push
742542825,0f6ab096d2a56b552232eb23d710e7ce62bf49d9,312,master,canceled,0,,742542826,742542827,742542828,742542829,pull_request
742542813,355fbf8f6b3f243f8d126d1942a11ae36a666d65,,list_languages,failed,309,2020-11-09 21:12:25 UTC,742542814,742542815,742542816,742542817,push
742540100,8d605373cf1e4e01d4ba22c72bb64a62dffae48e,312,master,canceled,0,,742540101,742540102,742540103,742540104,pull_request
742540087,378b0026c2ce782fb9b38a193b869f4ebce254bb,,list_languages,canceled,0,,742540088,742540089,742540090,742540091,push
742525056,536df487dc0ceb2402b32b6b7922930ef0bc907d,312,master,canceled,0,,742525057,742525058,742525059,742525060,pull_request
742525048,babf092be62cc624b4c29da0f371587be2b6d78c,,list_languages,failed,304,2020-11-09 19:56:20 UTC,742525049,742525050,742525051,742525052,push
742518900,0e61f4aff0b73c34c3acf03ce54cfbe370c9a414,312,master,canceled,0,,742518901,742518902,742518903,742518904,pull_request
742518891,c838cf6a6dc830fdf5f934fbd6778979a9ac5609,,list_languages,canceled,0,,742518892,742518893,742518894,742518895,push
742503671,a0cefa91bd7055ff9ca655333ddf60f200e75f23,312,master,canceled,0,,742503672,742503673,742503674,742503675,pull_request
742503666,06dcc39d998d8602f45e6f1706bb0901e38a50b1,,list_languages,failed,366,2020-11-09 18:19:29 UTC,742503667,742503668,742503669,742503670,push
742502688,3a76a949fabc42ace97a4b795e3e56e1bab19516,312,master,canceled,0,,742502689,742502690,742502691,742502692,pull_request
742501983,090d3aac80c550b76eab86f1949012a6065e38a8,,list_languages,canceled,0,,742501984,742501985,742501986,742501987,push
737591859,2b21224d3a31f4f554871cb70226997808571bde,306,master,failed,301,2020-10-21 01:55:34 UTC,737591860,737591861,737591862,737591863,pull_request
733440384,00e20f7225cc0a4e713acfa101fa699306203e28,,master,passed,317,2020-10-06 19:22:10 UTC,733440385,733440386,733440387,733440388,push
733430973,3ad975e65156bbfd9a28790080771f65da224545,,master,passed,321,2020-10-06 18:48:49 UTC,733430974,733430975,733430976,733430977,push
732042315,daa59cd70d2a283a42179cd6de2de8532bd8f99b,302,master,passed,328,2020-10-01 18:59:54 UTC,732042316,732042317,732042318,732042319,pull_request
729999722,4d28a00c2d8be049c4722ae3383b7aeeea16b889,,master,passed,329,2020-09-24 16:03:44 UTC,729999723,729999724,729999725,729999726,push
729315118,862cd13ada87b49ff792c4e686a1b007291ca5e1,,master,passed,328,2020-09-22 13:58:44 UTC,729315119,729315120,729315121,729315122,push
729313815,a9ab241e9981417511cb92122a3527f347cf1f99,300,master,passed,337,2020-09-22 13:54:25 UTC,729313816,729313817,729313818,729313819,pull_request
729226441,3739cdee1c9c12a61aedae81b3185886fd26e02e,300,master,failed,293,2020-09-22 07:11:57 UTC,729226442,729226443,729226444,729226445,pull_request
726417076,435782ae5cf1d104264dc763e5fe2b2a19d645d1,,v0.3.6,passed,305,2020-09-11 20:57:28 UTC,726417077,726417078,726417079,726417080,push
724926999,435782ae5cf1d104264dc763e5fe2b2a19d645d1,,master,passed,308,2020-09-07 13:40:56 UTC,724927000,724927001,724927002,724927003,push
724924578,cae52bbb9282ffebea1fc0e13205a3cc37338ff6,,master,failed,307,2020-09-07 13:32:45 UTC,724924579,724924580,724924581,724924582,push
724920984,7c838bf3bc6f9c628861497f8662bd2552ed534f,,master,failed,283,2020-09-07 13:18:29 UTC,724920985,724920986,724920987,724920988,push
724907209,9bec89578b9c223d31e35014470d20b330c5ca0a,,master,failed,292,2020-09-07 12:29:49 UTC,724907210,724907211,724907212,724907213,push
723856309,157f6fffb8ea3cb2ef9cd754153ea54fa225b953,,master,passed,316,2020-09-03 16:45:33 UTC,723856310,723856311,723856312,723856313,push
722352059,110ad667c0404652666ac43b7de9583a568af65f,,v.0.3.6,passed,308,2020-08-29 19:40:45 UTC,722352060,722352061,722352062,722352063,push
722351031,110ad667c0404652666ac43b7de9583a568af65f,,master,passed,302,2020-08-29 19:34:05 UTC,722351032,722351033,722351034,722351035,push
719746267,ac78746cf6381f343816ba65b5138160694528bf,,master,passed,299,2020-08-20 20:50:19 UTC,719746268,719746269,719746270,719746271,push
719744903,86beaddddc68bf55afb24481f1e751363f43a24e,,master,failed,295,2020-08-20 20:45:12 UTC,719744904,719744905,719744906,719744907,push
716935711,c889d6e8809624b25a45feac9f7c66106425fa5d,,master,passed,322,2020-08-11 14:35:33 UTC,716935713,716935714,716935715,716935716,push
716924873,c17299cb1c97ffafee9922732566a82a1579c2d1,,master,failed,340,2020-08-11 14:17:31 UTC,716924875,716924876,716924877,716924878,push
716920828,d23b6164da85ab04f636f0d0f899dca4b4b5c330,,master,failed,294,2020-08-11 14:08:19 UTC,716920834,716920835,716920836,716920837,push
716917794,bccccf9c5cb68f3da229863d13f36690b033e1b3,,master,failed,286,2020-08-11 14:00:25 UTC,716917795,716917796,716917797,716917799,push
716913165,08531581b35c3db1f5170dca516e88e501e7a01c,,master,passed,308,2020-08-11 13:47:19 UTC,716913166,716913167,716913168,716913169,push
714614431,60f077b24157e61053a552c71242f21178dc7e46,,master,passed,305,2020-08-03 20:54:19 UTC,714614432,714614433,714614434,714614435,push
714612630,c0899779140e7b21a32b108f29b132b5b00dbc11,,master,failed,269,2020-08-03 20:46:31 UTC,714612631,714612632,714612633,714612634,push
714611124,1fb54fcb5236b8c5f33f3eb855c1085c00eeeb2c,,master,failed,278,2020-08-03 20:38:24 UTC,714611125,714611126,714611127,714611128,push
714609814,782a9ff693497c5738556b530333b10757dd89c0,,master,failed,251,2020-08-03 20:33:26 UTC,714609815,714609816,714609817,714609818,push
714606375,2d16cf640b0145e8a14c7a877e0ef7b697455c86,,master,passed,308,2020-08-03 20:17:48 UTC,714606376,714606377,714606378,714606379,push
714488981,d381a36a5572c92d7a1b7d7b014fc4e8b61507a8,289,master,passed,312,2020-08-03 14:23:37 UTC,714488982,714488983,714488984,714488985,pull_request
714481498,d442bebdbcefa6e567811045c4af84a738834458,289,master,failed,316,2020-08-03 14:10:19 UTC,714481499,714481500,714481501,714481502,pull_request
714471296,ce880f55d293615b62055f95be535360b20abd50,289,master,failed,286,2020-08-03 13:40:10 UTC,714471298,714471299,714471300,714471302,pull_request
714468367,489528de3e73bb2a982aa0e259426936bdc4b771,289,master,failed,303,2020-08-03 13:30:15 UTC,714468368,714468369,714468370,714468371,pull_request
711778162,00eab41d9cd21d38eff3411be54f2ae34aa47954,,v0.3.5,passed,320,2020-07-25 17:57:49 UTC,711778163,711778164,711778165,711778166,push
711776311,00eab41d9cd21d38eff3411be54f2ae34aa47954,,master,passed,330,2020-07-25 17:49:06 UTC,711776312,711776313,711776314,711776315,push
711775094,b22eaa43cfa4da119352847d6b75033aed66f95e,,master,passed,341,2020-07-25 17:42:31 UTC,711775095,711775096,711775097,711775098,push
695989420,8a5af0d29a980fd6fdecc22fcc5557997452e837,,master,passed,351,2020-06-08 12:09:13 UTC,695989421,695989422,695989423,695989424,push
695984562,a87946d9f91a753c1320c342dd6738de0deb266e,,master,passed,322,2020-06-08 11:50:28 UTC,695984563,695984564,695984565,695984566,push
693112890,27ab1dc9b2df0aedd7a48d788b4c68e4eb8383eb,,master,passed,326,2020-05-31 11:40:35 UTC,693112891,693112892,693112893,693112894,push
693111195,393631b0208fc534cd44259e67dda327cb41106c,,master,passed,305,2020-05-31 11:30:20 UTC,693111196,693111197,693111198,693111199,push
659691668,7fcd6562f0f98c775c917cfbffa893d8411c0b75,258,master,passed,381,2020-03-08 01:27:16 UTC,659691669,659691670,659691671,659691672,659691673,pull_request
658249228,363be83fe74906f22a02cf688241fa13aead8cbf,258,master,failed,363,2020-03-04 14:47:48 UTC,658249231,658249232,658249233,658249234,658249235,pull_request
657908241,1df6ad5ce8ba2f9f49ed62b82119e095780aed3b,258,master,failed,384,2020-03-03 19:42:09 UTC,657908242,657908243,657908244,657908245,657908246,pull_request
657907999,e77f96b0a553dddcb3a82b66702536bf69c45145,258,master,failed,428,2020-03-03 19:40:43 UTC,657908000,657908001,657908002,657908003,657908004,pull_request
657774029,0268abac721ebe5cbeb622a9386d593bc85b1395,258,master,failed,384,2020-03-03 14:29:40 UTC,657774030,657774031,657774032,657774033,657774034,pull_request
657768986,b38edb0b9eaa3cb644ee2e21aaa42f11c6503721,258,master,failed,369,2020-03-03 14:19:47 UTC,657768987,657768988,657768989,657768992,657768993,pull_request
657721365,1d4e03b89b5f8fcf4df59ee206f7e8ebf3a027be,258,master,failed,419,2020-03-03 12:19:54 UTC,657721366,657721367,657721368,657721369,657721370,pull_request
657027552,500299f2128935cf7c0d0d9fb66c97e462acbbcc,,v0.3.3,passed,396,2020-03-01 19:57:39 UTC,657027553,657027554,657027555,657027556,657027557,push
657024490,500299f2128935cf7c0d0d9fb66c97e462acbbcc,,master,passed,376,2020-03-01 19:42:21 UTC,657024491,657024492,657024493,657024494,657024495,push
652393353,7fef19ff176bd9f837753dc4c0ebc76b16267775,,master,passed,391,2020-02-19 09:33:22 UTC,652393354,652393355,652393356,652393358,652393359,push
652139234,a3ab8b4c1d06bec751ac4d5caef1b74a85ee531b,,master,passed,395,2020-02-18 19:31:56 UTC,652139235,652139236,652139237,652139238,652139239,push
652129250,f4d0a19598c99a52ae14ad54fbb623c42d6a60b4,,master,passed,424,2020-02-18 19:06:11 UTC,652129252,652129253,652129255,652129257,652129259,push
652101251,837858bd23086aed295a7c74d6aa8b099c092654,252,master,passed,439,2020-02-18 17:56:31 UTC,652101252,652101253,652101254,652101255,652101256,pull_request
638136473,530ebcf368e521b06b98392637853e429b3b2cff,,v0.3.2,passed,417,2020-01-16 20:52:34 UTC,638136474,638136475,638136476,638136477,638136478,push
633841792,530ebcf368e521b06b98392637853e429b3b2cff,,master,passed,405,2020-01-07 16:12:36 UTC,633841793,633841794,633841796,633841797,633841799,push
633833483,0c2413dc41d06db9b6b38be31e3430b5ed2c1d44,,master,passed,402,2020-01-07 15:55:10 UTC,633833484,633833485,633833486,633833487,633833488,push
633830540,d9e3b134c1a1212cc67ca97e5583164657006451,,master,failed,400,2020-01-07 15:49:03 UTC,633830541,633830542,633830543,633830544,633830545,push
633823700,e8adedd6e95375fc1a70ce9357194ce4b5e1d497,,master,failed,431,2020-01-07 15:35:24 UTC,633823702,633823703,633823710,633823711,633823712,push
627844743,5a05a2d7fbd1696dab75a24164d7f9bb668749f7,,master,passed,401,2019-12-20 18:47:34 UTC,627844744,627844745,627844746,627844747,627844748,push
627843326,188939105cac4e5d0e0fc3b7cfea62e2ada5bd59,,v0.3.1,failed,386,2019-12-20 18:43:37 UTC,627843327,627843328,627843329,627843330,627843331,push
627842815,188939105cac4e5d0e0fc3b7cfea62e2ada5bd59,,master,failed,374,2019-12-20 18:41:59 UTC,627842816,627842817,627842818,627842819,627842821,push
627714177,b81093d57a1ec03f0a90775a5635b9db30971837,,master,passed,389,2019-12-20 13:22:08 UTC,627714178,627714179,627714180,627714181,627714182,push
627683846,2af57a0d95dae327c765eb24417c976c47b545f0,,license-change,errored,381,2019-12-20 11:56:17 UTC,627683847,627683848,627683849,627683850,627683851,push
627682259,cbee0f81ca6e06462aa342299979c40cec6cd6b1,,license-change,passed,432,2019-12-20 11:51:50 UTC,627682260,627682261,627682262,627682263,627682264,push
626647516,cbee0f81ca6e06462aa342299979c40cec6cd6b1,,master,passed,400,2019-12-18 11:29:24 UTC,626647517,626647518,626647519,626647520,626647521,push
626634636,48b6e10baf9951511f89b5b930754654bea0e27d,,master,passed,386,2019-12-18 10:53:51 UTC,626634637,626634638,626634639,626634640,626634641,push
625840615,349d834ef3044c33141239e27329b99ae5514cd4,244,master,passed,439,2019-12-16 19:31:44 UTC,625840616,625840617,625840619,625840620,625840622,pull_request
622720144,c8bb61e77400f8937c04fe316c8d2ec20a93dc6a,,master,passed,800,2019-12-09 15:26:17 UTC,622720145,622720146,622720147,622720148,622720149,push
622564345,5c370845cc6a0671fa50c908382c1adb5b4343c8,,master,passed,449,2019-12-09 09:27:13 UTC,622564346,622564347,622564348,622564349,622564350,push
621633788,4eb18c6e43da69d88ad83435e0b12cea987a8d22,,master,passed,430,2019-12-06 14:53:47 UTC,621633789,621633790,621633791,621633792,621633793,push
621621276,7cee9eff51395d96ce03c3c10efafa518c1baba2,,master,passed,446,2019-12-06 14:27:28 UTC,621621278,621621279,621621280,621621281,621621282,push
621055997,6f54705a844b552b287ac1cd8f9176113f494d13,,master,passed,462,2019-12-05 10:41:18 UTC,621055998,621055999,621056000,621056001,621056002,push
619856679,c7a42dcc78879492ec20697fa2e84a0311373434,,master,passed,449,2019-12-02 22:37:38 UTC,619856680,619856681,619856682,619856683,619856684,push
619836872,e6fab523ac37b25b4159a1e0e0f1fd6658dcfda8,,master,passed,465,2019-12-02 21:45:21 UTC,619836874,619836875,619836876,619836877,619836878,push
619462741,e421a9552f3200e1462828ff3950d102b5a70765,,master,passed,523,2019-12-02 06:10:02 UTC,619462742,619462743,619462744,619462745,619462746,push
619297892,7639c252c6f24befb9c072609b459b7edb053710,,master,passed,466,2019-12-01 18:20:02 UTC,619297893,619297894,619297895,619297896,619297897,push
619295414,4537f3fc848a1e9df4df84ff59cd2482507d06a5,,master,failed,469,2019-12-01 18:09:23 UTC,619295415,619295416,619295417,619295418,619295419,push
599887589,4e298eddf8f1a764c3abd2cb4a801de1ea5415c5,,master,passed,415,2019-10-18 22:53:01 UTC,599887590,599887591,599887592,599887593,599887594,push
586215048,08efcfc802f728f1cb7f0d98f98a9c884e998029,,master,passed,388,2019-09-17 19:24:18 UTC,586215049,586215050,586215051,586215052,586215053,push
586213244,b245c0e2c5fc5da773ab4790aa65738904627e3f,233,master,passed,394,2019-09-17 19:19:20 UTC,586213245,586213246,586213247,586213248,586213249,pull_request
586210174,cfb773e971bd65ebc34c565e98eee0528f718f25,,fix-image_to_boxes,passed,391,2019-09-17 19:09:44 UTC,586210175,586210176,586210177,586210178,586210179,push
586207312,6b35fba194677fce99c5c2d6dd4eb768277abd04,,fix-image_to_boxes,failed,394,2019-09-17 19:01:53 UTC,586207313,586207314,586207315,586207316,586207317,push
586201962,8e2f35cd837c0714449c5f5037d979f0b68b01f9,,fix-image_to_boxes,failed,431,2019-09-17 18:47:22 UTC,586201963,586201964,586201965,586201966,586201967,push
586200212,4cbad7178f94497589681b3227290c8437cc9e1d,,fix-image_to_boxes,passed,409,2019-09-17 18:42:42 UTC,586200213,586200214,586200215,586200216,586200217,push
578495936,4cbad7178f94497589681b3227290c8437cc9e1d,,master,passed,396,2019-08-29 18:56:10 UTC,578495937,578495938,578495939,578495940,578495941,push
578487501,4847ad969b6e777d70b8ba580717258b06f40809,,master,passed,425,2019-08-29 18:32:53 UTC,578487502,578487503,578487507,578487509,578487510,push
578485485,0d5d877e818b4cae871d6955dfb05a4f76208635,230,master,passed,408,2019-08-29 18:27:51 UTC,578485486,578485487,578485488,578485489,578485490,pull_request
578483454,d0cf3c25d0236d6f20fbcf0c1ae54504442eee6b,,fix-228,passed,426,2019-08-29 18:21:41 UTC,578483455,578483457,578483458,578483459,578483460,push
578481129,b3bc5514f6365f19ef56fac5a5a509eb6825424d,,fix-228,failed,346,2019-08-29 18:15:38 UTC,578481130,578481131,578481132,578481133,578481134,push
578477632,c451cd435186de88f747cf3b982215fd33b9c687,,fix-228,failed,392,2019-08-29 18:05:16 UTC,578477633,578477634,578477635,578477636,578477637,push
578476531,435e6062810884a852a8b034e1ad4c2fd7694035,,fix-228,failed,378,2019-08-29 18:01:59 UTC,578476532,578476533,578476534,578476535,578476536,push
578475732,92cbc3a0fd511e691ec17541ebe4b76d6e65283d,,fix-228,failed,393,2019-08-29 17:59:24 UTC,578475733,578475734,578475735,578475736,578475737,push
578474522,ef63e36665038d78fc676f7e15e9c023ce86f143,,fix-228,failed,323,2019-08-29 17:55:44 UTC,578474523,578474524,578474525,578474526,578474527,push
578469346,26d11b81e0cddd419785a1f2f0e0858bdef85d1e,,fix-228,errored,552,2019-08-29 17:41:46 UTC,578469347,578469348,578469349,578469350,578469351,push
578463966,816b10841d00c4182ce46cbb14f492ee6447ec2c,,fix-228,failed,422,2019-08-29 17:25:27 UTC,578463969,578463971,578463973,578463976,578463978,push
574821737,93f92c727951c217ef21b2170d7df299c8451a3a,,master,passed,395,2019-08-21 11:57:50 UTC,574821738,574821739,574821740,574821741,574821742,push
574810371,35418313f4faebb8534695247f4986eccd388ce4,,master,errored,1310,2019-08-21 11:28:13 UTC,574810372,574810373,574810374,574810375,574810376,push
574805935,a4a4ddaf44c48b19ee367bd6ebf314c9ddcf251f,,master,passed,416,2019-08-21 11:14:28 UTC,574805936,574805937,574805938,574805939,574805940,push
574416858,ccb3bc0e30215cbf90fd64a16fa4718071ea2c07,,v0.3.0,passed,427,2019-08-20 15:21:48 UTC,574416859,574416860,574416861,574416862,574416863,push
574414580,ccb3bc0e30215cbf90fd64a16fa4718071ea2c07,,master,passed,419,2019-08-20 15:16:42 UTC,574414581,574414582,574414583,574414584,574414585,push
569798498,93b505f931965b7317d1dfd1e455e3dc8cc08885,,master,passed,387,2019-08-09 11:42:14 UTC,569798499,569798500,569798501,569798502,569798503,push
569797783,724152346e169ed6a6951d2ea044172050ba90df,,master,passed,414,2019-08-09 11:40:22 UTC,569797784,569797785,569797786,569797787,569797788,push
569113763,4f5ce56d5e0148d2bb6f09529d1536061751b92c,223,master,passed,392,2019-08-08 00:05:27 UTC,569113764,569113765,569113766,569113767,569113768,pull_request
568453277,bd703f7f1c71f1b241dadc2a7a79b1722d877e65,,master,passed,470,2019-08-06 16:25:32 UTC,568453278,568453279,568453280,568453281,568453282,push
568451904,f54e6d060587dc9f2b085cc8b83d1e3198aff641,,master,passed,556,2019-08-06 16:22:07 UTC,568451905,568451906,568451907,568451908,568451909,push
568303017,4d11f2ca4b28a0e3fda1db3e4ee44c697827ba5e,,v0.2.9,passed,493,2019-08-06 10:40:53 UTC,568303018,568303019,568303020,568303021,568303022,push
568259743,4d11f2ca4b28a0e3fda1db3e4ee44c697827ba5e,,master,passed,602,2019-08-06 08:38:42 UTC,568259744,568259745,568259746,568259747,568259748,push
568259702,bc079506333063d0ebcb19a5b3aeb584afcfcf23,,master,canceled,0,,568259703,568259704,568259706,568259707,568259708,push
568258328,755ee533d8a051488685848e41742145f6907814,,master,failed,477,2019-08-06 08:34:16 UTC,568258329,568258330,568258331,568258332,568258333,push
568258300,f6b0b956e5201ec88c6d36f202a1c3877233e613,,master,canceled,0,,568258301,568258302,568258303,568258304,568258305,568258306,push
568254997,fd9ae4908b86f7d15fb6bece7f86ba5d997ee5b5,,master,errored,544,2019-08-06 08:23:47 UTC,568254998,568254999,568255000,568255001,568255002,568255003,push
568252900,eb2949361eb0a7c99668ec57b69d9f24622e01b9,,master,errored,579,2019-08-06 08:17:30 UTC,568252901,568252902,568252903,568252904,568252908,568252911,push
568248277,9ae9a642b28009cb150e555aa87ce9218e81ffde,,master,passed,616,2019-08-06 08:02:43 UTC,568248278,568248279,568248280,568248281,568248282,568248283,push
568233817,d6df0883b30f19c6d6a5666b8efed2c8a1325abf,,master,errored,830,2019-08-06 07:13:36 UTC,568233819,568233820,568233821,568233822,568233823,568233824,push
568104216,0ed9c36bd6479b29f13f7f9e7223845f9a4c8dc0,,master,passed,585,2019-08-05 21:57:38 UTC,568104217,568104218,568104219,568104220,568104221,568104222,push
568101249,45553ea776be9a3ed347ebc6350e2e8e7e9f6b29,221,master,passed,569,2019-08-05 21:52:26 UTC,568101250,568101251,568101252,568101253,568101254,568101255,pull_request
568101221,e14b8d62ebf8276995807adddf69856c4360ba4f,,issue_220,passed,634,2019-08-05 21:50:16 UTC,568101222,568101223,568101224,568101225,568101226,568101227,push
568072989,8e843ea710dbe1f6b9152798f21bf6c792744e03,221,master,failed,491,2019-08-05 20:40:16 UTC,568072990,568072991,568072992,568072993,568072994,568072995,pull_request
568072979,7c873580bc672f0a9d4a55a3672c6d6d097227d7,,issue_220,failed,446,2019-08-05 20:38:39 UTC,568072980,568072981,568072982,568072983,568072984,568072985,push
567976137,49d8d03038b8e1cb9e3d8f2f4b7a7d33d4e822cd,221,master,passed,515,2019-08-05 16:54:56 UTC,567976138,567976139,567976140,567976141,567976142,567976143,pull_request
567973112,a3ef82d074b80dc13ee349ef3f671e9f1ab0ecae,,issue_220,passed,606,2019-08-05 16:47:53 UTC,567973113,567973114,567973115,567973116,567973117,567973118,push
567968207,d41f42f45592494f4284d4d444950a616cc0a8d4,,issue_220,passed,588,2019-08-05 16:34:28 UTC,567968208,567968209,567968210,567968211,567968212,567968213,push
567964304,127971665f27bb2c017378b21ab60a1100cbb503,,issue_220,errored,490,2019-08-05 16:25:07 UTC,567964305,567964306,567964307,567964308,567964309,567964310,push
567921725,daa7c743b9f8f6b235755355137a41504423aed1,,issue_220,passed,658,2019-08-05 14:48:32 UTC,567921726,567921727,567921728,567921729,567921730,567921731,push
567903024,07e62d8d20f5371c9b62e02b21f59251e57b8f75,,issue_220,passed,488,2019-08-05 14:12:34 UTC,567903025,567903026,567903027,567903028,567903029,567903030,push
567898327,07e62d8d20f5371c9b62e02b21f59251e57b8f75,,master,passed,616,2019-08-05 14:02:01 UTC,567898328,567898329,567898330,567898331,567898332,567898333,push
567523927,78c2ba0a5c533602288e67bd4f0d83238adcf030,,master,passed,610,2019-08-04 12:26:17 UTC,567523930,567523931,567523932,567523933,567523934,567523935,push
565897646,d4edf98d88a38aee07151b67206d46f52f701d82,,master,passed,420,2019-07-31 10:05:39 UTC,565897647,565897648,565897649,565897650,565897651,565897652,push
565612491,d416a42797d305c58b6be460222f6fb8b4433db5,,master,passed,403,2019-07-30 18:07:24 UTC,565612492,565612493,565612494,565612495,565612496,565612497,push
565571070,6ef5c4c69ddbd5e18d8242ce9fdb56ba56e82c2f,215,master,passed,385,2019-07-30 16:15:25 UTC,565571071,565571072,565571073,565571074,565571075,565571079,pull_request
565565181,fcaef8757903eb3b3edaea14a09edf89f9830f54,215,master,failed,413,2019-07-30 16:01:31 UTC,565565182,565565183,565565184,565565185,565565186,565565187,pull_request
565563590,2e31c5c98013f5e9dea34b2b374d4c6f07876d9e,215,master,passed,416,2019-07-30 15:57:34 UTC,565563591,565563592,565563593,565563594,565563595,565563596,pull_request
565549068,018abd0e455ccae991b9a69cae6492aadbd256ed,215,master,passed,420,2019-07-30 15:25:31 UTC,565549069,565549070,565549071,565549072,565549073,565549074,pull_request
565114573,cfe2f7ba73ca0bd7a760ad32e9f83d32fff40484,,master,passed,365,2019-07-29 18:28:29 UTC,565114574,565114575,565114576,565114577,565114578,565114579,push
565072568,1863326306c175414baca726a070f07ebc29901d,217,master,passed,323,2019-07-29 16:57:44 UTC,565072569,565072570,565072571,565072572,565072573,565072574,pull_request
564711924,ba9208e78c4dfd89f792360475a26461adba0aef,217,master,passed,519,2019-07-28 20:05:36 UTC,564711925,564711926,564711927,564711928,564711929,564711930,564711931,564711932,564711933,pull_request
564710775,ad6149a17160b127b906aa2f158b39713423a10e,217,master,passed,535,2019-07-28 20:00:02 UTC,564710776,564710777,564710778,564710779,564710780,564710781,564710782,564710783,564710784,pull_request
564709741,39db5ace6c033d641c6596183b8638ce8ccd9f62,217,master,passed,516,2019-07-28 19:55:16 UTC,564709742,564709743,564709744,564709745,564709746,564709747,564709748,564709749,564709750,pull_request
564707889,d61e524b0b9eb73f5c38f0259dcdb5cf2946fbe8,217,master,failed,548,2019-07-28 19:45:36 UTC,564707890,564707891,564707892,564707893,564707894,564707895,564707896,564707897,564707898,564707899,pull_request
564706634,0a1ab8aeeff16e114c76ccd582d88607b24c9d37,217,master,failed,513,2019-07-28 19:40:25 UTC,564706635,564706636,564706637,564706638,564706639,564706640,564706641,564706642,564706643,564706644,pull_request
564705245,7ea74b4fc0c0759ad272b8ac02b8e4acb9173296,215,master,passed,359,2019-07-28 19:33:54 UTC,564705246,564705247,564705248,564705249,564705250,pull_request
564699499,55579e7794af475965b21d047bf6e14a9255b4dd,,master,passed,302,2019-07-28 19:05:29 UTC,564699500,564699501,564699502,564699503,564699504,push
564617122,8fca06e6a03477de69ca23cb9ead5c8a58f2b912,215,master,passed,375,2019-07-28 12:33:48 UTC,564617123,564617124,564617125,564617126,564617127,pull_request
564611979,3bb1ced5a4f65e5d28d424c2a0b764844d5cf8c7,215,master,passed,351,2019-07-28 12:02:02 UTC,564611980,564611981,564611982,564611983,564611984,pull_request
564438100,b1e1c4f3a7a8630e48083258c7d26d0bee8a9288,215,master,passed,348,2019-07-27 17:54:38 UTC,564438101,564438102,564438103,564438104,564438105,pull_request
564437337,6ac9a34910b952a38558f8be2225734ada210667,215,master,passed,355,2019-07-27 17:50:18 UTC,564437338,564437339,564437340,564437341,564437342,pull_request
564434355,1bd86ab7c67fa135db07058aa72ff095c82e1c2b,215,master,failed,343,2019-07-27 17:36:38 UTC,564434356,564434357,564434358,564434359,564434360,pull_request
564332515,2827247582a442f97379484696a7e9b51aca4b11,,v0.2.8,passed,335,2019-07-27 09:13:15 UTC,564332516,564332517,564332518,564332519,564332520,push
551979858,2827247582a442f97379484696a7e9b51aca4b11,,master,passed,333,2019-06-28 22:20:34 UTC,551979859,551979860,551979861,551979862,551979863,push
551976787,5f4c520e78667eae2917b35f166b0dea50cdbe6e,,master,passed,312,2019-06-28 22:09:29 UTC,551976788,551976789,551976790,551976791,551976792,push
551975397,a903ebfac88d722b55ba56082cb3d68aec3fb199,,master,passed,306,2019-06-28 22:05:17 UTC,551975398,551975399,551975400,551975401,551975402,push
551964372,9992cf18b3bdceeff0427fdd69b72325157374ad,207,master,failed,309,2019-06-28 21:26:55 UTC,551964373,551964374,551964375,551964376,551964377,pull_request
551917416,fe2eaeb0e5abd64f056ed23e086b05c12c842770,207,master,failed,319,2019-06-28 19:11:42 UTC,551917417,551917418,551917419,551917420,551917421,pull_request
547667163,55eb003f8b0fac93254df6772a024109e8da80fa,,master,passed,314,2019-06-19 11:24:15 UTC,547667164,547667165,547667166,547667167,547667168,push
547666692,fbbd2132853698eb4c1069e9bbb7f3c8d0b939ab,,master,passed,314,2019-06-19 11:22:19 UTC,547666693,547666694,547666695,547666696,547666697,push
547665686,fb74456b1f25acb9fa3a98a223b670e6e2c4c700,205,master,passed,328,2019-06-19 11:19:13 UTC,547665687,547665688,547665689,547665690,547665691,pull_request
547664591,f8433b96b73135f6323213edbc69189026234fa0,204,master,passed,340,2019-06-19 11:16:31 UTC,547664592,547664593,547664594,547664595,547664596,pull_request
