build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761550154,eb5ca149aabb4fcecfe680dfd7b51d27e8f5524e,623,master,passed,1345,2021-03-05 07:40:37 UTC,761550155,761550156,761550157,761550158,761550159,761550160,pull_request
760228544,de13a0dc906f35054fdf074de4d83f80f8d97b80,627,master,passed,1358,2021-02-23 22:28:04 UTC,760228545,760228546,760228547,760228548,760228549,760228550,pull_request
759420691,577cf01f232bb6dbd0ade7df2df2ac209697e741,,master,passed,1347,2021-02-18 01:32:13 UTC,759420692,759420693,759420694,759420695,759420696,759420697,push
759367119,51c2d15160cf22637082309638316dfb62043b2a,616,master,passed,1393,2021-02-17 17:22:41 UTC,759367120,759367121,759367122,759367123,759367124,759367125,pull_request
758302441,55dc5d8386d24fb48d71f8f04e5b3f750ef175a4,631,master,passed,1350,2021-02-10 00:55:40 UTC,758302442,758302443,758302444,758302445,758302446,758302447,pull_request
758254088,24d9e9319df863f1fb4a415f6db949f520daa392,,master,passed,1369,2021-02-09 18:07:05 UTC,758254089,758254090,758254091,758254092,758254093,758254094,push
753846755,7a2870e3087eed0c7543eab9875aea01b4c54885,640,master,errored,3360,2021-01-10 21:58:15 UTC,753846756,753846757,753846758,753846759,753846760,753846761,753846762,753846763,753846764,753846765,753846766,753846767,753846768,753846769,753846770,753846771,753846772,753846773,pull_request
753237961,5ba436f5a1892c71b11fd827c14e8ea9dfa3981f,639,master,errored,3312,2021-01-06 19:27:07 UTC,753237962,753237963,753237964,753237965,753237966,753237967,753237968,753237969,753237970,753237971,753237972,753237973,753237974,753237975,753237976,753237977,753237978,753237979,pull_request
751600357,7abb62d2e60654c6ef0c43b9b96916a40969d632,638,master,errored,3786,2020-12-26 19:39:15 UTC,751600358,751600359,751600360,751600361,751600362,751600363,751600364,751600365,751600366,751600367,751600368,751600369,751600370,751600371,751600372,751600373,751600374,751600375,pull_request
748639408,2d5a8f5901802d597d31ca5fe09d6e0e2c97e917,616,master,passed,1534,2020-12-09 22:55:44 UTC,748639409,748639410,748639411,748639412,748639413,748639414,pull_request
747915952,fbdc3ecb16bdbdfd4ee26f0020a4679632b4167d,623,master,failed,4730,2020-12-06 09:37:51 UTC,747915953,747915954,747915955,747915956,747915957,747915958,747915959,747915960,747915961,747915962,747915963,747915964,747915965,747915966,747915967,747915968,747915969,747915970,pull_request
742422167,065d74e188a0cedb3a0db853959c736f3761cba8,633,master,errored,7917,2020-11-09 11:54:30 UTC,742422168,742422169,742422170,742422171,742422172,742422173,742422174,742422175,742422176,742422177,742422178,742422179,742422180,742422181,742422182,742422183,742422184,742422185,742422186,742422187,742422188,742422189,742422190,pull_request
738941632,c6b7cb2096e51faa0a3a58cc4c730bb09a8cbe16,617,master,passed,1567,2020-10-26 11:40:33 UTC,738941633,738941634,738941635,738941636,738941637,738941638,pull_request
738490016,45ab1b593ab417543627d95d09d07759046b2876,632,master,errored,4442,2020-10-24 05:15:00 UTC,738490017,738490018,738490019,738490020,738490021,738490022,738490023,738490024,738490025,738490026,738490027,738490028,738490029,738490030,738490031,738490032,738490033,738490034,pull_request
738487944,bdf67ffc4f95d5d114c95183038a3ab1a6799bbc,630,master,errored,3832,2020-10-24 04:54:10 UTC,738487945,738487946,738487947,738487948,738487949,738487950,738487951,738487952,738487953,738487954,738487955,738487956,738487957,738487958,738487959,738487960,738487961,738487962,pull_request
738482787,43654ddeb7f47590e34d0f21e6ec4c8aa6d671de,630,master,errored,3899,2020-10-24 04:05:52 UTC,738482788,738482789,738482790,738482791,738482792,738482793,738482794,738482795,738482796,738482797,738482798,738482799,738482800,738482801,738482802,738482803,738482804,738482805,pull_request
