build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761585175,e65498418b3f3cc2ddfaa4c20c99c977a5b28e39,,release,passed,1948,2021-03-05 14:49:18 UTC,761585176,761585177,761585178,761585179,761585180,761585181,push
761093150,c1520a05d9d0a19b5006e03b09a5d8d1172d91bb,,master,passed,1943,2021-03-02 08:08:21 UTC,761093151,761093152,761093153,761093154,761093155,761093156,push
760946946,7ad5b66adffe0a81740be5cd79f8e6803deafa88,,master,passed,2076,2021-03-01 14:22:36 UTC,760946947,760946948,760946949,760946950,760946951,760946952,push
760942802,9470db412620fbc6051491d766366b553bf4ba51,461,master,passed,1801,2021-03-01 13:42:19 UTC,760942803,760942804,760942805,760942806,760942807,760942808,pull_request
760940399,5c976fc2d7428dbecf4c322fa0af1bcd4f7e4965,,master,passed,1822,2021-03-01 13:22:15 UTC,760940400,760940401,760940402,760940403,760940404,760940405,push
760938633,b4a7e0ba5be67847fb88dbb2ec04a6b11e6a53b0,460,master,passed,1744,2021-03-01 13:08:24 UTC,760938634,760938635,760938636,760938637,760938638,760938639,pull_request
760932023,2c2360d34e9095465a73daae0ddd0c0b40873dcd,,master,passed,1805,2021-03-01 12:26:18 UTC,760932024,760932025,760932026,760932027,760932028,760932029,push
760931618,0dc9012dce02a88883c453eb5ecfe54f2791ab5c,460,master,passed,1653,2021-03-01 12:02:05 UTC,760931619,760931620,760931621,760931622,760931623,760931624,pull_request
760434094,be9a64114052f946467cf9cccd61e7cb05b787e2,,master,passed,1954,2021-02-25 11:00:33 UTC,760434095,760434096,760434097,760434098,760434099,760434100,push
758955155,05845433758a509ec99d9e7bf2b7780403ff5369,461,master,passed,1566,2021-02-14 20:17:22 UTC,758955156,758955157,758955158,758955159,758955160,758955161,pull_request
758954882,a2d66847c1f473a6de07045ef77e8bd6f750b496,460,master,passed,1593,2021-02-14 20:14:33 UTC,758954883,758954884,758954885,758954886,758954887,758954888,pull_request
758817532,f8e91858655cebbc673f9c07303ad324b813427f,,master,passed,1668,2021-02-13 12:56:35 UTC,758817533,758817534,758817535,758817536,758817537,758817538,push
758631748,12a8a2fd74d05fd85cd207c800ada6884923619d,,master,passed,1863,2021-02-12 04:00:03 UTC,758631749,758631750,758631751,758631752,758631753,758631754,push
758625422,fdcf37f333b33bbb6a935837e95c18f8208c2af7,442,master,passed,1756,2021-02-12 02:37:55 UTC,758625423,758625424,758625425,758625426,758625427,758625428,pull_request
758303527,0db0a00a97a21a6dd13781d72416c207291d21ae,442,master,failed,1864,2021-02-10 00:20:13 UTC,758303528,758303529,758303530,758303531,758303532,758303533,pull_request
757886509,82ead627511b7ffa202760cc477bcd2b2be9ba25,459,master,errored,996,2021-02-07 03:22:14 UTC,757886510,757886511,757886512,757886513,757886514,757886515,pull_request
757798435,559dd91245f5f8c791f72e1a7d963ac4fb780857,458,master,passed,1709,2021-02-06 08:40:36 UTC,757798436,757798437,757798438,757798439,757798440,757798441,pull_request
757637359,c8beba058112c35ac916d3fe0322361e001b5b86,457,master,passed,1885,2021-02-05 02:48:21 UTC,757637360,757637361,757637362,757637363,757637364,757637365,pull_request
757637116,4c1e25931dad370e8500e220af8ec1f870dc518f,456,master,errored,180,2021-02-05 02:45:23 UTC,757637117,757637118,757637119,757637120,757637121,757637122,pull_request
757635713,5a5e75e4afbd969ffcf8c911c7b696631a82caa8,456,master,failed,1483,2021-02-05 02:24:58 UTC,757635714,757635715,757635716,757635717,757635718,757635719,pull_request
757153819,cd5b21bc8f7ec7f4f0c8de98625ef1d3af573c97,442,master,passed,1850,2021-02-01 22:21:44 UTC,757153820,757153821,757153822,757153823,757153824,757153825,pull_request
757000433,7918521232f04a47836626953ef782b2f2ab4df9,,master,passed,1756,2021-02-01 01:44:06 UTC,757000434,757000435,757000436,757000437,757000438,757000439,push
756995382,f04414a4b2d6c785519098db67f20023b1b0cdc3,448,master,passed,1575,2021-02-01 00:49:27 UTC,756995383,756995384,756995385,756995386,756995387,756995388,pull_request
756945420,1a90720c405185be85939cb341bbe7c752e9a36f,448,master,passed,1603,2021-01-31 16:00:36 UTC,756945421,756945422,756945423,756945424,756945425,756945426,pull_request
756773423,d44d600b42a097e102bb8d8a6f36cb054e8f09f7,448,master,passed,1585,2021-01-29 21:23:55 UTC,756773424,756773425,756773426,756773427,756773428,756773429,pull_request
756484306,15e9147203fcb7570a6e2990511cf5496d04595e,448,master,failed,1251,2021-01-27 22:26:17 UTC,756484307,756484308,756484309,756484310,756484311,756484312,pull_request
756484197,0d8cda2b2921bc6d501fe5459edfdcee823bd2d5,448,master,failed,1406,2021-01-27 22:20:50 UTC,756484198,756484199,756484200,756484201,756484202,756484204,pull_request
756395489,c493d8a676099875d0c9104c7c171c4e112cf02d,,master,passed,1840,2021-01-27 10:41:11 UTC,756395490,756395491,756395492,756395493,756395494,756395495,push
755423726,a3dda4457cd1c8127c4b5195bb91fdae86053bf2,448,master,failed,1455,2021-01-20 21:39:27 UTC,755423727,755423728,755423729,755423730,755423731,755423732,pull_request
753724186,b080dffe0821cd7e262f808307b729af1ba841bf,448,master,passed,1623,2021-01-09 20:46:51 UTC,753724187,753724188,753724189,753724190,753724191,753724192,pull_request
752759701,2ee94b8317ec8e5009950384e3114f546ab094b5,,master,passed,2487,2021-01-04 08:20:49 UTC,752759702,752759703,752759704,752759705,752759706,752759707,push
752596497,20f677c33e78be6de5885fbc4a8db95c73a9b08b,,master,passed,1779,2021-01-03 01:25:52 UTC,752596498,752596499,752596500,752596501,752596502,752596503,push
752529912,07cd2523c409d78d59b1707ae0369362a71d35b5,,master,passed,1910,2021-01-02 15:08:36 UTC,752529913,752529914,752529915,752529916,752529917,752529918,push
752528659,7bf077681885b8b7789afbc4658dd2d0f71c62ab,447,master,passed,1579,2021-01-02 14:51:48 UTC,752528660,752528661,752528662,752528663,752528664,752528665,pull_request
752427283,734de071fa24b7c2bb69b705ede5365661c611b8,447,master,passed,1591,2021-01-01 17:18:10 UTC,752427284,752427285,752427286,752427287,752427288,752427289,pull_request
752201875,7f51a9134b385e990f4416341f5c38db37202a04,447,master,passed,1767,2020-12-30 23:19:21 UTC,752201876,752201877,752201878,752201879,752201880,752201881,pull_request
751420633,4941f50fcc12fba7a49b1fba8717fe6f3362b4db,,master,passed,1692,2020-12-25 02:15:07 UTC,751420634,751420635,751420636,751420637,751420638,751420639,push
751420198,67a47842c0aad17314e506fd914afa401683d2cc,,master,errored,1630,2020-12-25 02:09:52 UTC,751420199,751420200,751420201,751420202,751420203,751420204,push
751315076,9f855275b045316461442a0bea071c3e919ea316,444,master,passed,1696,2020-12-24 12:48:43 UTC,751315077,751315078,751315079,751315080,751315081,751315082,pull_request
751310269,946a9b84c286b126d2bce77da197214739a01710,444,master,errored,917,2020-12-24 07:09:39 UTC,751310270,751310271,751310272,751310273,751310274,751310275,pull_request
750480230,bfca7561cdf0ccf91532ce80cf2bcd2f5c38ace7,442,master,passed,1753,2020-12-18 22:13:58 UTC,750480231,750480232,750480233,750480234,750480235,750480236,pull_request
750341963,87a619482f8c4c967a340638931817f7cf8afbc5,,master,passed,1707,2020-12-18 04:33:01 UTC,750341964,750341965,750341966,750341967,750341968,750341969,push
750339749,87a619482f8c4c967a340638931817f7cf8afbc5,,ci,passed,1665,2020-12-18 04:16:15 UTC,750339750,750339751,750339752,750339753,750339754,750339755,push
750326192,d3ef6055410f8ddc6e54976b0129619592d908f4,,ci,failed,2290,2020-12-18 01:34:29 UTC,750326193,750326194,750326195,750326196,750326197,750326198,push
750324101,efa03d64a92492bb68bad97730d4c5ef71ff2b34,,ci,errored,661,2020-12-18 01:15:02 UTC,750324102,750324103,750324104,750324105,750324106,750324107,push
750002602,dd8a794b6b7687168852ae631b28aef17d096453,442,master,passed,1605,2020-12-16 11:36:00 UTC,750002603,750002604,750002605,750002606,750002607,750002610,pull_request
748702871,139c4d5c48b57fb701d9d7eeb0c990283ef8201b,,master,passed,1860,2020-12-10 06:47:19 UTC,748702872,748702873,748702874,748702875,748702876,748702877,push
747537329,30afd21bc1d1788892f15dae92783f9e4b8bba15,,master,passed,2201,2020-12-04 00:36:39 UTC,747537330,747537331,747537332,747537333,747537334,747537335,push
747375289,30afd21bc1d1788892f15dae92783f9e4b8bba15,,ci,passed,1851,2020-12-03 10:14:52 UTC,747375290,747375291,747375292,747375293,747375294,747375295,push
747360331,26cffe04c602b21119211a65c8579553ebd51fcd,,ci,failed,1256,2020-12-03 06:52:40 UTC,747360332,747360333,747360334,747360335,747360336,747360337,push
747351572,7f4a0854b023cb3139ab08c90f3b00230af1ebb6,,ci,failed,1185,2020-12-03 05:49:03 UTC,747351573,747351574,747351575,747351576,747351577,747351578,push
747329192,0ce314fa9761693b56767b9c1463ea509d87ee08,,ci,failed,1187,2020-12-03 04:38:45 UTC,747329193,747329194,747329195,747329196,747329197,747329198,push
747118897,459c3f7cc24107c3bc7ef8675cc7cb938099aa2d,,ci,passed,1623,2020-12-02 03:06:57 UTC,747118898,747118899,747118900,747118901,747118902,747118903,push
746967314,7c7dc5c0c592482ad254ad0a81b26f4b20f500ee,,ci,canceled,141,2020-12-01 13:17:23 UTC,746967315,746967316,746967317,746967318,746967319,746967320,push
746943770,c4382b865aaa89721a439fa8b86c454d225aaf50,,ci,failed,1787,2020-12-01 10:52:41 UTC,746943771,746943772,746943773,746943774,746943775,746943776,push
746925349,6d79ae8c2687571be3fa79b526f70227b0cd8c57,,ci,passed,1492,2020-12-01 08:12:01 UTC,746925350,746925351,746925352,746925353,746925354,746925355,push
746922243,1a9451c423041f8096b6fb784852d28955061378,,ci,errored,698,2020-12-01 07:28:23 UTC,746922244,746922245,746922246,746922247,746922248,746922249,push
746018550,668066f88f3c07922fa77bba8702fc7c361bf282,,master,passed,1718,2020-11-30 12:46:32 UTC,746018551,746018552,746018553,746018554,746018555,push
743835530,77a839e1711a71df7f0af43ac938cb6094317de3,,master,passed,1533,2020-11-23 01:33:42 UTC,743835531,743835532,743835533,743835534,743835535,push
743832878,1f71bc0b9e5df06e24f8f325f12cfb08628e2dd5,,master,passed,1537,2020-11-16 00:36:30 UTC,743832879,743832880,743832881,743832882,743832883,push
743832690,fb8c405a7569d80fb89407d499d655395b106ce7,436,master,canceled,8,2020-11-16 00:35:18 UTC,743832691,743832692,743832693,743832694,743832695,pull_request
743733002,9127777bc4db51e0e9f71ca3e09b8f0590e0ed5b,436,master,errored,1112,2020-11-15 12:29:18 UTC,743733003,743733004,743733005,743733006,743733007,pull_request
742321016,e473740d311f642c5bb09bd67b644a8e72c2444b,,master,passed,1453,2020-11-09 00:42:34 UTC,742321017,742321018,742321019,742321020,742321021,push
740088323,123ce0d6b5ba2d3288dfa46f3e615598ed585a73,,master,passed,1639,2020-10-30 02:32:15 UTC,740088324,740088325,740088326,740088327,740088328,push
738949332,d7e6abe7c0160719aaa8dd27e0d837fdc1754fc2,,ci,passed,1527,2020-10-26 12:00:14 UTC,738949333,738949334,738949335,738949336,738949337,push
737026570,42a4ca5c02afe7159dc38f3ad2d0864ca0ccf858,,master,passed,1595,2020-10-20 04:04:20 UTC,737026571,737026572,737026573,737026574,737026575,push
736937978,a4ca5543861fdeee8339025bd983847981536d75,,master,passed,1706,2020-10-19 02:56:30 UTC,736937979,736937980,736937981,736937982,736937983,push
736935702,341e5ace736d589e2eb103b7ad0f4e76c01f34cf,,master,passed,1629,2020-10-19 02:31:02 UTC,736935703,736935704,736935705,736935706,736935707,push
736652110,1cd65bd25a973e7dc3b6a85571066a19ced3fd0b,430,master,passed,1407,2020-10-17 16:12:50 UTC,736652111,736652112,736652113,736652114,736652115,pull_request
736346602,550290c0c590ad71b020a364dc74b4f7f9992727,,master,passed,1897,2020-10-16 12:21:43 UTC,736346603,736346604,736346605,736346606,736346607,push
735913231,82c185fc0b8ea4bbfa0063934783269969f49cca,,master,passed,1493,2020-10-15 04:58:27 UTC,735913232,735913233,735913234,735913235,735913236,push
735674813,b3835bd6b1ddf66e3edd9972f9083d2884559836,,master,passed,1595,2020-10-14 11:04:56 UTC,735674814,735674815,735674816,735674817,735674818,push
735291225,3628a43812828a88794f0a90da3a6332fcf2a4c4,428,master,passed,1441,2020-10-13 09:00:01 UTC,735291226,735291227,735291228,735291229,735291230,pull_request
735291215,1670d450428b9fdcc08b21fb481619fa60d3567e,,dependabot/maven/junit-junit-4.13.1,passed,1501,2020-10-15 02:14:24 UTC,735291216,735291217,735291218,735291219,735291220,push
731487839,7de40d1988dff6866035b97d4e2ca52c5f63cdfb,,master,passed,1542,2020-09-30 04:34:13 UTC,731487840,731487841,731487842,731487843,731487844,push
730176635,89d60699e1a084e7328fc8c1e4adef6bf8008ec7,,master,passed,1446,2020-09-25 07:20:17 UTC,730176636,730176637,730176638,730176639,730176640,push
729874681,4933d924727ebbce51a442136a875ab623eb5907,,master,passed,1438,2020-09-24 08:03:30 UTC,729874682,729874683,729874684,729874685,729874686,push
726527194,45c46467e6a199c6ab67a5b4510797777ed00109,,master,passed,1377,2020-09-12 09:21:30 UTC,726527195,726527196,726527197,726527198,726527199,push
725889718,ffba7d61e102250e7ecbd1995fbf279333769a5e,,master,passed,1497,2020-09-11 08:26:46 UTC,725889719,725889720,725889721,725889722,725889723,push
725835480,42d94f9296543447a4b77b84bf345f27c07f6001,,master,errored,1483,2020-09-10 10:56:11 UTC,725835481,725835482,725835483,725835484,725835485,push
725100302,67e80e1d9b008a6e6a0f952a4b80e3094261156b,,release,passed,1482,2020-09-08 01:32:48 UTC,725100303,725100304,725100305,725100306,725100307,push
725098781,e5dc8a6fa27bac3accef6e693a9061ea66746da3,,master,passed,1539,2020-09-08 01:22:36 UTC,725098782,725098783,725098784,725098785,725098786,push
724648712,4e4c24fbd4c52aacd7a5ffd3bc5b9fe5fd0ea5ed,,release,passed,1536,2020-09-06 13:54:43 UTC,724648713,724648714,724648715,724648716,724648717,push
724442704,9040ccdb6bba39021ffda0fc36513e6811e54b72,,release,passed,1494,2020-09-05 12:40:48 UTC,724442705,724442706,724442707,724442708,724442709,push
724442405,cc81ce726c5d15071e6f0dce0dad0913df9dee0a,,release,canceled,242,2020-09-05 12:38:50 UTC,724442406,724442407,724442408,724442409,724442410,push
724442090,9040ccdb6bba39021ffda0fc36513e6811e54b72,,release,canceled,921,2020-09-05 12:35:45 UTC,724442091,724442092,724442093,724442094,724442095,push
724440555,cc81ce726c5d15071e6f0dce0dad0913df9dee0a,,master,passed,1558,2020-09-05 12:20:47 UTC,724440556,724440557,724440558,724440559,724440560,push
724034679,d074a67aa392cc265a6e158b1b3bc8cc74d061d1,,master,passed,1704,2020-09-04 06:05:48 UTC,724034680,724034681,724034682,724034683,724034684,push
723650824,c8836a2a7697a60bedc5a1ccf0579b57d85f128b,,1.5.4,passed,2109,2020-09-03 02:57:58 UTC,723650825,723650826,723650827,723650828,723650829,push
723650806,c8836a2a7697a60bedc5a1ccf0579b57d85f128b,,release,passed,1613,2020-09-03 02:41:48 UTC,723650807,723650811,723650813,723650816,723650818,push
722716081,5d2fd286063bafbf0d89facc6d493dea3d3cc463,,master,passed,1646,2020-08-31 12:20:33 UTC,722716082,722716083,722716084,722716085,722716086,push
721653625,6db93987d4faef54b4ba0d0dfe0f9d3ba24df669,,master,passed,1482,2020-08-30 01:05:23 UTC,721653626,721653627,721653628,721653629,721653630,push
719571565,90bcf09a7150460804feb322c1d98ab1f8822427,,master,passed,1548,2020-08-20 12:20:14 UTC,719571568,719571569,719571570,719571571,719571574,push
718976280,e3387ad28dc6dfca866d16cc555cb9bb03d37eee,,master,passed,1642,2020-08-18 14:58:45 UTC,718976281,718976282,718976283,718976284,718976285,push
718335465,51c0e833c1d2c6630ad791787ee8a0360a52fe5d,,master,passed,1497,2020-08-16 11:22:58 UTC,718335466,718335467,718335468,718335469,718335470,push
715430630,341f65cf6159f2297c80233fd3769f1879cd2c70,,master,passed,1666,2020-08-06 08:21:00 UTC,715430631,715430632,715430633,715430634,715430635,push
714127356,52951ca6a089d4daf5616c838199caddcf86792b,,master,passed,1459,2020-08-02 01:51:22 UTC,714127357,714127358,714127359,714127360,714127361,push
713945896,28d9cf68e46a9e2519e28c7bbb60b5c7b6548361,413,master,errored,1382,2020-08-06 08:25:52 UTC,713945897,713945898,713945899,713945900,713945901,pull_request
713945803,b16048464c4bda68a6728212bb4064ef4cb0caf7,413,master,passed,1389,2020-08-01 08:58:30 UTC,713945804,713945805,713945806,713945807,713945808,pull_request
713825955,03ba08e4078216d6595cb58076ea336b7ddaaa95,413,master,passed,1476,2020-07-31 20:48:28 UTC,713825956,713825957,713825958,713825959,713825960,pull_request
712778405,a59010d3c3b5881a9ef9eb4ebb1373a198652751,,master,passed,1759,2020-07-29 02:41:01 UTC,712778407,712778408,712778409,712778410,712778412,push
710027763,d7f731874c1b5b330c5a1c84697f72bffd83fd02,,master,passed,1867,2020-07-20 16:26:22 UTC,710027764,710027765,710027766,710027767,710027768,push
709786477,0651e84d55946b70685b9ed3653c361fd917cc67,413,master,passed,1606,2020-07-19 20:40:13 UTC,709786478,709786479,709786480,709786481,709786482,pull_request
708606761,434a4a1503e7236c7b03a28d5319c6513455fb94,413,master,passed,1653,2020-07-16 06:04:02 UTC,708606762,708606763,708606764,708606765,708606766,pull_request
708606575,954b733415eaeb26ccb416edbbb7113f40ba5d16,413,master,failed,1353,2020-07-16 06:02:52 UTC,708606576,708606577,708606578,708606579,708606580,pull_request
708211743,f024179e0e3416ae08058f262f9250834f7bbe56,414,master,passed,1724,2020-07-15 03:48:10 UTC,708211744,708211745,708211746,708211747,708211748,pull_request
708165995,72505f7528b668b401c825016aae30afc5a26617,413,master,failed,1716,2020-07-14 23:18:18 UTC,708165996,708165997,708165998,708165999,708166000,pull_request
707296764,8a0b08d2c1870fee666af6af6dc7334bac77a26f,,master,passed,1727,2020-07-12 06:43:34 UTC,707296765,707296766,707296767,707296768,707296769,push
701258217,57574c2dafbc846b5cec2a968894424246a9e882,,master,passed,1935,2020-06-23 13:03:57 UTC,701258218,701258219,701258220,701258221,701258222,push
700943759,162fb9af273dd4ceac5de6704d367377f1fc90a8,408,master,failed,1112,2020-06-22 18:51:08 UTC,700943760,700943761,700943762,700943763,700943764,pull_request
700747597,11ab7f9d67dc864cd210c83d00c314763538dbc4,408,master,failed,1101,2020-06-22 05:11:35 UTC,700747598,700747599,700747600,700747601,700747602,pull_request
700743744,7d7c90ad221edf19f26fcd85a603aa71e3973248,,master,passed,1585,2020-06-22 04:59:53 UTC,700743745,700743746,700743747,700743748,700743749,push
700463223,e2b39ad0f695b4542ec8361276406736b49e46a1,,master,passed,1720,2020-06-20 23:39:12 UTC,700463224,700463225,700463226,700463227,700463228,push
700264153,00f0407179c9b74b544f277d3022de838c2929f3,,master,passed,1638,2020-06-20 01:40:31 UTC,700264154,700264155,700264156,700264157,700264158,push
696359510,3a2adba276894d6ff4f7cfb91d3b318fc30f8447,,master,passed,1735,2020-06-09 07:52:59 UTC,696359511,696359512,696359513,696359514,696359515,push
696353082,3a2adba276894d6ff4f7cfb91d3b318fc30f8447,,ci,passed,1833,2020-06-09 07:29:25 UTC,696353083,696353084,696353085,696353086,696353087,push
696069525,c777f40ff19698152ddebf8b714d150afb6d72ef,,ci,passed,2026,2020-06-08 14:36:30 UTC,696069526,696069527,696069528,696069529,696069530,push
