build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
676145904,5accda23f89bd8b84315d4d7dde56daaaf3ae397,406,master,passed,237,2020-04-17 11:10:30 UTC,676145905,676145906,676145907,676145908,676145909,676145910,676145911,pull_request
676116571,26501e8c77b2de986db29a4dc952aaf67b5a6d33,406,master,passed,226,2020-04-17 09:28:49 UTC,676116572,676116574,676116575,676116578,676116580,676116582,676116584,pull_request
676114749,755afa9a7713c4980f38d874285a9b86d769e8a0,406,master,passed,242,2020-04-17 09:21:38 UTC,676114750,676114751,676114752,676114753,676114754,676114755,676114756,pull_request
676112607,6ac2aa718a4caeca184524f087b1e01cf794db8c,405,master,passed,247,2020-04-17 09:14:14 UTC,676112608,676112609,676112610,676112611,676112612,676112613,676112614,pull_request
676100567,b4a453d6bac972ae47124b4cc4046274ae2cc0ca,405,master,passed,231,2020-04-17 08:33:35 UTC,676100568,676100569,676100570,676100571,676100572,676100573,676100574,pull_request
676099853,0006e6683d1aaa6ab4731f9cb02cb729eef39fba,405,master,failed,18,2020-04-17 08:31:55 UTC,676099854,pull_request
676097321,11c2698103f97e7fe4583e543b627ee46eb9abd0,405,master,passed,226,2020-04-17 08:25:04 UTC,676097322,676097323,676097324,676097325,676097326,676097327,676097328,pull_request
676096923,7af46c8ccdd7c5a54ce33d5d24ec471c0312a60b,405,master,passed,226,2020-04-17 08:23:15 UTC,676096924,676096925,676096926,676096927,676096928,676096929,676096930,pull_request
676094763,ef37562ccff7fa43caba6480acbc79edec08a30e,405,master,passed,223,2020-04-17 08:16:40 UTC,676094764,676094765,676094766,676094767,676094768,676094769,676094770,pull_request
676091914,5297e29403da82898de8fd635ed4f874360b3fd1,405,master,passed,232,2020-04-17 08:05:28 UTC,676091915,676091916,676091917,676091918,676091919,676091920,676091921,pull_request
676091512,2bfe8915058f0728e7662c132e5d3cad32550d8c,405,master,passed,228,2020-04-17 08:03:54 UTC,676091513,676091514,676091515,676091516,676091517,676091518,676091519,pull_request
676090349,04f1085698f0dcd2201c8f7dbd43b9376a18745a,405,master,passed,242,2020-04-17 07:59:34 UTC,676090350,676090351,676090352,676090353,676090354,676090355,676090356,pull_request
676085701,1e00a137b7e0ed66731da0e7aea6f71ec3d8f29b,405,master,passed,235,2020-04-17 07:44:06 UTC,676085702,676085703,676085704,676085705,676085706,676085707,676085708,pull_request
675850027,510d27ca95b225a765f80d00a5b18c0f153624b4,,master,passed,234,2020-04-16 17:18:01 UTC,675850028,675850029,675850030,675850031,675850032,675850033,675850034,push
675849536,1f114720082a5b1028c4b8300b899656378a4930,403,master,passed,241,2020-04-16 17:16:41 UTC,675849539,675849540,675849542,675849543,675849544,675849545,675849546,pull_request
675847781,f60a5c17d4bfb02b2800fb3e3b4848207d135150,403,master,passed,236,2020-04-16 17:11:44 UTC,675847782,675847783,675847784,675847785,675847786,675847787,675847788,pull_request
675835939,96c5c1c36384ae2be56f453f6f7346770570cdcd,403,master,passed,235,2020-04-16 16:43:53 UTC,675835940,675835941,675835942,675835943,675835944,675835945,675835946,pull_request
675833982,f5ef2a3cbd87b1769c127676ca98420e650b0550,403,master,passed,240,2020-04-16 16:39:05 UTC,675833983,675833984,675833985,675833986,675833987,675833988,675833989,pull_request
675832579,46047ac91537c21a897a374a4867f50b407976b1,403,master,passed,238,2020-04-16 16:35:02 UTC,675832580,675832581,675832582,675832583,675832584,675832585,675832586,pull_request
675831820,aebe311f36a9bceee71cba7d1e3d5a62da27e58f,403,master,passed,236,2020-04-16 16:33:24 UTC,675831821,675831822,675831823,675831824,675831825,675831826,675831827,pull_request
675828461,2b06da222a7b01cd73badb129a29f989e6375584,403,master,passed,230,2020-04-16 16:25:26 UTC,675828462,675828463,675828464,675828465,675828466,675828467,675828468,pull_request
675827723,0f336117f1dc9f551043c9403d8bad285cf7986b,403,master,passed,237,2020-04-16 16:23:00 UTC,675827724,675827725,675827726,675827727,675827728,675827729,675827730,pull_request
675825360,19f61b12f8b15685f48e65897078f97e3c527ade,403,master,passed,240,2020-04-16 16:16:36 UTC,675825361,675825362,675825363,675825364,675825365,675825366,675825367,pull_request
675821179,1f8c6993f987bc7cd069990e904a3f07cdab221f,403,master,passed,235,2020-04-16 16:07:28 UTC,675821180,675821181,675821182,675821183,675821184,675821185,675821186,pull_request
675818486,d6926c3758f5faf7b0ac1bdcdc4748adda4d18af,403,master,passed,236,2020-04-16 16:01:31 UTC,675818487,675818488,675818489,675818490,675818491,675818492,675818493,pull_request
675808952,aa4647eb065aa94fd60a2f2f47cc19dddc5b6066,403,master,passed,235,2020-04-16 15:41:53 UTC,675808953,675808954,675808955,675808956,675808957,675808958,675808959,pull_request
675806973,08e290c342097df9cbea825ed725aaa1c1a2e46f,404,master,passed,237,2020-04-16 15:38:37 UTC,675806974,675806975,675806976,675806977,675806978,675806979,675806980,pull_request
675806520,2c4a63b46e0991ac9af61fc88c301858656071ec,,as_keyword_clickhouse,passed,237,2020-04-16 15:37:36 UTC,675806521,675806522,675806523,675806524,675806525,675806526,675806527,push
675806465,edcb4e3ea2f593daf185edc504dcb8ac59949357,403,master,passed,237,2020-04-16 15:36:44 UTC,675806466,675806467,675806468,675806469,675806470,675806471,675806472,pull_request
675805034,bd54e113c7130a643e2aa6341968d0a97138440d,403,master,passed,249,2020-04-16 15:32:49 UTC,675805035,675805036,675805037,675805038,675805039,675805040,675805041,pull_request
675803508,c5bd75a5223e0d9a36edf87ee6e9d971ca542452,403,master,passed,236,2020-04-16 15:29:49 UTC,675803509,675803510,675803511,675803512,675803513,675803514,675803515,pull_request
675802544,b29f4e0ec9743c0516f4069081f71bde6d876abd,403,master,passed,239,2020-04-16 15:27:28 UTC,675802545,675802546,675802547,675802548,675802549,675802550,675802551,pull_request
675796545,1ac108de72e206ea1168b1b6989ce354301537b5,,master,passed,230,2020-04-16 15:12:59 UTC,675796546,675796547,675796549,675796551,675796552,675796553,675796554,push
675795694,63b1a4d9a85500cdd7f48846579231b929cafa4a,402,master,passed,235,2020-04-16 15:11:11 UTC,675795695,675795696,675795697,675795698,675795699,675795700,675795701,pull_request
675793761,27858d62290307783319e6d85e427aae0604e515,,master,passed,259,2020-04-16 15:06:52 UTC,675793762,675793763,675793764,675793765,675793766,675793767,675793768,push
675792398,7d706e3bec351439c02b62f967f20f88f9e9c608,401,master,passed,241,2020-04-16 15:03:32 UTC,675792399,675792400,675792401,675792402,675792403,675792404,675792405,pull_request
675789127,a00d7ce737f07836dad0f02ca446fb8bee8c478c,,master,passed,228,2020-04-16 14:56:37 UTC,675789128,675789129,675789130,675789131,675789132,675789133,675789134,push
675765089,faf7979b698ee64d457330aea70f9da40a1cae16,400,master,passed,238,2020-04-16 14:02:13 UTC,675765090,675765091,675765092,675765093,675765094,675765095,675765096,pull_request
675720736,84c33b37564df33698028a1d83aa897af1708bac,,master,passed,228,2020-04-16 12:45:35 UTC,675720737,675720738,675720739,675720740,675720741,675720742,675720743,push
675720425,47ceb909626a18cd3265e68135fc508698a727a4,,master,passed,224,2020-04-16 12:44:40 UTC,675720426,675720427,675720428,675720429,675720430,675720431,675720432,push
675694790,242c7ae185c3d209eac85223733a6cc6986f21dd,,master,passed,236,2020-04-16 11:29:12 UTC,675694791,675694792,675694793,675694794,675694795,675694796,675694797,push
675692214,b457533aebb535344bfbae7c8b44b7c4227dc523,399,master,passed,235,2020-04-16 11:22:25 UTC,675692215,675692216,675692217,675692218,675692219,675692220,675692221,pull_request
675671726,d0be61d34c14d13a4fb9e6e4bfc02ea0d478d228,399,master,failed,239,2020-04-16 10:21:57 UTC,675671727,675671728,675671729,675671730,675671731,675671732,675671733,pull_request
675653248,d0faa305b46842a73b3f26b88e5fe952db1a0548,,master,passed,127,2020-04-16 09:28:26 UTC,675653249,675653250,675653251,675653252,push
675652027,a0a2ab05cb88b503738d577b569d0f4b2625ed92,398,master,passed,134,2020-04-16 09:24:18 UTC,675652028,675652029,675652030,675652031,pull_request
673362931,5a0022d93c6073e5619a836c7ed7486193179f2e,396,master,passed,128,2020-04-10 10:39:09 UTC,673362932,673362933,673362934,673362935,pull_request
673361691,0c5ce02482949613594409772edb7f68803d2d38,396,master,passed,131,2020-04-10 10:33:30 UTC,673361692,673361693,673361694,673361695,pull_request
672985146,4d42bd93196e758faa004b334ee0501d6bb8b0e5,,master,passed,123,2020-04-09 13:25:39 UTC,672985147,672985148,672985149,672985150,push
672983814,1e09173f9397fa9302e5784a9e7a772c311082c7,,master,passed,126,2020-04-09 13:24:16 UTC,672983815,672983816,672983817,672983818,push
672981897,e77550fb9fe3a0d0106eadd7398f113f7705a6e4,,master,passed,134,2020-04-09 13:23:01 UTC,672981898,672981899,672981900,672981901,push
672981807,f832f2ad4978054a9bb8e27ddbd8d915cc00c84f,,master,canceled,0,,672981809,672981810,672981811,672981812,push
669648345,b4efe9bea1871bd6b0f6ff098e4ec3f8987dc404,392,master,passed,133,2020-04-01 11:30:54 UTC,669648346,669648347,669648348,669648349,pull_request
669316651,e51232276ac5439773871635865d9e8e50d40b5a,387,master,passed,132,2020-03-31 16:15:57 UTC,669316652,669316653,669316654,669316655,pull_request
669316616,f898a25fc5a3b27f722b5bfcf59124b9ca2e4e32,,fix_array_alias,passed,126,2020-03-31 16:15:56 UTC,669316617,669316618,669316619,669316620,push
669313450,cce2435b101870d6b82b2c80bd8a4d96bc6aaf93,,master,passed,131,2020-03-31 16:07:36 UTC,669313451,669313452,669313453,669313454,push
669313067,6dc03ae780362c1a4036805fc991dee13e7b98f4,,master,passed,130,2020-03-31 16:06:54 UTC,669313068,669313069,669313070,669313071,push
668645877,e211e7a7004973454882f0b37bf9c062d857f8ad,391,master,passed,130,2020-03-30 08:44:39 UTC,668645878,668645879,668645880,668645881,pull_request
666338152,8b40a2f9cf6a1674de549d04c6d37b6291b7dd33,387,master,failed,128,2020-03-24 13:38:59 UTC,666338153,666338154,666338155,666338156,pull_request
666337880,33517e8b1d60dbebdd06f87b471f163cd02731e8,,fix_array_alias,failed,116,2020-03-24 13:38:29 UTC,666337881,666337882,666337883,666337884,push
666330005,1dcb28b240c689cf5a72f783fd72e10cbc0fcfdd,,master,passed,126,2020-03-24 13:20:30 UTC,666330006,666330007,666330008,666330009,push
666026799,98d04e1a82e2d9e7b176189618115076ef0a77f5,386,master,passed,134,2020-03-23 19:29:41 UTC,666026800,666026801,666026802,666026803,pull_request
665869805,94666f77e0da271a21c04f75a2e28d7915d2f111,385,master,passed,135,2020-03-23 13:20:33 UTC,665869806,665869807,665869808,665869809,pull_request
665866896,61a46952972ede4b64f2aad4fb0239036bcb81e4,385,master,passed,141,2020-03-23 13:12:39 UTC,665866897,665866898,665866899,665866900,pull_request
660568660,89f70a756913b9ddcfa53448a9e73562c69a93e5,,master,passed,124,2020-03-10 10:53:43 UTC,660568661,660568662,660568663,660568664,push
660534134,0393aa91a1cf376894762e62b797ecfd35eb94bf,,master,passed,127,2020-03-10 09:18:26 UTC,660534137,660534138,660534139,660534140,push
660533625,9a2e71a067a113e52a92ae00b83b58ad34fd9d04,,master,passed,133,2020-03-10 09:17:47 UTC,660533626,660533627,660533628,660533629,push
652505612,741822c5b027799d0f0be38c334c54dbf2d9b801,376,master,passed,139,2020-02-19 14:17:30 UTC,652505613,652505614,652505615,652505616,pull_request
652504477,119b0ba17562b6f36f60f583022ff94471c6a28a,376,master,passed,133,2020-02-19 14:14:40 UTC,652504478,652504479,652504480,652504481,pull_request
651044593,2d0d12c385df1c57f5f017d4a25b887d02e23b33,374,master,passed,132,2020-02-16 08:18:25 UTC,651044594,651044595,651044596,651044597,pull_request
650826578,a8248ab3f19deb1c410d62c8e0ee6cab4a946059,374,master,passed,130,2020-02-15 14:09:50 UTC,650826579,650826580,650826581,650826582,pull_request
650811650,0cfcc758b779a29855930a50de93ba89872b68a9,374,master,passed,133,2020-02-15 13:00:48 UTC,650811651,650811652,650811653,650811654,pull_request
650809531,d9aded249fd57d452470f085dd898233f8fe084f,374,master,passed,133,2020-02-15 12:50:27 UTC,650809532,650809533,650809534,650809535,pull_request
650424013,bf2b336a5a9d88337b1e1d093bce7784f215c4e0,,master,passed,122,2020-02-14 12:51:51 UTC,650424014,650424015,650424016,650424017,push
649999895,10524cbaff41b5cfd3d7439915dc3363adff33ca,374,master,passed,136,2020-02-13 15:06:17 UTC,649999896,649999897,649999898,649999899,pull_request
649470920,3bb214352e2122036c1f2ac4fd367c014967f54d,374,master,passed,131,2020-02-12 14:16:30 UTC,649470921,649470922,649470923,649470924,pull_request
649459642,2e5a1822ab598b4442d660c6160320067a5d5c26,374,master,passed,133,2020-02-12 13:51:27 UTC,649459643,649459644,649459645,649459646,pull_request
649424865,90e2d273f0dd53007b83389da3f14574255abe7e,374,master,passed,131,2020-02-12 12:30:07 UTC,649424866,649424867,649424868,649424869,pull_request
649409124,80dddae862be2f0b1b08710a26b69e53afc4b013,374,master,passed,133,2020-02-12 11:51:24 UTC,649409125,649409126,649409127,649409128,pull_request
648905687,60d73467efbdcfddfcc759c2c8032166680bc6d4,374,master,passed,131,2020-02-11 13:22:55 UTC,648905688,648905689,648905690,648905691,pull_request
648902917,c21c1f0e6bc948c784a823eaf55ea6689f869c74,374,master,passed,136,2020-02-11 13:16:21 UTC,648902918,648902919,648902920,648902921,pull_request
648901620,c3cb7d24ca0bf6bc643e17a867858ca7e9cf3641,374,master,failed,122,2020-02-11 13:13:37 UTC,648901621,648901622,648901623,648901624,pull_request
648827345,2d481b34cc223d4c95373e62379420957ddd0279,374,master,passed,141,2020-02-11 10:07:57 UTC,648827346,648827347,648827348,648827349,pull_request
648792938,6d13e2495f4d41e376edab079a23136b404ff785,374,master,passed,134,2020-02-11 08:23:12 UTC,648792939,648792940,648792941,648792942,pull_request
647418885,07c636445e9251c81e7f159f8ee524f9d4df50e4,373,master,passed,138,2020-02-07 16:47:47 UTC,647418886,647418887,647418888,647418889,pull_request
642319012,1e4833a22c210cbfffbcffe9aabce48b43075fe0,,master,passed,151,2020-01-27 10:53:31 UTC,642319013,642319014,642319015,642319017,642319018,push
642318909,5096867053dfe47275e6f184adbedea42d7b9ea9,,master,canceled,0,,642318910,642318911,642318912,642318913,642318914,push
642318332,d49e60e01314593472fa92f2f1795f2db00f5cac,371,master,passed,154,2020-01-27 10:52:05 UTC,642318333,642318334,642318335,642318336,642318337,pull_request
642318312,a8134a00cf8f29ae6b74ea462b374cf309b3100e,,add_flag_to_disable_immutability,passed,156,2020-01-27 10:51:24 UTC,642318313,642318314,642318315,642318316,642318317,push
642316582,f585316e7168dcd262a73c69a2834b43b4c196e1,371,master,passed,153,2020-01-27 10:46:11 UTC,642316583,642316584,642316585,642316586,642316587,pull_request
642316476,09d4c3144f4afb8a9bec33a2ae00e813b85fb359,,add_flag_to_disable_immutability,passed,153,2020-01-27 10:45:29 UTC,642316477,642316478,642316479,642316480,642316481,push
640529422,3b21a949f7ee8f8d2b5c97883f24be3d0fcfe508,,master,passed,184,2020-01-22 16:37:34 UTC,640529423,640529424,640529425,640529426,640529427,push
640529357,44d3504b5d2c1dbb4a9caba63ae02f5cda4425a2,,master,canceled,0,,640529358,640529359,640529360,640529361,640529362,push
637342011,318cf987f94a8c5887e76002b98a197bd903d816,,master,passed,157,2020-01-15 10:03:43 UTC,637342012,637342013,637342014,637342015,637342016,push
636956645,c2a98a11a7bf8edfc93e3eafe1a446240ffc8b51,,master,passed,159,2020-01-14 15:34:47 UTC,636956646,636956647,636956648,636956649,636956650,push
630914659,e5c8de42876c759c9a9ad6d4a0c5e72b41afc44b,,master,passed,156,2019-12-30 11:57:58 UTC,630914660,630914661,630914662,630914663,630914664,push
630914053,19294ace54a0a7f2ae17daa8f951bd9c48a8f48c,,master,passed,154,2019-12-30 11:56:18 UTC,630914054,630914055,630914056,630914057,630914058,push
630913321,0383ecbda855b2f946574eff48f58ce0132d74e0,,master,passed,158,2019-12-30 11:53:40 UTC,630913322,630913323,630913324,630913326,630913327,push
630907910,20b2c48576d0eb4c820561fe33cc1a54ff5f8510,364,master,passed,174,2019-12-30 11:34:50 UTC,630907911,630907912,630907913,630907914,630907915,pull_request
630907902,30cd18ad8f167e0deadd7078c40c6d4d3c32b477,,graph_functions,passed,160,2019-12-30 11:34:08 UTC,630907903,630907904,630907905,630907906,630907907,push
629960007,2bc518b099c734a5cfdfd4a18b37aca1c6a1817a,364,master,failed,143,2019-12-27 10:46:51 UTC,629960008,629960009,629960010,629960011,629960012,pull_request
629959995,a76d16db71fd1d45a996f09cac4c940677f8596e,,graph_functions,failed,141,2019-12-27 10:46:09 UTC,629959996,629959997,629959998,629959999,629960000,push
629959087,815aaf64fb67807d8f744966811593be372085d4,,master,passed,159,2019-12-27 10:43:12 UTC,629959088,629959089,629959090,629959091,629959092,push
629957944,ea8bccec4dff2f4d4e3d8db1e2753bcb6910c260,364,master,failed,140,2019-12-27 10:37:34 UTC,629957945,629957946,629957947,629957948,629957949,pull_request
629957769,46412c9664a568eea38824e82db56aa2e75c37d7,,graph_functions,failed,138,2019-12-27 10:36:54 UTC,629957770,629957771,629957772,629957773,629957774,push
629956676,60505c562a36d7a002db3e02415622d471d66eb2,,graph_functions,passed,148,2019-12-27 10:32:27 UTC,629956677,629956678,629956679,629956680,629956681,push
624670500,8235bb575f26aff9b888cc1d8e200b36a11677fa,361,master,errored,314,2019-12-13 15:41:10 UTC,624670503,624670504,624670505,624670506,624670507,pull_request
624670485,1e401ce121dde9843e355cfacd6d5ff6c0a77897,,black_formatter,errored,324,2019-12-13 15:41:09 UTC,624670486,624670487,624670488,624670490,624670492,push
624664598,7e76bce03b3d4a804910bcd7e85f94fab4461651,361,master,errored,371,2019-12-13 15:32:26 UTC,624664599,624664600,624664601,624664602,624664603,pull_request
624664578,e6d112c1216e2f5c5d360a8eba39df7c14f3ab66,,black_formatter,errored,291,2019-12-13 15:31:11 UTC,624664579,624664580,624664581,624664582,624664583,push
624662023,61664f04c5ddf5f1b6441064c39bfa7fbf7f936e,361,master,errored,408,2019-12-13 15:25:01 UTC,624662024,624662025,624662026,624662027,624662028,pull_request
624661989,a904aa3e66772d0f12d176b4e30c3e02f740a14e,,black_formatter,errored,393,2019-12-13 15:24:58 UTC,624661990,624661991,624661992,624661993,624661994,push
624654489,b91cdb1382ced72a998177a4b898fa0cc8927a76,361,master,errored,358,2019-12-13 15:08:11 UTC,624654490,624654491,624654492,624654493,624654494,pull_request
624654459,9566c281ce6d80ae3097feee1f181eae914937e7,,black_formatter,errored,363,2019-12-13 15:06:42 UTC,624654460,624654461,624654462,624654463,624654464,push
624645744,b63bcd3977c1da68522967335dc6e4f1925e1786,361,master,errored,98,2019-12-13 14:46:57 UTC,624645745,624645746,624645747,624645748,624645749,pull_request
624645728,ad117b6430d49d50ce00c3b90fe4a77422819204,,black_formatter,errored,107,2019-12-13 14:46:21 UTC,624645729,624645730,624645731,624645732,624645733,push
624645409,2f76beb99e4a95201b5c2377ad7de6077821dc9c,361,master,errored,105,2019-12-13 14:45:47 UTC,624645410,624645411,624645412,624645413,624645414,pull_request
624645398,9a1a9acaf22dc7e88243dae344fd8c875ed9dddb,,black_formatter,errored,98,2019-12-13 14:45:04 UTC,624645399,624645400,624645401,624645402,624645403,push
624644071,0b8c1ac9f176defd97b48c219fb72924f5e7a286,361,master,errored,106,2019-12-13 14:42:08 UTC,624644072,624644073,624644074,624644075,624644076,pull_request
624644061,f0757ed025e73f5ca5b235c74df6357e0ebdffae,,black_formatter,errored,114,2019-12-13 14:41:23 UTC,624644062,624644063,624644064,624644065,624644066,push
624641171,f28353b74b5d6ca4e75e7287aee839bed091d106,,black_formatter,errored,98,2019-12-13 14:35:09 UTC,624641172,624641173,624641174,624641175,624641176,push
624042624,60505c562a36d7a002db3e02415622d471d66eb2,,master,passed,163,2019-12-12 08:31:22 UTC,624042625,624042626,624042627,624042628,624042629,push
624042411,a2d6a8686b9c491cd17b3d91789fbe9428729c85,,master,passed,159,2019-12-12 08:30:38 UTC,624042414,624042416,624042418,624042419,624042420,push
622245793,771ee6289f6b56d6c642299dca11a702b0b2bcac,352,master,passed,165,2019-12-08 11:39:33 UTC,622245794,622245795,622245796,622245797,622245798,pull_request
621504233,3c6c8563b6cf4be2a09cb40d6a66cc406b420ff3,352,master,passed,155,2019-12-06 09:03:10 UTC,621504234,621504235,621504236,621504237,621504238,pull_request
617177040,4e7021a432f4747855ab1b628c02fd3845568fcf,352,master,passed,175,2019-11-26 12:16:13 UTC,617177041,617177042,617177043,617177044,617177045,pull_request
617159215,3898cc600b1a2c56f4d41a2407434a3edb71a800,,master,passed,162,2019-11-26 11:32:14 UTC,617159216,617159217,617159218,617159219,617159220,push
615592911,461e30d896bd506ba1ab6151ddd209a62fce9a9e,352,master,passed,180,2019-11-22 15:05:02 UTC,615592912,615592913,615592914,615592915,615592916,pull_request
605938975,216895329f845b7a65f5fc4326d861582f14b85c,,master,passed,159,2019-11-01 10:42:36 UTC,605938976,605938977,605938978,605938979,605938980,push
605938859,73322f8faaccb6a7d946afd7c9ef34b0af8f5199,,master,passed,162,2019-11-01 10:41:49 UTC,605938860,605938861,605938862,605938863,605938864,push
605935097,aa7d52165b85e9e911bf4cbf3c634ac38567fcf4,348,master,passed,170,2019-11-01 10:30:18 UTC,605935098,605935099,605935100,605935101,605935102,pull_request
605934556,3e7459464afdfac8feee2704e6e84561b17191da,,join_type_functions,passed,170,2019-11-01 10:28:54 UTC,605934557,605934558,605934559,605934560,605934561,push
605567372,fd5c9c0c2fd001d2ecee1533ac26f5e05db69bb7,,master,passed,171,2019-10-31 15:23:25 UTC,605567373,605567374,605567375,605567376,605567377,push
605567137,5148c4dc87b59928b3849b55492418d90e335330,,master,passed,180,2019-10-31 15:22:38 UTC,605567138,605567139,605567140,605567141,605567142,push
604566844,f634905e414df241fa99319202719ee553862e03,347,master,passed,170,2019-10-29 17:29:22 UTC,604566845,604566846,604566847,604566848,604566849,pull_request
602756507,3f3bebd96f219a020553d1bd71ff07d283846e2f,,master,passed,164,2019-10-25 11:03:55 UTC,602756508,602756509,602756510,602756511,602756512,push
602749963,7a82d23ddfd0e169e83c81afeebabdf6a75dc21c,346,master,passed,161,2019-10-25 10:45:57 UTC,602749964,602749965,602749966,602749967,602749968,pull_request
602407061,09ba3e27bb308ac228e7ff0abb9650f3c712abc2,,master,passed,287,2019-10-24 16:14:27 UTC,602407062,602407063,602407064,602407065,602407066,push
602406678,1378bc836f50016fecfbdc9c0ce678632ffe82a4,,master,passed,425,2019-10-24 16:13:26 UTC,602406679,602406680,602406681,602406682,602406683,push
602402354,5b916c9b394a8d31c1edaa3cf341305386d7274f,345,master,passed,169,2019-10-24 16:02:44 UTC,602402356,602402357,602402359,602402360,602402361,pull_request
601856855,1e8a9ea642264d740876284016ab790f19c38b71,,master,passed,161,2019-10-23 14:33:52 UTC,601856856,601856858,601856859,601856860,601856861,push
601856782,7692913ca5c3dbc9dd38abbab97665810e5dad7e,,master,canceled,0,,601856783,601856784,601856786,601856787,601856788,push
601837937,6c0861a22690a6b20af17fec96b9b14ffef85eec,343,master,passed,178,2019-10-23 13:55:47 UTC,601837938,601837939,601837940,601837941,601837942,pull_request
601815764,0cac0f0c1b9592f2ff923d7daf9298f488317165,,master,passed,167,2019-10-23 13:10:01 UTC,601815765,601815766,601815767,601815768,601815769,push
601316008,f719d6340dc60ef2615f85670b54f5fd3b6dff4a,344,master,passed,192,2019-10-22 14:32:42 UTC,601316009,601316010,601316011,601316012,601316013,pull_request
601258421,4dc784a0607fbc65062002e92e3d183a6270c0f9,343,master,passed,171,2019-10-22 12:33:56 UTC,601258422,601258423,601258424,601258425,601258426,pull_request
601254906,b03879647eb4ba081e42e9f1290539e6258ae80a,343,master,passed,165,2019-10-22 12:25:51 UTC,601254907,601254908,601254909,601254910,601254911,pull_request
601249704,bd8551ca6ccddead4886a89a3c09a87e6e0466b2,343,master,failed,612,2019-10-22 12:14:17 UTC,601249705,601249706,601249707,601249708,601249709,pull_request
600851199,485e317e3bd7c4be03a1742e9699396b1fe4aee1,343,master,passed,173,2019-10-21 17:03:56 UTC,600851200,600851201,600851202,600851203,600851204,pull_request
600747311,6a810927da9b81afdcae1f8ccc8b15b2648a61ff,,master,passed,156,2019-10-21 13:48:05 UTC,600747312,600747313,600747314,600747315,600747317,push
600747076,e9ef2a1e2e66adb22d5961cff38172b2ca29352f,,master,passed,161,2019-10-21 13:47:21 UTC,600747077,600747079,600747080,600747081,600747082,push
600729556,44775c6bb385c984d0ea457b701e39eb897d30ff,334,master,passed,173,2019-10-21 13:11:53 UTC,600729557,600729558,600729559,600729560,600729561,pull_request
600712398,27b4da763080b3e947f794d7fcde3046ea88305f,,master,passed,176,2019-10-21 12:30:54 UTC,600712399,600712400,600712401,600712402,600712403,push
600712312,34490a5ac4fc0480a6be0e619565a311fd9183ff,,master,canceled,0,,600712313,600712314,600712315,600712316,600712317,push
600703529,62f7c3f7fceb76211f3d688a7f79e68ac37e23d2,336,master,passed,170,2019-10-21 12:07:52 UTC,600703530,600703531,600703532,600703533,600703534,pull_request
600696305,da1410a50e642fd77c606eda30e10d5b0ff795b3,,master,passed,162,2019-10-21 11:48:30 UTC,600696306,600696308,600696309,600696310,600696311,push
600696147,477f2f028ab32f28f24a8401fa0f21f1dbb068c7,,master,canceled,0,,600696148,600696149,600696150,600696151,600696152,push
600696049,06dbaa9ee1700c6e146e1fa70d243cc0a3826e01,,master,canceled,-2,2019-10-21 11:47:50 UTC,600696050,600696051,600696052,600696055,600696056,push
600695965,595be0b438bda70e1326f0eaac3739bc215d4f21,,master,canceled,0,,600695966,600695967,600695968,600695969,600695970,push
600695679,4b5271730fbfc0880f3d657f51903e0015b5d3b4,336,master,passed,164,2019-10-21 11:47:10 UTC,600695680,600695681,600695682,600695683,600695684,pull_request
600695378,75dfc8c268f2390ff1e6838e8dc842aa78f2f071,342,master,passed,171,2019-10-21 11:46:16 UTC,600695379,600695382,600695388,600695389,600695392,pull_request
600695219,4689f02fadd1b36bf2b933e8cd317e8154bb10a2,,fix_incorrect_doc_example,passed,176,2019-10-21 11:45:33 UTC,600695220,600695221,600695222,600695223,600695224,push
600694246,65ce8fa64762854ee47e32b9cd860e340c73cf26,336,master,failed,147,2019-10-21 11:42:38 UTC,600694247,600694248,600694249,600694250,600694251,pull_request
600693690,feed6e7876d0b2e91691820335c209694121cf9e,336,master,failed,160,2019-10-21 11:41:12 UTC,600693691,600693692,600693693,600693694,600693695,pull_request
600686308,56cb21a30f4ca3d201ba35935c769535dc235984,341,master,passed,165,2019-10-21 11:19:58 UTC,600686309,600686310,600686311,600686312,600686313,pull_request
600685936,deb37949f35357f3a8607d1c3cd31650503c2c14,,empty_over_function,passed,159,2019-10-21 11:19:00 UTC,600685937,600685938,600685939,600685940,600685941,push
600674873,c997744ec4113fcd61381aa7b446121b2b4efae2,340,master,passed,164,2019-10-21 10:50:17 UTC,600674874,600674875,600674876,600674877,600674878,pull_request
600674740,3136b661ab10fc49b439cda152bc674592375398,,add_first_last_functions,passed,160,2019-10-21 10:49:31 UTC,600674741,600674742,600674743,600674744,600674745,push
600672410,985b062dd0d04cfb13d0e109759495eac56dc8aa,338,master,passed,165,2019-10-21 10:42:48 UTC,600672411,600672412,600672413,600672414,600672415,pull_request
600671876,2856e26f0d7cb4c93dca91559c7980a0ab8585a5,338,master,passed,163,2019-10-21 10:41:59 UTC,600671877,600671878,600671879,600671880,600671881,pull_request
600042722,502808492eace3500dffac9188c09c0b92b4f6b3,338,master,passed,152,2019-10-19 13:26:33 UTC,600042723,600042724,600042725,600042726,600042727,pull_request
600042488,25083c74c15e4fc8fff96abf55acfade679460e1,338,master,passed,142,2019-10-19 13:25:46 UTC,600042489,600042490,600042491,600042492,600042493,pull_request
