build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
755667874,f1582e0c6f8af38edddcac96f305af48b14051c1,341,master,errored,275,2021-01-22 18:04:41 UTC,755667875,755667876,755667877,755667878,755667879,755667880,755667881,755667882,755667883,755667884,pull_request
755667861,8a74159c98bbf2840c595c2a6c7c1c7d22609576,,bf/github-actions,errored,268,2021-01-22 14:52:06 UTC,755667862,755667863,755667864,755667865,755667866,755667867,755667868,755667869,755667870,755667871,push
755667736,9ffaf47f1454b4838754c3acecf02629bdd2d611,341,master,canceled,0,,755667737,755667738,755667739,755667740,755667741,755667742,755667743,755667744,755667745,755667746,pull_request
755667708,396588f6d846a0aeb27bc0e044d622af969ff7cd,,bf/github-actions,canceled,0,,755667709,755667710,755667712,755667713,755667715,755667717,755667719,755667721,755667723,755667725,push
755667437,328afac88352e7f3541fbb513e570b095daceaa9,341,master,canceled,0,,755667438,755667439,755667440,755667441,755667442,755667443,755667444,755667445,755667446,755667447,pull_request
755667424,e1c07a50aa8d139b9d48460593a37ab2d4f51d00,,bf/github-actions,canceled,0,,755667425,755667426,755667427,755667428,755667429,755667430,755667431,755667432,755667433,755667434,push
755667286,cfd1d2097c222fea0788c8f4480ef5295dc300e7,341,master,canceled,0,,755667287,755667288,755667289,755667290,755667291,755667292,755667293,755667294,755667295,755667296,pull_request
755667275,9ac8b22a04be03342484cbf331b8de62c10a0edb,,bf/github-actions,canceled,0,,755667276,755667277,755667278,755667279,755667280,755667281,755667282,755667283,755667284,755667285,push
755667144,4b1200efcd7fbbe63a3d544edd68ca832d0385e4,341,master,canceled,0,,755667145,755667146,755667147,755667148,755667149,755667150,755667151,755667152,755667153,755667154,pull_request
755667133,756e48dd608f99292ba0bb904fdd474f6f5bc4ce,,bf/github-actions,canceled,0,,755667134,755667135,755667136,755667137,755667138,755667139,755667140,755667141,755667142,755667143,push
755666669,7b4317c7c7029a926fcbb746d92640fdcd4d2ec1,341,master,canceled,0,,755666670,755666671,755666672,755666673,755666674,755666675,755666676,755666677,755666678,755666679,pull_request
755666652,b04ff2d65a9e3947ca589a1636af9293240381c2,,bf/github-actions,canceled,0,,755666653,755666654,755666655,755666656,755666657,755666658,755666659,755666660,755666661,755666662,push
755666251,06aee7e0862e36b3b905a6b7f9348d57aafa2c48,341,master,canceled,0,,755666252,755666253,755666254,755666255,755666256,755666257,755666258,755666259,755666260,755666261,pull_request
755666238,95956153fd7cda9dd9e0ee023e34b24a05314130,,bf/github-actions,canceled,0,,755666239,755666240,755666241,755666242,755666243,755666244,755666245,755666246,755666247,755666248,push
755665980,13237b9bde290fc69256fbd86ce6db1bd8052ad7,341,master,canceled,0,,755665981,755665982,755665983,755665984,755665985,755665986,755665987,755665988,755665989,755665990,pull_request
755665965,07f18a0d2ef7b5c8b0e8787d9118d495db1c35cc,,bf/github-actions,canceled,0,,755665966,755665967,755665968,755665969,755665970,755665971,755665972,755665973,755665974,755665975,push
755665416,1c53f75dec4644edec172cbe54c2131a5cc193ec,341,master,canceled,0,,755665417,755665418,755665419,755665420,755665421,755665422,755665423,755665424,755665425,755665426,pull_request
755665402,36d4e51b38bb956fa8eca5c90b7176f68d40bd1c,,bf/github-actions,canceled,0,,755665403,755665404,755665405,755665406,755665407,755665408,755665409,755665410,755665411,755665412,push
755665122,782bb88bc520166c1e4bd0bc4676d7ed31bb65b7,341,master,canceled,0,,755665123,755665124,755665125,755665126,755665127,755665128,755665129,755665130,755665131,755665132,pull_request
755665107,c4f3fc50c8bd2c4fa3128f42af1bf06fa052b2e3,,bf/github-actions,canceled,0,,755665108,755665109,755665110,755665111,755665112,755665113,755665114,755665115,755665116,755665117,push
755664827,9835c99bc4e8c7ab82854e3e06bca0f07b4007d5,341,master,canceled,0,,755664828,755664829,755664830,755664831,755664832,755664833,755664834,755664835,755664836,755664837,pull_request
755664816,eeb62cf61d896b1f500d3ba188817b96038be75d,,bf/github-actions,canceled,0,,755664817,755664818,755664819,755664820,755664821,755664822,755664823,755664824,755664825,755664826,push
755664672,f02f778b82debff7be751658fad952c8927f338c,341,master,canceled,0,,755664673,755664674,755664675,755664676,755664677,755664678,755664679,755664680,755664681,755664682,pull_request
755664661,2b23d8dd8b1d7e3e2d8d22785ec1e757f0751382,,bf/github-actions,canceled,0,,755664662,755664663,755664664,755664665,755664666,755664667,755664668,755664669,755664670,755664671,push
755664282,29a3225a463ec2b9d005de49e52fb20c842f5ab8,341,master,canceled,0,,755664283,755664284,755664285,755664286,755664287,755664288,755664289,755664290,755664291,755664292,pull_request
755664264,d501ebdbcc4837e72754955ff69519ab579c33b5,,bf/github-actions,canceled,0,,755664265,755664266,755664267,755664268,755664269,755664270,755664271,755664272,755664273,755664274,push
755663858,664be237260a8ea453bed9662cc348480d850c9e,341,master,canceled,0,,755663859,755663860,755663861,755663862,755663863,755663864,755663865,755663866,755663867,755663868,pull_request
755663847,4deabeb9008b7b2c7115dca713f9ef06fe5df8bc,,bf/github-actions,canceled,0,,755663848,755663849,755663850,755663851,755663852,755663853,755663854,755663855,755663856,755663857,push
