build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
747025606,76e9762e01e2cb8a10c2a0e83ec7151743d441b0,809,master,failed,811,2020-12-02 04:25:30 UTC,747025607,747025608,747025609,747025610,747025611,747025612,747025613,747025615,747025616,747025618,747025619,747025620,747025621,747025622,747025623,pull_request
747025551,7c53cb408f6e492d9acdef8b53685fd30f4290b6,,andyw8/relax-ar-dep,failed,715,2020-12-02 00:05:46 UTC,747025552,747025553,747025554,747025555,747025556,747025557,747025558,747025559,747025560,747025561,747025562,747025563,747025564,747025565,747025566,push
746756454,f90519e33c034eb6386ecf027c04e78df02a058e,,melaniew/use_github_actions,failed,713,2020-11-30 15:10:46 UTC,746756455,746756456,746756457,746756458,746756459,746756460,746756461,746756462,746756463,746756464,746756465,746756466,746756467,746756468,746756469,push
746755521,c19b5094ca0ba3fd4d624afcde80674daff415bc,,melaniew/use_github_actions,canceled,0,,746755522,746755523,746755524,746755525,746755526,746755527,746755528,746755529,746755530,746755531,746755532,746755533,746755534,746755535,746755536,push
746754106,d174cb6a6a9658a50f015481af9ed60ccb1282b5,,melaniew/use_github_actions,canceled,0,,746754107,746754108,746754109,746754110,746754111,746754112,746754113,746754114,746754115,746754116,746754117,746754118,746754119,746754120,746754121,push
746752755,0527d6203513291d147264f862802cf090f87946,,melaniew/use_github_actions,canceled,0,,746752756,746752757,746752758,746752759,746752760,746752761,746752762,746752763,746752764,746752765,746752766,746752767,746752768,746752769,746752770,push
746495272,6d740d9d707a7646ffc07ede5d68b80efab255af,,melaniew/use_github_actions,failed,702,2020-11-28 22:22:34 UTC,746495273,746495274,746495275,746495276,746495277,746495278,746495279,746495280,746495281,746495282,746495283,746495284,746495285,746495286,746495287,push
746493578,5ac56a66202c4e066756b40758f6583f202ac4c7,,melaniew/use_github_actions,failed,724,2020-11-28 22:08:11 UTC,746493579,746493580,746493581,746493582,746493583,746493584,746493585,746493586,746493587,746493588,746493589,746493590,746493591,746493592,746493593,push
746341846,eec40d32e60bb76c5ae54f213760ea785d18299f,,melaniew/use_github_actions,failed,702,2020-11-27 23:09:46 UTC,746341847,746341848,746341849,746341850,746341851,746341852,746341853,746341854,746341855,746341856,746341857,746341858,746341859,746341860,746341861,push
746341485,20fd3579903430ef706cadc4a7619fd9a76f3201,,melaniew/use_github_actions,canceled,0,,746341486,746341487,746341488,746341489,746341490,746341492,746341494,746341495,746341496,746341498,746341500,746341501,746341502,746341504,746341505,push
746339457,21f3e54ffcd60c190df8d457fd179e324f1e4580,,melaniew/use_github_actions,canceled,0,,746339458,746339459,746339460,746339461,746339462,746339463,746339464,746339465,746339466,746339467,746339468,746339469,746339470,746339471,746339472,push
746339028,924deafeba225c8e0a3ea0aa168c5ae6f40b621c,,melaniew/use_github_actions,canceled,0,,746339029,746339030,746339031,746339032,746339033,746339034,746339035,746339036,746339037,746339038,746339039,746339040,746339041,746339042,746339043,push
746332125,608a750a02478fb670ac930e15ed5116f71e60c4,,melaniew/use_github_actions,failed,708,2020-11-27 21:23:40 UTC,746332126,746332127,746332128,746332129,746332130,746332131,746332132,746332133,746332134,746332135,746332136,746332137,746332138,746332139,746332140,push
746326317,b04cd46e4af2d2457b13c8742dc71b6e2c0a11e4,,melaniew/use_github_actions,canceled,0,,746326318,746326319,746326320,746326321,746326322,746326323,746326324,746326325,746326326,746326327,746326328,746326329,746326330,746326331,746326332,push
746324826,1a9f339db57f9b8f914c025d556b101654b0d5ee,,melaniew/use_github_actions,canceled,0,,746324827,746324828,746324829,746324830,746324831,746324832,746324833,746324834,746324835,746324836,746324837,746324838,746324839,746324840,746324841,push
746322516,f1475fcf48011c70dc1e2ab8caa39d35d8d0e434,,melaniew/use_github_actions,canceled,0,,746322517,746322518,746322519,746322520,746322521,746322522,746322523,746322524,746322525,746322526,746322527,746322528,746322529,746322530,746322531,push
746320860,a66a5ff16bca85de5984f511bf20ae7001e43ce8,,melaniew/use_github_actions,canceled,0,,746320861,746320862,746320863,746320864,746320865,746320866,746320867,746320868,746320869,746320870,746320871,746320872,746320873,746320874,746320875,push
746319686,da90b95f7f6ac91da90a8c285dceef2b394fdc18,,melaniew/use_github_actions,canceled,0,,746319687,746319688,746319689,746319690,746319691,746319692,746319693,746319694,746319695,746319696,746319697,746319698,746319699,746319700,746319702,push
746318852,bda2d42f7322d3276e78913402ec8ee4f3f564bd,,melaniew/use_github_actions,canceled,0,,746318853,746318854,746318855,746318856,746318857,746318858,746318859,746318860,746318861,746318862,746318863,746318864,746318865,746318866,746318867,push
746287912,a653d31d71a28d01d7a4dbbda547de017a97f073,,melaniew/use_github_actions,failed,699,2020-11-27 16:43:12 UTC,746287913,746287914,746287915,746287916,746287917,746287918,746287919,746287920,746287921,746287922,746287923,746287924,746287925,746287926,746287927,push
746281512,63c8831bbbdf99149a2b54a75839696f98ad2384,,melaniew/use_github_actions,canceled,0,,746281513,746281514,746281518,746281519,746281520,746281521,746281522,746281523,746281525,746281526,746281527,746281528,746281530,746281531,746281532,push
746276220,61c2e3240a133f1885ca585c5c6e3be611a4643b,,melaniew/use_github_actions,canceled,0,,746276221,746276222,746276223,746276224,746276225,746276226,746276227,746276228,746276229,746276230,746276231,746276232,746276233,746276234,746276235,push
746153053,2201333c5f747bfdc3424bd19a39ce5d5f02b1dd,,melaniew/use_github_actions,failed,699,2020-11-26 23:55:14 UTC,746153054,746153055,746153056,746153057,746153058,746153059,746153060,746153061,746153062,746153063,746153064,746153065,746153066,746153067,746153068,push
746146042,abf12776095240051262f226df3fab0329e005f6,,melaniew/use_github_actions,canceled,0,,746146043,746146044,746146045,746146046,746146047,746146048,746146049,746146050,746146051,746146052,746146053,746146054,746146055,746146056,746146057,push
746144953,01ca194d50a855bb3aa7a98229ba4c3671a5c168,,melaniew/use_github_actions,canceled,0,,746144954,746144955,746144956,746144957,746144958,746144959,746144960,746144961,746144962,746144963,746144964,746144965,746144966,746144967,746144968,push
746144698,c9e9c6c798026edf8e9ad058bb61e9ceb9efdce8,,melaniew/use_github_actions,canceled,0,,746144699,746144700,746144701,746144702,746144703,746144704,746144705,746144706,746144707,746144708,746144709,746144710,746144714,746144715,746144716,push
746144056,5a34b71bc5ec84805804b3376e2de632f58d2204,,melaniew/use_github_actions,canceled,0,,746144057,746144058,746144059,746144060,746144064,746144065,746144066,746144067,746144068,746144070,746144071,746144072,746144073,746144074,746144075,push
746143260,e2a3510cfd8e448ea13a969b5878c6259c075414,,melaniew/use_github_actions,canceled,0,,746143261,746143262,746143263,746143264,746143265,746143266,746143267,746143268,746143269,746143270,746143271,746143272,746143273,746143274,746143275,push
746142151,84afe7f21b2272aaf63325958de1dd2f1dd86663,,melaniew/use_github_actions,canceled,0,,746142152,746142153,746142154,746142155,746142156,746142157,746142158,746142159,746142160,746142161,746142162,746142163,746142164,746142165,746142166,push
746114715,94eb89e9a52c87f71b7c0d25ce168d98125e5657,,melaniew/use_github_actions,failed,706,2020-11-26 18:07:32 UTC,746114716,746114717,746114718,746114719,746114720,746114721,746114722,746114723,746114724,746114725,746114726,746114727,746114728,746114729,746114730,push
746113929,456596280af3c1a83d30ea8d9162de674101f2bf,,melaniew/use_github_actions,canceled,0,,746113930,746113931,746113932,746113933,746113934,746113935,746113936,746113937,746113938,746113939,746113940,746113941,746113942,746113943,746113944,push
746113225,82280d45b20e0844e33c0c617a97857eebd0a124,,melaniew/use_github_actions,canceled,0,,746113226,746113227,746113228,746113229,746113230,746113231,746113232,746113233,746113234,746113235,746113236,746113237,746113238,746113239,746113240,push
746112924,2366e40109a7aefd20f1ec4666ac36523bec1dbc,,melaniew/use_github_actions,canceled,0,,746112925,746112926,746112927,746112928,746112929,746112930,746112931,746112932,746112933,746112934,746112935,746112936,746112937,746112938,746112939,push
746112490,72d48d4331de8c23b9a9a88cb6fbf38b59f4fc2d,,melaniew/use_github_actions,canceled,0,,746112491,746112492,746112493,746112494,746112495,746112496,746112497,746112498,746112499,746112500,746112501,746112502,746112503,746112504,746112505,push
746111435,78b48c46a87a36a03bae13362902d7f48a02d7a7,,melaniew/use_github_actions,canceled,0,,746111436,746111437,746111438,746111439,746111440,746111441,746111442,746111443,746111444,746111445,746111446,746111447,746111448,746111449,746111450,push
746110515,c733b81e8911b21472f4fcc192e4b74a43676075,,melaniew/use_github_actions,canceled,0,,746110516,746110517,746110518,746110519,746110520,746110521,746110522,746110523,746110524,746110525,746110526,746110527,746110528,746110529,746110530,push
744222783,81cb569472a7395fc0f99e83013db2c7842084aa,804,master,failed,713,2020-11-17 22:24:11 UTC,744222784,744222785,744222786,744222787,744222788,744222789,744222790,744222791,744222792,744222793,744222794,744222795,744222796,744222797,744222798,pull_request
744222746,90f6d22ffe553b801806440b3eee5b49a2d2aa9b,,andyw8/ci-test,failed,719,2020-11-17 18:23:23 UTC,744222747,744222748,744222749,744222750,744222751,744222752,744222753,744222754,744222755,744222756,744222757,744222758,744222759,744222760,744222761,push
743485038,e04e14d2b816ca559cc977c52dc3f46500973d7e,802,master,passed,738,2020-11-14 00:38:52 UTC,743485039,743485040,743485041,743485042,743485043,743485044,743485045,743485046,743485047,743485048,743485049,743485050,743485051,743485052,743485053,pull_request
743485022,4df84da7ab27be0eb6428b48c6ec26d68963511e,,melaniew/allow-variant-inventory-quantity,passed,718,2020-11-13 22:18:49 UTC,743485023,743485024,743485025,743485026,743485027,743485028,743485029,743485030,743485031,743485032,743485033,743485034,743485035,743485036,743485037,push
743464764,b5e1335cda23cb056254e52ff1d73b7bf182a335,802,master,canceled,0,,743464765,743464766,743464767,743464768,743464769,743464772,743464773,743464775,743464777,743464778,743464779,743464780,743464781,743464782,743464783,pull_request
743464741,955ab82eacbcc44e70a2fa509d4ad528000a41ab,,melaniew/allow-variant-inventory-quantity,canceled,-6366,2020-11-13 20:42:04 UTC,743464742,743464743,743464744,743464745,743464746,743464747,743464748,743464749,743464750,743464751,743464752,743464753,743464754,743464755,743464756,push
743463487,9fb74023ffb34b580c2e1c6520601e653b414ddf,802,master,canceled,0,,743463488,743463489,743463490,743463491,743463492,743463493,743463494,743463495,743463496,743463497,743463498,743463499,743463500,743463501,743463502,pull_request
743463471,c3b0520021986b90b5d91d8e93dbd34d2cf4c98d,,melaniew/allow-variant-inventory-quantity,canceled,0,,743463472,743463473,743463474,743463475,743463476,743463477,743463478,743463479,743463480,743463481,743463482,743463483,743463484,743463485,743463486,push
743431272,617de987c75dd44c9eb665a32ae5ec80377ef3e7,802,master,canceled,0,,743431273,743431274,743431275,743431276,743431277,743431278,743431279,743431280,743431281,743431282,743431283,743431284,743431285,743431286,743431287,pull_request
743431228,00668979ae53c8ee2702c395bb0eacb531d400bc,,melaniew/allow-variant-inventory-quantity,passed,714,2020-11-13 16:23:08 UTC,743431229,743431230,743431231,743431232,743431233,743431234,743431235,743431236,743431237,743431238,743431239,743431240,743431241,743431242,743431243,push
743412334,95fe49f25340cb95a0019b19814a08f6e7881339,802,master,passed,725,2020-11-13 14:40:56 UTC,743412335,743412336,743412337,743412338,743412339,743412340,743412341,743412342,743412343,743412344,743412345,743412346,743412347,743412348,743412349,pull_request
743298820,689b9b442eee5aedb46d780a33a4be1129dc6693,,melaniew/allow-variant-inventory-quantity,passed,702,2020-11-13 03:42:04 UTC,743298821,743298822,743298823,743298824,743298825,743298826,743298827,743298828,743298829,743298830,743298831,743298832,743298833,743298834,743298835,push
742777474,643754608316af3287c94560f34e5954d9821d28,,fulfillment_hold_support,failed,726,2020-11-12 20:12:15 UTC,742777475,742777476,742777477,742777478,742777479,742777480,742777481,742777482,742777483,742777484,742777485,742777486,742777487,742777488,742777489,api
742777325,643754608316af3287c94560f34e5954d9821d28,,fulfillment_hold_support,failed,728,2020-11-11 05:25:59 UTC,742777326,742777327,742777328,742777329,742777330,742777331,742777332,742777333,742777334,742777335,742777336,742777337,742777338,742777339,742777340,api
742565628,93291056f72d8ff01ecc37f3677377f3716f1e76,800,subscriptions_support,failed,749,2020-11-12 16:52:00 UTC,742565629,742565631,742565632,742565634,742565635,742565636,742565637,742565638,742565639,742565640,742565641,742565642,742565643,742565644,742565645,pull_request
742565600,643754608316af3287c94560f34e5954d9821d28,,fulfillment_hold_support,failed,716,2020-11-10 04:12:47 UTC,742565601,742565602,742565603,742565604,742565605,742565606,742565607,742565608,742565609,742565610,742565611,742565612,742565613,742565614,742565615,push
742557129,82156d8e8882c12c1a5ccdffd2594cf97e4b328e,800,subscriptions_support,canceled,0,,742557130,742557131,742557132,742557133,742557134,742557135,742557136,742557137,742557138,742557139,742557140,742557141,742557142,742557143,742557144,pull_request
742557103,f87311c6cff366a0f996d095e6e1c64c65bcbe41,,fulfillment_hold_support,canceled,0,,742557104,742557105,742557106,742557107,742557108,742557109,742557110,742557111,742557112,742557113,742557114,742557115,742557116,742557117,742557118,push
742556827,ca1a0b4256bdd5413a72105712e9b9f12628aece,800,subscriptions_support,canceled,0,,742556828,742556829,742556830,742556831,742556832,742556833,742556834,742556835,742556836,742556837,742556838,742556839,742556840,742556841,742556842,pull_request
742555943,2711e8cb5e7844c159a9824fc5a626f56602fcb7,,fulfillment_hold_support,canceled,0,,742555944,742555945,742555946,742555947,742555948,742555949,742555950,742555951,742555952,742555953,742555954,742555955,742555956,742555957,742555958,push
740981550,210ef60f4a695f95af1cd7211d3a2ea1af19790b,797,master,passed,703,2020-11-03 08:06:24 UTC,740981551,740981552,740981553,740981554,740981555,740981556,740981557,740981558,740981559,740981560,740981561,740981562,740981563,740981564,740981565,pull_request
740981532,a3553c3608d504bcbc6c08293fbec004150c0270,,subscriptions_support,passed,709,2020-11-03 07:25:57 UTC,740981533,740981534,740981535,740981536,740981537,740981538,740981539,740981540,740981541,740981542,740981543,740981544,740981545,740981546,740981547,push
740980572,b0a70ba5cf38a7cc89fa909427879943461c781e,,subscriptions_support,canceled,0,,740980573,740980574,740980575,740980576,740980577,740980578,740980579,740980580,740980581,740980582,740980583,740980584,740980585,740980586,740980587,push
740948365,05bdf5128479505c89aebc5c6b99f31058aacb3c,797,master,canceled,0,,740948366,740948367,740948368,740948369,740948370,740948371,740948372,740948373,740948374,740948375,740948376,740948377,740948378,740948379,740948380,pull_request
740948341,3df3fe8b50763b7ee733a21c51c5f849aeab7176,,subscriptions_support,canceled,0,,740948342,740948343,740948344,740948345,740948346,740948347,740948348,740948349,740948350,740948351,740948352,740948353,740948354,740948355,740948356,push
740935034,fe0eaeb9378b7be6a1a9ef4eb0aa1c4fe43c7bea,799,master,passed,716,2020-11-03 04:04:54 UTC,740935035,740935036,740935037,740935038,740935039,740935040,740935041,740935042,740935043,740935044,740935045,740935046,740935047,740935048,740935049,pull_request
740935018,e56ee9d605b03e623c279faef46f696d82425cd8,,remove-fulfillment-request,passed,690,2020-11-03 02:17:07 UTC,740935019,740935020,740935021,740935022,740935023,740935024,740935025,740935026,740935027,740935028,740935029,740935030,740935031,740935032,740935033,push
740934738,30c56b628fe1eaa07a5840dc8f7d76b2174455e8,799,master,canceled,0,,740934739,740934740,740934741,740934742,740934743,740934744,740934745,740934746,740934747,740934748,740934749,740934750,740934751,740934752,740934753,pull_request
740932619,86c1b4b1636fafb2a08ab604792424297e99a677,,remove-fulfillment-request,canceled,0,,740932620,740932621,740932622,740932623,740932624,740932625,740932626,740932627,740932628,740932629,740932630,740932631,740932632,740932633,740932650,push
740914774,7f1996a3c785ed9d5fa90576e52ae7eebd96ec87,798,master,passed,710,2020-11-02 23:37:53 UTC,740914775,740914776,740914777,740914778,740914779,740914780,740914781,740914782,740914783,740914784,740914785,740914786,740914787,740914788,740914789,pull_request
740914411,9459e3af87984439c25720e9b000e989bff88cd8,,add-byebug-history-to-gitignore,passed,712,2020-11-02 20:47:26 UTC,740914412,740914414,740914416,740914420,740914421,740914422,740914423,740914424,740914425,740914426,740914427,740914428,740914429,740914430,740914431,push
740897159,484551d15f051c093a6c927fd2d8410ad8a1a9ee,797,master,canceled,0,,740897160,740897161,740897162,740897163,740897164,740897165,740897166,740897167,740897168,740897169,740897170,740897171,740897172,740897173,740897174,pull_request
740847078,d2a2b989636cd6ab90f7aba40102308e3c082e89,,master,passed,730,2020-11-02 14:26:18 UTC,740847079,740847080,740847081,740847082,740847083,740847084,740847085,740847086,740847087,740847088,740847089,740847090,740847091,740847092,740847093,push
740722828,f52e174e98031f7d930ab180e79f422e0acc948f,,subscriptions_support,passed,713,2020-11-02 02:13:14 UTC,740722829,740722830,740722831,740722832,740722833,740722834,740722835,740722836,740722837,740722838,740722839,740722840,740722841,740722842,740722843,push
740722579,afec7468f48fb85a4a33d854a25fa568483de9ee,,subscriptions_support,failed,584,2020-11-02 02:09:55 UTC,740722580,740722581,740722582,740722583,740722584,740722585,740722586,740722587,740722588,740722589,740722590,740722591,740722592,740722593,740722594,push
740719065,f1c61511fee2ef057ad47c67e1fa88b194bad941,,subscriptions_support,failed,644,2020-11-02 01:42:48 UTC,740719066,740719067,740719068,740719069,740719070,740719071,740719072,740719073,740719074,740719075,740719076,740719077,740719078,740719079,740719080,push
740172505,cc5c3053dd5be103cf115d444d7910f03218c02a,794,master,passed,731,2020-10-30 22:11:16 UTC,740172506,740172507,740172508,740172509,740172510,740172511,740172512,740172513,740172514,740172515,740172516,740172517,740172518,740172519,740172520,pull_request
740172477,7ae659541de65bdf0b9392688993205de2cdae36,,fix_more_rubocop_issues,passed,762,2020-10-30 20:42:11 UTC,740172478,740172479,740172480,740172481,740172482,740172483,740172484,740172485,740172486,740172487,740172488,740172489,740172490,740172491,740172492,push
740172383,b8bca1633d71369e4adb4303ebd31e2aa034432b,,master,passed,714,2020-10-30 13:02:00 UTC,740172384,740172385,740172386,740172387,740172388,740172389,740172390,740172391,740172392,740172393,740172394,740172395,740172396,740172397,740172398,push
739993881,6f8aa633f75cd4a970bb7ebe5efe2232e80fd198,796,master,passed,748,2020-10-30 06:12:54 UTC,739993882,739993883,739993884,739993885,739993886,739993887,739993888,739993889,739993890,739993891,739993892,739993893,739993894,739993895,739993896,pull_request
