build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
410488057,af46b28776a0d81b0fd18ca2c11e0152765057da,32,development,failed,63,2018-07-31 19:45:58 UTC,410488058,410488059,pull_request
410486442,bfc0f6a69cd601979afb1da43b36ef1e19ff3084,,development,failed,895,2018-07-31 19:29:47 UTC,410486443,410486444,push
410273909,4cabb051cdc2227d6e366530ea83c666427d1be3,,development,passed,2093,2018-07-31 11:17:30 UTC,410273910,410273911,push
410247779,f862c211939097e5202fa88e3eaaef8edfaff4f5,,development,errored,2486,2018-07-31 10:30:55 UTC,410247780,410247781,push
410246632,9b120d8039f4785d18a332090d2e2d4acd47e314,,development,passed,2071,2018-07-31 09:55:14 UTC,410246633,410246634,push
410203192,eb207c9c21488b21468130cc1091385f42eebc10,28,development,passed,1799,2018-07-31 08:21:34 UTC,410203193,410203194,pull_request
410203185,8d31b901a273414066a130ba04240417f47e2c4b,,scheduler,passed,1905,2018-07-31 07:48:43 UTC,410203186,410203187,push
409980199,f7abb369de92aa4908ec280b030d55dc43c6bb4b,28,development,passed,1855,2018-07-30 18:56:15 UTC,409980200,409980201,pull_request
409980155,1fe41a77fec561f6eb9c5bcbb398a03768da6821,,scheduler,passed,1860,2018-07-30 18:22:56 UTC,409980156,409980157,push
409914064,96ff2b3a2b00ca626ce9b8065ba6b6d0032b7821,28,development,passed,2058,2018-07-30 16:25:16 UTC,409914065,409914066,pull_request
409914054,9faa8bd0cfafe11d24b57dd2acc5974abbab870c,,scheduler,passed,2016,2018-07-30 15:50:32 UTC,409914055,409914056,push
409851193,e166b5b0301e31ec74bbb39c39c1d2266103f5b9,28,development,passed,1910,2018-07-30 14:19:13 UTC,409851194,409851195,pull_request
409850070,855ea46116dfd43df0d8421ba0be2af277b1aa3b,,scheduler,passed,1963,2018-07-30 13:45:27 UTC,409850071,409850072,push
409844060,e12fe2f5ccd51fafdad0b0f98c36ad8166f237ef,,scheduler,canceled,0,,409844061,409844062,push
409843537,d954be4ed040504497463bfa560172d64d7eb06f,,scheduler,failed,1652,2018-07-30 13:16:52 UTC,409843538,409843539,push
409798731,c8b713f02969418f3ea25ed09ceaaa738dc4624b,,development,passed,2088,2018-07-30 11:07:48 UTC,409798732,409798733,push
409753232,1c235f7ff25a9e4e55519701d25cc836861e154b,27,development,passed,1876,2018-07-30 10:15:58 UTC,409753233,409753234,pull_request
409753212,f7d8dd119217b96903ac3eb6071ba5f9ab749b40,,ll-analyzer,passed,1996,2018-07-30 09:41:35 UTC,409753213,409753214,push
409747586,f9873afb703a98f3547e1aea00e42af7758cc50b,,development,passed,2096,2018-07-30 09:05:36 UTC,409747587,409747588,push
409746412,897c9710dedc6e072f54fd427c946b3a0bb71130,27,development,canceled,0,,409746413,409746414,pull_request
409746398,63fb8f960818a3f6781bcf9eed1036691287a7c1,,ll-analyzer,failed,1864,2018-07-30 08:33:19 UTC,409746399,409746400,push
409507867,570a00fa4364d2eaa60d074300451302906911f5,27,development,failed,1933,2018-07-29 12:29:32 UTC,409507868,409507869,pull_request
409507847,98bacea1393b0e68a3937e8c1a7a90339bb8e598,,ll-analyzer,failed,1935,2018-07-29 11:56:19 UTC,409507848,409507849,push
409504664,ac5c5f7572ce8c860a94c5e3b1de92dd8e0c0e17,,ll-analyzer,failed,1798,2018-07-29 11:25:14 UTC,409504665,409504666,push
409470436,b7ebdec6ccbaa38c6bc35378480aae26368fb73d,,streams,passed,1717,2018-07-29 08:05:20 UTC,409470437,409470438,push
409456544,a9d2d491554dd5732abca814b679b155a10af774,,scheduler,failed,752,2018-07-29 06:32:12 UTC,409456545,409456546,push
409335457,b7ebdec6ccbaa38c6bc35378480aae26368fb73d,,development,passed,1955,2018-07-28 17:26:48 UTC,409335458,409335459,push
409304090,dcf23fa3182928c73adcb471b8c0956bb7fdfdb7,26,development,passed,1743,2018-07-28 15:55:54 UTC,409304091,409304092,pull_request
409303513,cf688b49bedf1f5d3d3f1978bcd1b0c73d847c7c,,ll-analyzer,passed,1766,2018-07-28 15:25:28 UTC,409303514,409303515,push
409300616,fb3558cce5072dfbf750609e986e396799924722,,ll-analyzer,passed,1857,2018-07-28 14:53:22 UTC,409300617,409300618,push
408942779,c46aefbc3400452c09573cc5e3f702402cbf02c2,,baraknagar,failed,442,2018-07-27 13:25:19 UTC,408942780,408942781,push
408846720,21a4f2386e114a8e9f5c7382047660cfdcc08f55,,development,passed,1785,2018-07-27 08:31:37 UTC,408846721,408846722,push
408828656,a0f45c4c78bdff021b651959b8e484fc933381dd,,baraknagar,failed,435,2018-07-27 08:21:19 UTC,408828657,408828658,push
408828598,70c2a38089c2dd062a33f4902d9979f0a3049daa,,baraknagar,canceled,0,,408828599,408828600,push
408819335,898dbc498b21b70b130eefbf720abfb5e5056cb2,25,development,passed,1819,2018-07-27 07:49:49 UTC,408819336,408819337,pull_request
408819321,f6da16a4d29ade694b0f00a5d6d7cf200d49128f,,ll-analyzer,passed,1839,2018-07-27 07:18:07 UTC,408819322,408819323,push
