build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
760208783,4a2567c79da481de5199fc7982e5a6a61a928e5d,,master,passed,415,2021-02-23 19:52:06 UTC,760208784,760208785,760208786,760208787,760208788,760208789,760208790,760208791,760208792,760208793,760208794,push
760093667,93927bed326c309d276823b4a074765d1acbc55d,279,master,passed,404,2021-02-23 02:25:20 UTC,760093668,760093669,760093670,760093671,760093672,760093673,760093674,760093675,760093676,760093677,760093678,pull_request
759952013,4a11fbe1c8358bf76edad2c9fefcf4e5809e85a1,,master,passed,408,2021-02-22 06:35:47 UTC,759952014,759952015,759952016,759952017,759952018,759952019,759952020,759952021,759952022,759952023,759952024,push
759945143,b5d4460b25e35c685bb57cce9b6da0679ef796b9,279,master,passed,424,2021-02-22 05:34:50 UTC,759945144,759945145,759945146,759945147,759945148,759945149,759945150,759945151,759945152,759945153,759945154,pull_request
759814528,20c495ff45ea46fcfb1c9296fcbfc571b3f85540,278,master,passed,438,2021-02-21 00:00:03 UTC,759814529,759814530,759814531,759814532,759814533,759814534,759814535,759814536,759814537,759814538,759814539,pull_request
758361621,cf184616fd05038136209c6bc2082e7f6cbef2db,277,master,failed,421,2021-02-10 11:55:37 UTC,758361622,758361623,758361624,758361625,758361626,758361627,758361628,758361629,758361630,758361631,758361632,pull_request
755199541,ec75e22aac9c490b3c30305b99185ee032cf0b4b,276,master,passed,429,2021-01-19 16:28:28 UTC,755199542,755199543,755199544,755199545,755199546,755199547,755199548,755199549,755199550,755199551,755199552,pull_request
753212283,aacfe37f733518235999c6b89e72b6680cf79f6d,,master,passed,460,2021-01-06 16:50:41 UTC,753212284,753212285,753212286,753212287,753212288,753212289,753212290,753212291,753212292,753212293,753212294,push
752963603,ff5df4b8643df6c70ab64374b9f9f4244859b00b,275,master,passed,423,2021-01-05 09:34:03 UTC,752963604,752963605,752963606,752963607,752963608,752963609,752963610,752963611,752963612,752963613,752963614,pull_request
748432960,cefdf2d20d3d2548fc0818b14054310d9b241d2d,272,master,failed,436,2020-12-08 23:22:11 UTC,748432961,748432962,748432963,748432964,748432965,748432966,748432967,748432968,748432969,748432970,748432971,pull_request
745339974,754afddf141ea26956c88c7e13fe5e7ca7942654,,master,failed,404,2020-11-23 05:59:46 UTC,745339975,745339976,745339977,745339978,745339979,745339980,745339981,745339982,745339983,745339984,745339985,push
744416764,f667140d1730d933182535658f1d100975fa75ea,271,master,passed,428,2020-11-18 13:41:07 UTC,744416765,744416766,744416767,744416768,744416769,744416770,744416771,744416772,744416773,744416774,744416775,pull_request
741021364,3dfa387edf5f20d5b6e483c7ba7260fbe9930537,,master,failed,404,2020-11-03 02:41:15 UTC,741021365,741021366,741021367,741021368,741021369,741021370,741021371,741021372,741021373,741021374,741021375,push
741021295,b495c85d04e35e0c41ac72858df9b8b890feea1a,,master,canceled,0,,741021296,741021297,741021298,741021299,741021300,741021301,741021302,741021303,741021304,741021305,741021306,push
740340496,dda5bd3eff48902b9d663d576dfb546b8e64fe48,269,master,failed,412,2020-10-31 03:32:30 UTC,740340497,740340498,740340499,740340500,740340501,740340502,740340503,740340504,740340505,740340506,740340507,pull_request
740340430,f166c917393745320b61c4b2abbcb2d5367c372a,268,master,failed,415,2020-10-31 02:34:30 UTC,740340431,740340432,740340433,740340434,740340435,740340436,740340437,740340438,740340439,740340440,740340441,pull_request
740295844,86c06aa7914e6c2d35dfe79b26cbf9de2d467872,,master,failed,421,2020-10-31 00:26:41 UTC,740295845,740295846,740295847,740295848,740295849,740295850,740295851,740295852,740295853,740295854,740295855,push
740287438,76cb8bf9001985a51da154e8741fe183fd57d0d0,267,master,errored,309,2020-10-30 23:23:08 UTC,740287439,740287440,740287441,740287442,740287443,740287444,740287445,740287446,740287447,740287448,740287449,pull_request
724794073,b64014cf15fd7b3faa761d159c1bd5c0b7106b21,,master,passed,353,2020-09-07 04:12:26 UTC,724794074,724794075,724794076,724794077,724794078,724794079,724794080,724794081,724794082,push
724637806,6e8e49cc88a9947d11c788cd68c3a3fff9707a8c,265,master,passed,356,2020-09-06 12:23:52 UTC,724637807,724637808,724637809,724637810,724637811,724637812,724637813,724637814,724637815,pull_request
717113437,29320d636a4a0c099f948d864bcb3418f638d0d7,,master,passed,350,2020-08-12 01:33:08 UTC,717113438,717113439,717113440,717113441,717113442,717113443,717113444,717113445,717113446,push
717113389,81326f48c2cac300a1613f17194ce5aa50d0414b,,20.2.1,passed,351,2020-08-12 01:32:01 UTC,717113390,717113391,717113392,717113393,717113394,717113395,717113396,717113397,717113398,push
717108335,a7590db7d9133793d951309cfd85cde114b13f4b,,master,passed,354,2020-08-12 01:04:48 UTC,717108336,717108337,717108338,717108339,717108340,717108341,717108342,717108343,717108344,push
714723784,810f7fc1c5131ac7ebab5b944c7bd9626c7c7c5f,,master,passed,334,2020-08-04 07:32:02 UTC,714723785,714723786,714723787,714723788,714723789,714723790,714723791,714723792,714723793,push
712177263,ee0b40862626adb6a36e112e7ba8bfcb8342d637,262,master,passed,366,2020-07-27 12:37:54 UTC,712177264,712177265,712177266,712177267,712177268,712177269,712177270,712177271,712177272,pull_request
709843262,c3d8a92e85673e4c321abdadc49b0641a0e21260,,master,passed,324,2020-07-20 02:31:58 UTC,709843263,709843264,709843265,709843266,709843267,709843268,709843269,709843270,709843271,push
707497375,f400b7e298d487b04f73c498b33b74c99d612b73,,master,passed,325,2020-07-13 02:01:52 UTC,707497376,707497377,707497378,707497379,707497380,707497381,707497382,707497383,707497384,push
706929686,5a47d92c54bbdf35d5a85ce12b0b49dd80e9dccd,,master,passed,344,2020-07-10 15:37:37 UTC,706929704,706929705,706929708,706929710,706929712,706929714,706929717,706929718,706929719,push
700757138,d50a175c6914f483fd9c0224b3468bc6eb110c9c,,master,passed,331,2020-06-22 06:02:36 UTC,700757139,700757140,700757141,700757142,700757143,700757144,700757145,700757146,700757147,push
700756804,c9f49a86c51f1325367a5d2e60ae6640a1301cf2,,20.2.0,passed,313,2020-06-22 06:00:44 UTC,700756805,700756806,700756807,700756808,700756809,700756810,700756811,700756812,700756813,push
700756789,f55ecbb98af9a7543cc6996f4877f5e7c0112729,,master,passed,327,2020-06-22 05:59:46 UTC,700756790,700756791,700756792,700756793,700756794,700756795,700756796,700756797,700756798,push
700751187,962b2173399cdca4661e607edae06e092bbe6fc1,,master,passed,316,2020-06-22 05:30:50 UTC,700751188,700751189,700751190,700751191,700751192,700751193,700751194,700751195,700751196,push
700749246,e79511e6e7a8472b229dd60f1fa7934aec03ab1e,,master,passed,318,2020-06-22 05:19:55 UTC,700749249,700749250,700749251,700749252,700749253,700749254,700749255,700749256,700749257,push
700740232,3d55169c278299854e9d083dfb9cb2a9a6faacd4,,master,passed,327,2020-06-22 04:26:51 UTC,700740233,700740234,700740235,700740236,700740237,700740238,700740239,700740240,700740241,push
700739878,41bd3e7c607123c6bfd3415dec43d6a77e15d34b,,master,passed,319,2020-06-22 04:25:19 UTC,700739879,700739880,700739881,700739882,700739883,700739884,700739885,700739886,700739887,push
699374373,4510b8a8048230babf947212f0a3f0abb6c8e107,,master,passed,342,2020-06-17 16:03:36 UTC,699374374,699374375,699374376,699374377,699374378,699374379,699374380,699374381,699374382,push
699256713,8511e61354dd4e663b21e840aeef44f0da5fda25,260,master,passed,338,2020-06-17 10:33:28 UTC,699256714,699256715,699256716,699256717,699256718,699256719,699256720,699256721,699256722,pull_request
