build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
723863638,42d49cae629b54f91bcecd7ac3ba29c200abbbc3,285,master,failed,2135,2020-09-03 17:18:05 UTC,723863639,723863640,723863641,723863642,723863643,723863644,723863645,723863646,723863647,723863648,723863649,723863650,723863651,723863652,723863653,pull_request
685469108,6ae998e8209a08f91a165822abecffc0a0626814,,master,passed,1162,2020-05-11 01:40:27 UTC,685469109,685469110,685469111,685469112,685469113,685469114,685469115,685469116,685469117,685469118,685469119,685469120,push
685468344,f52666abdc0f0e87c42d3ba739bfeb2e3a6b0360,,master,passed,1186,2020-05-11 01:36:16 UTC,685468345,685468346,685468347,685468348,685468349,685468350,685468351,685468352,685468353,685468354,685468355,685468356,push
685388031,20bbda0ecec797f5caf276d3e620a4b9387c99b6,,master,passed,1204,2020-05-10 18:40:23 UTC,685388032,685388033,685388034,685388035,685388036,685388037,685388038,685388039,685388040,685388041,685388042,685388043,push
685385197,caca74b9ae3d519edd8dc0241bc82176a64cc1b1,,master,passed,1214,2020-05-10 18:25:18 UTC,685385200,685385201,685385202,685385203,685385204,685385205,685385206,685385207,685385208,685385209,685385210,685385211,push
685380960,a722f76b9d159f0fd14f9d108d3eee5f47465ab5,,master,passed,1164,2020-05-10 18:17:07 UTC,685380961,685380962,685380963,685380964,685380965,685380966,685380967,685380968,685380969,685380970,685380971,685380972,push
685116165,0695557ecb98d91e2625b83dbecf837d00d53883,,master,errored,4143,2020-05-09 18:12:28 UTC,685116166,685116167,685116168,685116169,685116170,685116171,685116172,685116173,685116174,685116175,685116176,685116177,685116178,685116179,685116180,685116181,685116182,685116183,685116184,685116185,685116186,685116187,685116188,685116189,685116190,685116191,685116192,685116194,685116195,685116196,685116197,685116198,685116200,685116201,685116202,685116203,685116204,685116205,685116206,685116207,685116208,685116209,685116210,685116211,685116212,685116213,685116214,685116215,685116216,685116217,685116218,685116219,685116220,685116221,685116222,685116223,685116224,685116225,685116226,685116227,push
685115557,21ea32863f91b8ef4c7a077c7bfd33e06d2f9e5d,,master,canceled,86,2020-05-09 18:11:20 UTC,685115558,685115559,685115560,685115561,685115562,685115563,685115564,685115565,685115566,685115567,685115568,685115569,685115570,685115571,685115572,685115573,685115574,685115575,685115576,685115577,685115578,685115579,685115580,685115581,685115582,685115583,685115584,685115585,685115586,685115587,685115588,685115589,685115590,685115591,685115592,685115593,685115594,685115595,685115597,685115599,685115600,685115601,685115602,685115603,685115604,685115605,685115606,685115607,685115608,685115609,685115610,685115611,685115612,685115613,685115614,685115615,685115616,685115617,685115618,685115619,push
685114053,1f2a25c121614977ecc7d6fb0bbf3f13eb53a7e6,,master,canceled,1402,2020-05-09 18:05:47 UTC,685114054,685114055,685114056,685114057,685114058,685114059,685114060,685114061,685114062,685114063,685114064,685114065,685114066,685114067,685114068,685114069,685114070,685114071,685114072,685114073,685114074,685114075,685114076,685114077,685114078,685114079,685114080,685114081,685114082,685114083,push
684282368,5c4af9a834883eed547116d3b2cd9b7fa4752daf,,v2,passed,266,2020-05-07 13:48:06 UTC,684282372,684282374,684282376,684282377,684282378,cron
684268903,5c4af9a834883eed547116d3b2cd9b7fa4752daf,,v2,passed,241,2020-05-07 13:36:17 UTC,684268907,684268908,684268909,684268910,684268911,push
684266297,2b25c2f125e3f836b8d779c209bac1c98da3d0ed,,v2,canceled,0,,684266298,684266299,684266301,684266302,684266304,push
684265331,22a8160ec36f5be13f0a5cd0dbf258d357a59fea,,master,failed,1653,2020-05-07 13:28:59 UTC,684265332,684265333,684265334,684265335,684265336,684265337,684265338,684265339,684265340,684265341,684265342,684265343,684265344,684265345,684265346,684265347,684265348,684265349,684265350,684265351,684265353,684265355,684265356,684265357,684265358,684265359,684265360,684265361,684265362,684265363,push
684259676,9f8b43aa92e2a0811f00057925e1f478a5ee9189,,v2,passed,237,2020-05-07 13:20:16 UTC,684259678,684259679,684259680,684259682,684259683,push
683985742,93dcf51f98ca93656232c3472f62d290bdd26607,,v2,passed,245,2020-05-06 19:52:20 UTC,683985743,683985744,683985745,683985746,683985747,push
683979285,875dacf55027e6df56caec94c9e22d543ecffb7f,,v2,passed,257,2020-05-06 19:32:44 UTC,683979286,683979287,683979288,683979289,683979290,push
683967842,971bc8c4feb0277298971199a61b33936775b288,,v2,passed,259,2020-05-06 19:00:16 UTC,683967843,683967844,683967845,683967846,683967847,push
683963459,589aab6658dce1e5302275344d06d07df44e6626,,master,failed,1969,2020-05-06 18:47:51 UTC,683963460,683963461,683963462,683963463,683963464,683963465,683963466,683963467,683963468,683963469,683963470,683963471,683963472,683963473,683963474,683963475,683963476,683963477,683963478,683963479,683963480,683963481,683963482,683963483,683963484,683963485,683963486,683963487,683963488,683963489,push
683846473,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,241,2020-05-06 13:47:24 UTC,683846475,683846477,683846478,683846479,683846480,cron
683395831,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,230,2020-05-05 13:47:15 UTC,683395840,683395842,683395843,683395850,683395852,cron
682938790,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,239,2020-05-04 13:46:23 UTC,682938792,682938795,682938797,682938798,682938799,cron
682593788,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,229,2020-05-03 13:45:27 UTC,682593789,682593791,682593792,682593793,682593794,cron
682297807,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,249,2020-05-02 13:44:21 UTC,682297814,682297815,682297817,682297819,682297820,cron
681956810,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,239,2020-05-01 13:43:16 UTC,681956812,681956813,681956814,681956815,681956817,cron
681502274,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,237,2020-04-30 13:43:02 UTC,681502275,681502276,681502277,681502279,681502280,cron
681023737,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,237,2020-04-29 13:42:37 UTC,681023739,681023740,681023741,681023742,681023743,cron
680573661,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,235,2020-04-28 13:41:40 UTC,680573662,680573663,680573664,680573665,680573666,cron
680111534,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,239,2020-04-27 13:41:28 UTC,680111536,680111538,680111539,680111540,680111541,cron
679718828,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,230,2020-04-26 13:41:14 UTC,679718830,679718831,679718832,679718833,679718834,cron
679407357,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,229,2020-04-25 13:40:09 UTC,679407360,679407364,679407365,679407366,679407369,cron
679040292,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,245,2020-04-24 13:39:16 UTC,679040296,679040299,679040302,679040304,679040306,cron
678598974,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,360,2020-04-23 13:39:28 UTC,678598975,678598979,678598981,678598983,678598984,cron
678176710,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,236,2020-04-22 13:38:38 UTC,678176711,678176712,678176713,678176714,678176715,cron
677709024,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,234,2020-04-21 13:37:22 UTC,677709025,677709027,677709028,677709029,677709030,cron
677255703,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,342,2020-04-20 13:36:33 UTC,677255704,677255705,677255706,677255707,677255708,cron
676884813,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,220,2020-04-19 13:34:56 UTC,676884816,676884817,676884818,676884819,676884820,cron
676584715,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,228,2020-04-18 13:33:30 UTC,676584716,676584718,676584719,676584721,676584724,cron
676205346,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,227,2020-04-17 13:32:46 UTC,676205351,676205354,676205356,676205358,676205359,cron
675751899,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,231,2020-04-16 13:32:06 UTC,675751905,675751907,675751908,675751909,675751910,cron
675307956,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,231,2020-04-15 13:30:39 UTC,675307958,675307959,675307960,675307963,675307964,cron
674859564,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,238,2020-04-14 13:29:48 UTC,674859565,674859567,674859568,674859569,674859571,cron
674411180,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,239,2020-04-13 13:28:45 UTC,674411181,674411182,674411183,674411184,674411185,cron
674059692,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,232,2020-04-12 13:27:40 UTC,674059694,674059695,674059696,674059698,674059699,cron
673779367,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,234,2020-04-11 13:26:43 UTC,673779368,673779369,673779370,673779371,673779372,cron
673657999,4e5c2e2920081dfbac898810e1fc5308398f480b,,v2,passed,242,2020-04-11 01:47:38 UTC,673658000,673658001,673658002,673658003,673658004,push
673654106,1cd1cbb204004e74265fb296664b003d5e0328d5,,v2,passed,514,2020-04-11 01:26:06 UTC,673654107,673654108,673654109,673654110,673654111,673654112,673654113,push
673653664,ccbb34ff94254605b67f706aa42a314c66af5675,,v2,passed,509,2020-04-11 01:23:20 UTC,673653665,673653666,673653667,673653668,673653669,673653670,673653671,push
673653629,9ae290f8f75a1bf5352cad832932d7792ca99957,,v2,passed,511,2020-04-11 01:26:40 UTC,673653630,673653631,673653632,673653633,673653634,673653635,673653636,push
673652885,69d10b93b6f32896940d3bd74701e7012711aff9,,v2,passed,1178,2020-04-11 01:32:41 UTC,673652886,673652887,673652888,673652889,673652890,673652891,673652892,push
673648492,c2c2f69329d97037f2c754bb16179e5b110b586b,,v2,passed,680,2020-04-11 01:10:34 UTC,673648493,673648494,673648495,673648496,673648497,673648498,673648499,push
673643590,85b4a2c3db72a687648329b52a7f36fda890fe1d,,v2,failed,1419,2020-04-11 00:32:10 UTC,673643591,673643592,673643593,673643594,673643595,673643596,673643597,push
673640058,97e9dfcfe4488a9ca35e46688747932ad5156265,,v2,failed,657,2020-04-11 00:13:06 UTC,673640059,673640060,673640061,673640062,673640063,673640064,673640065,push
673422631,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,1209,2020-04-10 13:25:32 UTC,673422632,673422633,673422634,673422635,673422636,673422637,673422638,cron
672983340,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,649,2020-04-09 13:24:11 UTC,672983341,672983342,672983343,672983344,672983345,672983346,672983347,cron
672521051,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,629,2020-04-08 13:22:54 UTC,672521052,672521054,672521055,672521056,672521059,672521060,672521061,cron
672083585,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,640,2020-04-07 13:22:10 UTC,672083586,672083587,672083588,672083589,672083590,672083591,672083592,cron
671641878,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,633,2020-04-06 13:21:48 UTC,671641879,671641880,671641881,671641882,671641883,671641884,671641885,cron
671251005,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,647,2020-04-05 13:20:24 UTC,671251007,671251009,671251010,671251011,671251012,671251013,671251014,cron
670935212,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,635,2020-04-04 13:19:43 UTC,670935213,670935214,670935215,670935216,670935217,670935218,670935219,cron
670572653,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,660,2020-04-03 13:19:38 UTC,670572654,670572655,670572656,670572657,670572658,670572659,670572660,cron
670142282,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,663,2020-04-02 13:19:05 UTC,670142283,670142284,670142286,670142288,670142289,670142290,670142291,cron
669697217,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,659,2020-04-01 13:17:12 UTC,669697218,669697219,669697220,669697221,669697222,669697223,669697224,cron
669237309,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,656,2020-03-31 13:16:46 UTC,669237310,669237311,669237312,669237313,669237314,669237315,669237316,cron
668754305,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,661,2020-03-30 13:15:43 UTC,668754306,668754307,668754308,668754309,668754310,668754311,668754312,cron
668358299,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,646,2020-03-29 13:14:00 UTC,668358301,668358303,668358304,668358305,668358306,668358307,668358308,cron
668064759,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,635,2020-03-28 13:12:26 UTC,668064760,668064761,668064762,668064763,668064764,668064765,668064766,cron
667700802,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,658,2020-03-27 13:11:45 UTC,667700803,667700804,667700805,667700806,667700807,667700809,667700810,cron
667246611,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,665,2020-03-26 13:10:13 UTC,667246612,667246613,667246614,667246615,667246616,667246617,667246618,cron
666781310,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,657,2020-03-25 13:13:41 UTC,666781313,666781314,666781315,666781317,666781318,666781319,666781320,cron
666325244,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,635,2020-03-24 13:06:38 UTC,666325250,666325253,666325256,666325257,666325261,666325263,666325266,cron
665863930,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,631,2020-03-23 13:06:16 UTC,665863931,665863932,665863933,665863934,665863935,665863936,665863937,cron
665479319,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,627,2020-03-22 13:02:40 UTC,665479320,665479322,665479323,665479325,665479326,665479329,665479330,cron
665172696,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,642,2020-03-21 13:06:18 UTC,665172697,665172698,665172699,665172700,665172701,665172702,665172703,cron
664834613,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,637,2020-03-20 12:57:38 UTC,664834614,664834615,664834616,664834617,664834618,664834619,664834620,cron
664381296,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,635,2020-03-19 12:57:00 UTC,664381300,664381302,664381303,664381304,664381305,664381306,664381307,cron
663933423,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,658,2020-03-18 12:56:47 UTC,663933425,663933426,663933427,663933429,663933430,663933433,663933434,cron
663488993,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,640,2020-03-17 12:56:04 UTC,663488997,663488998,663488999,663489000,663489001,663489002,663489003,cron
663052263,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,651,2020-03-16 12:55:21 UTC,663052265,663052266,663052267,663052268,663052269,663052270,663052271,cron
662695475,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,623,2020-03-15 12:54:22 UTC,662695476,662695477,662695478,662695479,662695480,662695481,662695482,cron
662384240,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,626,2020-03-14 12:53:47 UTC,662384241,662384242,662384243,662384244,662384245,662384246,662384247,cron
661950112,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,644,2020-03-13 12:53:10 UTC,661950114,661950116,661950117,661950118,661950119,661950120,661950121,cron
661517794,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,645,2020-03-12 12:52:32 UTC,661517795,661517798,661517800,661517801,661517803,661517804,661517805,cron
661066441,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,652,2020-03-11 12:51:56 UTC,661066444,661066446,661066448,661066449,661066450,661066451,661066452,cron
660609149,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,649,2020-03-10 12:51:40 UTC,660609154,660609155,660609156,660609157,660609158,660609159,660609160,cron
660133134,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,667,2020-03-09 12:51:09 UTC,660133135,660133136,660133137,660133138,660133139,660133140,660133141,cron
659796558,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,648,2020-03-08 12:50:34 UTC,659796563,659796564,659796565,659796566,659796567,659796568,659796569,cron
659521444,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,621,2020-03-07 12:49:37 UTC,659521445,659521446,659521447,659521448,659521449,659521450,659521451,cron
659141898,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,643,2020-03-06 12:48:57 UTC,659141903,659141904,659141905,659141906,659141907,659141910,659141914,cron
658670957,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,638,2020-03-05 12:47:57 UTC,658670959,658670960,658670962,658670963,658670966,658670968,658670969,cron
658198316,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,652,2020-03-04 12:46:59 UTC,658198317,658198318,658198319,658198320,658198321,658198322,658198323,cron
657730423,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,635,2020-03-03 12:46:41 UTC,657730428,657730429,657730430,657730431,657730432,657730433,657730434,cron
657277702,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,653,2020-03-02 12:46:02 UTC,657277704,657277705,657277706,657277707,657277708,657277709,657277710,cron
656920998,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,628,2020-03-01 12:45:49 UTC,656920999,656921000,656921001,656921002,656921003,656921004,656921005,cron
656644163,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,664,2020-02-29 12:45:33 UTC,656644166,656644169,656644172,656644173,656644174,656644175,656644176,cron
656240444,e47d10aca168b7f77c183562c3dbcf5d7b3ad583,,v2,failed,654,2020-02-28 12:52:44 UTC,656240445,656240446,656240447,656240448,656240449,656240450,656240451,cron
