build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
752980329,c366e4d6f39c46a3a9d8201d9a6d5e64eb929667,135,master,failed,223,2021-01-05 11:59:05 UTC,752980330,752980331,752980332,752980333,pull_request
637505668,32ab2bcb3851adab079123f2e8584bb307e04fd5,,master,passed,503,2020-01-15 16:00:55 UTC,637505669,637505670,637505671,637505672,push
637504990,e47a6b0832852d45c9859488481046e5094e9924,,master,passed,513,2020-01-15 15:59:52 UTC,637504991,637504992,637504993,637504994,push
637504268,285bd7cd01a3dc3ff611bba0da315256c31d2dcb,,master,canceled,0,,637504271,637504272,637504273,637504274,push
637198656,4097831d62d473d5df118e1c466ee6090e1ddf61,130,master,errored,298,2020-01-15 01:36:46 UTC,637198657,637198658,637198659,637198660,pull_request
637198651,7eb4046057148fd7deaa1d4e64bf03642ce8bb95,,automated_fixup_code_of_conduct_file_exists,errored,25,2020-01-15 01:36:34 UTC,637198652,637198653,637198654,637198655,push
637198646,98db80531e0ec94eb2b5589828426c53aa494038,,automated_fixup_code_of_conduct_file_exists,canceled,0,,637198647,637198648,637198649,637198650,push
637198623,51c4ce3242b04cbd7aa6868974ec1fd183bc80b1,129,master,passed,512,2020-01-15 01:34:53 UTC,637198624,637198625,637198626,637198627,pull_request
637198613,ea0be035fa450fb4ebda4f8c8f1cac44f0679adc,,automated_fixup_contributing_file_exists,passed,504,2020-01-15 01:34:34 UTC,637198614,637198615,637198616,637198617,push
637198605,98db80531e0ec94eb2b5589828426c53aa494038,,automated_fixup_contributing_file_exists,canceled,0,,637198606,637198607,637198608,637198609,push
635295533,d0d9d558c096e2746e495d5827575b6683f0d2c8,128,master,passed,507,2020-01-10 14:45:22 UTC,635295537,635295538,635295539,635295540,pull_request
612369592,98db80531e0ec94eb2b5589828426c53aa494038,,0.0.5.1,errored,589,2019-11-15 13:06:53 UTC,612369593,612369594,612369595,612369596,push
612369312,98db80531e0ec94eb2b5589828426c53aa494038,,master,passed,530,2019-11-15 13:06:35 UTC,612369313,612369314,612369315,612369316,push
611373656,685e30d58f2b5485a9b5a7478b3a81f869f45c4e,125,master,passed,553,2019-11-13 13:37:53 UTC,611373657,611373658,611373659,611373660,pull_request
611369734,b1246e9f03e6e61609124cb322a6887000799106,125,master,failed,146,2019-11-13 13:27:37 UTC,611369735,611369736,611369737,611369738,pull_request
611012446,fadcbae3772c3a8bb89492963284fb1f67127067,,master,passed,540,2019-11-12 19:04:44 UTC,611012447,611012450,611012451,611012452,push
611012042,dda83b3d70962af2ddd444f69409ba53b43770fc,,v0.0.5,errored,609,2019-11-12 19:03:46 UTC,611012043,611012044,611012045,611012046,push
608108534,dda83b3d70962af2ddd444f69409ba53b43770fc,,master,passed,589,2019-11-06 10:32:41 UTC,608108535,608108536,608108537,608108538,push
607849240,07d774dea5cd905e6e5c2f4fbbfc4a63f3df1358,123,master,passed,1287,2019-11-05 20:48:35 UTC,607849241,607849242,607849243,607849244,pull_request
607793983,6b9aa857d5826545d0f3a696f322ab4a1e5f4784,,master,passed,549,2019-11-05 18:41:48 UTC,607793984,607793985,607793986,607793987,push
607183439,94c4a5534ccc5cd61413a74c4576c816fb0c1017,124,master,passed,599,2019-11-04 15:00:34 UTC,607183440,607183441,607183442,607183443,pull_request
603689766,00fd6c3041293096f153a299adcec556f6dde233,123,master,passed,584,2019-10-28 01:38:48 UTC,603689767,603689768,603689769,603689770,pull_request
603070981,1d6793db2f516153e3a99c94a78a68586cc1aee0,123,master,failed,170,2019-10-25 23:15:42 UTC,603070982,603070983,603070984,603070985,pull_request
583047118,366672f45297273ae0867b7a3b47a92593ee05c1,122,master,passed,474,2019-09-10 07:55:20 UTC,583047119,583047120,583047121,583047122,pull_request
583041349,c5b923d04b3cc423db5da2185c964d9c131b70ea,122,master,failed,130,2019-09-10 07:39:49 UTC,583041350,583041351,583041352,583041353,pull_request
544166686,d0d7fc966482cfe0e93283697045f07610a6c5e3,,master,passed,455,2019-06-11 11:05:53 UTC,544166687,544166688,544166689,544166690,push
544166367,26615822f30a831ee1780a2fb67a3fceb5ebb6f4,,master,passed,440,2019-06-11 11:03:40 UTC,544166368,544166369,544166370,544166371,push
544161588,480a24dadb4c47790952047cc1c9f0a187ed71d6,119,master,passed,428,2019-06-11 10:50:20 UTC,544161589,544161590,544161591,544161592,pull_request
544161262,466e39658da51cb0cf1d67811856b2b71d50f40c,,szagoruyko-patch-1,passed,419,2019-06-11 10:50:08 UTC,544161263,544161264,544161265,544161266,push
511314231,99e6757e1b3e2199f6a11c4fdec11beaef771cd0,116,master,failed,106,2019-03-26 04:48:27 UTC,511314232,511314233,511314234,511314235,pull_request
488228365,3ed904b2cbed16d3bab368bb9ca5adc876d3ce69,,master,failed,96,2019-02-03 19:34:59 UTC,488228366,488228367,488228368,488228369,push
488227780,fb7709ada60d5b4e7d5eba655e591ce9813a2c43,,master,failed,102,2019-02-03 19:33:31 UTC,488227781,488227782,488227783,488227784,push
481860319,24a833a45f071c1f58dde54c75cd7bccc97df05d,113,master,failed,123,2019-01-19 20:52:51 UTC,481860320,481860321,481860322,481860323,pull_request
426874800,511db2bcdf87f12aacca46726778b8ee73cef0e4,,master,passed,415,2018-09-10 21:07:08 UTC,426874801,426874802,426874803,426874804,push
418972407,8cf74fcb96cad6e321f488b6bf55231321e70b73,106,master,passed,257,2018-08-22 02:02:04 UTC,418972408,418972409,418972410,418972411,pull_request
417671859,162f0bcb97fbb746c5e78ef996ca4f039a86918e,105,master,passed,275,2018-08-18 16:56:51 UTC,417671860,417671861,417671862,417671863,pull_request
413314778,33677fd4ccdadac4f5e272370a4afc24eaa4f55e,,master,passed,266,2018-08-07 21:13:08 UTC,413314779,413314780,413314781,413314782,push
412917337,a22d405299a8215fcdd8127229a29bc96dbd14d8,104,master,passed,365,2018-08-07 01:56:38 UTC,412917338,412917339,412917340,412917341,pull_request
409774070,0877d6fec1eef7b10060f6f464bb0a19764eb23e,,master,passed,293,2018-07-30 09:53:13 UTC,409774072,409774074,409774075,409774076,push
409715647,b5f64747fe2bacc0c23d1ea65199adcd136389d0,83,master,passed,285,2018-07-30 06:33:29 UTC,409715648,409715649,409715650,409715651,pull_request
409647503,b419f530c28f3c3fac3268d4350dc0a09ffc033e,,master,passed,266,2018-07-29 23:32:27 UTC,409647504,409647505,409647506,409647507,push
409646791,e42cbadfa520c338f5dfcdd72231f56cde22b00a,,master,passed,277,2018-07-29 23:28:15 UTC,409646792,409646793,409646794,409646795,push
409646007,2a26f4ba28c3597b4cbff3da2e6a6a51ecc5c825,102,master,passed,241,2018-07-29 23:24:57 UTC,409646008,409646009,409646010,409646011,pull_request
409644181,b85fd9d43a9c52a02a2ac7c9c2c4ad60c56c3017,,v0.0.4,passed,292,2018-07-29 23:12:17 UTC,409644182,409644183,409644184,409644185,push
409644176,b85fd9d43a9c52a02a2ac7c9c2c4ad60c56c3017,,deploy-pypi,passed,232,2018-07-29 23:12:16 UTC,409644177,409644178,409644179,409644180,push
409642978,00ae6c4032e46d44997ee1dd6758745f566f2b19,,v0.0.3,passed,291,2018-07-29 23:05:17 UTC,409642979,409642980,409642981,409642982,push
409642973,00ae6c4032e46d44997ee1dd6758745f566f2b19,,deploy-pypi,passed,352,2018-07-29 23:05:19 UTC,409642974,409642975,409642976,409642977,push
409640391,3b55e3c484f5adc5f9e1e3aaa0bb320c3f18a732,,v0.0.3,errored,353,2018-07-29 22:49:09 UTC,409640392,409640393,409640394,409640395,push
409640386,3b55e3c484f5adc5f9e1e3aaa0bb320c3f18a732,,deploy-pypi,passed,313,2018-07-29 22:49:07 UTC,409640387,409640388,409640389,409640390,push
409637991,6cd4998c088098b66f92a4b32f1da98ecdc45cfd,,deploy-pypi,passed,380,2018-07-29 22:37:24 UTC,409637992,409637993,409637994,409637995,push
409637984,b7865c6902cabad8aa2ca5ffb633bccbbc71576d,,v0.0.3,canceled,42,2018-07-29 22:36:41 UTC,409637985,409637986,409637988,409637990,push
409637524,b7865c6902cabad8aa2ca5ffb633bccbbc71576d,,deploy-pypi,canceled,300,2018-07-29 22:32:47 UTC,409637530,409637531,409637532,409637533,push
409637519,3920358c37a27cb7cb447582fc34f8754fe3fc90,,v0.0.3,canceled,423,2018-07-29 22:32:42 UTC,409637520,409637521,409637522,409637523,push
409636668,3920358c37a27cb7cb447582fc34f8754fe3fc90,,deploy-pypi,passed,262,2018-07-29 22:26:30 UTC,409636669,409636670,409636671,409636672,push
409636663,6e50d012ee7810b3eb1d8749a1d8fe5bd015116b,,v0.0.3,errored,1339,2018-07-29 22:26:31 UTC,409636664,409636665,409636666,409636667,push
409635116,6e50d012ee7810b3eb1d8749a1d8fe5bd015116b,,deploy-pypi,failed,291,2018-07-29 22:17:00 UTC,409635117,409635118,409635119,409635120,push
409632549,650454682404004f440aece5671a403e41cadf0d,,v0.0.3,errored,270,2018-07-29 22:03:06 UTC,409632550,409632551,409632552,push
409632545,650454682404004f440aece5671a403e41cadf0d,,deploy-pypi,passed,254,2018-07-29 22:03:05 UTC,409632546,409632547,409632548,push
409628751,7920a0d25913ba103b6d6598f5d1aa6c1ee3268a,,v0.0.3,errored,78,2018-07-29 21:43:42 UTC,409628752,409628753,409628754,push
409628745,7920a0d25913ba103b6d6598f5d1aa6c1ee3268a,,deploy-pypi,passed,236,2018-07-29 21:43:42 UTC,409628746,409628749,409628750,push
409626986,b57ff381ef983492c0076cee81873c5827501716,,v0.0.3,errored,91,2018-07-29 21:35:55 UTC,409626987,409626988,409626989,push
409626408,eb1145bb5ed978fcb57f250401ca852af1a1e269,,master,passed,189,2018-07-29 21:33:19 UTC,409626409,409626410,409626411,push
409624934,2a2eb19786ef06a8d0e7b52f9541bb8fefd564e1,,master,canceled,54,2018-07-29 21:24:30 UTC,409624935,409624936,409624937,push
409622670,b57ff381ef983492c0076cee81873c5827501716,,v0.0.3,errored,76,2018-07-29 21:12:03 UTC,409622671,409622672,409622673,push
409621778,b57ff381ef983492c0076cee81873c5827501716,,deploy-pypi,passed,262,2018-07-29 21:07:11 UTC,409621779,409621780,409621781,push
409621672,beb43b203b7e4fd64f3fcd76e6c24b1b79fa083d,,deploy-pypi,passed,265,2018-07-29 21:06:41 UTC,409621673,409621674,409621675,push
409621465,c8deaa198e1a911b61ba46c1ba10620a1108fa9c,,deploy-pypi,passed,305,2018-07-29 21:05:13 UTC,409621466,409621467,409621468,push
409605649,eb1145bb5ed978fcb57f250401ca852af1a1e269,,master,passed,266,2018-07-29 19:52:34 UTC,409605650,409605651,409605652,push
409604349,d13ed578bdbc4c5c762803fcd221661e55dc0b05,101,master,passed,213,2018-07-29 19:45:04 UTC,409604350,409604351,409604352,pull_request
409602301,ae574bce03dd53ddd82afc52da541ca30819e1b3,,alexsax-avm-1,passed,221,2018-07-29 19:34:04 UTC,409602302,409602303,409602304,push
409590189,5df93086f9fef044df682a34f217413ac4961440,,alexsax-avm-1,failed,275,2018-07-29 18:38:57 UTC,409590190,409590191,409590192,push
409588765,a450cd4d369280417cdd46edadf671c3a7c7b1a9,,alexsax-avm-1,failed,237,2018-07-29 18:33:35 UTC,409588766,409588767,409588768,push
409588146,2a3bd2cd45e4a6a9ff87935e06b040378f720841,,alexsax-avm-1,failed,91,2018-07-29 18:30:41 UTC,409588147,409588148,409588149,push
409586659,00e0908062c1139a89fa795533d3d43691d73e38,,alexsax-avm-1,failed,221,2018-07-29 18:24:19 UTC,409586660,409586661,409586662,push
409586154,b41b4d0479841b10f4af41b97251e05d51744e6b,,alexsax-avm-1,failed,63,2018-07-29 18:22:05 UTC,409586155,409586156,409586157,push
409580417,5650a856d880bf2b0673dd58bc7c057a43938c5d,,alexsax-avm-1,passed,212,2018-07-29 17:54:56 UTC,409580418,409580419,409580420,push
409571364,ecf7e58bafbb25fae9830069edfbf4002be50ef3,,alexsax-avm-1,failed,68,2018-07-29 17:11:58 UTC,409571365,409571366,409571367,push
408316748,e390381402503e641dcd4bafa705de32c68f2e35,,master,passed,175,2018-07-29 17:55:09 UTC,408316749,408316750,408316751,push
408313640,69f775df57c9e9d44ec261af219ec7e041c47213,97,master,passed,597,2018-07-26 01:17:53 UTC,408313641,408313642,408313643,pull_request
408312805,ad81daba89248f8fee30beff0a78b7625f188cc6,,master,passed,215,2018-07-29 17:33:45 UTC,408312806,408312807,408312808,push
407453281,db246c5fea2bdcf9efd3e20acc94ed03d39546cf,99,master,passed,187,2018-07-24 05:04:48 UTC,407453283,407453285,407453286,pull_request
407293955,fd3236b5c20e196c2d0e7b0978b8515b1b684a5b,,master,passed,458,2018-07-23 19:02:26 UTC,407293956,407293957,407293958,push
407277213,d1acb7fd49d3144a5ae96950ef240e1d85769fe0,98,master,passed,297,2018-07-23 18:18:57 UTC,407277214,407277216,407277217,pull_request
405730995,413e3d262d44e453bc5420a526ed1ca408369bae,97,master,passed,348,2018-07-19 09:44:52 UTC,405730996,405730997,405730998,pull_request
405306399,35ff9a80ccc56c236e185cc6b80ad26aa08e10bd,97,master,passed,196,2018-07-18 11:11:07 UTC,405306400,405306401,405306402,pull_request
405259801,dd31899a5bd4303cc4d1a9ab36cd034a1ddd5503,97,master,passed,222,2018-07-18 08:55:06 UTC,405259802,405259803,405259804,pull_request
405257965,7b5b546dc389a9577c2064cc7e0f8d3b258ab58f,97,master,failed,76,2018-07-18 08:50:25 UTC,405257966,405257967,405257968,pull_request
405256369,794fbff5624be064dcc5cff3a51235176daac7ba,97,master,failed,66,2018-07-18 08:45:02 UTC,405256370,405256371,405256372,pull_request
405248521,01cec6c96f6d1a92cfd419a9af8e7e83f66c968a,97,master,failed,202,2018-07-18 08:21:29 UTC,405248522,405248523,405248524,pull_request
395041331,013e9fed1bebb6b0e9ef89fd47e5edd017c60cfe,,master,passed,237,2018-06-21 14:14:18 UTC,395041334,395041336,395041337,push
394864587,004ccf48abc0586819cccabfc83c9a219a01ca29,96,master,passed,183,2018-06-21 05:18:05 UTC,394864588,394864589,394864590,pull_request
380008368,ec8b312a766a8e75199cc4770fc1b10b4a169a90,,master,passed,200,2018-05-17 02:34:15 UTC,380008369,380008370,380008371,push
379073693,8a17acaea09af23444c7a3fde715e2f85206661d,94,master,passed,189,2018-05-15 06:47:55 UTC,379073694,379073695,379073696,pull_request
374178788,86c3fe0b9d9f53574be82a53b2c720cde39bd2b7,,master,passed,197,2018-05-02 22:41:38 UTC,374178789,374178790,374178791,push
374177895,4f06d437ec62b52db6b44017ff021ae5f831d6ec,92,master,passed,182,2018-05-02 22:38:47 UTC,374177896,374177897,374177898,pull_request
374116200,8ed6b26ea1a023d2c7eaec4564e57b62f11103ca,,master,passed,286,2018-05-02 20:04:41 UTC,374116201,374116202,374116203,push
373765218,ed7f4164f9b528b204aa4ecba009f11032686393,88,master,passed,190,2018-05-02 04:39:12 UTC,373765219,373765220,373765221,pull_request
373764859,f7a94c4bc59c4714bf8801744b46419fe9a887ba,88,master,passed,185,2018-05-02 04:37:09 UTC,373764860,373764861,373764862,pull_request
373759730,2ba178ebc5d5cff948f1421f2fea27d0b27fda7e,88,master,passed,201,2018-05-02 04:09:38 UTC,373759731,373759732,373759733,pull_request
373752237,4a6440af9407b847155c5b3f88fd1dca38ab5f60,,master,passed,223,2018-05-02 03:28:05 UTC,373752238,373752239,373752240,push
373752132,4b8c67022611199e9d1b20244a38efb9ac8fcf81,91,master,errored,132,2018-05-02 03:27:40 UTC,373752133,373752134,373752135,pull_request
373751957,dd52c30d44862a77815b65c5bd6b0d584f837586,,alexsax-readme-patch-1,passed,199,2018-05-02 03:26:24 UTC,373751958,373751959,373751960,push
373751515,307d15fa12998130006ca3ff6cb223fa7187d2c4,,master,passed,269,2018-05-02 03:24:34 UTC,373751516,373751517,373751518,push
373714629,e90b206c21a3f5daa1414c4fd54f20629c4f4835,90,master,passed,192,2018-05-02 00:17:24 UTC,373714630,373714631,373714632,pull_request
373713329,b1dd614ab2d0fefe02b7e0b573cba7fe0528d00a,89,master,passed,220,2018-05-02 00:11:22 UTC,373713330,373713331,373713332,pull_request
373707700,af446c1994fd8e8ff1188524d078860e5f2f791b,88,master,passed,163,2018-05-01 23:48:11 UTC,373707701,373707702,373707703,pull_request
373705800,ddc2cef8e054a72733d9ebcbd74475dcda9a4cfe,88,master,failed,65,2018-05-01 23:40:14 UTC,373705801,373705802,373705803,pull_request
373704853,68089a76091ca5f0bc0b6dacf7f1ba14fb380ee0,88,master,failed,51,2018-05-01 23:36:24 UTC,373704854,373704855,373704856,pull_request
373702589,02753a3d98d32a617fc36823ff4be77cf447e2e8,88,master,failed,48,2018-05-01 23:27:38 UTC,373702590,373702591,373702592,pull_request
373697692,80d3179eda6e8c239263e708fc54933e4dc157ec,88,master,failed,69,2018-05-01 23:08:46 UTC,373697693,373697694,373697695,pull_request
373684435,0e401325576965da8755cfa3d5317f2b3a7c38c6,87,master,failed,66,2018-05-01 22:25:15 UTC,373684436,373684437,373684438,pull_request
373079793,18e82c8e376613b29dc3e1626efbca6c4f58babd,,master,passed,194,2018-04-30 15:13:56 UTC,373079794,373079795,373079796,push
373074665,06ca1c24c1a8e5faa1140d5b5bd1880a34dc308a,86,master,passed,183,2018-04-30 15:03:30 UTC,373074666,373074667,373074668,pull_request
373074636,aca2d23739434c590d01976ea4ff82ff32b0e9a5,,szagoruyko-pip-torch,passed,243,2018-04-30 15:03:24 UTC,373074637,373074638,373074639,push
373071514,b3fa2ec4537f14e9aa6b5417bc6bf4ae844d9566,86,master,errored,250,2018-04-30 14:56:47 UTC,373071515,373071516,373071517,pull_request
