build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
710634683,bf78be46071ee6f65df1e78baec722cc6311299f,516,master,passed,521,2020-07-22 05:47:17 UTC,710634684,710634685,710634686,710634687,710634688,710634689,710634690,pull_request
710634671,145c69e234d6671c784b2c4dc44c2f6f63342539,,awesomecode-lint-ruby-style-caselikeif-46210,passed,511,2020-07-22 05:45:21 UTC,710634672,710634673,710634674,710634675,710634676,710634677,710634678,push
710634628,11cd9d7da74391f475a8a0f4b08b32a80000c40d,515,master,passed,535,2020-07-22 05:42:53 UTC,710634629,710634630,710634631,710634632,710634633,710634636,710634637,pull_request
710634620,df76d6033a715c8e41c3bb9315a61ad977956ed5,,awesomecode-lint-ruby-style-accessorgrouping-46210,passed,528,2020-07-22 05:40:54 UTC,710634621,710634622,710634623,710634624,710634625,710634626,710634627,push
710634294,0844e7a9299c68058938697b7b6f68ceae56e381,,master,passed,522,2020-07-22 05:39:12 UTC,710634295,710634296,710634297,710634298,710634299,710634300,710634301,push
710608378,926a53a7a1d661359adb2a872c6fa3e7554cfa8a,514,master,passed,512,2020-07-22 02:56:47 UTC,710608379,710608380,710608381,710608382,710608383,710608384,710608385,pull_request
699287232,be1c02d0b94faf36b757cb4747bd892ff6dccfe6,511,master,passed,518,2020-06-17 12:24:47 UTC,699287233,699287234,699287235,699287236,699287237,699287238,699287239,pull_request
699281070,3ee16bbe60dca0400d85aad89a8f7b5aad55b64d,511,master,failed,530,2020-06-17 12:03:33 UTC,699281071,699281072,699281073,699281074,699281075,699281076,699281077,pull_request
693096880,a23c294d8de3da5fbc54573c6bb402621a7a813c,509,master,passed,493,2020-05-31 10:22:36 UTC,693096881,693096882,693096883,693096884,693096885,693096886,693096887,pull_request
693096870,bd055c0760e8bf50ed0eca6cf7542f577718341d,,awesomecode-lint-ruby-rspec-emptyhook-45471,passed,508,2020-05-31 10:20:27 UTC,693096871,693096872,693096873,693096874,693096875,693096876,693096877,push
693096801,ab454bf5268588405a7282a0339cca9d89a28506,508,master,passed,508,2020-05-31 10:18:22 UTC,693096802,693096803,693096804,693096805,693096806,693096807,693096808,pull_request
693096782,2d585e03914bd8f264d18ff7c907fb0b4ca47aa7,,awesomecode-lint-ruby-layout-emptylinesaroundattributeaccessor-45471,passed,517,2020-05-31 10:16:09 UTC,693096783,693096784,693096785,693096786,693096787,693096788,693096789,push
693096737,d144d4c5c823f9f03585536ebcc80477230288ae,507,master,passed,511,2020-05-31 10:14:00 UTC,693096738,693096739,693096740,693096743,693096744,693096745,693096746,pull_request
693096718,3b638a16a9835cd195087d1e4651c94cb384cef3,,awesomecode-lint-ruby-bundler-orderedgems-45471,passed,505,2020-05-31 10:12:16 UTC,693096719,693096720,693096721,693096722,693096723,693096724,693096725,push
693096406,aa5c2827efaf905502b17ac724cc2cb0b37c5179,506,master,failed,515,2020-05-31 10:09:56 UTC,693096407,693096408,693096409,693096410,693096411,693096412,693096413,pull_request
693096394,7737384924fba5ced9ae85519f63074eb23fd747,,awesomecode-format-ruby-code-45471,failed,502,2020-05-31 10:07:51 UTC,693096395,693096396,693096397,693096398,693096399,693096400,693096401,push
693096283,a69610aa590ce2345044ff1b5d44e8176d026a52,,master,passed,515,2020-05-31 10:06:14 UTC,693096284,693096285,693096286,693096287,693096288,693096289,693096290,push
687723547,c6b6b385f22d1e2a5991be2baad7d4290845049a,504,master,passed,498,2020-05-16 09:04:09 UTC,687723548,687723549,687723550,687723551,687723552,687723553,687723554,pull_request
687723539,e446766b3439fd77ce1d120aa55d8c012ce3cb5b,,awesomecode-lint-ruby-bundler-orderedgems-45193,passed,513,2020-05-16 09:02:26 UTC,687723540,687723541,687723542,687723543,687723544,687723545,687723546,push
687723323,cbe44d56fcbb8c391e418365f7f3b6a12de6b0c7,503,master,failed,509,2020-05-16 08:59:47 UTC,687723324,687723325,687723326,687723327,687723328,687723329,687723330,pull_request
687723315,3245eb0fe6961b725371554f8b10091e2771e027,,awesomecode-format-ruby-code-45193,failed,504,2020-05-16 08:58:04 UTC,687723316,687723317,687723318,687723319,687723320,687723321,687723322,push
687723216,9984e615a75e09792810c993ef0e8c3e6f6b1af0,,master,passed,495,2020-05-16 08:56:29 UTC,687723217,687723218,687723219,687723220,687723221,687723222,687723223,push
687265142,a7212f424ac783e39f7d98b1ffe2bd3ecc4810e2,502,master,passed,534,2020-05-15 01:53:20 UTC,687265143,687265144,687265145,687265146,687265147,687265148,687265149,pull_request
673715536,fb73036eb241794c10a2929e01837338fd50a851,,master,passed,498,2020-04-11 08:51:24 UTC,673715537,673715538,673715539,673715540,673715541,673715542,673715543,push
673714211,735a498fa05afcf9c99c7f2e2ba1a3e47ad45465,,master,passed,507,2020-04-11 08:42:37 UTC,673714212,673714213,673714214,673714215,673714216,673714217,673714218,push
673712290,9af6dd5af3c257d69ff2a8c97ff33a9ebf9974d7,500,master,passed,495,2020-04-11 08:33:54 UTC,673712291,673712292,673712293,673712294,673712295,673712296,673712297,pull_request
673712280,754d53ef6003ed544bb0b4a3b64e142c590764e3,,awesomecode-lint-javascript-unicorn-prefer-reflect-apply-44607,passed,494,2020-04-11 08:32:07 UTC,673712281,673712282,673712283,673712284,673712285,673712286,673712287,push
673711971,bb961ceed0467a3009666e0da9cd3f3920a53edd,,master,passed,500,2020-04-11 08:30:06 UTC,673711972,673711973,673711974,673711975,673711976,673711977,673711978,push
673709665,ed00035322e2021ba5edfa4e64253dfc54ecc4ba,499,master,errored,463,2020-04-11 08:27:44 UTC,673709666,673709667,673709668,673709669,673709670,673709671,673709672,pull_request
673709645,b5f32b4eeeb7b8930aa3590f1dc51259c3de95a9,,awesomecode-lint-javascript-unicorn-prefer-reflect-apply-44357,passed,511,2020-04-11 08:25:44 UTC,673709646,673709647,673709648,673709649,673709650,673709651,673709652,push
673709587,54c09b433752dab37320337fc9e4322d992d60af,498,master,failed,498,2020-04-11 08:23:41 UTC,673709588,673709589,673709590,673709591,673709592,673709593,673709594,pull_request
673709579,6fc494795b2146f7cfa64111f9ab6c2ec1219850,,awesomecode-lint-ruby-performance-regexpmatch-44357,failed,505,2020-04-11 08:21:30 UTC,673709580,673709581,673709582,673709583,673709584,673709585,673709586,push
673709508,a3e7abbe98d451f05562f2f72e40b6127298ad43,497,master,passed,510,2020-04-11 08:19:37 UTC,673709509,673709510,673709511,673709512,673709513,673709514,673709515,pull_request
673709495,bdc1a4fdd970118d05ee2d9efd394f4d561d5a84,,awesomecode-format-javascript-code-44357,passed,504,2020-04-11 08:16:58 UTC,673709496,673709497,673709498,673709499,673709500,673709501,673709502,push
673709422,75e6059471dd8072122f60914f9aa7b950863889,496,master,failed,512,2020-04-11 08:15:13 UTC,673709423,673709424,673709425,673709426,673709427,673709428,673709429,pull_request
673709414,14a2037de61049458976e313c9f604f5ef70237a,,awesomecode-format-ruby-code-44357,failed,507,2020-04-11 08:13:34 UTC,673709415,673709416,673709417,673709418,673709419,673709420,673709421,push
671235118,c70b10811d23a9f066f7dc2a9ea0a2a7b50128f9,,master,passed,508,2020-04-05 13:10:02 UTC,671235119,671235120,671235121,671235122,671235123,671235124,671235125,push
671234284,9b31f73c0b34cb901f59072ed6f58295ef380696,494,master,passed,511,2020-04-05 13:07:40 UTC,671234287,671234288,671234289,671234290,671234291,671234292,671234293,pull_request
671234269,68418b4d85da5fd8b5f2c4586ebf8e5a8dba1d03,,awesomecode-lint-ruby-magiccomment-44355,passed,523,2020-04-05 13:05:28 UTC,671234270,671234271,671234272,671234273,671234274,671234275,671234276,push
671233731,191a35bb64dd3e83bbaac37a7d2b78918f2e5456,,master,passed,523,2020-04-05 13:03:49 UTC,671233732,671233733,671233734,671233735,671233736,671233737,671233738,push
657279532,4da22124c3dc9b79b3fa972516faf210dec644f2,,master,passed,513,2020-03-02 12:51:16 UTC,657279533,657279534,657279535,657279536,657279537,657279538,657279539,push
656660563,9cda9c224a46786ecfa894480c4dd4d304db2adb,,master,passed,531,2020-02-29 14:07:44 UTC,656660564,656660565,656660566,656660567,656660568,656660569,656660570,push
656642678,656b225ca0410baed9499ba5946f27d7dbeaa1db,,master,passed,521,2020-02-29 12:37:14 UTC,656642679,656642680,656642681,656642682,656642683,656642684,656642685,push
656603711,aa60f7a5f12ccfb646078b0c93d5d5562a366292,492,master,passed,522,2020-02-29 09:12:33 UTC,656603712,656603713,656603714,656603715,656603716,656603717,656603718,pull_request
656592556,8d17f128f7ae5851ffab828acf87c401204dd25f,492,master,passed,511,2020-02-29 08:20:58 UTC,656592557,656592558,656592559,656592560,656592561,656592562,656592563,pull_request
649246694,4ca6f6a43c769fac3a94214c382536f3eb4453d9,,master,passed,512,2020-02-12 02:24:27 UTC,649246695,649246696,649246697,649246698,649246699,649246700,649246701,push
649243700,ff4a2fc88dd112c20e0cb4ab1d6c215a1aeacf83,,master,passed,505,2020-02-12 02:12:46 UTC,649243701,649243702,649243703,649243704,649243705,649243706,649243707,push
649185179,ef01edc5b361849f7dfa8b676d1be4ed56627a00,489,master,passed,545,2020-02-11 23:09:04 UTC,649185180,649185181,649185182,649185183,649185184,649185185,649185186,pull_request
634491989,1af5ada9caefe05a8acb443d5bb96afaced9c63f,486,master,passed,514,2020-01-08 23:44:40 UTC,634491990,634491991,634491992,634491993,634491994,634491995,634491996,pull_request
630232171,6b6575301dc74c6eb37b76d219df55e12932d538,,6.1.0,passed,502,2019-12-28 05:41:58 UTC,630232172,630232173,630232174,630232175,630232176,630232179,630232180,push
630231686,6b6575301dc74c6eb37b76d219df55e12932d538,,master,passed,500,2019-12-28 05:39:50 UTC,630231687,630231688,630231689,630231690,630231691,630231692,630231693,push
630231010,10d6a7dd6d4d70375ac70d6047d95cc93715c736,,master,passed,500,2019-12-28 05:36:34 UTC,630231011,630231012,630231013,630231014,630231015,630231016,630231017,push
630230331,189ee1ae9dc8cf08ac1d521577e03580e75e790e,,master,passed,504,2019-12-28 05:32:22 UTC,630230332,630230333,630230334,630230335,630230336,630230337,630230338,push
630229880,bfdb87312111d767643c1b8b51fa01bf92ea1a6b,,master,errored,298,2019-12-28 05:29:38 UTC,630229881,630229882,630229883,630229884,630229885,630229886,630229887,push
630225491,4bf458f36f07510168e3b67b8b301ce9e9f93ca5,,master,errored,436,2019-12-28 05:02:20 UTC,630225492,630225493,630225494,630225495,630225496,630225497,630225498,push
630224656,9ad1a4eda26bd8c9edf146c1ac7517ae69af9fc6,,master,errored,471,2019-12-28 04:58:08 UTC,630224657,630224658,630224659,630224660,630224661,630224662,630224663,push
630224284,74c1610bc83dd8a8a4602b77bbe1d3365c12f8b6,,master,errored,499,2019-12-28 04:55:41 UTC,630224285,630224286,630224287,630224288,630224289,630224290,630224291,push
630219949,ad6028a2fb3db966c2e99f814d369d01d86e011f,,master,errored,478,2019-12-28 04:26:59 UTC,630219950,630219951,630219952,630219953,630219954,630219955,630219956,push
630219191,c20fa1bcd506f394f316da39cc28da895d85acbf,,master,errored,460,2019-12-28 04:21:14 UTC,630219192,630219193,630219194,630219195,630219196,630219197,630219198,push
630218446,eb32694e66adf7f5c9dad87d50a0d74de37f5508,,master,errored,471,2019-12-28 04:17:14 UTC,630218447,630218448,630218449,630218450,630218451,630218452,630218453,push
630217761,40540286913688403f788c6b298d074327ce906f,,master,errored,309,2019-12-28 04:14:14 UTC,630217762,630217763,630217764,630217765,630217766,630217767,630217768,push
630213154,0b496009f80045a9847fd476ccfded885c0b267f,,master,errored,466,2019-12-28 03:50:55 UTC,630213155,630213156,630213157,630213158,630213159,630213160,630213161,push
630204372,b2a02d7925601ef8dca832a41ba4052bc07df7aa,,master,errored,459,2019-12-28 02:55:12 UTC,630204373,630204374,630204375,630204376,630204377,630204378,630204379,push
630202819,41fc241c4d2f46b872f468705da6ace026a1611e,,master,errored,466,2019-12-28 02:47:36 UTC,630202820,630202821,630202824,630202825,630202826,630202827,630202828,push
626301105,908a7f763519cfbacb501139e1bf427ce45f08fe,484,master,errored,497,2019-12-17 17:16:44 UTC,626301106,626301107,626301108,626301109,626301110,626301111,626301112,pull_request
626300853,a8e7b78888bb87757d72cc9738eec85e45f4d33e,484,master,errored,455,2019-12-17 17:15:12 UTC,626300854,626300855,626300856,626300857,626300858,626300859,626300860,pull_request
626291250,126b4b50d54b70a1016b57a0717f123331fe4c3f,483,master,errored,440,2019-12-17 16:55:05 UTC,626291251,626291252,626291253,626291254,626291255,626291256,626291257,pull_request
624012831,5d0d21d2f9be55ffccbd47def40e02212fda78e7,,master,passed,545,2019-12-12 06:36:26 UTC,624012832,624012833,624012834,624012835,624012836,624012837,624012838,push
623597364,8f207c53ec61403198755f5b4807179b00ce3ba1,482,master,passed,568,2019-12-11 10:07:03 UTC,623597365,623597366,623597367,623597368,623597369,623597370,623597371,pull_request
598434961,3b65087f0f2a42176bdd27e4c205449ed4ac819d,,master,passed,601,2019-10-16 01:32:45 UTC,598434962,598434963,598434964,598434965,598434966,598434967,598434968,push
598423312,40e261841d7072b924a4d2216c0e04b5d95dc12f,,master,passed,633,2019-10-16 00:50:24 UTC,598423313,598423314,598423315,598423316,598423317,598423318,598423319,push
597960502,a2b7cfecf76a250555792b1ab02913281fe07a96,480,master,failed,629,2019-10-15 04:10:15 UTC,597960503,597960504,597960505,597960506,597960507,597960508,597960509,pull_request
597953034,c2240843959ee7aa4a8500316f17334df41751e0,480,master,failed,620,2019-10-15 03:30:02 UTC,597953035,597953036,597953037,597953038,597953039,597953040,597953041,pull_request
596404694,1765433c6dcfb2186dec80498f206f8cc3327247,480,master,failed,635,2019-10-11 02:38:44 UTC,596404695,596404696,596404697,596404698,596404699,596404700,596404701,pull_request
595956709,7ac5f2b1e0d34b2670e92b9a3f88d7bed4dc074c,,master,failed,611,2019-10-10 06:14:55 UTC,595956710,595956711,595956712,595956713,595956714,595956715,595956716,push
595956208,9dd22aa583a615afa35a7681cfadbc97ff8b5ffa,,master,failed,593,2019-10-10 06:12:39 UTC,595956209,595956210,595956211,595956212,595956213,595956214,595956215,push
595955722,59b2656d31852f46b2f5eeb88e9b668797396f0d,,master,failed,612,2019-10-10 06:10:29 UTC,595955723,595955724,595955725,595955726,595955727,595955728,595955729,push
589481337,6488dfea2e990631fdee752813f63434a601c44d,,master,passed,626,2019-09-25 14:31:59 UTC,589481338,589481339,589481340,589481341,589481342,589481343,589481344,push
574801035,99af7794b0895603b39e90ffb0c63f5583a129f5,,master,passed,582,2019-08-21 11:00:17 UTC,574801036,574801037,574801038,574801039,574801040,574801041,574801042,push
574800923,aaebeaca2cfd947467247727b389ae565c9d7dc9,,master,canceled,0,,574800924,574800925,574800926,574800927,574800928,574800929,574800930,push
574761997,238ae3eba555d6c24d2b3a834f79d5e4872ade4b,473,master,passed,585,2019-08-21 09:12:43 UTC,574761999,574762000,574762001,574762002,574762003,574762004,574762005,pull_request
574761079,4069c5e3da5d3bf628b550db0976165b7c721fba,472,master,passed,578,2019-08-21 09:09:46 UTC,574761080,574761081,574761082,574761083,574761084,574761085,574761086,pull_request
574348916,007cc1b819ca37b932b6aba31a32196978c85077,,6.0.2,passed,567,2019-08-20 13:10:37 UTC,574348917,574348918,574348919,574348920,574348921,574348922,574348923,push
574348804,007cc1b819ca37b932b6aba31a32196978c85077,,master,passed,582,2019-08-20 13:08:31 UTC,574348805,574348806,574348807,574348808,574348809,574348810,574348811,push
572334329,f9519da90e2c5210e3c9cf9352c13a3053a41305,471,master,failed,596,2019-08-15 14:48:48 UTC,572334330,572334331,572334332,572334333,572334334,572334335,572334336,pull_request
564208623,35c4716d30c304be0dd38db5515ed922939609b3,469,master,failed,567,2019-07-26 21:37:45 UTC,564208624,564208625,564208627,564208628,564208629,564208630,564208632,pull_request
552276301,f09d280ac7da9781e1f0a11df3dd74b343fea0ed,,master,failed,579,2019-06-29 22:58:16 UTC,552276302,552276303,552276304,552276305,552276306,552276307,552276308,push
551811257,44828da0480d9d993ececa51cef63723aa896456,466,master,failed,579,2019-06-28 14:39:15 UTC,551811258,551811259,551811260,551811261,551811262,551811263,551811264,pull_request
550611912,c00e2021c4105be51b972d5b39e89832ed97668c,,6.0.1,failed,580,2019-06-26 04:00:31 UTC,550611913,550611914,550611915,550611916,550611917,550611918,550611919,push
550611634,c00e2021c4105be51b972d5b39e89832ed97668c,,master,failed,574,2019-06-26 03:58:31 UTC,550611635,550611636,550611637,550611638,550611639,550611640,550611641,push
550608360,fe0ffb699928e2aae83bde0bf7bee94842768942,,master,failed,570,2019-06-26 03:41:33 UTC,550608361,550608362,550608363,550608366,550608367,550608368,550608369,push
549782636,2cab3d4b3345a8c267d9c62e491fa21288ab1287,465,master,failed,570,2019-06-24 14:43:17 UTC,549782637,549782638,549782639,549782640,549782641,549782642,549782643,pull_request
541685307,1cc1fbf5e05e12566c18ab8d05fa10959b91632a,463,master,failed,681,2019-06-05 11:19:32 UTC,541685308,541685309,541685310,541685311,541685312,541685313,541685314,pull_request
541685293,82553ebf976fab7bb66e58f5cf0a8def9b5236c0,,awesomecode-lint-ruby-layout-trailingwhitespace-33750,failed,668,2019-06-05 11:16:26 UTC,541685294,541685297,541685300,541685301,541685302,541685303,541685304,push
541684825,3d3aa3a175b2adb5b96b9ed02bc779e3f9a16c4f,,master,failed,640,2019-06-05 11:13:25 UTC,541684826,541684827,541684828,541684829,541684830,541684831,541684832,push
541682855,9119841b8607c498634645b68cb9829889b9f004,462,master,failed,679,2019-06-05 11:09:47 UTC,541682856,541682857,541682858,541682859,541682860,541682861,541682862,pull_request
541682837,1b9f0cfa99cd7393d62df204f66925ed00c2b9da,,awesomecode-lint-ruby-layout-trailingwhitespace-33747,failed,688,2019-06-05 11:07:17 UTC,541682838,541682839,541682840,541682841,541682842,541682843,541682844,push
541682167,8be261c6233057565ba0181b1dcbcaad99acc782,,master,failed,672,2019-06-05 11:04:15 UTC,541682168,541682170,541682171,541682172,541682173,541682174,541682175,push
541675735,d8e4c89da077b0ab56bd9b9320af73f8591c1ef3,,master,failed,734,2019-06-05 10:47:19 UTC,541675736,541675737,541675738,541675739,541675740,541675741,541675742,push
541224667,74d7582de2a4654aacd5573dc84cc7760b0dc37d,,master,failed,661,2019-06-04 12:56:50 UTC,541224668,541224669,541224670,541224671,541224672,541224673,541224674,push
541223795,50a0dc1419e471645ab7064e1e014d24d994ae37,461,master,failed,770,2019-06-04 12:54:20 UTC,541223796,541223797,541223799,541223801,541223802,541223803,541223804,pull_request
541223787,3bf3a553d156f88f6b25c62584680dac72ed915a,,awesomecode-lint-ruby-parentheses-33640,failed,710,2019-06-04 12:50:09 UTC,541223788,541223789,541223790,541223791,541223792,541223793,541223794,push
541223059,a69a47df99483c7e824667b75911dedbaa690e89,,master,failed,697,2019-06-04 12:47:46 UTC,541223060,541223061,541223062,541223063,541223064,541223065,541223066,push
541131984,e52932b5f42f026efe0b1b6b38bb29eedfba7f3b,460,master,failed,646,2019-06-04 08:51:20 UTC,541131985,541131986,541131987,541131988,541131989,541131990,541131991,pull_request
534600184,c1c69ae1d4f58ea93da256ffa15d19e85204d03e,,master,failed,658,2019-05-20 00:13:05 UTC,534600185,534600186,534600187,534600188,534600189,534600190,534600191,push
534598088,5906c907ef42917f907268898d4d0204535edfbb,458,master,failed,712,2019-05-20 00:00:17 UTC,534598089,534598090,534598091,534598092,534598093,534598094,534598095,pull_request
525478459,6250d101733ef34d60653d6cff3968dc4573f23c,,master,failed,696,2019-04-28 01:11:29 UTC,525478460,525478461,525478462,525478463,525478464,525478465,525478466,push
525477699,ac97ba70c2b0426113c57ccfa84a5eecd4b17e7c,,master,errored,1390,2019-04-28 01:05:08 UTC,525477700,525477701,525477702,525477703,525477704,525477705,525477706,525477707,525477708,525477709,525477710,525477711,525477712,525477713,525477714,525477715,525477716,525477717,525477718,525477719,525477720,push
525475999,7e78630c40b45f8e4b1bf012cee344421899a551,,master,errored,538,2019-04-28 00:54:44 UTC,525476000,525476001,525476002,525476003,525476004,525476005,525476006,push
525475796,7982171401fbd0c798cf32f498483cbbaeafcda2,,master,errored,637,2019-04-28 00:52:31 UTC,525475797,525475798,525475799,525475800,525475801,525475802,525475803,push
525457800,56fbfbffe8a94187ee4ffaf377550f4f2d45192e,,master,errored,595,2019-04-27 23:01:51 UTC,525457801,525457802,525457803,525457804,525457805,525457806,525457807,push
525455979,f11f6574f984c545a6304e24746794006e53378e,,master,errored,647,2019-04-27 22:50:54 UTC,525455980,525455981,525455982,525455983,525455984,525455985,525455986,push
525061621,6f78ac481af5a62aaabe37d7a6fe8e0bfba7e437,453,master,failed,599,2019-04-26 17:56:42 UTC,525061622,525061623,525061624,525061625,525061626,525061627,525061628,pull_request
524252886,ae935d5fecc3bf5a369249f8d05cd3701aab66bd,,6.0.0,errored,833,2019-04-25 00:14:25 UTC,524252887,524252888,524252889,524252890,524252891,524252892,524252893,push
524250917,ae935d5fecc3bf5a369249f8d05cd3701aab66bd,,master,errored,603,2019-04-25 00:07:18 UTC,524250918,524250919,524250920,524250921,524250922,524250923,524250924,push
523016928,66aa4765e3cd0dc96412adcb6f5e2c18358dac73,,master,passed,485,2019-04-22 12:37:16 UTC,523016929,523016930,523016931,523016932,523016933,push
