build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
661989653,2d61fff4f096bfbeff232aac8aa565d760583053,,renovate/pytest-5.x,passed,1655,2020-03-13 14:35:23 UTC,661989654,661989655,push
661739344,67b6a94fce0005e73e045cbdf78511f7de46d153,,renovate/pytest-5.x,passed,1540,2020-03-12 22:42:51 UTC,661739345,661739346,push
661310286,c288cb7d774cae55b4e91abecc18b2e0611e5065,,fix/position-callback,failed,189,2020-03-11 23:23:40 UTC,661310287,661310288,661310289,661310290,push
660340934,9d5cbe4da07a4973f8d86d048f414acb78583730,,renovate/pin-dependencies,passed,1656,2020-03-09 20:38:13 UTC,660340935,660340936,push
660334334,9bed698fa9d245279fa67571579e67f3acf926a4,,dev,passed,1682,2020-03-09 20:21:33 UTC,660334335,660334336,push
659890452,62441d9e5768cba4df9949c42cc0f8edb5c58361,,0.4.0,failed,178,2020-03-08 20:00:22 UTC,659890453,659890454,659890455,659890456,push
657451563,63f1c271c1d3d783c8bc842dcdbe3d5cd54c3b6e,1063,dev,passed,1551,2020-03-02 19:57:37 UTC,657451564,657451565,pull_request
657451551,fde72b93b23d37eb8ec473b354bc17ddd1291025,,renovate/mdbootstrap-4.x,passed,1585,2020-03-02 19:57:27 UTC,657451552,657451553,push
656864440,f0325d7afb6ecae1474749d9f15153c0ece6fdd4,1062,dev,passed,1459,2020-03-01 07:13:52 UTC,656864441,656864442,pull_request
656864426,e5e4f547dd63cb6f3a603dfc6279764c66809f73,,dependabot/pip/python-binance-lt-0.7.6,passed,1473,2020-03-01 07:13:50 UTC,656864427,656864428,push
655183423,e212692722d9d0235dac4fbc4eb79316f608ae53,1061,dev,passed,1584,2020-02-26 03:27:02 UTC,655183424,655183425,pull_request
655183418,dae0b044fcf98e009076480dafed78f3ff9a9898,,renovate/docker-python-3.x,passed,1529,2020-02-26 03:27:01 UTC,655183419,655183420,push
655109640,d28cebcf65b3c0bff5b787ad87c9958252b4b71f,1052,0.4.0,passed,487,2020-02-25 22:47:32 UTC,655109641,655109642,655109643,655109644,pull_request
655109612,bb0a185b283205c36821183dfeb6ce8b5c2594d7,,add_strategy_optimizer,passed,328,2020-02-25 22:47:33 UTC,655109613,655109614,655109615,655109616,push
655075644,cd7fb50c87a6ea511827ad2a54d9377696dd74d9,,0.4.0,passed,457,2020-02-25 21:30:13 UTC,655075645,655075646,655075647,655075648,push
655075590,2e38f5f17398165db2c5380ee4c767cd17cd93ad,,0.4.0,canceled,0,,655075591,655075592,655075593,655075594,push
653943032,8eea71ea33f6ff056708ebf2ccbd508fa6f75a6e,1060,0.4.0,passed,478,2020-02-24 23:42:14 UTC,653943033,653943034,653943035,653943036,pull_request
653942934,ec810b150c09286f63a460d8fa1a7a176a92fe9d,,update_order_trade_as_dict,passed,384,2020-02-24 23:40:50 UTC,653942935,653942936,653942937,653942938,push
653897394,93f0b3b501659f70f23d25bf61878e37505aefb7,1059,0.4.0,passed,500,2020-02-24 23:38:34 UTC,653897395,653897396,653897397,653897398,pull_request
653897239,c69a878e273ef8dda7d29d250cab9c8ae18277f3,,update_exception_logger,passed,404,2020-02-24 23:35:23 UTC,653897240,653897241,653897242,653897243,push
653239388,37805d949f699c235eda990d7e60548a0f9d899f,1052,0.4.0,passed,493,2020-02-24 23:30:27 UTC,653239389,653239390,653239391,653239392,pull_request
653239373,3d14b9b21ac00d4e9bde128e1fb88eeeaf4efd77,,add_strategy_optimizer,passed,334,2020-02-24 23:32:51 UTC,653239374,653239375,653239376,653239377,push
653237218,003e28025db368a25f7fdcb83d8a1b239c99e942,1052,0.4.0,failed,274,2020-02-20 23:44:57 UTC,653237219,653237220,653237221,653237222,pull_request
653237186,07eaa27c93e8d351597a66d14a8fa45358516166,,add_strategy_optimizer,failed,166,2020-02-20 23:43:18 UTC,653237187,653237188,653237189,653237190,push
653137820,e642103404b4542a242045ba5b730b6b72041453,,0.4.0,passed,490,2020-02-20 19:19:36 UTC,653137821,653137822,653137823,653137824,push
652743644,0c977c3328337f45cd82ea2d8565e01782cce4e1,1058,0.4.0,passed,489,2020-02-19 23:20:53 UTC,652743645,652743646,652743647,652743648,pull_request
652743394,7a1002135c6cc07d478cb89df1c499810f020e5b,,fix/evaluators-wildcard-usage,passed,456,2020-02-19 23:20:32 UTC,652743395,652743396,652743397,652743398,push
652679957,b8b66e424e9acf30f8f934272dd829cb15176287,,0.4.0,passed,493,2020-02-19 20:41:36 UTC,652679958,652679959,652679960,652679961,push
652204502,ea46533c7a1704486a8ef4bf352252a2cf091c2e,1057,0.4.0,passed,507,2020-02-18 22:05:46 UTC,652204503,652204504,652204505,652204506,pull_request
652204298,1b0c79a40680639c90eecbf4867eefac7ad8e568,,handle_real_and_simu_traders,passed,486,2020-02-18 22:05:21 UTC,652204299,652204300,652204301,652204302,push
652182739,b27dcc70f6af6a96c8768e999bc2df99d2111787,1052,0.4.0,passed,855,2020-02-18 21:19:25 UTC,652182740,652182741,652182742,652182743,pull_request
652182721,7d0d5a5b93e91dffcbb21fb4a496008cae139356,,add_strategy_optimizer,passed,407,2020-02-18 21:17:49 UTC,652182722,652182723,652182724,652182725,push
652181347,6d37db010ba22866e1a676a44b8cf3b4b42d9e76,1052,0.4.0,passed,537,2020-02-18 21:14:21 UTC,652181348,652181349,652181350,652181351,pull_request
652181342,4dec0e243dab2722b0a65503b8e4aa72ba14a24b,,add_strategy_optimizer,passed,370,2020-02-18 21:14:21 UTC,652181343,652181344,652181345,652181346,push
652155184,956e133a415d2a6dbeeaf827799c04919db87a9d,1052,0.4.0,failed,249,2020-02-18 20:36:44 UTC,652155185,652155186,652155187,652155188,pull_request
652155166,0fc2229e0515ab63b80924b373790314d7a51c3e,,add_strategy_optimizer,failed,168,2020-02-18 20:12:06 UTC,652155167,652155168,652155169,652155170,push
651960091,c7001621bf0df44accdbdb901e4a2aa94d0c6e8e,1056,dev,passed,1526,2020-02-18 12:51:20 UTC,651960092,651960093,pull_request
651960073,117b197243c97119348e9a4ee6caa35a160d78cd,,renovate/select2-4.x,passed,1523,2020-02-18 12:43:36 UTC,651960074,651960075,push
651960039,8c4261be1a8db8d8b240fec01377b3322b214c3f,1055,dev,passed,1512,2020-02-18 12:43:31 UTC,651960040,651960041,pull_request
651960003,6b14c109e95bda7d685064fa20a17bd3f644371a,,renovate/popper.js-1.x,passed,1520,2020-02-18 12:43:29 UTC,651960004,651960005,push
651944466,4de63b5ecf4805fe49970aa2e3aa1cce89b0f409,1054,dev,passed,1598,2020-02-18 11:59:57 UTC,651944467,651944468,pull_request
651944461,bf0f4e5b965ff06296a52473617f09ba970c3907,,renovate/mdbootstrap-4.x,passed,1595,2020-02-18 12:00:00 UTC,651944462,651944463,push
651729801,695d4c92ed156a1bfcaca09f70489e1553fa10cb,1052,0.4.0,passed,527,2020-02-17 22:28:38 UTC,651729802,651729803,651729804,651729805,pull_request
