build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
753364687,b12d890e291900f6f88149937047b0862d921d01,,master,passed,1018,2021-01-07 14:57:41 UTC,753364688,753364689,753364690,753364691,753364692,753364693,753364694,753364695,753364696,753364697,753364698,753364699,753364700,753364701,753364702,753364703,push
753364265,033dfff91fc39983680fd52b15125f385c4a5f10,3861,master,errored,472,2021-01-07 14:44:05 UTC,753364266,753364267,753364268,753364269,753364270,753364271,753364272,753364273,753364274,753364275,753364276,753364277,753364278,753364279,753364280,753364281,pull_request
753364171,b6934712163165544e86fa3f988b039cbb2c5e60,3861,master,canceled,0,,753364172,753364173,753364174,753364175,753364176,753364177,753364178,753364179,753364180,753364181,753364182,753364183,753364184,753364185,753364186,753364187,pull_request
753357284,5a85f2a435beacb5ed598ae4e81a831dfa08af56,3861,master,passed,966,2021-01-07 13:47:59 UTC,753357285,753357286,753357287,753357288,753357289,753357290,753357291,753357292,753357293,753357294,753357295,753357296,753357297,753357298,753357299,753357300,pull_request
753356465,4c34364c472458baf84246d3f2e5da1219397625,3861,master,passed,1036,2021-01-07 13:38:51 UTC,753356466,753356467,753356468,753356469,753356470,753356471,753356472,753356473,753356474,753356475,753356476,753356477,753356478,753356479,753356480,753356481,pull_request
753320345,4082a1db4c10304c76c5d6bbd836fbb43f4ae132,3860,master,passed,986,2021-01-07 07:25:33 UTC,753320346,753320347,753320348,753320349,753320350,753320351,753320352,753320353,753320354,753320355,753320356,753320357,753320358,753320359,753320360,753320361,pull_request
753319190,c45122829a17d7984fea5950fcf1730b480b0c05,3860,master,failed,993,2021-01-07 07:11:32 UTC,753319191,753319192,753319193,753319194,753319195,753319196,753319197,753319198,753319199,753319200,753319201,753319202,753319203,753319204,753319205,753319206,pull_request
753316439,7f171031de9da49d52b2a4f2de92d6441bbfe1d7,3860,master,failed,1016,2021-01-07 06:42:41 UTC,753316440,753316441,753316442,753316443,753316444,753316445,753316446,753316447,753316448,753316449,753316450,753316451,753316452,753316453,753316454,753316455,pull_request
753281806,a9bf9698fe19ce978b41516c8e4beea2093a6061,3848,master,passed,1025,2021-01-07 00:51:42 UTC,753281807,753281808,753281809,753281810,753281811,753281812,753281813,753281814,753281815,753281816,753281817,753281818,753281819,753281820,753281821,753281822,pull_request
753277961,93a6a08adef28660c3ba9887cbfa4713b3bc219c,3859,master,passed,1049,2021-01-07 00:30:46 UTC,753277962,753277963,753277964,753277965,753277966,753277967,753277968,753277969,753277970,753277971,753277972,753277973,753277974,753277975,753277976,753277977,pull_request
753277938,d2f5a484525eab764c42d90c3681eacc442e58c3,,replace_travis_with_github_actions,errored,333,2021-01-07 00:12:31 UTC,753277939,753277940,753277941,753277942,753277943,753277944,753277945,753277946,753277947,753277948,753277949,753277950,753277951,753277952,753277953,753277954,push
753277787,85dab2176064cb98b94599f2f67135ac14f505c9,3859,master,canceled,0,,753277788,753277789,753277790,753277791,753277792,753277793,753277794,753277795,753277796,753277797,753277798,753277799,753277800,753277801,753277802,753277803,pull_request
753277742,9d311ece3a1e93f51593a794a051472a5761a6a4,,replace_travis_with_github_actions,canceled,0,,753277743,753277744,753277745,753277746,753277747,753277748,753277749,753277750,753277751,753277752,753277753,753277754,753277755,753277756,753277757,753277758,push
753068265,4241d0a49e0752d04f2814474e3ec804c58f0f91,,cf0b4f013084,errored,384,2021-01-06 02:15:19 UTC,753068266,753068267,753068268,753068269,753068270,753068271,753068272,753068273,753068274,753068275,753068276,753068277,753068278,753068279,753068280,753068281,push
753009790,4241d0a49e0752d04f2814474e3ec804c58f0f91,,master,passed,1042,2021-01-05 22:14:05 UTC,753009791,753009792,753009793,753009794,753009795,753009796,753009797,753009798,753009799,753009800,753009801,753009802,753009803,753009804,753009805,753009806,push
753009718,8240701b1f2c4dd60cc3fd7af46e9bd73a56e214,3850,master,errored,356,2021-01-05 18:40:04 UTC,753009719,753009720,753009721,753009722,753009723,753009724,753009725,753009726,753009727,753009728,753009729,753009730,753009731,753009732,753009733,753009734,pull_request
753009691,4241d0a49e0752d04f2814474e3ec804c58f0f91,,CE-1242_orbital_3ds2_support,errored,337,2021-01-05 15:37:17 UTC,753009692,753009693,753009694,753009695,753009696,753009697,753009698,753009699,753009700,753009701,753009702,753009703,753009704,753009705,753009706,753009707,push
752905443,d89f212858b6a4d39303113595f2fa25c7980aae,3848,master,failed,1442,2021-01-05 01:30:27 UTC,752905444,752905445,752905446,752905447,752905448,752905449,752905450,752905451,752905452,752905453,752905454,752905455,752905456,752905457,752905458,752905459,pull_request
752868379,87a8ff89f64d979088666bcf69f1d2af5fc78f9a,3850,master,failed,1079,2021-01-04 23:09:01 UTC,752868380,752868381,752868382,752868383,752868384,752868385,752868386,752868387,752868388,752868389,752868390,752868391,752868392,752868393,752868394,752868395,pull_request
752868362,dd0c38fffd43e533fdb690b8a0ea1e9fbdc20360,,CE-1242_orbital_3ds2_support,passed,1039,2021-01-04 21:09:56 UTC,752868363,752868364,752868365,752868366,752868367,752868368,752868369,752868370,752868371,752868372,752868373,752868374,752868375,752868376,752868377,752868378,push
752330107,750bf551eaab90fb41ed84f3e50c193c25859aa1,,master,failed,1022,2020-12-31 22:00:52 UTC,752330108,752330109,752330110,752330111,752330112,752330113,752330114,752330115,752330116,752330117,752330118,752330119,752330120,752330121,752330122,752330123,push
752330070,35868fe7c61b022ba827d8eb589e673a3dfe0998,3857,master,errored,467,2020-12-31 21:57:47 UTC,752330071,752330072,752330073,752330074,752330075,752330076,752330077,752330078,752330079,752330080,752330081,752330082,752330083,752330084,752330085,752330086,pull_request
752329420,cd626a15cae8bdecf4d6c71b6093a11885ee1516,3857,master,failed,983,2020-12-31 21:47:38 UTC,752329421,752329422,752329423,752329424,752329425,752329426,752329427,752329428,752329429,752329430,752329431,752329432,752329433,752329434,752329435,752329436,pull_request
752329138,d8d7303202f8156b17004d89de15a326d884c7a4,3857,master,failed,994,2020-12-31 21:42:54 UTC,752329139,752329140,752329141,752329142,752329143,752329144,752329145,752329146,752329147,752329148,752329149,752329150,752329151,752329152,752329153,752329154,pull_request
752327604,de46f92d9cb36efe89ec9eb80634d4c3fb2df7cc,3857,master,passed,1032,2020-12-31 21:21:03 UTC,752327605,752327606,752327607,752327608,752327609,752327610,752327611,752327612,752327613,752327614,752327615,752327616,752327617,752327618,752327619,752327620,pull_request
752290204,a53277b96dd1d82f574122d3779499fafda431ae,3856,master,passed,1030,2020-12-31 15:58:20 UTC,752290205,752290206,752290207,752290208,752290209,752290210,752290211,752290212,752290213,752290214,752290215,752290216,752290217,752290218,752290219,752290220,pull_request
752153449,183e7694cfec48ed1293fa1962c8077008698327,,master,passed,997,2020-12-30 19:23:48 UTC,752153450,752153451,752153452,752153453,752153454,752153455,752153456,752153457,752153458,752153459,752153460,752153461,752153462,752153463,752153464,752153465,push
752153203,b01a709e32e90d4e010c33f2493aab0aa95c5a1f,3855,master,errored,352,2020-12-30 18:39:11 UTC,752153204,752153205,752153206,752153207,752153208,752153209,752153210,752153211,752153212,752153213,752153214,752153215,752153216,752153217,752153218,752153219,pull_request
752153182,183e7694cfec48ed1293fa1962c8077008698327,,ECS-1599_redsys_3ds2_correction,errored,328,2020-12-30 17:45:25 UTC,752153183,752153184,752153185,752153186,752153187,752153188,752153189,752153190,752153191,752153192,752153193,752153194,752153195,752153196,752153197,752153198,push
752140295,19f52248714dcb14a70ab132800da8c0a346245c,3855,master,errored,470,2020-12-30 16:27:02 UTC,752140296,752140297,752140298,752140299,752140300,752140301,752140302,752140303,752140304,752140305,752140306,752140307,752140308,752140309,752140310,752140311,pull_request
752140278,09b0d4bb11ec1b40540745a497d474d59c7a83ca,,ECS-1599_redsys_3ds2_correction,passed,987,2020-12-30 15:45:55 UTC,752140279,752140280,752140281,752140282,752140283,752140284,752140285,752140286,752140287,752140288,752140289,752140290,752140291,752140292,752140293,752140294,push
752137088,13507fcb22bdca14316d66ef44718757ebc29e70,3855,master,passed,1006,2020-12-30 15:29:54 UTC,752137089,752137090,752137091,752137092,752137093,752137094,752137095,752137096,752137097,752137098,752137099,752137100,752137101,752137102,752137103,752137104,pull_request
