build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
737536694,531087153542ecc772a41f975df8a2fb75d8ce88,14256,master,errored,132,2020-10-20 20:54:50 UTC,737536695,pull_request
737526405,c00200d8448c613fbd26ec851341ae2e3da091e6,14256,master,failed,572,2020-10-20 20:13:52 UTC,737526406,pull_request
737525644,8b46fc63854a4374fa5214acf52820b2d338f30f,14256,master,failed,859,2020-10-20 20:10:23 UTC,737525645,pull_request
736854825,f54965d7bc02f21ae077109c27326171188cc842,14255,master,failed,548,2020-10-18 17:01:38 UTC,736854826,pull_request
736751901,f63396695fddf7df905e767af2d087ec2699adce,14250,master,failed,529,2020-10-18 04:01:18 UTC,736751902,pull_request
732653870,781c492642d59611f73097fd7633324cf293632a,14232,master,failed,510,2020-10-04 04:52:00 UTC,732653871,pull_request
727431415,18fb31b4cb70114ec0a242451df1b02fc8cb860c,14219,master,failed,139,2020-09-15 16:31:05 UTC,727431416,pull_request
727100720,43af0924d4caaa6bec0ccedcacff55d28e77eb17,14218,master,errored,22,2020-09-14 16:34:42 UTC,727100721,pull_request
727100391,03341dcf6eb54e7bbfa4b719cbdfddcccaa99f66,14217,master,errored,22,2020-09-14 16:33:20 UTC,727100392,pull_request
727100231,6cdab435ac7c2d3636f4090191e34f4d6fd7fa20,14217,master,failed,548,2020-09-14 16:32:53 UTC,727100232,pull_request
727095982,d27e2f1eeea21b2dc930d9bdfc3ac2868e6ed0ce,14216,master,failed,502,2020-09-14 16:18:43 UTC,727095983,pull_request
725202897,e6b9acb7ea2cb7bf1e822bdf46b9af9c9ae1d00b,14210,master,failed,521,2020-09-08 11:18:19 UTC,725202898,pull_request
712608587,d05e1b91cd102cce55d086a5fa4b71c8fdbb86a7,14176,master,failed,577,2020-07-28 15:33:46 UTC,712608588,pull_request
707912408,af16847ad22600340e91e61b563d2f144cb4bbea,14160,master,failed,562,2020-07-14 08:43:49 UTC,707912409,pull_request
704889303,5838cd28351d1a6885d404739cbebf52875194d5,14148,master,failed,537,2020-07-04 10:54:26 UTC,704889304,pull_request
701832335,1a3ee8441933fc007be6b2beb47af67998d50737,,master,failed,571,2020-06-24 22:40:40 UTC,701832336,push
699955636,7b76bed70c1e9528bddbfe0019da550865d0963a,,master,failed,534,2020-06-19 04:33:06 UTC,699955637,push
699877009,9a2b5092913884fa30f6790e8128e8d39655b68c,,master,failed,575,2020-06-18 21:39:22 UTC,699877010,push
699875983,eadd975c1785e9c0a756a6a89af4ef4bcc371052,,tf-keras-2,failed,621,2020-06-18 21:35:56 UTC,699875984,push
699565468,bcf4310ab20370f63549635ce30d00d7b2656848,,tf-keras-2,passed,577,2020-06-18 04:25:06 UTC,699565469,push
699564817,fb8fef251c817ebc9509b90e613cb5758f42803b,,master,passed,657,2020-06-18 04:20:34 UTC,699564818,push
699564691,702862b50a973dbae6af5c76112b4fd103d4725f,,master,passed,597,2020-06-18 04:20:03 UTC,699564692,push
699564553,7e42254118cc1284b37f81f8920177c9635bf450,,master,passed,602,2020-06-18 04:18:37 UTC,699564554,push
699495820,b5cb82c689eac0e50522be9d2f55093dadfba24c,,2.4.0,failed,657,2020-06-17 22:23:11 UTC,699495821,push
699481101,b5cb82c689eac0e50522be9d2f55093dadfba24c,,master,passed,642,2020-06-17 21:33:13 UTC,699481102,push
699476003,f622d2b6b03e9633cf2d6c76622bcfd7da2ce82c,14121,master,passed,613,2020-06-17 21:17:07 UTC,699476004,pull_request
699475991,7c6ff55668a11f30e8e005485e97d6bd493e2b14,,tf-keras-2,passed,581,2020-06-17 21:16:48 UTC,699475992,push
699462609,7535a1244a99b2f26afe4635f8e4d28ffb83218f,14121,master,passed,602,2020-06-17 20:41:47 UTC,699462610,pull_request
699462605,d5f112a0d06de007df0c8b9008355e1f73dcded2,,tf-keras-2,failed,662,2020-06-17 20:41:45 UTC,699462606,push
699459175,540aaae6125700fbdd7b50dfa08971d4a00330e3,14121,master,failed,580,2020-06-17 20:29:02 UTC,699459176,pull_request
699459155,b55b33b16e31fd61efb6a10138e5ab8cac4c88d2,,tf-keras-2,failed,617,2020-06-17 20:28:59 UTC,699459156,push
699455644,b12352a861b6bc0aa459a7a94a28777c41c0b45f,14121,master,failed,591,2020-06-17 20:16:03 UTC,699455645,pull_request
699455640,5b76a9a36921122fc5b04923b2ccd4a5aea9cac6,,tf-keras-2,failed,601,2020-06-17 20:15:53 UTC,699455641,push
699435911,53d2959613aa49052370c3bd620867e22d46d882,14121,master,errored,1187,2020-06-17 19:12:37 UTC,699435912,pull_request
699435884,7a9842dd694f2ebde8e68c6d5446cfbc77062c38,,tf-keras-2,errored,1147,2020-06-17 19:12:33 UTC,699435885,push
699431053,c415b395de7bf3fb65770c3784a0bdc08fd343ae,14121,master,errored,1149,2020-06-17 18:58:53 UTC,699431054,pull_request
699431047,eec3814f58aa9e6e67faa34e12eccf6dd90dc7fa,,tf-keras-2,errored,1108,2020-06-17 18:58:46 UTC,699431048,push
699127097,cb7d684b3d5fecc61530a2c5351dd28dc0261c1f,14121,master,failed,552,2020-06-16 23:46:47 UTC,699127098,pull_request
699127090,6a1f0d476e64f15055f4d50c79098b63ce08b17d,,tf-keras-2,failed,541,2020-06-16 23:46:46 UTC,699127091,push
699119657,02a7ec2abcc04797c01f6c71ee282c36a49a8179,14121,master,failed,585,2020-06-16 23:12:49 UTC,699119658,pull_request
699119622,3a155eb41548ba8b542a596958de4e3352e8117a,,tf-keras-2,failed,527,2020-06-16 23:12:43 UTC,699119623,push
699114360,43c44d4fca91ae5c4bbdb73f9d9d1082d4de0f2b,14121,master,failed,527,2020-06-16 22:52:07 UTC,699114361,pull_request
699114315,65ea93bfbebc67f94a6655ca7c0560e0a1b8a555,,tf-keras-2,failed,524,2020-06-16 22:52:00 UTC,699114316,push
699094615,06a9f43c0b20adfa2eb624bd2bc9d7f3e9f3593b,14121,master,failed,244,2020-06-16 21:40:11 UTC,699094616,pull_request
699094611,4936f2a55da7969d9fce711a97d8f0151a45df9f,,tf-keras-2,failed,256,2020-06-16 21:40:07 UTC,699094612,push
699055853,353f5ca2bec902d0210fea8a6835a0544d039b93,14121,master,failed,244,2020-06-16 19:31:41 UTC,699055854,pull_request
699055798,40f8d5c98b08edf2bad8c90b8564c5c8ab1e6061,,tf-keras-2,failed,266,2020-06-16 19:31:36 UTC,699055799,push
699055169,9ee3c82233d45b837bac098a9a1b254a9f8f657b,14121,master,errored,64,2020-06-16 19:29:34 UTC,699055171,pull_request
699055165,693b2d3acaa08d3caafe2f59de49cfc5ecf1e06c,,tf-keras-2,errored,58,2020-06-16 19:29:30 UTC,699055166,push
699053161,473b5eab6e4086ea4dc89c676cee9940e3ccdf54,14121,master,errored,84,2020-06-16 19:23:14 UTC,699053162,pull_request
699053157,6e92531685820e8f630b1ba1388486ed65bc694f,,tf-keras-2,errored,79,2020-06-16 19:23:06 UTC,699053158,push
699050118,8ad66905e2e31b5eb8bb1a3bbc79b2b33433986b,14121,master,failed,455,2020-06-16 19:13:50 UTC,699050119,699050120,pull_request
699050108,a9971aff95ab40661d714b88ddb23fbaebfe637a,,tf-keras-2,failed,479,2020-06-16 19:13:50 UTC,699050109,699050110,push
699036793,e81dec36c7a56ee1e07152bf24bd3329ae90c387,14121,master,failed,388,2020-06-16 18:29:26 UTC,699036794,699036795,pull_request
699036749,f63394a21907a81a9d182ead0a52cf52c405f2ff,,tf-keras-2,failed,392,2020-06-16 18:29:19 UTC,699036750,699036751,push
699031882,9c304e5d1334627575d98640af187423f7510dee,14121,master,failed,386,2020-06-16 18:16:11 UTC,699031883,699031884,pull_request
699031794,dde2c7953922a5792e9af89e91f420b585f38ecd,,tf-keras-2,failed,534,2020-06-16 18:16:10 UTC,699031795,699031796,push
698725637,f0d4e64fd6ae4f5d48d3a5e851448492f610084a,14121,master,failed,398,2020-06-15 22:42:50 UTC,698725638,698725639,pull_request
698725632,19ce41f74d433575ef5a94f0955596da0d9869c6,,tf-keras-2,failed,420,2020-06-15 22:42:45 UTC,698725633,698725634,push
698723675,13a10d2c8da453b33d5826cad0a5e09ce01bc031,14121,master,failed,415,2020-06-15 22:34:08 UTC,698723676,698723677,pull_request
698723590,8f07276e77fdc49e6047a5263a0a56adb7330d4a,,tf-keras-2,failed,384,2020-06-15 22:33:59 UTC,698723591,698723592,push
698719971,95d6b7eda0196dfb92fdf456f58e260176f71c0b,14121,master,failed,37,2020-06-15 22:18:30 UTC,698719972,698719973,pull_request
698719954,8a65d1800f0ce8deef8cf60b2807b006bd10823f,,tf-keras-2,failed,37,2020-06-15 22:18:29 UTC,698719955,698719956,push
698709006,c9c24d27c259269275508ae99f173420883b4e4a,14121,master,failed,1897,2020-06-15 21:49:23 UTC,698709007,698709008,698709009,698709010,698709011,698709012,698709013,698709014,698709015,698709016,698709017,pull_request
698708892,07fdbd97fc80a025392a111050fc5019edf0f297,,tf-keras-2,failed,1958,2020-06-15 21:39:30 UTC,698708893,698708894,698708895,698708896,698708897,698708898,698708899,698708900,698708901,698708902,698708903,push
697568135,1f553f1c004b6dbf933061cbfd72408a638cdddd,14116,master,passed,4191,2020-06-12 10:46:31 UTC,697568136,697568137,697568138,697568139,697568140,697568141,697568142,697568143,697568144,697568145,697568146,pull_request
696000829,9c783c681ef4059d4275f738da8201bb5108398c,14105,master,passed,4164,2020-06-08 12:48:34 UTC,696000830,696000831,696000832,696000833,696000834,696000835,696000836,696000837,696000838,696000839,696000840,pull_request
695186178,7ff9b53ece59cfdc9773eacacdfc0fd5c01cb92a,14097,master,passed,4248,2020-06-05 19:58:11 UTC,695186179,695186180,695186181,695186182,695186183,695186184,695186185,695186186,695186187,695186188,695186189,pull_request
692844027,4f095e917d2d2772a714e30188fe2fb9f6f69921,14078,master,passed,4124,2020-05-30 10:08:09 UTC,692844028,692844029,692844030,692844031,692844032,692844033,692844034,692844035,692844036,692844037,692844038,pull_request
692584215,baed4dfae5d48dbd8048951e444620dc86bb0b0c,14077,master,passed,4284,2020-05-29 14:17:20 UTC,692584216,692584217,692584218,692584219,692584220,692584221,692584222,692584224,692584225,692584227,692584228,pull_request
692108677,fdfd024789234fcd34ccfc21d81817897fab0d25,14069,master,failed,3643,2020-05-28 10:46:10 UTC,692108678,692108679,692108680,692108681,692108682,692108683,692108684,692108685,692108686,692108687,692108688,pull_request
691714979,7630ba80ed4878eb0b31dbbeebd0d7c168abcd82,14067,master,passed,3717,2020-05-27 12:14:26 UTC,691714980,691714981,691714982,691714983,691714984,691714985,691714986,691714987,691714988,691714989,691714990,pull_request
691602887,fb4e06318329fea8368d8c585efec1988e3bed64,14069,master,failed,4136,2020-05-27 05:07:51 UTC,691602888,691602889,691602890,691602891,691602892,691602893,691602894,691602895,691602896,691602897,691602898,pull_request
691378579,09b65a0ef74f0e1c0c336917016b6018fd17f9a3,14067,master,failed,4324,2020-05-26 16:03:38 UTC,691378580,691378581,691378582,691378583,691378584,691378585,691378586,691378587,691378588,691378589,691378590,pull_request
690273734,aeb372ea640aa3ab470714c6f248c907d4c7e37f,14059,master,passed,4075,2020-05-23 05:12:25 UTC,690273735,690273736,690273737,690273738,690273739,690273740,690273741,690273742,690273743,690273744,690273745,pull_request
690118792,9f00c61a4341914b8b7ce7273ad5b513e9b7df46,14056,master,failed,4162,2020-05-22 17:10:26 UTC,690118793,690118794,690118795,690118796,690118797,690118798,690118799,690118800,690118801,690118802,690118803,pull_request
684964753,bd4579ccf4f31a4f78aa2a7fa55e7d3711ba8f25,14038,master,failed,4003,2020-05-09 06:42:35 UTC,684964754,684964755,684964756,684964757,684964758,684964759,684964760,684964761,684964762,684964763,684964764,pull_request
684635518,a733b5fd5af58126da92f69b5f1873580412c171,14036,master,failed,1467,2020-05-08 11:26:03 UTC,684635519,684635520,684635521,684635522,684635523,684635524,684635525,684635526,684635527,684635528,684635529,pull_request
681602734,3434629fe586bf29d942da3211f7f0983392c6e0,14019,master,failed,1469,2020-04-30 17:32:20 UTC,681602735,681602736,681602737,681602738,681602739,681602740,681602741,681602742,681602743,681602744,681602745,pull_request
681599705,3434629fe586bf29d942da3211f7f0983392c6e0,14019,master,failed,1439,2020-04-30 17:23:46 UTC,681599706,681599707,681599708,681599709,681599710,681599711,681599712,681599713,681599714,681599715,681599716,pull_request
681597503,9ddabfd5604941459b93b18494c5710109c2e5a9,14019,master,failed,1432,2020-04-30 17:17:42 UTC,681597504,681597505,681597506,681597507,681597508,681597509,681597510,681597511,681597512,681597513,681597514,pull_request
681591805,296cf7437b7146492b28b7d6176861e64fa36e3e,14019,master,failed,1457,2020-04-30 17:03:27 UTC,681591806,681591807,681591808,681591809,681591810,681591811,681591812,681591813,681591814,681591815,681591816,pull_request
680269375,60671276e2b41b441e5b49163a98563cb10aeeba,14008,master,passed,3728,2020-04-27 19:56:31 UTC,680269376,680269377,680269378,680269379,680269380,680269381,680269382,680269383,680269384,680269385,680269386,pull_request
680107765,12a03aaa9d24ec2b8bb735f430158cd8bf3fed92,14012,master,failed,4011,2020-04-27 13:37:10 UTC,680107766,680107768,680107769,680107770,680107772,680107773,680107775,680107776,680107777,680107779,680107780,pull_request
679937933,fd735dae262a262a85522840315b017454b1383f,14009,master,failed,4032,2020-04-27 05:06:52 UTC,679937934,679937935,679937936,679937937,679937938,679937939,679937940,679937941,679937942,679937943,679937944,pull_request
679877096,eb1e6ae5264366157be6faded466ea8d29bbb5ed,14008,master,failed,4085,2020-04-26 23:40:01 UTC,679877097,679877098,679877099,679877100,679877101,679877102,679877103,679877104,679877105,679877106,679877107,pull_request
679345391,6cae034bdd33b6a90093a7bbdeaea92bc40a60a6,13986,master,passed,3695,2020-04-25 09:19:10 UTC,679345392,679345393,679345394,679345395,679345396,679345397,679345398,679345399,679345400,679345401,679345402,pull_request
678093169,e787feafb0404314abc734238cddf4fb5a94082d,13991,master,passed,4158,2020-04-22 09:59:11 UTC,678093170,678093171,678093172,678093173,678093174,678093175,678093176,678093177,678093178,678093179,678093180,pull_request
677006058,68dd0fd188808f9cfb28751d4d186d2586e2bd4a,13986,master,failed,4061,2020-04-19 21:08:38 UTC,677006059,677006060,677006061,677006062,677006063,677006064,677006065,677006066,677006067,677006068,677006069,pull_request
676151018,9c490d7fcc578ce10b704ad1cb21d9d4f9e6d869,13981,master,passed,4013,2020-04-17 11:27:08 UTC,676151019,676151020,676151021,676151022,676151023,676151024,676151025,676151026,676151027,676151028,676151029,pull_request
676037440,23e01feb5e275e922d43089cc4646099e4ac26ab,13977,master,failed,3979,2020-04-17 03:24:07 UTC,676037441,676037442,676037443,676037444,676037445,676037446,676037447,676037448,676037449,676037450,676037451,pull_request
675617124,1830686a06812377efaddd8fe3916d0d843c3c54,13972,master,passed,4115,2020-04-16 07:17:32 UTC,675617125,675617126,675617127,675617128,675617129,675617130,675617131,675617132,675617133,675617134,675617135,pull_request
674461382,7d27c62d27782551f556be4be588fd40ee4bbe89,13965,master,errored,1620,2020-04-13 15:29:41 UTC,674461383,674461384,674461385,674461386,674461387,674461388,674461389,674461390,674461391,674461392,674461393,pull_request
673722570,5020eba84d7702273d91115f645d3ef48ea3ad75,13956,master,passed,3978,2020-04-11 09:32:35 UTC,673722571,673722572,673722573,673722574,673722575,673722576,673722577,673722578,673722579,673722580,673722581,pull_request
673229814,aeb9788bfc2f6d7ae66d2188787a354b0968ad26,13952,master,passed,4153,2020-04-10 00:11:56 UTC,673229815,673229816,673229817,673229818,673229819,673229820,673229821,673229822,673229823,673229824,673229825,pull_request
673212469,a97d7684521e163afdff4f744a1fc1e16d7380fc,13951,master,failed,4441,2020-04-09 23:16:54 UTC,673212470,673212471,673212472,673212473,673212474,673212475,673212476,673212477,673212478,673212479,673212480,pull_request
670497911,94ebf6fbdcd5e701b9cdbc7e7e52c884e2018b74,13934,master,failed,4042,2020-04-03 09:50:01 UTC,670497912,670497913,670497914,670497915,670497916,670497917,670497918,670497919,670497920,670497921,670497922,pull_request
670396398,744f1efb0066c000fc6ecd51fe24334bcd8bbfc2,13933,master,failed,4037,2020-04-03 02:12:54 UTC,670396399,670396400,670396401,670396402,670396403,670396404,670396405,670396406,670396407,670396408,670396409,pull_request
664683080,b23a6e8c477048eeb00b912d667e53299132a1a2,13895,master,failed,3569,2020-03-20 03:00:30 UTC,664683081,664683082,664683083,664683084,664683085,664683086,664683087,664683088,664683089,664683090,664683091,pull_request
664682981,930a03769b58d5860c5790e4d1f98c58306b12a7,13895,master,failed,3533,2020-03-20 02:49:42 UTC,664682982,664682983,664682984,664682985,664682986,664682987,664682988,664682989,664682990,664682991,664682992,pull_request
664158081,1b05b8b05a2e47c06cc074b4ca01610edcaf3574,13900,master,failed,3171,2020-03-18 22:29:59 UTC,664158082,664158084,664158087,664158089,664158091,664158092,664158093,664158101,664158104,664158106,664158108,pull_request
664048761,0222bc4ecb15659f4ebf0ddfe678b4588fe4855d,13899,master,passed,4211,2020-03-18 17:35:45 UTC,664048762,664048763,664048764,664048765,664048766,664048767,664048768,664048769,664048770,664048771,664048772,pull_request
