build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
429973386,08e9f1809111c1300db3ca45cc621ff5279a1bef,,master,passed,296,2018-09-18 10:00:39 UTC,429973387,429973388,429973389,429973390,429973391,429973392,429973393,push
429953357,181d128a8f79b6ba78a9789444540f2c7d3c1761,66,master,passed,342,2018-09-18 09:12:58 UTC,429953358,429953359,429953360,429953361,429953362,429953363,429953364,pull_request
409244299,4cabc590634f9bdf2cf8c0beecc659d33a2d64a5,,master,passed,340,2018-07-28 10:04:24 UTC,409244300,409244301,409244302,409244303,409244304,409244305,409244306,push
402158101,7c0713d884cfcb9a4dec0a140dac61a267fa39f8,,master,passed,390,2018-07-10 11:04:24 UTC,402158102,402158103,402158104,402158105,402158106,402158107,402158108,push
380265764,46ac5e8b63974f96dcc9dd22864c47fa3912dc5c,,master,passed,328,2018-05-17 15:22:33 UTC,380265765,380265766,380265767,380265768,380265770,380265772,380265773,push
380177925,2b080c365c1735661d4e87d3315d554fe90af4c0,60,master,passed,301,2018-05-17 14:57:13 UTC,380177926,380177927,380177928,380177929,380177930,380177931,380177932,pull_request
379049507,99bc7a42bea61d523f5b2445ae4b59877f19bc11,,master,passed,333,2018-05-15 05:01:02 UTC,379049508,379049509,379049510,379049511,379049512,379049513,379049514,push
378926455,f8a6b8861e3895280a15575256d9525bc2ee8f57,59,master,passed,349,2018-05-14 21:07:37 UTC,378926456,378926457,378926458,378926459,378926460,378926461,378926462,pull_request
376225928,18b8f9a42110f62f9cc29dc8c027989169607daf,,master,passed,521,2018-05-08 06:24:59 UTC,376225929,376225930,376225931,376225932,376225933,376225934,376225935,push
376107204,6f43e7f97e95ddc1e4cdf90ad868b1f2cd692c10,57,master,passed,426,2018-05-07 21:57:17 UTC,376107205,376107206,376107207,376107208,376107209,376107210,376107211,pull_request
376023802,0b5c9149e238b9cdf7fc50ed38c508ff7eb26941,,master,passed,389,2018-05-07 18:27:29 UTC,376023803,376023804,376023805,376023806,376023807,376023808,376023809,push
375058075,a9e798719e32f913aef39380cdadd5271f6b6c7a,56,master,passed,369,2018-05-04 20:09:27 UTC,375058076,375058077,375058078,375058079,375058080,375058081,375058082,pull_request
375057734,237ff63badead5c24ad875bd2d718c387c4ab224,,current-era-attribute,passed,420,2018-05-04 20:08:15 UTC,375057735,375057736,375057737,375057738,375057739,375057740,375057741,push
375052744,8bc6fdc3eda3b195dc6224eb3922f8862186b23d,,master,passed,349,2018-05-04 19:55:22 UTC,375052753,375052754,375052755,375052756,375052757,375052758,375052759,push
369609224,6757e75444b0558a388f83a87623cea6948e8afc,55,master,passed,305,2018-04-21 22:15:56 UTC,369609225,369609226,369609227,369609228,369609229,369609230,369609231,pull_request
369602787,6a6fbe7b86952c1b7cc468f8436748fe659ec094,55,master,passed,320,2018-04-21 21:41:54 UTC,369602788,369602789,369602790,369602791,369602792,369602793,369602794,pull_request
