build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
725734256,1cb3ce7c789b668711e1e4a7d541010dc113a9a5,,develop,passed,733,2020-09-09 21:48:20 UTC,725734257,725734258,725734259,push
725732333,ba3feb2b76728d5797f3f79856da2e21c3e27e99,1253,develop,passed,726,2020-09-09 21:41:27 UTC,725732334,725732335,725732336,pull_request
725732307,3688220684bebd11f6739cfcd2e291ffaf94ae58,,perf,passed,732,2020-09-09 21:41:22 UTC,725732308,725732309,725732310,push
725722944,1b1936d130bd68e4160fb174d16c8620ff934d56,1253,develop,passed,734,2020-09-09 21:01:01 UTC,725722945,725722946,725722947,pull_request
725722911,67b86787f1050d2b7b404109b526224843666c4c,,perf,passed,705,2020-09-09 21:00:54 UTC,725722914,725722915,725722916,push
725683749,e20e06391aee3064a3260f72a4feb3b8880a0f7c,,develop,passed,733,2020-09-09 18:35:16 UTC,725683750,725683751,725683752,push
725682255,9d022125ce4dfa253f83b4ab7096dbd982e9f6bf,1252,develop,passed,737,2020-09-09 18:28:07 UTC,725682256,725682257,725682258,pull_request
725682057,0891614c41d475d10f9df82d12baa861d5c602e7,,enhance,passed,706,2020-09-09 18:27:41 UTC,725682058,725682059,725682060,push
725384991,585ad46d7280775ced0e06ca3b002871a542e317,,develop,passed,730,2020-09-08 21:28:16 UTC,725384992,725384993,725384994,push
725382764,9f956f5bed1e7c7860ea122a1c4fc62e62d0e7c4,1251,develop,passed,728,2020-09-08 21:18:37 UTC,725382765,725382766,725382767,pull_request
725382575,58c60c5516bda24e9c45bb8d0c97e60d16031952,,deleteImprovement,passed,744,2020-09-08 21:18:16 UTC,725382576,725382577,725382578,push
725111907,deedc73cfec691b97a1d0816627df229e015bff2,,develop,passed,715,2020-09-08 02:46:36 UTC,725111908,725111909,725111910,push
725110741,f838ba7e1f98b3a82177e560d06dad31448c156a,1250,develop,passed,705,2020-09-08 02:39:09 UTC,725110742,725110743,725110744,pull_request
725110629,899b74f0f99c989d77e41ebe27e21c374771e959,,nullauditor,passed,702,2020-09-08 02:38:43 UTC,725110630,725110631,725110632,push
725080323,f7e51ddff80f43593ec000e305ee24aa96611feb,,develop,passed,727,2020-09-07 23:22:52 UTC,725080324,725080325,725080326,push
725078538,e6269a1a6a1747df343ba5563293157bee140f5b,1249,develop,passed,729,2020-09-07 23:09:03 UTC,725078539,725078540,725078541,pull_request
725078530,b4c1d2e6e66d2483a0f33559e18a650f1c259eed,,py3fix,passed,710,2020-09-07 23:09:02 UTC,725078531,725078532,725078533,push
725076455,0dec4c605fc78ab5749ad2a1536522a9d95b5b3a,1249,develop,failed,579,2020-09-07 22:57:54 UTC,725076456,725076457,725076458,pull_request
725076451,42258522e49033ed2edca650762e14a7f08330e3,,py3fix,failed,581,2020-09-07 22:57:56 UTC,725076452,725076453,725076454,push
725075298,891184d85a59435d0fed62ed0e461648d069383e,1249,develop,failed,579,2020-09-07 22:50:57 UTC,725075299,725075300,725075301,pull_request
725075288,3f9e77a3e14f7710776f14b80034284a4f8daba6,,py3fix,failed,621,2020-09-07 22:50:53 UTC,725075289,725075290,725075291,push
725071417,25e95a28d33c5cdc4926401269766c9fe3b2619e,1249,develop,failed,572,2020-09-07 22:28:58 UTC,725071418,725071419,725071420,pull_request
725071400,c7f76db0019fd4eb9409fc306232ffa30ca41085,,py3fix,failed,583,2020-09-07 22:28:55 UTC,725071401,725071402,725071403,push
725069801,14144274f8f124319614268b7521a367d80d2b6f,1249,develop,failed,510,2020-09-07 22:20:32 UTC,725069802,725069803,725069804,pull_request
725069765,0df10fc189ee21144cae4c0d6c46dff97e8b89c1,,py3fix,failed,529,2020-09-07 22:20:23 UTC,725069766,725069767,725069768,push
