build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
679585905,703202bc5742ee0cad36d28a9c814d802c79686e,141,master,failed,1114,2020-04-26 02:37:23 UTC,679585906,679585907,pull_request
679457187,6a9fa5e77a9095a790deaecff6bea28f2c183587,,master,failed,1236,2020-04-25 16:45:04 UTC,679457188,679457189,push
679369811,c4cdd684f9f66e8393478f5c84dcb993b5d478c3,,master,failed,965,2020-04-25 11:40:15 UTC,679369812,679369813,push
679284950,240a08c36c59223b2d085819635e3482a266fba0,140,master,failed,1078,2020-04-25 01:48:54 UTC,679284951,679284952,pull_request
679009052,5012bedd2184413036f7b75a9b039eb9f4f39fe6,140,master,failed,1132,2020-04-24 12:42:58 UTC,679009053,679009054,pull_request
678193909,f22b4ba2baaf1b09d6600e5547e1f079e63b7a8a,,master,failed,1261,2020-04-22 14:19:46 UTC,678193910,678193911,push
678110590,0c8dd500cee08e2d7cc479d861e6e82515d0c88b,,master,failed,690,2020-04-22 10:56:06 UTC,678110591,678110592,push
678110363,439b6b3aa577cfaec5f6a8eb9e39556c0374a8be,138,master,failed,627,2020-04-22 10:54:46 UTC,678110364,678110365,pull_request
678027175,85e55c2e3dbbba88b3bc3137e1cc3417b85152ef,138,master,failed,621,2020-04-22 06:00:34 UTC,678027176,678027177,pull_request
675267604,1ded5733192601d67e4d4b44e1f0d166b1298248,,master,failed,637,2020-04-15 12:09:05 UTC,675267605,675267606,push
675262109,613e71f890abf798c74bcb9eee7b0ea34c6e8933,,master,failed,656,2020-04-15 11:51:06 UTC,675262110,675262111,push
675260409,8006f32f26ca080f7e2d79c7d73bda781249514b,,master,failed,653,2020-04-15 11:45:06 UTC,675260410,675260411,push
675252712,b0ac958b8a3de5118d45fa47d690a2c1e8f3b787,,master,failed,640,2020-04-15 11:20:56 UTC,675252713,675252714,push
675251047,3690784a913ef86c81457ebdf2fcf010ed3c3a8d,,master,failed,645,2020-04-15 11:15:18 UTC,675251048,675251049,push
675242364,82f819b627b9e9737e93b90981d8d210dd2fa0b6,,master,errored,598,2020-04-15 10:50:10 UTC,675242365,675242366,push
675234116,4702dfd3c48054eaad35120dc70e09d6594ae7d7,137,master,errored,594,2020-04-15 10:21:47 UTC,675234117,675234118,pull_request
675232026,65cba810cdbce60494da37511d45666c4067bccb,137,master,errored,357,2020-04-15 10:15:39 UTC,675232027,675232028,pull_request
675161888,372208e25e5831eda6f57e9054dede72b08bf8fc,137,master,errored,354,2020-04-15 06:24:57 UTC,675161889,675161890,pull_request
674927282,67d798e2968e175ad0057243214c2df64fa73bd4,,master,errored,633,2020-04-14 16:18:08 UTC,674927283,674927284,push
674818027,95ac9855c532897d738f793f8534c9e813bbfd26,137,master,errored,344,2020-04-14 12:06:36 UTC,674818028,674818029,pull_request
673438078,97f28944c7e08c155b91161a99c1bbd17011be71,,master,errored,622,2020-04-10 14:06:57 UTC,673438079,673438080,push
673435556,1364e95658e7d17e05ebd9bf87be8d8961e484f0,136,master,errored,582,2020-04-10 14:00:16 UTC,673435557,673435558,pull_request
672089676,5af0768cf7a7c42174e34a7adaf30b66f3822c37,,master,errored,590,2020-04-07 13:32:09 UTC,672089677,672089678,push
672085431,e74bc3afc566b1167890392e5ca34bbecbb79deb,135,master,errored,599,2020-04-07 13:23:53 UTC,672085432,672085433,pull_request
672083032,e4df267873a52f8314498b7473c031a9eb02d73c,135,master,errored,612,2020-04-07 13:21:40 UTC,672083033,672083034,pull_request
672081259,0dbf9364d37f8f39b29c939ee8b2c9b957bbaa2d,135,master,errored,595,2020-04-07 13:20:12 UTC,672081260,672081261,pull_request
672057443,812fc47f765529058048de76e10a8fc2178a508b,135,master,errored,600,2020-04-07 12:33:59 UTC,672057444,672057445,pull_request
672057326,0d19cd0df110ed9c8fbcec42e3a0239456b15e2c,,phi-with-fmf,errored,55,2020-04-07 12:33:34 UTC,672057327,672057328,push
672056974,863dababc77182957550acf71f2aec7eac57823d,135,master,errored,601,2020-04-07 12:32:19 UTC,672056975,672056976,pull_request
668012289,5d1e511c8ec60ddd7bc576e1d41989af9d976ec6,,master,errored,596,2020-03-28 09:57:08 UTC,668012290,668012291,push
667974156,10aa9bb4cd1cddd979884845d7c3cac54bc45373,134,master,errored,580,2020-03-28 04:22:57 UTC,667974157,667974158,pull_request
