build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
745876755,e18da61bcb027517dfc52eb794d80865287a89a8,,master,failed,299,2020-11-25 14:54:54 UTC,745876756,745876757,push
745822987,6e2b17ae1b78409c20b6d35e952c3682ac304f4e,,master,failed,304,2020-11-25 08:14:01 UTC,745822988,745822989,push
745049267,67ad4a82fddd205ce6d21ff330dcd74ad7c66bf6,981,master,failed,303,2020-11-21 11:12:45 UTC,745049268,745049269,pull_request
742220203,74df94742e5e5532302bb57d8b88d6c3cffe01e5,,master,failed,311,2020-11-08 12:30:00 UTC,742220204,742220205,push
742220200,5d398b15ee28525a3bb1c541bf549ab8c06ed81d,977,master,errored,66,2020-11-08 12:29:48 UTC,742220201,742220202,pull_request
741878860,48c78e068c32332ad20358e60b5051c1bb042541,977,master,failed,305,2020-11-06 13:53:28 UTC,741878861,741878862,pull_request
736285112,1659a16049ae147b496d806bc26e29ba453a2c90,,master,failed,430,2020-10-16 07:34:12 UTC,736285113,736285114,push
734936864,cc99705f323f486b41902b5b0cd957cb9c9d72cc,972,master,failed,303,2020-10-12 08:26:10 UTC,734936865,734936866,pull_request
734936859,058b3f4145e4c80656a95802232221978c5df444,,JavaKeywordsDemo-pattern-fix,failed,306,2020-10-12 08:26:04 UTC,734936860,734936861,push
734806558,d11f0abc8abe1b9b12ecd56514a6a025d219e823,972,master,failed,307,2020-10-11 19:31:03 UTC,734806559,734806560,pull_request
734806014,87d68b92844df107bbe49be0ec30a086436eae8a,,JavaKeywordsDemo-pattern-fix,failed,307,2020-10-11 19:27:31 UTC,734806015,734806016,push
732881109,37fe88c84db9178984cc827e91973174f808f165,,master,failed,307,2020-10-05 07:34:44 UTC,732881110,732881111,push
732783562,4e332c5cf51ff262fc2bd82805ce383facb4c8f4,969,master,failed,306,2020-10-04 20:11:06 UTC,732783563,732783564,pull_request
732783406,542df182057610e157ecd105c6d139bbdf776303,,update-appveyor-to-include-linux-and-mac,failed,305,2020-10-04 20:09:51 UTC,732783407,732783408,push
732770221,fc1aa598175690584c0bbeb1ec048277df9dfa45,,master,failed,306,2020-10-04 18:53:51 UTC,732770222,732770223,push
732674143,b7bf11c6391549846a37ec123db75e3a8adfc052,968,master,failed,299,2020-10-04 09:05:08 UTC,732674144,732674145,pull_request
732674124,470db920a9a8412723ce8227a3fe54e2e6cee99d,,Fix-regression-due-to-PR922,failed,299,2020-10-04 09:05:08 UTC,732674125,732674126,push
732672237,88085ad8f2bda89aaed43b664dae487aed417faf,968,master,failed,304,2020-10-04 08:46:39 UTC,732672238,732672239,pull_request
732671680,b5bdd8eed6c4f15c600abd2cba3cd6d894c114c6,,Fix-regression-due-to-PR922,failed,296,2020-10-04 08:41:49 UTC,732671681,732671682,push
732219549,57839d75bf57d8f23c698c883238fbfbabef05f5,965,master,passed,311,2020-10-02 11:08:42 UTC,732219550,732219551,pull_request
732219544,d3682b5bec2937cc4b6133063dbac6363953a13d,,paragraph-folding,passed,305,2020-10-02 11:08:37 UTC,732219545,732219546,push
731296156,b098d2f0b1805c78c0e722f2ebcb1a92fc287ebf,965,master,passed,320,2020-09-29 14:27:59 UTC,731296157,731296158,pull_request
731296143,5f5afd1d581fd0158f14351c942b665dac086caa,,paragraph-folding,passed,326,2020-09-29 14:27:58 UTC,731296144,731296145,push
730224462,211b4a5858d65838bfa377335c65efcef83c0ce6,965,master,passed,301,2020-09-25 11:19:28 UTC,730224463,730224464,pull_request
729971631,87623d2525dc25101ce747a880681c797f818e16,,paragraph-folding,passed,306,2020-09-24 14:48:23 UTC,729971632,729971633,push
727133696,313dcf67fbc52e7236184cce3013833204ccb614,,master,passed,309,2020-09-14 18:36:54 UTC,727133697,727133698,push
727131866,917ec482b65dcdc5d69f10127d7b547f394f3a57,963,master,passed,314,2020-09-14 18:29:56 UTC,727131867,727131868,pull_request
727125102,3ec4dfd7b030e4d20076a170ac6f13bdd86cc2d0,,fix-linehighlighter-npe,passed,314,2020-09-14 18:07:24 UTC,727125103,727125104,push
727002785,06c5431338895a1e75384f3da8bf683373aa1049,,master,passed,305,2020-09-14 11:31:31 UTC,727002786,727002787,push
726999520,0bc011272a95d1d7e11d3953aeabbd0394420717,962,master,passed,306,2020-09-14 11:18:56 UTC,726999521,726999522,pull_request
726999267,ce6f1435c419735034b743897751da933db17dcb,,syntax-highlighter-fix,passed,290,2020-09-14 11:17:58 UTC,726999268,726999269,push
726999174,bb393219ccfd98ebf46bea5d1c49ff8ce9a69053,,syntax-highlighter-fix,canceled,0,,726999175,726999176,push
726983411,dc34093516f0911a0274decc0b9c9e60d9f889ec,,master,passed,297,2020-09-14 10:08:57 UTC,726983412,726983413,push
726387326,a5824d7664a6ff424cf1e6d7ec3e90531b55288f,961,master,passed,312,2020-09-11 19:06:07 UTC,726387327,726387328,pull_request
726186953,ea67585cbee76be554cd934b615776105be1d663,,master,passed,304,2020-09-11 07:36:16 UTC,726186954,726186955,push
726180835,7a2bbcd84bba3f4b96c050bcf5af0b4190b990db,959,master,passed,305,2020-09-11 07:06:33 UTC,726180836,726180837,pull_request
726088884,7ccc0510e4e6c7180393383e962ad9ccabc7fc77,959,master,passed,305,2020-09-10 22:18:16 UTC,726088885,726088886,pull_request
721663017,bb393219ccfd98ebf46bea5d1c49ff8ce9a69053,,master,passed,300,2020-08-27 11:42:09 UTC,721663018,721663019,push
721660353,4d3c9f1c9826a0c6c105b781b347debb9f6abbe4,956,master,passed,299,2020-08-27 11:30:06 UTC,721660354,721660355,pull_request
721660064,19c343ad4d88a862c7b07c260e83c143765cbbfe,,improve-syntax-highlighting,passed,308,2020-08-27 11:28:31 UTC,721660065,721660066,push
720984978,8838871581defb6a4ca851e24bd01f8d1fed6252,,master,passed,305,2020-08-25 12:53:49 UTC,720984979,720984980,push
720982334,ecb4c4da6c575d292b1e1def43a1bccad87a3611,954,master,passed,308,2020-08-25 12:45:39 UTC,720982335,720982336,pull_request
720982279,9af4961570abdde3a896eb8d95304989d5ff73d4,,update-appveyor-to-jdk9,passed,314,2020-08-25 12:45:27 UTC,720982280,720982281,push
720979502,5059b41e797353e3237766233876ec96fda4186c,,master,passed,301,2020-08-25 12:35:41 UTC,720979503,720979504,push
