build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
427224864,b92a91a06984451fc2b48a6f2f93c020b61f2d8a,243,master,errored,75,2018-09-11 14:14:11 UTC,427224865,427224866,pull_request
409621116,f6462542fc584ad00290ab0a53a160176488561e,,master,errored,73,2018-07-29 21:03:56 UTC,409621117,409621118,push
409618640,f061639f35009b6cc8b18ea9ba7da60d43a9791a,,master,errored,75,2018-07-29 20:51:16 UTC,409618641,409618642,push
409618243,ea237a2ff895cacd8666b3b159d189b522e6b050,241,master,errored,77,2018-07-29 20:49:07 UTC,409618244,409618245,pull_request
396453239,e49f6017c7c036ecd2eb391f3247d9ff4d9cbd9d,240,master,errored,78,2018-06-25 15:19:01 UTC,396453240,396453241,pull_request
237205054,aec31be9fbab6a0f0bd5e7e76a5bc018da0c2835,227,master,passed,164,2017-05-29 15:08:12 UTC,237205055,237205056,pull_request
200123979,46e8c5c03ae78623f49b32a577cdc4f2bb4d7302,226,master,passed,113,2017-02-09 20:41:06 UTC,200123980,200123981,pull_request
158499997,574d22e9b6420ed2cd2bf58d0904518c61b19534,,master,passed,106,2016-09-08 16:06:43 UTC,158499998,158499999,push
126304499,b84f9f9ac2cb4c9eeb98aec73f649f8c0f64d398,215,master,passed,160,2016-04-28 07:03:43 UTC,126304500,126304501,pull_request
110324289,d7d23be370a9a9fb2ceeab639eea4bde6ac2c008,,rework,failed,142,2016-02-19 08:15:48 UTC,110324290,110324291,push
110324112,71b4dcff85b583167df8d8bd75bea72742fae486,,rework,errored,28,2016-02-19 08:14:55 UTC,110324113,110324114,push
107175534,b504d3ab3bf42e8b63a60b6f78b94fc1c92eeb84,,master,passed,98,2016-02-05 07:20:46 UTC,107175535,107175536,push
107174459,5350fa93821f60aec2bb28ba388223c39f2aa842,,ci,passed,111,2016-02-05 07:11:58 UTC,107174460,107174462,push
107174453,729bb2167dfac939361b4ca3d04ec25c8b8b40ed,212,master,passed,108,2016-02-05 07:11:58 UTC,107174454,107174455,pull_request
107174270,94cb091ebffc38f3f9c0b5be9d9e334e05b7bb14,,ci,passed,97,2016-02-05 07:10:19 UTC,107174271,107174272,push
107173896,31f20e052a1520c0e05c3015010f9a0c2e006e73,212,master,failed,115,2016-02-05 07:05:24 UTC,107173897,107173898,pull_request
107173891,ad39e3cbd4f7a99122b60f2c3ec43dd62d3b3b31,,ci,failed,117,2016-02-05 07:05:35 UTC,107173892,107173893,push
107173506,e5db745126832ca9db6ccf583835a6ba8cabca1d,212,master,failed,115,2016-02-05 07:01:37 UTC,107173507,107173508,pull_request
107173501,d9a87bee43cc4f1f704d39bbb1a8842cb64e590a,,ci,failed,110,2016-02-05 07:01:37 UTC,107173502,107173503,push
107172794,e3bef07e6adf49d6a12420a00d88247c0cff056f,,ci,failed,105,2016-02-05 06:54:48 UTC,107172795,107172796,push
107172791,ae4a51ae82a9bd91dead35fdeb39d5391aeaa5ef,212,master,failed,101,2016-02-05 06:54:46 UTC,107172792,107172793,pull_request
107172386,d365d27614bf9e0cdfb3a1d6ceca0bd85c2f03dc,212,master,failed,95,2016-02-05 06:51:06 UTC,107172387,107172388,pull_request
107172383,7b0ee50a5d9681d698528e05e0434e0f487f568d,,ci,failed,104,2016-02-05 06:51:00 UTC,107172384,107172385,push
107171881,e61d1a1d4fa3f5a42a6c5d68826e6a09b3359e6b,212,master,failed,98,2016-02-05 06:44:28 UTC,107171882,107171883,pull_request
107171873,b1d6017f692eaf27f46316dec75b100486ea236b,,ci,failed,97,2016-02-05 06:44:28 UTC,107171874,107171875,push
107170989,9ab4296eade2ef1320ebc5bc4947413d7e2c358b,212,master,failed,104,2016-02-05 06:35:13 UTC,107170990,107170991,pull_request
107170982,796eca3899157d4cbc9a356dad061424634e7fad,,ci,errored,96,2016-02-05 06:35:11 UTC,107170983,107170984,push
107170286,87401969456a63859de76ef403d6edea7508c6aa,212,master,failed,103,2016-02-05 06:27:25 UTC,107170287,107170288,pull_request
107170231,eebd5eacc7d13720a1d06e518d757be25ff85500,,ci,failed,104,2016-02-05 06:26:27 UTC,107170232,107170233,push
107168599,603f179732ffff0d1cb3c022cf7f822db8f7f8aa,,master,failed,7,2016-02-05 06:08:22 UTC,107168600,push
