build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
760534828,79a9b930dd9dd50e24afad56d888b121fb9a2419,,v0.8.1,errored,1305,2021-02-26 02:53:05 UTC,760534829,760534830,push
581617763,79a9b930dd9dd50e24afad56d888b121fb9a2419,,develop,passed,482,2019-09-06 10:49:21 UTC,581617764,581617765,push
581284195,dee08a5ac8d6ca654c937c26e73f8fe2b1f43599,369,develop,passed,737,2019-09-05 16:03:15 UTC,581284196,581284197,pull_request
581284074,c11a7f209f36f43a6cf9949d96ca67d0fb0636fb,,feature/gomod,passed,539,2019-09-05 16:27:49 UTC,581284075,581284076,push
581273252,24ba55da68efb988c10cfbdb9affdecbd47bae98,369,develop,passed,698,2019-09-05 15:42:59 UTC,581273253,581273254,pull_request
581273239,1a36a745affcc517460357e9e3aed71bac94247e,,feature/gomod,passed,557,2019-09-05 15:42:52 UTC,581273240,581273241,push
581238963,2c46de3359e054c925962bfe3619ddca45bde1b8,369,develop,passed,745,2019-09-05 14:33:14 UTC,581238964,581238965,pull_request
581238167,b926a249a95bece959804ba64f66cc52d71e8f2d,,feature/gomod,passed,539,2019-09-05 14:31:43 UTC,581238168,581238169,push
569160067,37cd98361bc3649f4b132451aa4fbbd50d0435ef,,develop,passed,500,2019-08-08 03:48:39 UTC,569160068,569160069,push
569157262,4764e038fcee200a02a84271817fa0fda5c5b6cc,367,develop,passed,700,2019-08-08 03:33:38 UTC,569157263,569157264,pull_request
569157259,f2f1329dfc2b7c44c1e7c7cd78323f888af60fb5,,feature/compatibility_test,passed,518,2019-08-08 03:33:26 UTC,569157260,569157261,push
569157212,6a31944e73c7f19e824a3a7db73add6f9394106c,,develop,passed,524,2019-08-08 03:33:07 UTC,569157213,569157214,push
569151396,1f7ebb50ed2e91e801b4d69720d0add69c0b8189,368,develop,passed,762,2019-08-08 03:19:59 UTC,569151397,569151398,pull_request
569151391,4bb9cbfb5798b38fd372c3cc6b2ea9ff3736d2f2,,bugfix/miner_startup,passed,526,2019-08-08 03:03:13 UTC,569151392,569151393,push
569143046,41469d6ec280b813d86bafbbc05daa75aff0b2d2,368,develop,failed,539,2019-08-08 02:21:54 UTC,569143047,569143048,pull_request
569143026,1e9d2c6cf56302286f9567ba75d8d61e4eb68677,,bugfix/miner_startup,passed,504,2019-08-08 02:21:55 UTC,569143027,569143028,push
569140331,dece9705f9690d429f3b4940fab6626583f19d29,368,develop,passed,662,2019-08-08 02:08:12 UTC,569140332,569140333,pull_request
569140318,bc49788ed78495532c2d6c8e63f041be7e1e8dad,,bugfix/miner_startup,passed,526,2019-08-08 02:08:13 UTC,569140319,569140320,push
569139036,7cdcd007b5313910548f9303b092dda3c72d528d,368,develop,passed,678,2019-08-08 02:02:09 UTC,569139037,569139038,pull_request
569139031,17a2a331a6bb74dd6dfe1f619064b8a72dfd6951,,bugfix/miner_startup,passed,513,2019-08-08 02:02:17 UTC,569139032,569139033,push
568958136,527416a90787c35035f3403acb52ce2c2f9d2fd5,,bugfix/miner_startup,passed,588,2019-08-07 16:47:18 UTC,568958137,568958138,push
568958133,939caee225572dddef8bdbf283ccb9ce70c0b216,368,develop,passed,843,2019-08-07 16:44:18 UTC,568958134,568958135,pull_request
568956957,58162b11d596616ae8ca5e5f04bf398301964e06,368,develop,failed,615,2019-08-07 16:41:58 UTC,568956958,568956959,pull_request
568956933,e242a25568db7545baf879fd946850a0a74cf8fd,,bugfix/miner_startup,passed,516,2019-08-07 16:39:05 UTC,568956934,568956935,push
568956051,69dbfb2566089a016ae5fad1e2449c5695a0d21a,368,develop,failed,875,2019-08-07 16:36:37 UTC,568956052,568956053,pull_request
568956036,17227e40b50dca1a2874c2288783db4415454eed,,bugfix/miner_startup,passed,539,2019-08-07 16:36:33 UTC,568956037,568956038,push
568937975,123e093fa7a187dbd1e1157202e6418fba808eb1,368,develop,failed,946,2019-08-07 15:54:01 UTC,568937976,568937977,pull_request
