build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761324835,d745933d1fb79f08ca152463480d506199ea24f0,,master,passed,615,2021-03-03 18:33:26 UTC,761324836,push
761247294,890401a5740b0e1913c945e4e70d4ae2c1fbd34e,,v2.7.3,passed,749,2021-03-03 06:27:38 UTC,761247295,push
761247279,890401a5740b0e1913c945e4e70d4ae2c1fbd34e,,master,passed,619,2021-03-03 06:27:17 UTC,761247280,push
760891719,5502766e6d4baa1d091a4b5622f2eabcc723691e,,master,passed,615,2021-03-01 06:03:25 UTC,760891720,push
760880043,4ccbdecb9e5ee8182d451a8379f1f2500e552837,,master,passed,569,2021-03-01 04:21:12 UTC,760880044,760880045,push
760641537,4e95f51c596765766d78f0919a2a654bf83da7a8,,master,passed,675,2021-02-26 21:24:14 UTC,760641538,760641539,push
760551386,7cdb025dfe60f82977ea49f4bcef19726eaeaffb,376,master,passed,486,2021-02-26 06:14:44 UTC,760551387,760551388,pull_request
758701928,87cffa4f65a1b314e799ce6194a6dd28e7df5b9c,,master,passed,498,2021-02-12 15:43:39 UTC,758701929,758701930,push
758673284,d52283557c20a1f0127f9261c19dc9deb94762fc,374,master,passed,518,2021-02-12 11:19:54 UTC,758673285,758673286,pull_request
752863302,cfb40aa6f4ff1ac121fe9724be946d93e8491a7c,,master,passed,635,2021-01-04 20:06:19 UTC,752863303,752863304,push
752862149,526ac8e070616ba1bf8a06f97f38b5bc629e9da5,,master,canceled,378,2021-01-04 20:00:27 UTC,752862150,752862151,push
752861434,ae3e322c76e27de93979b8ca3327383b6c19e587,,master,canceled,60,2021-01-04 19:55:27 UTC,752861435,752861436,752861437,752861438,push
752859374,ff79d77cfa0fc582fcd7454adfe6858fb350e52e,,master,failed,482,2021-01-04 19:42:39 UTC,752859375,752859376,push
752854158,5e84fbbcb5847f1d5062c1abadd60c93d46c030c,,master,failed,395,2021-01-04 19:05:59 UTC,752854159,752854160,push
752851830,cb83147fea3da20901b294df97e01072d8644379,,master,failed,617,2021-01-04 18:49:42 UTC,752851831,752851832,push
752851262,fb69fab89a63418aa3c591b3746b1b8f52c3bbbc,,master,failed,530,2021-01-04 18:45:28 UTC,752851263,752851264,push
752849962,ad99af785576aba7c71fb5709c695b5dd8f5ea22,,master,failed,475,2021-01-04 18:33:32 UTC,752849963,752849964,push
752848756,899bd98910c9f1b2b580d40115198f47a0f4c184,,master,failed,471,2021-01-04 18:28:05 UTC,752848757,752848758,push
752847488,71cf882ab7f71001abea38785a1129e3a5d5615f,,master,failed,457,2021-01-04 18:20:03 UTC,752847489,752847490,push
752846556,5fef0feb0ddec4452fe290d374d435fdb0be0532,,master,failed,415,2021-01-04 18:13:17 UTC,752846557,752846558,push
752029116,0f086a207a769c9e94decd478a3bef8c72a7b64c,,master,failed,496,2020-12-29 20:56:02 UTC,752029117,752029118,push
752027870,34b80fb5956b631282db15bb66cbea988be00871,,master,failed,3742,2020-12-29 20:40:39 UTC,752027871,752027872,752027873,752027874,752027875,752027876,752027877,752027878,push
752021155,45eaa322d168edeb2840fa8036391d3cce7666cf,,master,errored,4152,2020-12-29 19:41:37 UTC,752021156,752021157,752021158,752021159,752021160,752021161,752021162,752021163,752021164,752021165,752021166,752021167,push
752019183,3b2d7328f6ba2c62d637243794a7358ee14f589c,,master,errored,3911,2020-12-29 19:25:09 UTC,752019184,752019185,752019186,752019187,752019188,752019189,752019190,752019191,752019192,752019193,752019194,752019195,push
752018274,28eb6ca3e975f09edc6b1906d206b36269ec59b2,,master,canceled,1505,2020-12-29 19:17:52 UTC,752018275,752018276,752018277,752018278,752018279,752018280,752018281,752018282,752018283,752018284,752018285,752018286,push
752016388,6beb297cd82ed2e7eab81a88ce31d7ac264a9479,,master,errored,419,2020-12-29 19:10:15 UTC,752016389,752016390,752016391,752016392,752016393,752016394,752016395,752016396,push
752015211,30b1e387d5ec11dbb29dd9ec4b423ae48fe78a4b,,master,passed,1161,2020-12-29 18:50:56 UTC,752015212,752015213,752015214,752015215,752015216,752015217,752015218,752015219,752015220,752015221,752015222,752015223,push
751936627,82e6eb2aa39d9f559a3fc3d6a455613181d70f61,,master,passed,1047,2020-12-29 06:39:49 UTC,751936628,751936629,751936630,751936631,751936632,751936633,751936634,751936635,751936636,751936637,751936638,751936639,push
751934103,c686a1cc2cd394b8a078a5399b4938c042695402,,v2.7.2,passed,1006,2020-12-29 06:12:26 UTC,751934104,751934105,751934106,751934107,751934108,751934109,751934110,751934111,751934112,751934113,751934114,751934115,push
751933899,c686a1cc2cd394b8a078a5399b4938c042695402,,master,passed,1059,2020-12-29 06:07:50 UTC,751933900,751933901,751933902,751933903,751933904,751933905,751933906,751933907,751933908,751933909,751933910,751933911,push
751906827,82043fed888ca5d0170a10320f9266d4bf801bd2,,master,passed,1435,2020-12-29 01:26:00 UTC,751906828,751906829,751906830,751906831,751906832,751906833,751906834,751906835,751906836,751906837,751906838,751906839,push
751906459,2dd779371f65ab74f55c6f772c37a60bbba41002,,master,passed,711,2020-12-29 01:22:43 UTC,751906460,751906461,751906462,751906463,751906464,751906465,751906466,751906467,751906468,751906469,push
751906448,05b2e41e9c193c6023ce9c12d9319fb32e2e2d89,368,master,errored,409,2020-12-29 01:20:56 UTC,751906449,751906450,751906451,751906452,751906453,751906454,751906455,751906456,751906457,751906458,pull_request
747885161,154566612f75373d4eb7834584acc3e8db20a117,,cibuildwheel,passed,695,2020-12-06 02:00:15 UTC,747885162,747885163,747885164,747885165,747885166,747885167,747885168,747885169,747885170,747885171,push
747881974,d65ee86b9952af5b5a1f65936555d581666a8151,,cibuildwheel,passed,674,2020-12-06 01:17:25 UTC,747881975,747881976,747881977,747881978,747881979,747881980,747881981,747881982,747881983,747881984,push
747880564,668fe97e9947f55f33ce56da81e310dddb16a03b,,cibuildwheel,passed,681,2020-12-06 00:58:25 UTC,747880565,747880566,747880567,747880568,747880569,747880570,747880571,747880572,747880573,747880574,push
747880330,f9cd0666ee38d763574d9b8c56e78de1f2995fe0,,cibuildwheel,passed,702,2020-12-06 00:55:39 UTC,747880331,747880332,747880333,747880334,747880335,747880336,747880337,747880338,747880339,747880340,push
743530190,2c6f49258e31b0cfc3112b2b1560bf8e3936a7a2,,numexpr-3.0,failed,169,2020-11-14 01:37:27 UTC,743530191,743530192,743530193,push
731418215,9591171b59ccde45ead0f13d5863255d323977d7,,numexpr-3.0,failed,173,2020-09-29 21:36:13 UTC,731418216,731418217,731418218,push
731415766,6c38d857f7c6468d45f99a61bb21af75257fe7a5,,numexpr-3.0,failed,173,2020-09-29 21:25:33 UTC,731415767,731415768,731415769,push
729814347,f9cd0666ee38d763574d9b8c56e78de1f2995fe0,,master,passed,729,2020-09-24 01:49:36 UTC,729814348,729814349,729814350,729814351,729814352,729814353,729814354,729814355,729814356,729814357,push
729813610,c8c27a930bbeeb79bfe7337d28cd8e61306b175a,,master,failed,736,2020-09-24 01:44:56 UTC,729813611,729813612,729813613,729813614,729813615,729813616,729813617,729813618,729813619,729813620,push
721218184,c88f4c62abfcd43c5f28f2f0bf0ac256b5ce18b2,,v2.7.2,passed,821,2020-08-26 04:08:41 UTC,721218185,721218186,721218187,721218188,721218189,721218190,721218191,721218192,721218193,721218194,push
721171684,c88f4c62abfcd43c5f28f2f0bf0ac256b5ce18b2,,master,passed,775,2020-08-25 23:29:41 UTC,721171685,721171686,721171687,721171688,721171689,721171690,721171691,721171692,721171693,721171694,push
721166705,69e24e4bd98be3653f401a03b149067f2152698f,,master,passed,759,2020-08-25 23:03:49 UTC,721166706,721166707,721166708,721166709,721166710,721166711,721166712,721166713,721166714,721166715,push
719048519,b387f8792237e762f975ccb1d277581bfeffbdbe,,v3.0.1a5,failed,114,2020-08-18 18:07:43 UTC,719048520,719048521,push
719048259,b387f8792237e762f975ccb1d277581bfeffbdbe,,numexpr-3.0,failed,113,2020-08-18 18:07:12 UTC,719048260,719048261,push
713849494,14a82fbf019477a0aad32232d312d33efb10094c,,master,passed,748,2020-07-31 22:25:51 UTC,713849495,713849496,713849497,713849498,713849499,713849500,713849501,713849502,713849503,713849504,push
713848701,a4f869bc90d486aa199666736329e8531d00d56b,,master,passed,807,2020-07-31 22:22:48 UTC,713848702,713848703,713848704,713848705,713848706,713848707,713848708,713848709,713848710,713848711,push
648120622,d274455bc6a092cb49c0606f61a67c61afb86f72,,master,passed,705,2020-02-09 20:03:25 UTC,648120623,648120624,648120625,648120626,648120627,648120628,648120629,648120630,648120631,648120632,push
642155902,c7efad14cfb47e7505ed1627f0c5abbdba57651c,,master,passed,695,2020-01-26 23:07:57 UTC,642155903,642155904,642155905,642155906,642155907,642155908,642155909,642155910,642155911,642155912,push
637214291,2d4387d75b9177c756dc61aa8e33f5c63c4f8028,,master,passed,777,2020-01-15 02:31:43 UTC,637214292,637214293,637214294,637214295,637214296,637214297,637214298,637214299,637214300,637214301,push
637213571,8d6ace457b8b180573f7a423826bfcc59b81c28e,,master,passed,910,2020-01-15 02:28:44 UTC,637213572,637213573,637213574,637213575,637213576,637213577,637213578,637213579,637213580,637213581,637213582,637213583,push
637208236,e99660375ecb3f7e27dc3be810d2bb5de0bc34af,,master,passed,1055,2020-01-15 02:08:43 UTC,637208237,637208238,637208239,637208240,637208241,637208242,637208243,637208244,637208245,637208246,637208247,637208248,push
636680570,53fce266692f98af50042b331d2f5ff6895c10ae,357,master,passed,888,2020-01-14 02:42:13 UTC,636680571,636680572,636680573,636680574,636680575,636680576,636680577,636680578,636680579,636680580,636680581,636680582,pull_request
636676419,fab545ee5e5590574c0689dd8327cf8895236ab8,357,master,failed,921,2020-01-14 02:23:09 UTC,636676420,636676421,636676422,636676423,636676424,636676425,636676426,636676428,636676429,636676430,636676431,636676432,pull_request
636324843,cf8bf09c54d436110a71323fa255ae77995d2c37,356,master,passed,740,2020-01-13 12:08:40 UTC,636324844,636324845,636324846,636324847,636324848,636324849,636324850,636324851,636324852,636324853,pull_request
632507961,01e5c82410e1c6e1d842308034aaa9622576f5a5,,v2.7.1,passed,895,2020-01-04 00:27:23 UTC,632507962,632507963,632507964,632507965,632507966,632507967,632507968,632507969,632507970,632507971,632507972,632507973,push
632507898,01e5c82410e1c6e1d842308034aaa9622576f5a5,,master,passed,903,2020-01-04 00:24:08 UTC,632507899,632507900,632507901,632507902,632507903,632507904,632507905,632507906,632507907,632507908,632507909,632507910,push
632386568,da8d9c3a98aef37d1d0e83565bcca504e2cb16af,,master,passed,911,2020-01-03 18:28:55 UTC,632386569,632386570,632386571,632386572,632386573,632386574,632386575,632386576,632386577,632386578,632386579,632386580,push
632376719,1a3f8f1824e94e6bcad6abfb5ad26629e73ae037,,master,passed,234,2020-01-03 17:30:43 UTC,632376720,632376721,632376722,632376723,632376724,632376725,push
632375940,3f96a2905af62b7dd840f343977a773df5c74ca7,,master,passed,238,2020-01-03 17:28:31 UTC,632375941,632375942,632375943,632375944,632375945,632375946,push
629561237,05fb820a547444a8a0f0ae4e067e1d0400bb9e56,353,master,passed,883,2019-12-26 06:04:49 UTC,629561238,629561239,629561240,629561241,629561242,629561243,629561244,629561245,629561246,629561247,629561248,629561249,pull_request
625947995,7c6d7b4df25ef70b65766003815413dddac6387e,,master,passed,250,2019-12-16 23:42:38 UTC,625947996,625947997,625947998,625947999,625948000,625948001,push
587091422,719f93719fa761fd5deed95a69fc40090969ae87,,master,passed,195,2019-09-19 16:13:12 UTC,587091423,587091424,587091425,587091426,push
576907575,b4109cd00024e8d1a1408c63daa37164e4020ffa,343,numexpr-3.0,failed,151,2019-08-26 16:40:34 UTC,576907576,576907577,pull_request
571963714,9749592946a8d56dba37f80f681f36e1ab3535f0,,master,passed,182,2019-08-14 18:23:17 UTC,571963715,571963716,571963717,571963718,push
571944313,0d0834f208685591f515f220a0552cfea082522f,342,master,passed,189,2019-08-14 17:39:59 UTC,571944316,571944318,571944319,571944320,pull_request
571855678,8c58be766a2ff40aff4a6a194fd8774a775bafbc,,master,passed,170,2019-08-14 14:25:11 UTC,571855679,571855680,571855681,571855682,push
571667641,9a58d74e92749fec33312271fe03b1125c6a344a,,v2.7.0,passed,176,2019-08-14 05:53:19 UTC,571667642,571667643,571667644,571667645,push
571505134,9a58d74e92749fec33312271fe03b1125c6a344a,,master,passed,186,2019-08-13 20:12:50 UTC,571505135,571505136,571505137,571505138,push
546411403,8ea8c7406c85c2e794cc0bafd180f0edcf0d690d,,master,passed,180,2019-06-16 15:26:37 UTC,546411404,546411405,546411406,546411407,push
545949026,df2f9abfd83765803fe65633a930023564711d07,,master,passed,181,2019-06-14 21:54:16 UTC,545949027,545949028,545949029,545949030,push
545801673,6eced172eda1e9d33069073767af4748f15aff0b,338,master,failed,193,2019-06-14 23:47:03 UTC,545801674,545801675,545801676,545801677,545801678,pull_request
485564914,364bac13d84524e0e01db892301b2959d822dcff,,master,passed,328,2019-01-28 19:44:42 UTC,485564915,485564916,485564917,485564918,485564919,push
485564372,7c2ef387d81cd450e8220fe4174cf46ec559994c,,master,passed,397,2019-01-28 19:40:35 UTC,485564373,485564374,485564375,485564376,485564377,push
478208168,948480f36d3519c844215d72a99ccbe8da657ef3,329,master,passed,333,2019-01-11 07:25:16 UTC,478208169,478208170,478208171,478208172,478208173,pull_request
478155665,6858974e49ef66028eb22f36660610d7d2d2a22b,329,master,passed,294,2019-01-11 03:36:02 UTC,478155666,478155667,478155668,478155669,478155670,pull_request
471115804,6a9f2ad1128a4f6577d2cb9967dab0f89698131c,,master,passed,396,2018-12-21 18:54:21 UTC,471115805,471115806,471115807,471115809,471115810,push
470774290,c0b4e40e94f211e50d69f968c72534e3dffc49d4,,v2.6.9,passed,290,2018-12-21 00:11:13 UTC,470774291,470774292,470774293,470774294,470774295,push
470774197,c0b4e40e94f211e50d69f968c72534e3dffc49d4,,master,passed,276,2018-12-21 00:10:04 UTC,470774198,470774199,470774200,470774201,470774202,push
457791514,6b6c483ad99fdb81954c05396e98593e3a8d3537,,master,passed,283,2018-11-21 05:30:50 UTC,457791515,457791516,457791517,457791518,457791519,push
457294302,dc5e2d24f9c27ca0ac0927c575366efb90f9f02e,326,master,passed,266,2018-11-20 05:41:54 UTC,457294303,457294304,457294305,457294306,457294307,pull_request
453433064,8c8f24b5ad6c4d910e17b33201aaaf6b9ecf42cb,,numexpr-3.0,passed,116,2018-11-11 00:44:36 UTC,453433065,453433066,push
453432945,50898864715992de23ba3ea5798ffa67c3d6ef1b,,numexpr-3.0,passed,124,2018-11-11 00:44:02 UTC,453432946,453432947,push
453372186,9a47744e2126ce21133613a17668b9bdbbdfc351,,numexpr-3.0,passed,141,2018-11-10 20:25:31 UTC,453372187,453372188,push
453346443,0735b9db8ed18761bfbfd02aa788c90b4271aac9,,numexpr-3.0,errored,278,2018-11-10 18:36:50 UTC,453346444,453346445,453346446,push
434680724,0b2eaa6f75c2a7e18293b2c7b06935c9618a8e0d,,master,passed,333,2018-09-28 15:53:31 UTC,434680726,434680728,434680729,434680730,434680731,push
434676767,55aa7524baa54d1c960fffe850150a478713052b,,master,passed,331,2018-09-28 15:47:07 UTC,434676768,434676769,434676770,434676771,434676772,push
434672695,faefd8b43cf4d7fb4b08def4cd823d1201283058,,master,canceled,0,,434672697,434672698,434672699,434672700,434672701,push
434415390,cf93bcb0be82882df14eeb1f0a92cf5fc56357ba,319,master,passed,224,2018-09-28 01:57:33 UTC,434415391,434415392,434415393,434415394,434415395,pull_request
434412962,092d1734dfab74ee38c2fb9ad6f6f7f4f6a46293,319,master,failed,183,2018-09-28 01:46:50 UTC,434412963,434412964,434412965,434412966,434412967,pull_request
422366962,b693e9407e0bc904c4be462bd14104180d211dc7,,master,passed,298,2018-08-30 03:17:31 UTC,422366963,422366964,422366965,422366966,422366967,push
421625784,bc51f3b0bcddf234307e85cf26bf1775be4347ec,316,master,passed,262,2018-08-28 15:35:45 UTC,421625785,421625786,421625787,421625788,421625789,pull_request
421610353,ccfc25173c29254ef52fc26a49b09023d531b386,316,master,passed,300,2018-08-28 14:53:45 UTC,421610354,421610355,421610356,421610357,421610358,pull_request
417963127,c87b8c9607cf092fe89640ca32171acc8759ec5f,,master,passed,400,2018-08-19 19:00:17 UTC,417963128,417963129,417963130,417963131,417963132,push
417097832,05e9d8b01f350ae062c83d4bfcd65efc62278c3c,,v2.6.8,passed,253,2018-08-17 03:39:01 UTC,417097833,417097834,417097835,417097836,417097837,push
417096449,05e9d8b01f350ae062c83d4bfcd65efc62278c3c,,master,passed,251,2018-08-17 03:31:34 UTC,417096450,417096451,417096452,417096453,417096454,push
416921980,9b3983e2802017fabf5754e0e2e24c0fd006780d,,master,passed,457,2018-08-16 17:33:21 UTC,416921981,416921982,416921983,416921984,416921985,push
416657581,078543be86dd79598e193625cf8a1ab8aa913520,,master,passed,252,2018-08-16 04:46:27 UTC,416657582,416657583,416657584,416657585,416657586,push
416644389,34b5f92c0857a604b7c678aa3923fb08086844e5,,master,failed,312,2018-08-16 03:45:27 UTC,416644390,416644391,416644392,416644393,416644394,push
416640214,e88d1a52608f30438f3f6908a9e06238364b3035,,master,failed,340,2018-08-16 03:08:16 UTC,416640215,416640216,416640217,416640218,416640219,push
416614940,742628e2d8672f86d22bc378f5f0982085ba994b,,master,passed,254,2018-08-16 01:06:38 UTC,416614941,416614942,416614943,416614944,416614945,push
416483390,f0ab31fdf03594884dcdc002f5aa7eda3b67ad13,,master,passed,264,2018-08-15 18:30:50 UTC,416483391,416483392,416483393,416483394,416483395,push
416476163,4f4bb49e5b89efa28dd270aaedf601606a1a8727,,master,passed,255,2018-08-15 18:14:37 UTC,416476164,416476165,416476166,416476167,416476168,push
416475559,b8f0d8dfee29f82d3cd7b52782be086a1c900337,,master,passed,305,2018-08-15 18:13:01 UTC,416475560,416475561,416475562,416475563,416475564,push
415152673,f556c1f8a1c248f357042110795fac493a153825,,master,passed,286,2018-08-12 17:06:40 UTC,415152674,415152675,415152676,415152677,415152678,push
414927244,1fd67d479ccd3b6b988e80d15a329edf92b8aa7b,,v2.6.7,passed,280,2018-08-11 18:13:41 UTC,414927245,414927246,414927247,414927248,414927249,push
414927121,1fd67d479ccd3b6b988e80d15a329edf92b8aa7b,,master,passed,324,2018-08-11 18:12:51 UTC,414927122,414927123,414927124,414927125,414927126,push
414658972,8617c18f69aa0d54f54d37d7a43af4131ee99b6c,,v2.6.7,passed,270,2018-08-10 19:18:57 UTC,414658973,414658974,414658975,414658976,414658977,push
414643828,8617c18f69aa0d54f54d37d7a43af4131ee99b6c,,master,passed,292,2018-08-10 18:39:09 UTC,414643829,414643830,414643831,414643832,414643833,push
414627771,5c96a8aea4f84987cc011756e9b11b3c6d71aa41,,master,passed,316,2018-08-10 17:53:54 UTC,414627772,414627773,414627774,414627775,414627776,push
414594196,efd333db299175d75aaa8f73a35c56960e104469,,master,passed,293,2018-08-10 16:40:28 UTC,414594197,414594198,414594199,414594200,414594201,push
414226797,a34629bb8f3b4e71ffaed8aead16eabf6fcf5220,311,master,passed,289,2018-08-09 19:53:34 UTC,414226798,414226799,414226800,414226801,414226803,pull_request
414220806,bada7fc3b894b2edd2cf753963dfba540292f284,311,master,passed,311,2018-08-09 19:38:40 UTC,414220807,414220808,414220809,414220810,414220811,pull_request
414213266,257fb0b77b2d868e231b3017579ceca3caac4bb0,311,master,passed,267,2018-08-09 19:19:42 UTC,414213267,414213268,414213269,414213270,414213271,pull_request
406003166,54fc031d1abb71240f113df8319cc8dc37528350,,master,passed,306,2018-07-19 21:25:20 UTC,406003167,406003168,406003169,406003170,406003172,push
405019719,0e0970d9fe08dea9730a7ab25b2ffa909480b978,,numexpr-3.0,errored,157,2018-07-17 18:20:24 UTC,405019720,405019721,405019722,push
404582465,e7411f8e3fd8eb518dc5eaccf990591ed5df849e,,master,passed,340,2018-07-16 19:42:03 UTC,404582466,404582467,404582468,404582469,404582470,push
404517494,561acfa5f9476597d802ce5d6c2285ded2a3498e,,v2.6.6,passed,315,2018-07-16 16:21:14 UTC,404517495,404517496,404517497,404517498,404517499,push
404514224,561acfa5f9476597d802ce5d6c2285ded2a3498e,,master,passed,304,2018-07-16 16:12:35 UTC,404514225,404514226,404514227,404514228,404514229,push
404513588,ff440f4fd237e1d1971890cefe80efd3e824708f,,v2.6.6,errored,272,2018-07-16 16:10:53 UTC,404513589,404513590,404513591,404513592,404513593,push
404512989,ff440f4fd237e1d1971890cefe80efd3e824708f,,master,errored,163,2018-07-16 16:09:19 UTC,404512990,404512991,404512992,404512993,404512994,push
404218021,f9ab642b14d17b99477837e11ec2bfdafd1be061,,master,passed,308,2018-07-15 20:46:16 UTC,404218022,404218023,404218024,404218026,404218027,push
403221896,0a2dad3d83aac9ac85ea9649f1d2b13a41a3c392,,master,passed,322,2018-07-12 17:41:02 UTC,403221897,403221898,403221899,403221901,403221902,push
403093986,9a2ef86e7119f3d4f7abc0dcf0b221f7773f1a56,307,master,passed,392,2018-07-12 12:33:26 UTC,403093987,403093988,403093989,403093990,403093991,pull_request
394398952,3db9144e5d83929ebbf472446868e6e1a7d9a6e1,,numexpr-3.0,errored,384,2018-06-20 04:39:14 UTC,394398953,394398954,394398955,push
386790647,71b9da8d0c74259c71de6007395adee7099c0d1a,,numexpr-3.0,errored,1374,2018-06-01 18:16:58 UTC,386790648,386790649,386790650,push
386337767,bb07bff581f89e08102129748b61002321624111,,numexpr-3.0,errored,1961,2018-05-31 19:33:52 UTC,386337768,386337769,386337770,push
385253461,4f3556815adfeb3c4b37ec503c53e353d1a485e1,,numexpr-3.0,errored,925,2018-05-29 15:22:16 UTC,385253464,385253466,385253467,push
373635920,8b91a6d0eb4f5ad8a71aceefa17300120272d3c8,,master,passed,373,2018-05-01 20:25:27 UTC,373635921,373635922,373635923,373635924,373635925,push
373591620,c27f1daaa226c44d2fabe91b5b27320dd9092896,,v2.6.5,passed,299,2018-05-01 18:33:35 UTC,373591621,373591622,373591623,373591624,373591625,push
373591614,5cbc1b3e8fd2e4a0bd59becac014a3883c9c328b,,vX.Y.Z,failed,294,2018-05-01 18:33:35 UTC,373591615,373591616,373591617,373591618,373591619,push
373590868,c27f1daaa226c44d2fabe91b5b27320dd9092896,,master,passed,299,2018-05-01 18:31:54 UTC,373590869,373590870,373590871,373590872,373590873,push
373209528,5cbc1b3e8fd2e4a0bd59becac014a3883c9c328b,,v2.6.5,passed,404,2018-04-30 20:25:58 UTC,373209529,373209530,373209531,373209532,373209533,push
373207660,5cbc1b3e8fd2e4a0bd59becac014a3883c9c328b,,vX.Y.Z,passed,340,2018-04-30 20:21:33 UTC,373207661,373207662,373207663,373207664,373207665,push
373148366,5cbc1b3e8fd2e4a0bd59becac014a3883c9c328b,,master,passed,298,2018-04-30 19:23:38 UTC,373148367,373148368,373148369,373148370,373148371,push
373139767,09959bb9434b959a0e4a394a416b75765a504c2b,,master,canceled,0,,373139768,373139769,373139770,373139771,373139772,push
372882902,14fd5d13f2278dc6461f171e77c7a8178cbea5c0,,master,passed,298,2018-04-30 05:01:53 UTC,372882903,372882904,372882905,372882906,372882907,push
371836910,b6138a062c653c157d30e35bf340ca4636656ec4,,master,passed,267,2018-04-27 01:44:33 UTC,371836911,371836912,371836914,371836916,371836917,push
371836737,b6138a062c653c157d30e35bf340ca4636656ec4,,max_threads,passed,279,2018-04-27 01:43:27 UTC,371836738,371836739,371836740,371836741,371836742,push
371205298,66b9ee87d71ece1b671f806466e1a2e65c78929b,,numexpr-3.0,errored,918,2018-04-25 18:36:15 UTC,371205299,371205300,371205301,push
365418999,035cf138533b2ade0c35a8fe7f0f0b764eeaa96e,,max_threads,passed,331,2018-04-12 03:10:54 UTC,365419000,365419001,365419002,365419003,365419004,push
365200980,7fa84bc48afe008e733c7051dd6d88b293b90f3d,,max_threads,failed,301,2018-04-11 16:17:21 UTC,365200981,365200982,365200983,365200984,365200985,push
364751840,694a838a5a188444accecccee65c798fe799ac90,,max_threads,passed,349,2018-04-10 18:49:07 UTC,364751841,364751842,364751843,364751844,364751845,push
364661867,667bd3aeaa7ec200a29705d9c1d36fca5c389d07,,numexpr-3.0,errored,765,2018-04-10 16:09:23 UTC,364661868,364661869,364661870,push
347394230,3eef360c312e5e592d3d18d887719e659f00a924,,master,passed,353,2018-02-28 18:07:01 UTC,347394231,347394232,347394233,347394234,347394235,push
347390869,eb2a9471fce97e3181e994b5dbb6f7185587a1f9,,master,passed,328,2018-02-28 17:59:23 UTC,347390870,347390871,347390872,347390874,347390875,push
347326874,665634a5908e81c6aaac17b9ca766d23ea9bfb20,297,master,passed,350,2018-02-28 15:39:35 UTC,347326875,347326876,347326877,347326878,347326879,pull_request
293863086,cfeae8ae246e95f23613e8b587746ed788b81f35,,master,passed,362,2017-10-27 20:45:55 UTC,293863087,293863088,293863089,293863090,293863091,push
291834218,d4b5b6eeae005db34e2de9dd16f685afddc4e66c,,master,passed,282,2017-10-24 00:33:43 UTC,291834220,291834221,291834222,291834223,291834224,push
289183876,537d2396b23ed9189e5422b8553dfb662847f998,,numexpr-3.0,passed,140,2017-10-17 19:16:45 UTC,289183877,289183879,289183881,push
288659886,6e5d11d5bc8f115f34588f7e7b97224467a03844,290,numexpr-3.0,passed,139,2017-10-16 17:00:19 UTC,288659889,288659890,288659891,pull_request
