build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
752745541,fd8062552cfff3053d791e583692456278879986,825,master,errored,16129,2021-01-04 05:58:44 UTC,752745542,752745543,752745544,752745545,752745546,752745547,752745548,752745549,752745550,752745551,752745552,752745553,752745554,752745555,752745556,752745557,752745558,752745559,752745560,pull_request
752369609,b14e1a1653820bf8d1fb862b7d1ef063c5cd5705,824,master,passed,11831,2021-01-01 06:16:42 UTC,752369610,752369611,752369612,752369613,752369614,752369615,752369616,752369617,752369618,752369619,752369620,752369621,752369622,752369623,752369624,752369625,752369626,752369627,752369628,pull_request
752014098,b08a600cb7de4ad46403233b81eac04309557a31,815,master,errored,12698,2020-12-29 19:28:42 UTC,752014099,752014100,752014101,752014102,752014103,752014104,752014105,752014106,752014107,752014108,752014109,752014110,752014111,752014112,752014113,752014114,752014115,752014116,752014117,pull_request
752002982,b576996049f57c9b1e4bea32e498ad17ee7d7a22,815,master,errored,12992,2020-12-29 17:25:59 UTC,752002983,752002984,752002985,752002986,752002987,752002988,752002989,752002990,752002991,752002992,752002993,752002994,752002995,752002996,752002997,752002998,752002999,752003000,752003001,pull_request
751788892,8787f29deb6b73328298749ce4fe8c3572cde772,822,master,errored,12985,2020-12-28 09:40:45 UTC,751788893,751788894,751788895,751788896,751788897,751788898,751788899,751788900,751788901,751788902,751788903,751788904,751788905,751788906,751788907,751788908,751788909,751788910,751788911,pull_request
751787315,6bb44bd8c766e493b693638df912ca5659a2c2b9,822,master,failed,156,2020-12-28 09:24:37 UTC,751787316,751787317,751787318,751787319,751787320,751787321,751787322,751787323,751787324,751787325,751787326,751787327,751787328,751787329,751787330,751787331,751787332,751787333,751787334,pull_request
751785220,21a49890c0e089d82ed594f4ac963500e4f7ee56,822,master,failed,162,2020-12-28 09:02:59 UTC,751785221,751785222,751785223,751785224,751785225,751785226,751785227,751785228,751785229,751785230,751785231,751785232,751785233,751785234,751785235,751785236,751785237,751785238,751785239,pull_request
751769971,0def5088dbdd6707d48a309fcfbe94d560b75d80,821,master,failed,12536,2020-12-28 05:53:51 UTC,751769972,751769973,751769974,751769975,751769976,751769977,751769978,751769979,751769980,751769981,751769982,751769983,751769984,751769985,751769986,751769987,751769988,751769989,751769990,pull_request
751305474,febee10325b0df5d1caadeb6cbb4c5eee9d6f371,820,master,passed,10043,2020-12-24 05:30:51 UTC,751305475,751305476,751305477,751305478,751305479,751305480,751305481,751305482,751305483,751305484,751305485,751305486,751305487,751305488,751305489,751305490,751305491,751305492,751305493,pull_request
751191542,65552c213a33d95fff4357384140c6d80d37370c,819,master,passed,12508,2020-12-23 13:13:30 UTC,751191543,751191544,751191545,751191546,751191547,751191548,751191549,751191550,751191551,751191552,751191553,751191554,751191555,751191556,751191557,751191558,751191559,751191560,751191561,pull_request
751167961,dc7f4d27fb9f158d7a2d542eeb0237850880029e,,develop/fix-fetch-edge-abort,passed,9155,2020-12-23 09:06:31 UTC,751167962,751167963,751167964,751167965,751167966,751167967,751167968,751167969,751167970,751167971,751167972,751167973,751167974,751167975,751167976,751167977,751167978,751167979,751167980,api
750028217,8219f2b4232ac06ba42c06b498e011e5d1d4f263,,develop/fetch-requires-abortcontroller,passed,11588,2020-12-16 17:13:14 UTC,750028218,750028219,750028220,750028221,750028222,750028223,750028224,750028225,750028226,750028227,750028228,750028229,750028230,750028231,750028232,750028233,750028234,750028235,750028236,api
750011134,0f63b9b751206b4edf4a1557547e412cd8a34417,817,master,errored,11521,2020-12-16 13:01:45 UTC,750011135,750011136,750011137,750011138,750011139,750011140,750011141,750011142,750011143,750011144,750011145,750011146,750011147,750011148,750011149,750011150,750011151,750011152,pull_request
750004561,834879955fdcd4134899b5171a67724f5c89b7d7,817,master,failed,159,2020-12-16 12:10:00 UTC,750004562,750004563,750004564,750004565,750004566,750004567,750004568,750004569,750004570,750004571,750004572,750004573,750004574,750004575,750004576,750004577,750004578,750004579,pull_request
749834589,59b50878b13946259f3ecdd94c797595aecf4132,,develop/fetch-requires-abortcontroller,failed,14564,2020-12-16 10:21:16 UTC,749834590,749834591,749834592,749834593,749834594,749834595,749834596,749834597,749834598,749834599,749834600,749834601,749834602,749834603,749834604,749834605,749834606,749834607,api
749545663,963494187df1bbbb89e09c92dcbcc69a3c8d054c,816,master,failed,9709,2020-12-14 06:20:39 UTC,749545664,749545665,749545666,749545667,749545668,749545669,749545670,749545671,749545672,749545673,749545674,749545675,749545676,749545677,749545678,749545679,749545680,749545681,pull_request
749092794,5193902b2bfc25cca672cd6dec3b4bb7abf354fa,815,master,errored,11723,2020-12-11 18:35:51 UTC,749092795,749092796,749092797,749092798,749092799,749092800,749092801,749092802,749092803,749092804,749092805,749092806,749092807,749092808,749092809,749092810,749092811,749092812,pull_request
749066433,ac40e5f66f17863441bffa9cea31b644b32ce778,815,master,canceled,0,,749066434,749066435,749066436,749066437,749066438,749066439,749066440,749066441,749066442,749066443,749066444,749066445,749066446,749066447,749066448,749066449,749066450,749066451,pull_request
748976793,80a778e64460a3a42666221e164a56d4568fd8b0,814,master,passed,9391,2020-12-11 17:34:19 UTC,748976794,748976795,748976796,748976797,748976798,748976799,748976800,748976803,748976804,748976805,748976806,748976807,748976808,748976809,748976810,748976811,748976812,748976813,pull_request
748966697,e4943e5e03ccafc9a3fe466a034e80a46ac2ba65,813,master,failed,156,2020-12-11 17:28:38 UTC,748966698,748966699,748966700,748966701,748966702,748966703,748966704,748966705,748966706,748966707,748966708,748966709,748966710,748966711,748966712,748966713,748966714,748966715,pull_request
748917755,d6f36a4835d3a81119283024070751f491752e67,812,master,failed,10531,2020-12-11 16:55:59 UTC,748917756,748917757,748917758,748917759,748917760,748917761,748917762,748917763,748917764,748917765,748917766,748917767,748917768,748917769,748917770,748917771,748917772,748917773,pull_request
748901489,a254c0fb1c77314a3ce6856e33926520c21dea4c,811,master,failed,154,2020-12-11 07:23:10 UTC,748901490,748901491,748901492,748901493,748901494,748901495,748901496,748901497,748901498,748901499,748901500,748901501,748901502,748901503,748901504,748901505,748901506,748901507,pull_request
748898973,1db726fbfd8f2db43d184be5bcc148ee684a3081,810,master,failed,11318,2020-12-11 07:21:04 UTC,748898974,748898975,748898976,748898977,748898978,748898979,748898980,748898981,748898983,748898984,748898986,748898988,748898989,748898990,748898991,748898992,748898993,748898994,pull_request
748821518,8dd4c407bd1fb4ad688e9dd89e0581b77f6d6562,809,master,failed,11277,2020-12-10 19:29:34 UTC,748821519,748821520,748821521,748821522,748821523,748821524,748821525,748821526,748821527,748821528,748821529,748821530,748821531,748821532,748821533,748821534,748821535,748821536,pull_request
748489630,e094bca91cf0771fecb6667851123b781242461b,808,master,failed,152,2020-12-09 06:20:34 UTC,748489631,748489632,748489633,748489634,748489635,748489636,748489637,748489638,748489639,748489640,748489641,748489642,748489643,748489644,748489645,748489646,748489647,748489648,pull_request
748283462,aeecea8e4fe78cedb321d66cf92ea2faaa8670be,807,master,failed,157,2020-12-08 06:49:50 UTC,748283463,748283464,748283465,748283466,748283467,748283468,748283469,748283470,748283471,748283472,748283473,748283474,748283475,748283476,748283477,748283478,748283479,748283480,pull_request
748280831,82ca5e27322f671000cd2d555fc8f2d25e31c8e6,806,master,errored,14435,2020-12-08 06:26:01 UTC,748280832,748280833,748280834,748280835,748280836,748280837,748280838,748280839,748280840,748280841,748280842,748280843,748280844,748280845,748280846,748280847,748280848,748280849,pull_request
747568384,64c0bcab4e093cee962f4c4022eea27ddd661258,805,master,passed,11433,2020-12-04 06:28:44 UTC,747568385,747568386,747568387,747568388,747568389,747568390,747568391,747568392,747568393,747568394,747568395,747568396,747568397,747568398,747568399,747568400,747568401,747568402,pull_request
747134853,85afe22f8673e28ad62e09484d1057d6439a5a20,803,master,failed,184,2020-12-02 06:31:07 UTC,747134854,747134855,747134856,747134857,747134858,747134859,747134860,747134861,747134862,747134863,747134864,747134865,747134866,747134867,747134868,747134869,747134870,747134871,pull_request
746220014,d6fc14ca98aa4a88b5cfed8593ae392a1d347890,802,master,errored,11581,2020-11-27 08:48:33 UTC,746220015,746220016,746220017,746220018,746220019,746220020,746220021,746220022,746220023,746220024,746220025,746220026,746220027,746220028,746220029,746220030,746220031,746220032,pull_request
746205862,c00fe7a994e497868d123386eceac13fcf80a472,801,master,passed,10304,2020-11-27 06:14:00 UTC,746205863,746205864,746205865,746205866,746205867,746205868,746205869,746205870,746205871,746205872,746205873,746205874,746205875,746205876,746205877,746205878,746205879,746205880,pull_request
742874939,1de3fa6cb44c7175113b6cbcab7c540178c9c876,800,master,failed,11742,2020-11-11 06:03:14 UTC,742874940,742874941,742874942,742874943,742874944,742874945,742874946,742874947,742874948,742874949,742874950,742874951,742874952,742874953,742874954,742874955,742874956,742874957,pull_request
741807345,9e49c8fedcea06279aaf992f3efd277566d3064d,798,master,failed,9718,2020-11-06 05:49:16 UTC,741807348,741807349,741807350,741807351,741807352,741807353,741807354,741807355,741807356,741807357,741807358,741807359,741807360,741807361,741807362,741807363,741807364,741807365,pull_request
741557409,4b5ff22f8997fa66570e56be90553cea5d1c9d46,797,master,passed,8834,2020-11-05 05:48:45 UTC,741557410,741557411,741557412,741557413,741557414,741557415,741557416,741557417,741557418,741557419,741557420,741557421,741557422,741557423,741557424,741557425,741557426,741557427,pull_request
740677439,9e520e0f7cd7013936b7549bef4261126cdf11cc,795,master,errored,12173,2020-11-01 20:35:03 UTC,740677440,740677441,740677442,740677443,740677444,740677445,740677446,740677447,740677448,740677449,740677450,740677451,740677452,740677453,740677454,740677455,740677456,740677457,pull_request
740322178,261169f42c891acc72251048bef24b63dc33f157,794,master,passed,9015,2020-10-31 01:57:30 UTC,740322179,740322180,740322181,740322182,740322183,740322184,740322185,740322186,740322187,740322188,740322189,740322190,740322191,740322192,740322193,740322194,740322195,740322196,pull_request
740256365,b4e80943992cf15527871acf8ffa347e86b4fd6e,793,master,passed,11267,2020-10-30 18:37:59 UTC,740256366,740256367,740256368,740256369,740256370,740256371,740256372,740256373,740256374,740256375,740256376,740256377,740256378,740256379,740256380,740256381,740256382,740256383,pull_request
739892458,b3036f4da24a732c48e3913f14b56ecfbdb9a223,792,master,failed,11749,2020-10-29 12:25:50 UTC,739892459,739892460,739892461,739892462,739892463,739892464,739892465,739892466,739892467,739892468,739892469,739892470,739892471,739892472,739892473,739892474,739892475,739892476,pull_request
738427838,b9c639e6ceff0903f1d1aa17286337df568f4255,790,master,errored,12367,2020-10-23 21:54:00 UTC,738427839,738427840,738427841,738427842,738427843,738427844,738427845,738427846,738427847,738427848,738427849,738427850,738427851,738427852,738427853,738427854,738427855,738427856,pull_request
737613302,3660b26d9d8c9d2cd13fe4961255ef973a039992,789,master,passed,9204,2020-10-21 04:29:26 UTC,737613303,737613304,737613305,737613306,737613307,737613308,737613309,737613310,737613311,737613312,737613313,737613314,737613315,737613316,737613317,737613318,737613319,737613320,pull_request
737611516,14cfdda2acea3a137ef67d1572607beeb79a9b69,788,master,failed,151,2020-10-21 04:17:10 UTC,737611517,737611518,737611519,737611520,737611521,737611522,737611523,737611524,737611525,737611526,737611527,737611528,737611529,737611530,737611531,737611532,737611533,737611534,pull_request
736351507,a16f08b883c26a3506ea4b06b4d4faf3c4c4f739,787,master,passed,13274,2020-10-16 12:41:23 UTC,736351508,736351509,736351510,736351511,736351512,736351513,736351514,736351515,736351516,736351517,736351518,736351519,736351520,736351521,736351522,736351523,736351524,736351525,pull_request
734958197,6d0cbc08bb4e74985c2205bfb92f409e60c54221,786,master,passed,10490,2020-10-12 10:25:39 UTC,734958198,734958199,734958200,734958201,734958202,734958203,734958204,734958205,734958206,734958207,734958208,734958209,734958210,734958211,734958212,734958213,734958214,734958215,pull_request
