build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
569224700,89324b6a32b461ab8f1d1c241a7d70320b3f1aa7,579,master,failed,686,2019-08-08 07:48:18 UTC,569224701,569224702,569224703,569224704,569224705,569224706,569224707,569224714,569224715,569224716,pull_request
569223698,bd14b5573daa347837044f816ad6b72209714f10,579,master,failed,705,2019-08-08 07:45:33 UTC,569223699,569223700,569223701,569223702,569223703,569223704,569223705,569223706,569223707,569223708,pull_request
568896281,50eea990019a40c34d94cd7510b48a31c97128a4,578,master,passed,735,2019-08-07 14:26:56 UTC,568896282,568896283,568896284,568896285,568896286,568896287,568896288,568896289,568896290,568896291,pull_request
568895846,7452dedd54a337548b62ae441d52ef4ae1967423,578,master,canceled,0,,568895847,568895848,568895849,568895850,568895851,568895852,568895853,568895854,568895855,568895856,pull_request
568895361,c4a51c1262cb99da699190d4040075504c996ae8,578,master,canceled,0,,568895362,568895363,568895364,568895365,568895366,568895367,568895368,568895369,568895370,568895371,pull_request
568895024,03a091b0d2b1207276b7c970c377d466ef24a5d9,578,master,passed,753,2019-08-07 14:24:04 UTC,568895025,568895026,568895027,568895028,568895029,568895030,568895031,568895032,568895033,568895034,pull_request
568891356,1d1bea390de80ede82849d22fc5769d10dd63050,578,master,passed,737,2019-08-07 14:15:49 UTC,568891357,568891358,568891359,568891360,568891361,568891362,568891363,568891364,568891365,568891366,pull_request
568864347,05d5404f3ee88e15e8cc6d6c4603c3df05fb023d,541,master,passed,726,2019-08-07 13:44:27 UTC,568864348,568864349,568864350,568864351,568864352,568864353,568864354,568864355,568864356,568864357,pull_request
568803684,e85faf0ac1431a5de96c1fd5a20baf44647628c0,560,master,passed,742,2019-08-07 11:08:52 UTC,568803685,568803686,568803689,568803690,568803691,568803692,568803693,568803694,568803695,568803696,pull_request
568801974,2b1e7562ba006f32e2b8a1024032b78592db2e4e,,master,passed,730,2019-08-07 11:03:32 UTC,568801975,568801976,568801977,568801978,568801979,568801980,568801981,568801982,568801983,568801984,push
568800402,724f75ef08bf027f23810fbb844b519e05ad0e00,575,master,passed,725,2019-08-07 10:58:25 UTC,568800403,568800404,568800405,568800406,568800407,568800408,568800409,568800410,568800411,568800412,pull_request
568797713,f18d4d4e03fbe0888633995a48f69f013a149b8c,575,master,passed,728,2019-08-07 10:50:28 UTC,568797714,568797715,568797716,568797717,568797718,568797719,568797720,568797721,568797722,568797723,pull_request
568786633,cbc49c8829d77c82a87dd48f420286c10915562c,574,master,failed,735,2019-08-07 13:44:45 UTC,568786635,568786636,568786637,568786638,568786640,568786641,568786642,568786644,568786645,568786646,pull_request
568436711,ee81ea061b5473896e83b51168d98041fc0c9329,572,master,passed,1219,2019-08-06 15:46:55 UTC,568436712,568436713,568436714,568436715,568436716,568436717,568436718,568436719,568436720,568436721,pull_request
568429674,e411ad3b0be9cfb4d349b0a8178a86121fef122a,572,master,failed,1876,2019-08-06 15:32:59 UTC,568429675,568429676,568429677,568429678,568429679,568429680,568429681,568429682,568429683,568429684,pull_request
568428712,a6c858db21f9353af8f206c2335f388b5b03998b,572,master,canceled,525,2019-08-06 15:30:45 UTC,568428713,568428716,568428718,568428719,568428720,568428723,568428727,568428728,568428729,568428730,pull_request
568425355,95c743a8be0802eefa92cc19dffaeaac53140fc7,572,master,failed,1363,2019-08-06 15:22:35 UTC,568425356,568425357,568425358,568425359,568425360,568425361,568425362,568425363,568425364,568425365,pull_request
568269121,3629aaeaa468795ac2139a2ace74d93d51b2559e,569,master,passed,1204,2019-08-06 09:05:07 UTC,568269122,568269123,568269124,568269125,568269126,568269127,568269128,568269129,568269130,568269131,pull_request
568265837,38430dfec795a4f79b2c146b068a510b2a6bb892,569,master,failed,1109,2019-08-06 08:57:59 UTC,568265838,568265839,568265840,568265841,568265842,568265843,568265844,568265845,568265846,568265847,pull_request
568265278,8e1593234b51caf536085835f5777e7b6cfdd767,569,master,canceled,676,2019-08-06 08:54:58 UTC,568265279,568265280,568265281,568265282,568265283,568265284,568265285,568265286,568265287,568265288,pull_request
568262211,d01f72838437644dd2e6ea454aa1b9bf1c421637,569,master,failed,1224,2019-08-06 08:45:45 UTC,568262212,568262213,568262214,568262215,568262216,568262217,568262218,568262219,568262220,568262221,pull_request
568262099,59c36c7c238d21da1447f04de072173a5a4abed4,569,master,canceled,0,,568262100,568262101,568262102,568262103,568262104,568262105,568262106,568262107,568262108,568262109,pull_request
567928063,167a32f7e6409955900c161c273fa4c9e6af664a,571,master,failed,1101,2019-08-05 15:02:45 UTC,567928064,567928065,567928066,567928067,567928068,567928069,567928070,567928071,567928072,567928073,pull_request
567900252,9dbd9022d30864d56e368beb0cc02cee0be83bbd,570,master,failed,933,2019-08-05 14:06:30 UTC,567900253,567900254,567900255,567900256,567900257,567900258,567900259,567900260,567900261,567900262,pull_request
567889668,0bac17d2d76d2b7fbcf0f68871f634116f232cbc,569,master,passed,1217,2019-08-05 13:42:32 UTC,567889669,567889670,567889671,567889672,567889673,567889674,567889675,567889676,567889678,567889680,pull_request
567872820,7e140441048ee574960c7141ccce43719e33f56c,569,master,passed,1100,2019-08-05 13:04:12 UTC,567872821,567872822,567872823,567872824,567872825,567872826,567872827,567872828,567872829,567872830,pull_request
567863655,3fa96c845c048f267441b1a856ec7a069cf026b7,569,master,failed,956,2019-08-05 12:42:28 UTC,567863656,567863657,567863658,567863659,567863660,567863661,567863662,567863663,567863664,567863665,pull_request
567817151,7d27f79d241b1893dbd1169c59cc9d96f55409a0,568,master,passed,994,2019-08-05 10:29:23 UTC,567817152,567817153,567817154,567817155,567817156,567817157,567817158,567817159,567817160,567817161,pull_request
567814542,5e9509f2fd9c6d22eb9d88e5ef4f2474a258597e,567,master,passed,980,2019-08-05 10:25:17 UTC,567814543,567814544,567814545,567814546,567814547,567814548,567814549,567814550,567814551,567814553,pull_request
567813838,108a385789a409b6f9d8f7eef7facb4a440d9a67,568,master,failed,1051,2019-08-05 10:21:01 UTC,567813839,567813840,567813841,567813842,567813843,567813844,567813845,567813846,567813848,567813849,pull_request
567813631,679ae49af0f29f9aa5d42acf86cdd635b3ac440d,568,master,failed,951,2019-08-05 10:17:11 UTC,567813632,567813633,567813634,567813635,567813636,567813637,567813638,567813639,567813640,567813641,pull_request
567811450,62141ebecb8729985186745e320e5e6ba6ef5041,568,master,failed,1032,2019-08-05 10:11:37 UTC,567811451,567811452,567811453,567811454,567811455,567811456,567811457,567811458,567811459,567811460,pull_request
567807178,30961724c57b3c19613532f12cf55702cabbbb88,567,master,failed,992,2019-08-05 10:05:14 UTC,567807179,567807181,567807182,567807183,567807184,567807185,567807186,567807187,567807188,567807189,pull_request
567807020,a3aaa4e8a4e25c6b67aea7c623cfefa6411821cd,568,master,failed,1024,2019-08-05 10:01:12 UTC,567807037,567807040,567807042,567807044,567807045,567807046,567807049,567807050,567807051,567807052,pull_request
567805773,50644f49414811531288d9db8cc08855bdfb599e,568,master,failed,994,2019-08-05 09:57:34 UTC,567805775,567805784,567805785,567805786,567805787,567805789,567805790,567805791,567805792,567805802,pull_request
567793309,e401427d7b9103c61498b822d119ff55736dc001,567,master,failed,930,2019-08-05 09:22:49 UTC,567793310,567793311,567793312,567793313,567793314,567793315,567793316,567793317,567793318,567793319,pull_request
567789953,02b509302777d2bc9a229cb6b451a4470d50c61f,567,master,failed,1012,2019-08-05 09:12:33 UTC,567789954,567789955,567789956,567789957,567789958,567789959,567789960,567789961,567789962,567789963,pull_request
567787491,12cc79bf3b4eb62f13258f0c760799d688219899,567,master,failed,1007,2019-08-05 09:04:52 UTC,567787492,567787493,567787494,567787495,567787496,567787497,567787498,567787499,567787500,567787501,pull_request
567755193,b2224788712bb3dfc00ff391cfaea1031260d0f0,565,master,passed,1049,2019-08-05 07:40:28 UTC,567755194,567755195,567755196,567755197,567755198,567755199,567755200,567755201,567755202,567755203,pull_request
567754584,b71fba2077f3f26dbc2f47a48795c823c5c3033a,,timmeinhardt-add_multi_line_indent_to_config_plotting,passed,1109,2019-08-05 07:35:59 UTC,567754585,567754586,567754587,567754588,567754589,567754590,567754591,567754592,567754594,567754595,push
567754240,46e940afb623b38a88a9aea916413f05cc77cd23,,timmeinhardt-add_multi_line_indent_to_config_plotting,passed,1059,2019-08-05 07:32:24 UTC,567754241,567754242,567754243,567754244,567754245,567754246,567754247,567754248,567754249,567754250,push
567645664,d3fe102ff5e0dbe12e4b1735ec391f63e2ce7fb7,,master,passed,1061,2019-08-04 21:59:16 UTC,567645665,567645666,567645667,567645668,567645669,567645670,567645671,567645672,567645673,567645674,push
567345486,f694efdae254a7f13c1158e5f8f421cf8a9a548e,564,master,passed,1056,2019-08-03 17:21:36 UTC,567345487,567345488,567345489,567345490,567345491,567345492,567345493,567345494,567345495,567345496,pull_request
567241564,4c79484902b5cc03ff1f222594574b746acf18e1,,master,passed,1146,2019-08-03 08:15:24 UTC,567241565,567241566,567241567,567241568,567241569,567241570,567241571,567241572,567241573,567241574,push
567172838,5595136b20fb3ab6a21f532900aff12a0e655db2,,master,passed,1014,2019-08-03 00:01:38 UTC,567172839,567172840,567172841,567172842,567172843,567172844,567172845,567172846,567172847,567172848,push
567171033,d63e531c087f1afef96bc9234061bd3e82434dbc,,master,passed,1080,2019-08-02 23:53:35 UTC,567171034,567171035,567171036,567171037,567171038,567171039,567171040,567171041,567171042,567171043,push
567035744,f7f573d953917ddde62d38be6bc698b03c48e3c1,562,master,passed,1012,2019-08-02 16:45:51 UTC,567035745,567035746,567035747,567035748,567035749,567035750,567035751,567035752,567035753,567035754,pull_request
567035332,e60089c15ace9d9cabf439c8428b07563bffeb3a,562,master,canceled,442,2019-08-02 16:43:58 UTC,567035333,567035334,567035335,567035336,567035337,567035338,567035339,567035340,567035341,567035342,pull_request
567012437,2cfe4737029ef6059e7763aeda0a6fa04fff361d,561,master,passed,952,2019-08-02 15:49:42 UTC,567012438,567012439,567012440,567012441,567012442,567012443,567012444,567012445,567012446,567012447,pull_request
567011687,63d3196e5b83385d601a884f04c44d45ed564140,561,master,passed,1203,2019-08-02 15:44:40 UTC,567011688,567011691,567011693,567011695,567011696,567011697,567011698,567011699,567011700,567011701,pull_request
567010556,88001a06bf7af0ded1043d008173e6e7d0e23102,561,master,failed,945,2019-08-02 15:41:16 UTC,567010557,567010558,567010559,567010560,567010561,567010562,567010563,567010564,567010565,567010566,pull_request
566996599,702e20fff679e4911e88c7300eb27965951c108a,559,master,passed,1098,2019-08-02 15:08:52 UTC,566996600,566996601,566996602,566996603,566996604,566996605,566996606,566996607,566996608,566996609,pull_request
566984696,c0316064d5fdc01edc8d11ea9e4ac54c5b84c378,560,master,passed,1036,2019-08-02 14:44:37 UTC,566984697,566984698,566984699,566984700,566984701,566984702,566984703,566984704,566984705,566984706,pull_request
566984078,ed7880cfc5bb499f0b12f8f82b2c216bb42d705f,560,master,canceled,875,2019-08-02 14:40:15 UTC,566984079,566984080,566984081,566984082,566984083,566984084,566984085,566984086,566984087,566984088,pull_request
566982889,fe8cd74183b5ed1114f69bc3aff359d3e12beee0,560,master,failed,1084,2019-08-02 14:36:32 UTC,566982890,566982891,566982892,566982893,566982894,566982895,566982896,566982897,566982898,566982899,pull_request
566975977,62e4c08b438d66c1eb17ccd1d9b6671eb3186fef,560,master,failed,1333,2019-08-02 14:20:00 UTC,566975978,566975979,566975980,566975981,566975982,566975983,566975984,566975985,566975986,566975987,pull_request
566968601,d40a858e08222f58bae63f04cb0818885d46bbc8,560,master,failed,1176,2019-08-02 14:05:51 UTC,566968602,566968603,566968604,566968605,566968606,566968607,566968608,566968609,566968610,566968611,pull_request
566956527,30777e1acfee83940b80db5b9d7a4864c8482b8f,558,master,passed,1097,2019-08-02 13:36:09 UTC,566956528,566956529,566956530,566956531,566956532,566956533,566956534,566956535,566956536,566956537,pull_request
566955420,927ba6264c755bccd5cce02717c4b94625187c20,559,master,passed,1012,2019-08-02 13:32:30 UTC,566955421,566955422,566955423,566955424,566955425,566955426,566955427,566955428,566955429,566955430,pull_request
566948395,0670c06be08962d016cdab0312caafa5ecaa18e4,559,master,failed,1133,2019-08-02 13:15:27 UTC,566948396,566948397,566948398,566948399,566948400,566948401,566948402,566948403,566948404,566948405,pull_request
566948300,6be0fa9e1d6e26a7a7ec9c5566159bc6cdd5d744,559,master,canceled,0,,566948301,566948302,566948303,566948304,566948305,566948306,566948307,566948308,566948309,566948310,pull_request
566940704,663da83b7fea2dbd38d94157e8fb756a545e23f7,559,master,failed,1222,2019-08-02 12:58:40 UTC,566940707,566940708,566940709,566940710,566940711,566940712,566940713,566940714,566940715,566940716,pull_request
566935776,bb771796906ee3ba8c2593e2829eb2ec7d58631c,558,master,failed,1031,2019-08-02 12:53:29 UTC,566935777,566935778,566935779,566935780,566935781,566935782,566935783,566935784,566935785,566935786,pull_request
566935597,b217d44f7deeeac5b3245b8daf18808876d06417,559,master,failed,891,2019-08-02 12:49:50 UTC,566935598,566935599,566935600,566935601,566935602,566935604,566935605,566935606,566935607,566935608,pull_request
566934056,3474a2858d5b00738a2a3a3b03614b01c8749fc3,558,master,failed,1006,2019-08-02 12:46:00 UTC,566934057,566934058,566934059,566934060,566934061,566934062,566934063,566934064,566934065,566934066,pull_request
566925615,a181df59dd9b3c9c8e875d94bcdf229e7227e165,,master,passed,940,2019-08-02 12:27:19 UTC,566925616,566925617,566925618,566925619,566925620,566925621,566925622,566925623,566925624,566925625,push
566918275,955acac9fcf7465c3a4b2cd2620fca7c6ab8ec8b,558,master,passed,1011,2019-08-02 12:06:30 UTC,566918276,566918277,566918278,566918279,566918280,566918281,566918282,566918283,566918284,566918285,pull_request
566915235,4d3eee7004dc96d8264d557cba2268661a7d1331,558,master,failed,966,2019-08-02 11:57:59 UTC,566915236,566915237,566915238,566915239,566915240,566915241,566915242,566915243,566915244,566915245,pull_request
566890160,2c59f2cb75fa18dcb7da4cb84b0aab20a76dff0f,558,master,failed,1017,2019-08-02 10:43:42 UTC,566890161,566890162,566890163,566890164,566890165,566890166,566890167,566890168,566890169,566890170,pull_request
566884702,1691cc4f9a39710e4ceb9a76076b243eca9f81a1,557,master,passed,999,2019-08-02 10:27:46 UTC,566884703,566884704,566884705,566884706,566884707,566884708,566884709,566884710,566884711,566884712,pull_request
566877289,4387003ebb46121b4706450adbf86ef195879fa0,556,master,passed,1140,2019-08-02 10:03:14 UTC,566877291,566877292,566877294,566877296,566877298,566877299,566877300,566877301,566877302,566877303,pull_request
566866106,a17b84eaf870fe7dcf0d16a73c314385786593fb,556,master,failed,1074,2019-08-02 09:32:15 UTC,566866107,566866108,566866109,566866110,566866111,566866112,566866113,566866114,566866115,566866116,pull_request
566818107,6b177b3fb31be7729c32466b49695851fcea4461,,master,passed,1039,2019-08-02 06:53:36 UTC,566818108,566818109,566818110,566818111,566818112,566818113,566818114,566818115,566818116,566818117,push
566685691,ab7dade03446f576523ebd0a9ff5599e6f7093ef,554,master,passed,1041,2019-08-01 21:30:19 UTC,566685692,566685693,566685694,566685695,566685696,566685697,566685698,566685699,566685700,566685701,pull_request
566683918,02efea5ee98f5ab5faea917b1b8f758ea46dcd35,541,master,passed,1376,2019-08-01 21:31:48 UTC,566683919,566683920,566683921,566683922,566683923,566683924,566683925,566683926,566683927,566683928,pull_request
566682874,a502a08c1ecea78e3403e25a6f7fa5f51465f510,554,master,failed,873,2019-08-01 21:21:47 UTC,566682875,566682876,566682877,566682878,566682879,566682881,566682882,566682883,566682885,566682886,pull_request
566676896,f50075f58c36cf2f320d6179af0c8ba54ff89842,541,master,failed,991,2019-08-01 21:06:37 UTC,566676897,566676898,566676899,566676900,566676901,566676902,566676903,566676904,566676905,566676906,pull_request
566602464,7fc2cf64377e3f0f1abf4840cb3b363e410b4c9a,,master,passed,892,2019-08-01 18:03:50 UTC,566602465,566602466,566602467,566602468,566602469,566602470,566602471,566602472,566602473,566602474,push
566572577,272d4805c7dd78161db72964390907fe563c8f45,554,master,failed,730,2019-08-01 16:51:27 UTC,566572578,566572579,566572580,566572581,566572582,566572583,566572584,566572585,566572586,566572587,pull_request
566568912,d936b4edd425abf75746f24821957e68640dfac7,554,master,passed,761,2019-08-01 16:43:44 UTC,566568913,566568914,566568915,566568916,566568917,566568918,566568919,566568920,566568921,566568922,pull_request
566546206,43292edc31b864df456075ef7d00e9489ed8b3f3,547,master,passed,896,2019-08-01 15:57:54 UTC,566546207,566546208,566546209,566546210,566546211,566546212,566546213,566546214,566546215,566546216,pull_request
566539801,bf45fd49fa0732ef7529a1e2da5e195c4b44a1f8,,master,passed,967,2019-08-01 15:45:05 UTC,566539802,566539803,566539804,566539805,566539806,566539807,566539808,566539809,566539810,566539811,push
566452746,2172d0e40858875ce681739f985768d90b9e11c1,552,master,passed,1000,2019-08-01 12:35:16 UTC,566452747,566452748,566452749,566452750,566452751,566452752,566452753,566452754,566452755,566452756,pull_request
566377810,2683272418bee13ec1061b2806cf322da6ec59ff,,master,passed,861,2019-08-01 09:13:56 UTC,566377811,566377812,566377813,566377814,566377815,566377816,566377817,566377818,566377819,566377820,push
566373761,16ac4e6651e74366e302af22d2a704a0c40249ba,551,master,passed,787,2019-08-01 09:02:52 UTC,566373762,566373763,566373764,566373765,566373766,566373767,566373768,566373769,566373770,566373771,pull_request
566369323,46d32829ed2aa660736718cc51c5df69248d842e,,master,passed,778,2019-08-01 08:49:33 UTC,566369324,566369325,566369326,566369327,566369328,566369329,566369330,566369332,566369334,566369336,push
566368322,3faff436a3365b18883b9ca3a2c7afa83cfd319e,,master,passed,763,2019-08-01 08:46:41 UTC,566368323,566368324,566368325,566368326,566368327,566368328,566368329,566368330,566368331,566368332,push
566069817,a38395a09da073bbac292ff9035c5759d5abbbbf,550,master,passed,728,2019-07-31 16:47:05 UTC,566069818,566069819,566069820,566069821,566069822,566069826,566069827,566069828,566069829,566069830,pull_request
566049732,8c473bfef9bafacd8419aa96a6818bbcef674d81,549,master,passed,709,2019-07-31 16:01:14 UTC,566049733,566049734,566049735,566049736,566049737,566049738,566049739,566049740,566049741,566049742,pull_request
566033524,e18c80020c55c02df858213e92c68cb72c94a131,548,master,failed,693,2019-07-31 15:25:51 UTC,566033525,566033526,566033527,566033528,566033529,566033530,566033531,566033532,566033533,566033534,pull_request
566028627,b9df680117411348689e4c1c0965818eb58baf54,,master,passed,744,2019-07-31 15:15:06 UTC,566028628,566028629,566028630,566028631,566028632,566028633,566028634,566028635,566028636,566028637,push
566013368,7c5bf992fd44b3602a4d6a13ec732f67b3f2b925,543,master,passed,748,2019-07-31 14:44:47 UTC,566013369,566013370,566013372,566013373,566013374,566013376,566013378,566013379,566013380,566013381,pull_request
566009111,50084cd17f14485de75776a79e935680d018e6ad,543,master,failed,706,2019-07-31 14:36:00 UTC,566009112,566009113,566009114,566009115,566009116,566009117,566009118,566009119,566009120,566009121,pull_request
566007770,8f4a4983f06e9a66e66f69706106c39be42c596b,547,master,passed,739,2019-07-31 14:33:01 UTC,566007771,566007772,566007773,566007774,566007775,566007776,566007777,566007778,566007779,566007780,pull_request
566003293,a38c6ee606fdc304ccb3c1ad293d9f96b01e47e3,547,master,failed,738,2019-07-31 14:23:33 UTC,566003294,566003295,566003296,566003297,566003298,566003299,566003300,566003301,566003302,566003303,pull_request
566000684,99d4e9a6649e380b8e9c1582512f77ba32f7dd23,547,master,failed,686,2019-07-31 14:18:41 UTC,566000685,566000686,566000687,566000688,566000689,566000690,566000691,566000692,566000693,566000694,pull_request
565998497,2c5b65c70ebfebe717b17bc78da9b0cd91461ae3,547,master,failed,661,2019-07-31 14:13:41 UTC,565998498,565998499,565998500,565998501,565998502,565998503,565998504,565998505,565998506,565998507,pull_request
565989226,1c721e161c0011434fd1e14a64f566b5e7b3b778,547,master,failed,723,2019-07-31 13:56:39 UTC,565989227,565989228,565989229,565989230,565989231,565989232,565989233,565989234,565989235,565989236,pull_request
565986125,8bea8289ff766593d5a4e87607f4b5165738835b,547,master,passed,749,2019-07-31 13:49:32 UTC,565986126,565986127,565986128,565986129,565986130,565986131,565986132,565986133,565986134,565986135,pull_request
565965250,7054628abe8f638bf156f5968e0d54a6346d8b23,,master,passed,730,2019-07-31 13:04:24 UTC,565965251,565965252,565965253,565965254,565965255,565965256,565965257,565965258,565965259,565965260,push
565964843,efc54718491af147f7ecfed922dbe4e1ab123da9,,master,passed,733,2019-07-31 13:01:34 UTC,565964844,565964845,565964846,565964847,565964848,565964849,565964850,565964851,565964852,565964853,push
565950680,f30d6dea15a00319ab15d8cb54f61e07f85f12b8,545,master,passed,729,2019-07-31 12:27:29 UTC,565950681,565950682,565950683,565950684,565950685,565950686,565950687,565950688,565950689,565950690,pull_request
565945272,5dd5e3b0ddf9181d000ad721f70a6bf3bc72fb3b,544,master,passed,726,2019-07-31 12:14:16 UTC,565945273,565945274,565945275,565945276,565945277,565945278,565945279,565945280,565945281,565945282,pull_request
565938468,47757039d736103c8b0cbbb3161e3e6eaac9a47a,543,master,passed,716,2019-07-31 11:56:32 UTC,565938469,565938470,565938471,565938472,565938473,565938474,565938475,565938476,565938477,565938478,pull_request
565862933,89cba333c457769cc47d9e27fdee520416e57619,541,master,passed,709,2019-07-31 08:32:31 UTC,565862934,565862935,565862936,565862937,565862938,565862939,565862940,565862941,565862942,565862943,pull_request
565719281,4aa2315e339f0b094ccdb77902c3a52b1781d987,542,master,passed,907,2019-07-30 22:48:45 UTC,565719282,565719284,565719285,565719286,565719288,565719289,565719290,565719291,565719292,565719293,pull_request
565695757,c5bc1b4382f86c31867905bc75af8a6073565495,542,master,passed,908,2019-07-30 21:47:35 UTC,565695758,565695759,565695760,565695761,565695762,565695763,565695764,565695765,565695766,565695767,pull_request
565648124,6df989ead955e6f812b9a172ae707173a12322ad,,master,passed,736,2019-07-30 19:45:11 UTC,565648125,565648126,565648127,565648128,565648129,565648130,565648131,565648132,565648133,565648134,push
565624898,a293d816099a3d4a7b774ce8165b8d2c45956c60,539,master,passed,722,2019-07-30 18:42:03 UTC,565624899,565624900,565624901,565624902,565624903,565624904,565624905,565624906,565624907,565624908,pull_request
565620449,a90cd7c0438e3cd154e694217ae58c4a259b32cc,539,master,failed,720,2019-07-30 18:29:14 UTC,565620450,565620451,565620452,565620453,565620454,565620455,565620456,565620457,565620458,565620459,pull_request
565619732,b949f3df2a534eed94dabdc71795b3c1206f8a6e,539,master,canceled,405,2019-07-30 18:27:18 UTC,565619735,565619738,565619739,565619740,565619741,565619742,565619743,565619744,565619745,565619746,pull_request
565507046,40647e04ab0e9c4abeb2dee5dc72da9dd1f1c443,541,master,passed,545,2019-07-30 14:00:10 UTC,565507047,565507048,565507049,565507050,565507051,565507052,565507053,565507055,pull_request
565505575,a8d05e4736a3a899e10dfb972c59f121b1298aa5,541,master,passed,534,2019-07-30 13:56:57 UTC,565505576,565505578,565505580,565505581,565505582,565505583,565505584,565505585,pull_request
565154883,b2e5c90ed01c7d1f5757781bd5920f7152d3e4c6,539,master,failed,708,2019-07-29 19:59:29 UTC,565154884,565154885,565154886,565154887,565154890,565154893,565154894,565154896,565154897,565154898,pull_request
562628370,de29edbf90d0dc2a4613e16407a6f8035943977c,538,master,failed,609,2019-07-23 14:40:35 UTC,562628371,562628372,562628373,562628375,562628376,562628377,562628378,562628379,pull_request
562620314,3d8c06327bd6ee1d756a971f42934bc58a37f828,538,master,passed,552,2019-07-23 14:23:31 UTC,562620315,562620316,562620317,562620318,562620319,562620320,562620321,562620322,pull_request
562616418,3d1559de4567b7fe112655a5ef3a61ccc12c006f,538,master,failed,572,2019-07-23 14:14:30 UTC,562616419,562616420,562616421,562616422,562616423,562616424,562616425,562616426,pull_request
562612979,985567b5bd6810460879999643e24a46e0d40f82,,master,passed,590,2019-07-23 14:07:57 UTC,562612980,562612981,562612982,562612983,562612984,562612985,562612986,562612987,push
562610475,c269d761d5138ea8823984f91c391f871599b116,,master,passed,560,2019-07-23 14:03:43 UTC,562610476,562610477,562610478,562610480,562610482,562610483,562610484,562610485,push
562582509,6bd83b8828efb8e41676d1937769afa9095ec012,537,master,passed,557,2019-07-23 13:05:30 UTC,562582510,562582511,562582512,562582513,562582514,562582515,562582516,562582517,pull_request
562574721,ac14bde67427cfcf5ea7f228778243f06923c958,536,master,passed,550,2019-07-23 12:48:38 UTC,562574722,562574723,562574724,562574725,562574726,562574727,562574728,562574729,pull_request
562572073,f45586400042cab88ae692116b1d697a174be6e3,,master,passed,567,2019-07-23 12:43:05 UTC,562572074,562572075,562572076,562572077,562572078,562572079,562572080,562572081,push
562559340,7995947a73317c7512ac75c383b998c01238d26a,534,master,passed,566,2019-07-23 12:10:54 UTC,562559341,562559342,562559343,562559344,562559345,562559346,562559347,562559348,pull_request
562535023,cf52dc29dc6187a67653e03d8489f93f913b5d70,,master,passed,581,2019-07-23 11:08:34 UTC,562535024,562535025,562535026,562535027,562535028,562535029,562535030,562535031,push
562534789,45cd81070bcb48033a8068cfd2807b2274829c19,,master,passed,579,2019-07-23 11:06:40 UTC,562534790,562534791,562534792,562534793,562534794,562534795,562534796,562534797,push
562520991,8631cf29c68c41fc7773681bc807db26d2be007d,535,master,passed,572,2019-07-23 10:28:08 UTC,562520992,562520993,562520994,562520995,562520996,562520997,562520998,562520999,pull_request
562481982,d5407f56697a29424635121b2a7f8d05beedcfb4,534,master,passed,538,2019-07-23 08:57:06 UTC,562481983,562481984,562481985,562481986,562481987,562481988,562481991,562481992,pull_request
562479881,269bd8cc4b50f4ebba4f705d6cba31d6ed4cc5f9,528,master,passed,581,2019-07-23 08:51:35 UTC,562479882,562479883,562479884,562479885,562479886,562479887,562479888,562479889,pull_request
