build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
534104832,14340d39ee4d46ec41ff9abdf5243cc4c2d1eae9,,tf.keras-version,failed,125,2019-05-18 07:08:27 UTC,534104833,push
534102935,67349a192b99102b6633280b26aaae735a89eddf,,tf.keras-version,failed,156,2019-05-18 06:52:57 UTC,534102936,push
534100536,c96f307419e14c1323faf0dfbf10280586be7f42,,tf.keras-version,failed,255,2019-05-18 06:34:16 UTC,534100537,534100538,push
534100345,b05c6b357f500a49c8a779d9716f4ef6afc0b0ac,,tf.keras-version,failed,283,2019-05-18 06:32:49 UTC,534100346,534100347,push
534098576,87df23ccda23583608c198751b5fc4db0db1177d,,tf.keras-version,failed,237,2019-05-18 06:20:02 UTC,534098577,534098578,push
534097269,302831aa5a88b87925b8d898e8d95b3461678b67,,tf.keras-version,failed,253,2019-05-18 06:11:18 UTC,534097270,534097271,push
534095697,b9cd8a1e1cdc0d9cee00d06c776b639d66e897dd,,tf.keras-version,passed,158,2019-05-18 05:58:55 UTC,534095698,534095699,push
534092639,e603fba12bfa933d2abeca10861380fdd397b9dc,,tf.keras-version,passed,201,2019-05-18 05:33:36 UTC,534092641,534092642,push
534092496,a284f1bc8686fdee0e7c4d4ef749cf80a939d60e,,tf.keras-version,canceled,52,2019-05-18 05:32:23 UTC,534092497,push
534089287,acc4d7692ee64639b17e2ca460dd084d9f947cb6,,tf.keras-version,passed,118,2019-05-18 05:10:53 UTC,534089288,push
534088679,cf628a096c65baef55abe0f6098724c0f326f64d,,tf.keras-version,failed,80,2019-05-18 05:05:56 UTC,534088680,push
534088177,e670ba5f732d39df131d70726204e833ec1ab072,,tf.keras-version,failed,224,2019-05-18 05:02:30 UTC,534088178,534088179,534088180,534088181,push
534083276,766ce5e92c268176bb281622804195245578aa6e,,tf.keras-version,failed,264,2019-05-18 04:20:32 UTC,534083277,534083278,534083279,534083280,push
533752159,be23df660b67a7d14dd3d6526d945347ee7a2643,,tf.keras-version,failed,222,2019-05-17 11:12:20 UTC,533752160,533752161,533752162,533752163,push
533737131,19a461098b97d672901f9c328b822f231e181857,,tf.keras-version,failed,240,2019-05-17 10:31:06 UTC,533737132,533737133,533737134,533737135,push
533721521,a146638224ae08c04afc860fb4c86d48de46a8e5,,tf.keras-version,failed,212,2019-05-17 09:46:54 UTC,533721522,533721523,533721524,533721525,push
533718375,2d5fa9aea25b0ed3bdc1c58c132f369f16ecc5ec,,tf.keras-version,failed,222,2019-05-17 09:38:35 UTC,533718376,533718377,533718378,533718379,push
533716606,b28a90b8975d8e64d14bfc5aa395a873beecdd61,,tf.keras-version,failed,220,2019-05-17 09:33:39 UTC,533716607,533716608,533716609,533716610,push
533714686,582348ceeae740fccee7e9d2540127ad96c9a46c,,tf.keras-version,failed,190,2019-05-17 09:27:49 UTC,533714687,533714690,533714691,533714692,push
533680265,4da7c51768f537e2464a799e6372890e584a4196,,tf.keras-version,failed,227,2019-05-17 07:47:56 UTC,533680266,533680267,533680268,533680269,push
533619795,fb15942709538dc85721a8bb9656b0f5a2ff1458,,tf.keras-version,failed,297,2019-05-17 03:27:42 UTC,533619796,533619797,533619798,533619799,push
533618922,8c1580c6ae44ce762b99474220cfdb72c4b68b45,,tf.keras-version,failed,289,2019-05-17 03:23:21 UTC,533618923,533618924,533618925,533618926,push
528182212,026390bb3bc16090548036dfaf470d834f1cd9b7,,master,passed,2638,2019-05-04 15:09:00 UTC,528182213,528182214,528182215,528182216,push
528179194,4fa61bac9a5a233d38f6e5504229fc2c5bfaf133,,master,passed,2621,2019-05-04 14:56:49 UTC,528179195,528179196,528179197,528179198,push
528176179,a287ee9ef01185dcd2ae9676c39b02b686a13c88,,master,passed,2840,2019-05-04 14:46:39 UTC,528176180,528176181,528176182,528176183,push
528171690,26a2f277822ec9a8945a220313cdf780d16b25b9,79,master,passed,2695,2019-05-04 14:27:27 UTC,528171691,528171692,528171693,528171694,pull_request
528171681,7af9517c500f5b4ae76163f214473cddd1441888,,develop,passed,2589,2019-05-04 14:27:25 UTC,528171682,528171683,528171684,528171685,push
528165076,2ef69caa441dac35f52f565f78083d367109c605,79,master,failed,563,2019-05-04 14:02:57 UTC,528165077,528165078,528165079,528165080,pull_request
