build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
759042377,01f73d3d81f8055fe9fca1aa05c65da82b0e348e,723,master,passed,1778,2021-02-15 11:56:14 UTC,759042378,759042379,759042380,759042381,759042382,759042383,759042384,759042385,pull_request
752637070,41d99c8fd1c5bc30266412bf8383d2c37e7f66d1,776,master,passed,1753,2021-01-03 12:08:35 UTC,752637071,752637072,752637073,752637074,752637075,752637076,752637077,752637078,pull_request
752300231,ed94c59f1eacc700dac3815530493e0809fe001d,,master,passed,1718,2020-12-31 16:45:56 UTC,752300232,752300233,752300234,752300235,752300236,752300237,752300238,752300239,push
752223919,f0054aee9eeaa879dd222e1bf73d7080fc0b7513,,1.5,passed,1749,2020-12-31 02:57:49 UTC,752223920,752223921,752223922,752223923,752223924,752223925,752223926,752223927,push
752223814,f0054aee9eeaa879dd222e1bf73d7080fc0b7513,,1.5.0,passed,1755,2020-12-31 02:51:01 UTC,752223815,752223816,752223817,752223818,752223819,752223820,752223821,752223822,push
752223805,f0054aee9eeaa879dd222e1bf73d7080fc0b7513,,master,passed,1746,2020-12-31 02:44:27 UTC,752223806,752223807,752223808,752223809,752223810,752223811,752223812,752223813,push
752223112,fdda9fae16169f3b41a0df189d462c95482f08ed,,master,passed,1798,2020-12-31 02:35:55 UTC,752223113,752223114,752223115,752223116,752223117,752223118,752223119,752223120,push
752218407,cfc0c2985d8267558e84a1ff39529fcdf10c5dd9,,master,passed,1758,2020-12-31 01:59:04 UTC,752218408,752218409,752218410,752218411,752218412,752218413,752218414,752218415,push
752182753,4734b02f817d8a00f1c4ee60628f21a23bf799d3,,master,passed,1740,2020-12-30 20:47:37 UTC,752182754,752182755,752182756,752182757,752182758,752182759,752182760,752182761,push
752181174,5f92a06f084e0789af630c5100d4f6a55347f2f4,,master,passed,1727,2020-12-30 20:28:12 UTC,752181175,752181176,752181177,752181178,752181179,752181180,752181181,752181182,push
751269365,279b2e4fa1606b1cbc4dd774a8a83baa6aa06445,,master,passed,1780,2020-12-23 23:11:09 UTC,751269366,751269367,751269368,751269369,751269370,751269371,751269372,751269373,push
751267767,58c17cfc5ccaee864bba493b7171f1b97e2450e1,,master,passed,1786,2020-12-23 22:49:54 UTC,751267768,751267769,751267770,751267771,751267772,751267773,751267774,751267775,push
750692075,a14f45635ba09ff3a2f0a69eb52a16ac3db244d9,767,master,errored,1362,2020-12-20 16:11:16 UTC,750692076,750692077,750692078,750692079,750692080,750692081,750692082,750692085,pull_request
750679223,fb5dc0beffb29c3f7877a69186ee490f5371adc9,767,master,errored,1128,2020-12-20 14:41:32 UTC,750679224,750679225,750679226,750679227,750679228,750679229,750679230,pull_request
750626408,688ef097047f3f2f7a6004143e05099ddc31f302,767,master,errored,1115,2020-12-20 02:09:30 UTC,750626409,750626410,750626411,750626412,750626413,750626414,750626415,750626416,pull_request
750625120,af2ddde2b3192844c07a33ff8422f556a3137fae,767,master,errored,630,2020-12-20 02:00:29 UTC,750625121,750625122,750625123,750625124,750625125,750625126,750625127,750625128,pull_request
750602554,d0a1acfb5b6a1f9be7362d5f4ffaa66cbf6983c1,767,master,errored,616,2020-12-19 21:38:48 UTC,750602555,750602556,750602557,750602558,750602559,750602560,750602561,750602562,pull_request
749189691,cce700b405bf401304221bf6d7ab7a3ea9b1992b,,master,failed,1693,2020-12-12 06:15:00 UTC,749189692,749189693,749189694,749189695,749189696,749189697,749189698,749189699,push
749167371,eeae30cb0d9e0de6867b48cf37030f3ea066aff2,,coverage-boost,failed,1716,2020-12-12 03:57:29 UTC,749167372,749167373,749167374,749167375,749167376,749167377,749167378,749167379,push
749145772,bd55d0abc8e9562c4a0c21440c2b6f452b83c0da,,more-MockContext-updates,errored,317,2020-12-12 00:47:01 UTC,749145773,749145774,749145775,749145776,749145777,749145778,749145779,749145780,push
748010724,0495ba5692da5c6717e42c5f63b9ec381016df57,773,master,passed,2171,2020-12-06 23:14:39 UTC,748010725,748010726,748010727,748010728,748010729,748010730,748010731,748010732,748010733,748010734,pull_request
748010135,6c29afc6dfee56c2c8035b2ad7437239f030f1b8,772,master,passed,1735,2020-12-06 23:02:47 UTC,748010136,748010137,748010138,748010139,748010140,748010141,748010142,748010143,pull_request
746675710,0c3652eecfaa4853df9e4dde45cb661b85092a0c,769,master,passed,1714,2020-11-30 05:01:11 UTC,746675711,746675712,746675713,746675714,746675715,746675716,746675717,746675718,pull_request
746674509,0e48e67332ef43929f3ca2bd3a3ea915d2520b42,769,master,errored,576,2020-11-30 04:52:18 UTC,746674510,746674511,746674512,746674513,746674514,746674515,746674516,746674517,pull_request
746177761,e11355cee2a3db38465265370ee6e397036d1551,767,master,errored,706,2020-11-27 01:16:06 UTC,746177762,746177763,746177764,746177765,746177766,746177767,746177768,746177769,pull_request
746128600,7c46da03bb7858e298e8aaa2ec55ea0a645129ab,767,master,errored,1452,2020-11-26 19:27:01 UTC,746128601,746128602,746128603,746128604,746128605,746128606,746128607,746128608,pull_request
745994167,405cd096a3dc67f796c4c3f1d2cb46a9d270cc36,769,master,failed,1720,2020-11-26 06:06:47 UTC,745994168,745994169,745994170,745994171,745994172,745994173,745994174,745994175,pull_request
745990003,78796215b0f1f22a6a2e00b1b1ee353e4941f946,,assert_all_ran,errored,573,2020-11-26 04:45:22 UTC,745990004,745990005,745990006,745990007,745990008,745990009,745990010,745990011,push
745989975,e5ecb36ec198b7c122cae1e847e5482f6214a3a8,,more-MockContext-updates,errored,561,2020-11-26 03:02:04 UTC,745989976,745989977,745989978,745989979,745989980,745989981,745989982,745989983,push
745981690,77c468fe65f28d01a87abbe4765602d542e029cc,,more-MockContext-updates,errored,412,2020-11-26 00:58:55 UTC,745981691,745981692,745981693,745981694,745981695,745981696,745981697,745981698,push
745907705,a3183e6fdd0c26b25e37f950ffc7359daa0e3597,767,master,errored,418,2020-11-25 17:37:03 UTC,745907706,745907707,745907708,745907709,745907710,745907711,745907712,745907713,pull_request
745676184,7cbfd729eb85c9dda4c3e9c69c0bc609631908a0,,master,passed,1736,2020-11-24 17:44:45 UTC,745676185,745676186,745676187,745676188,745676189,745676190,745676191,745676192,push
745013772,176b106c1d394524f8efcc01b2280a8ed5872a44,,more-MockContext-updates,failed,1691,2020-11-21 03:22:36 UTC,745013773,745013774,745013775,745013776,745013777,745013778,745013779,745013780,push
743504838,c42f3e151551a04c239e314ee24491caf2a2477e,,more-MockContext-updates,failed,1726,2020-11-13 22:44:52 UTC,743504839,743504840,743504841,743504842,743504843,743504844,743504845,743504846,push
743456649,d93e6791f3c078694202760497a0caf5ec1acd4a,,master,passed,1836,2020-11-13 18:05:29 UTC,743456650,743456651,743456652,743456653,743456654,743456655,743456656,743456657,push
741578478,20a6137fe27457c26ef4d668fb984253da2b78d3,671,master,passed,1687,2020-11-05 08:34:45 UTC,741578479,741578480,741578481,741578482,741578483,741578484,741578485,741578486,pull_request
740195397,7b95b36de00608e1ec0576815346358b53f60ec8,671,master,errored,1637,2020-10-30 14:30:50 UTC,740195398,740195399,740195400,740195401,740195402,740195403,740195404,740195405,pull_request
740180620,9d55db5c122ab19c557090c9325aa4165bcd5111,671,master,errored,629,2020-10-30 13:24:47 UTC,740180621,740180622,740180623,740180624,740180625,740180626,740180627,740180628,pull_request
732352600,d791b1c46c75f0c9b7b0a22fbd471ad0883398cf,698,master,passed,1856,2020-10-02 18:48:16 UTC,732352601,732352602,732352603,732352604,732352605,732352606,732352607,732352608,pull_request
731867856,53db0f3aee3dadb6cfd226020178cbfd0700525e,761,master,passed,1862,2020-10-01 08:46:08 UTC,731867857,731867858,731867859,731867860,731867861,731867862,731867863,731867864,pull_request
718774767,37665861fa1f2bb1fb1c2456b0c69cfddacd8b45,751,master,passed,1751,2020-08-17 21:46:31 UTC,718774768,718774769,718774770,718774771,718774772,718774773,718774774,718774775,pull_request
718719652,9c20242ae902bda0024adfa6122f8e339ea41b74,751,master,errored,610,2020-08-17 18:18:06 UTC,718719655,718719656,718719657,718719658,718719659,718719661,718719662,718719664,pull_request
714457085,da3c2bd10633ef9b94f677867faa4e150d0d9a30,749,master,passed,1710,2020-08-03 12:47:48 UTC,714457086,714457087,714457088,714457089,714457090,714457091,714457092,714457093,pull_request
714450899,ea0d11b726786bd6f286a49e3eb25cbbefef4b4e,749,master,errored,1794,2020-08-03 12:24:11 UTC,714450900,714450901,714450902,714450903,714450904,714450905,714450906,714450907,pull_request
714442369,cc1afd07fe891c0bb2c8438b714c60a5efd0537d,749,master,failed,1721,2020-08-03 11:53:51 UTC,714442370,714442371,714442372,714442373,714442374,714442375,714442376,714442377,pull_request
714428964,1888078c283e6a344abc538651809cdc37b3257b,749,master,errored,644,2020-08-03 10:58:00 UTC,714428965,714428966,714428967,714428968,714428969,714428970,714428971,714428972,pull_request
699286146,33624d7770b18910e11ec97f76820974f0d39578,743,master,passed,1756,2020-06-17 12:21:13 UTC,699286147,699286148,699286149,699286150,699286151,699286152,699286153,699286154,pull_request
699266382,c4670135a3e6a17d6664acd6dc59d9c0602844bf,743,master,errored,594,2020-06-17 11:10:34 UTC,699266383,699266384,699266385,699266386,699266387,699266388,699266389,699266390,pull_request
684286086,689af445506c6d7fd49ad8a892e33d311d8b12ed,730,master,errored,588,2020-05-07 13:53:51 UTC,684286087,684286088,684286089,684286090,684286091,684286092,684286093,684286094,pull_request
681100694,de45d813d30d076be2f89b654cb0af56457934b2,729,master,passed,1695,2020-04-29 16:46:11 UTC,681100695,681100696,681100697,681100698,681100699,681100700,681100701,681100702,pull_request
677163012,32d68162a031a14aed100af221e526e556fddf8a,727,master,passed,1665,2020-04-24 18:43:11 UTC,677163013,677163014,677163015,677163016,677163017,677163018,677163019,677163020,pull_request
677161937,72d606c569ba3805590ace9df47486f91a51defd,727,master,errored,1564,2020-04-20 09:27:50 UTC,677161938,677161939,677161940,677161941,677161942,677161943,677161944,677161945,pull_request
677155543,836a906d632e919507db2d6b0fce01c8f7687a7e,727,master,errored,1562,2020-04-20 09:18:40 UTC,677155544,677155545,677155546,677155547,677155548,677155549,677155550,677155551,pull_request
677154929,403383199a7f567191226165737084653030ba58,725,master,passed,1694,2020-04-20 09:12:01 UTC,677154930,677154931,677154932,677154933,677154934,677154935,677154936,677154937,pull_request
677153640,0ad2047479e9fa30ab1b0f44671d60bae9948740,726,master,passed,1671,2020-04-20 09:05:43 UTC,677153641,677153642,677153643,677153644,677153645,677153646,677153647,677153648,pull_request
677151931,f2c1d8e697d0ab615bddba03b0d5c27a9016f980,727,master,errored,1612,2020-04-20 09:01:49 UTC,677151932,677151933,677151934,677151935,677151936,677151937,677151938,677151939,pull_request
676561387,2ae419237b9d2929e1d0a01859d22685e3aab8de,727,master,errored,593,2020-04-18 13:00:37 UTC,676561388,676561389,676561390,676561391,676561392,676561393,676561394,676561395,pull_request
676561167,fbf63febcc8906cb15a44e3ace4c37b26e16214c,726,master,errored,1370,2020-04-18 12:54:37 UTC,676561168,676561169,676561170,676561171,676561172,676561173,676561174,676561175,pull_request
676560829,94277708e5ec268f5aabfb8bc25711ab1ea84d2e,725,master,errored,1702,2020-04-18 12:51:12 UTC,676560830,676560831,676560832,676560833,676560834,676560835,676560836,676560837,pull_request
676350338,616164269024ab1a30f41f2fab70d21380899665,723,master,passed,1896,2020-04-17 18:51:21 UTC,676350339,676350340,676350341,676350342,676350343,676350345,676350346,676350348,pull_request
676306638,2831f7de4d38f8be916c5aa09167645efda91696,723,master,errored,589,2020-04-17 16:48:19 UTC,676306639,676306640,676306641,676306642,676306643,676306644,676306645,676306646,pull_request
672486122,7a4574bb6cd564c0d56ab1c499586654e3aa823b,719,master,passed,1713,2020-04-08 12:24:01 UTC,672486123,672486124,672486125,672486126,672486127,672486128,672486129,672486130,pull_request
669467975,6f6387e41bce4c16d68e45099bf3aac648707299,706,master,passed,1703,2020-03-31 23:14:12 UTC,669467976,669467977,669467978,669467979,669467980,669467981,669467982,669467983,pull_request
669465059,3b75a7cc522642d6ce3e5937823c9ff6685b6614,706,master,errored,1592,2020-03-31 23:02:29 UTC,669465060,669465061,669465062,669465063,669465064,669465065,669465066,669465067,pull_request
655909476,829a1406f2b2b5f3986198f5cdd8e755e7c643e2,706,master,errored,1611,2020-02-27 18:25:46 UTC,655909477,655909478,655909479,655909480,655909481,655909482,655909483,655909484,pull_request
653781340,9f54e1ea050629758891a0d232d247142f609ac4,703,master,passed,1702,2020-02-22 10:27:02 UTC,653781341,653781342,653781343,653781344,653781345,653781346,653781347,653781348,pull_request
649360448,c2d0999fc7479ced5df1881b62aa1617b3361f05,700,master,errored,1449,2020-02-12 09:36:51 UTC,649360449,649360450,649360451,649360452,649360453,649360454,649360455,649360456,pull_request
647987324,9a4415972c985eea5523a435fbcbfef1b4d18cef,698,master,passed,1875,2020-02-09 10:43:23 UTC,647987326,647987327,647987329,647987331,647987333,647987335,647987336,647987338,pull_request
