build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
756386301,7a8a1ebca86e5391abab1f5cee8249ec23708348,,master,errored,418,2021-01-27 10:39:47 UTC,756386302,756386303,756386304,push
755913867,726853117f8316df8368006a81e65c8bb15f2cd8,336,master,errored,418,2021-01-24 05:58:09 UTC,755913868,755913869,755913870,pull_request
741887102,232d912e513e97291415a0ade8c87a52e8eabbcc,,master,errored,405,2020-11-06 14:46:19 UTC,741887103,741887104,741887105,push
730819160,6cb26c2f6add5473df4435c549355a7ace645e75,,master,errored,403,2020-09-28 02:09:49 UTC,730819161,730819162,730819163,push
730816842,a578426382cc1a1f6601eeb1f2060ef80381ea99,,master,errored,389,2020-09-28 01:50:18 UTC,730816843,730816844,730816845,push
730814329,a175256619ade8bf1269b308c6155dcc363410db,,master,errored,389,2020-09-28 01:32:49 UTC,730814330,730814331,730814332,push
730813942,939651a8088bb7eb54f66d01f203780b175b551b,,master,errored,411,2020-09-28 01:30:01 UTC,730813943,730813944,730813945,push
730442956,93040022cd6eb784fcc75eed16572233af6c9126,,master,passed,341,2020-09-26 03:38:13 UTC,730442957,730442958,730442959,push
730441649,81b300affa5f089df59f5ed332f28f8c94202079,,master,passed,347,2020-09-26 03:22:14 UTC,730441650,730441651,730441652,push
730441330,5485145cff3e5a5f0caea0639194794e57eb6763,,master,passed,354,2020-09-26 03:18:58 UTC,730441331,730441332,730441333,push
722752647,2698550671fe8c69c47373af653b38cc4e9ec3b6,326,master,errored,403,2020-08-31 14:27:10 UTC,722752648,722752649,722752650,pull_request
722704751,c64a8eeae546f3277b65b54a39af8efdac60567c,326,master,errored,399,2020-08-31 11:17:34 UTC,722704752,722704753,722704754,pull_request
722704097,d454cb1f100606985df9aa0d4caef676f28539cb,326,master,errored,454,2020-08-31 11:13:59 UTC,722704098,722704099,722704100,pull_request
695024029,2d2e0fa8d847c24493b87ec7ed8e2df197be48c6,320,master,errored,480,2020-06-05 13:28:34 UTC,695024030,695024031,695024032,pull_request
685956670,04a91a858a8c7c60a8d1451877f8f272a2a76504,316,master,passed,350,2020-05-12 04:36:43 UTC,685956671,685956672,685956673,pull_request
675174695,59167b516f3f60b836793283a5bd493511ddd6c2,,master,passed,349,2020-04-15 07:17:31 UTC,675174696,675174697,675174698,push
648803333,3df7a09272deb832acf4880b87f645ff4a400a27,,master,passed,352,2020-02-11 08:57:08 UTC,648803334,648803335,648803336,push
648802320,0e10c8060f5e4ef22915f9ff0893809505a04e56,,master,passed,355,2020-02-11 08:53:18 UTC,648802321,648802322,648802323,push
648800663,961b4ebe9895dd0d2351e37999a09d5eb6c0c69b,,master,passed,358,2020-02-11 08:47:20 UTC,648800664,648800665,648800670,push
648448445,4df79763a680b36c85638352903c37f1021cc026,,master,passed,355,2020-02-10 15:05:27 UTC,648448446,648448447,648448448,push
648444825,4df79763a680b36c85638352903c37f1021cc026,,migrate-boltdb-to-badger,passed,362,2020-02-10 14:56:59 UTC,648444826,648444827,648444828,push
648438518,df965ca5b9ea4ec153a119a26e9bd8053eaa4656,,master,passed,380,2020-02-10 14:41:08 UTC,648438519,648438520,648438521,push
647162398,b5a5b1722fe8c5895e850957bd3c2775091e4979,309,master,passed,350,2020-02-07 03:21:37 UTC,647162399,647162400,647162401,pull_request
631788061,9f81841636276fde3b99b1a970d5393a59f508a6,,master,passed,334,2020-01-02 08:29:02 UTC,631788062,631788063,631788064,push
631778786,9c306d265915681352503b800b85d7f8e8f9e7cb,306,master,passed,343,2020-01-02 07:41:08 UTC,631778787,631778788,631778789,pull_request
613797766,033be3243b6c73dbddbc0f5bd04b7f6fdfa0acb3,,migrate-boltdb-to-badger,passed,417,2019-11-19 01:59:34 UTC,613797767,613797768,613797769,push
613796627,031630cfbb1915b434c848872c6d2e736f18e975,,migrate-boltdb-to-badger,passed,424,2019-11-19 01:53:16 UTC,613796628,613796629,613796630,push
592422450,9d1f4ea225fdd930ce676d20a786216aa9fe7e7c,298,master,passed,437,2019-10-02 07:09:57 UTC,592422451,592422452,592422453,pull_request
592418342,980412d27e68064c797cbed27bd35daecaeec06c,298,master,errored,297,2019-10-02 06:57:44 UTC,592418343,592418344,592418345,pull_request
592304276,41818f5fd2953c48a43e068020bd3b0241e7dffb,,master,passed,408,2019-10-01 23:38:37 UTC,592304277,592304278,592304279,push
592302677,c2aae3355cbebab0773e9ded7ecef9b7e17c59ce,,master,failed,394,2019-10-01 23:32:14 UTC,592302678,592302679,592302680,push
592186192,a90556630b6f3232eb7d6e8ad30fa8ef35d76111,297,master,failed,413,2019-10-01 18:52:05 UTC,592186193,592186194,592186195,pull_request
591858741,f17ee946b023eaa6399ccf6a563c1e924d577ad0,,migrate-boltdb-to-badger,passed,434,2019-10-01 06:11:28 UTC,591858743,591858745,591858746,push
591494484,ff72b610b71cc5011b11138b4dbb204ebc2eca07,,migrate-boltdb-to-badger,passed,428,2019-09-30 13:18:48 UTC,591494485,591494486,591494487,push
591487385,04f16191c2e8f40690e8fc5b6db7d522f93f85b9,,migrate-boltdb-to-badger,passed,433,2019-09-30 13:03:07 UTC,591487386,591487388,591487389,push
591484355,cf852d7c2bb5b4778c6cb4d9e3f4f94a1737c1cb,,migrate-boltdb-to-badger,passed,439,2019-09-30 12:55:53 UTC,591484356,591484357,591484358,push
591482782,90cd98914bf63f56e9b46f9452c25ec950c69879,,migrate-boltdb-to-badger,passed,421,2019-09-30 12:52:00 UTC,591482784,591482785,591482786,push
591410392,fb05c729d46b8e95cada321a9b160964473cfb11,,migrate-boltdb-to-badger,passed,464,2019-09-30 09:39:00 UTC,591410393,591410394,591410395,push
591381519,2981fdc31ff49382345c0c9139b6d36ef127331a,,migrate-boltdb-to-badger,passed,457,2019-09-30 08:28:57 UTC,591381520,591381521,591381522,push
591372775,3196d5eb5473a7ae5da3363a4701af13fd8cad9a,,migrate-boltdb-to-badger,failed,416,2019-09-30 08:03:44 UTC,591372776,591372777,591372778,push
591369462,821525fb27c09664aecf4661483402dd8bc7e9ae,,migrate-boltdb-to-badger,failed,416,2019-09-30 07:53:39 UTC,591369463,591369464,591369465,push
590740188,dc8c7a48b6379dfa762d62b65ca1d011b65f595c,,master,passed,412,2019-09-28 08:18:07 UTC,590740189,590740190,590740191,push
590739296,6abd3e64345026f8174583e4360644c24afc9c69,,master,passed,412,2019-09-28 08:15:25 UTC,590739297,590739298,590739299,push
590738852,370c74a82f7b9ea30ba5f2c6ccebab3ec5b11b04,,master,passed,419,2019-09-28 08:11:58 UTC,590738853,590738854,590738855,push
589282105,39b63a2fa7ba4115c9096ecf53f5c714261a088d,,master,passed,386,2019-09-25 05:12:35 UTC,589282106,589282107,589282108,push
585963235,9e71b9371cfd2244a1cbbe814ac74b2cc09b24b6,,master,passed,378,2019-09-17 08:56:57 UTC,585963236,585963237,585963238,push
582597557,7f263d2727c6548352a4ba5e3012ebe6d7271f2a,,master,passed,379,2019-09-09 09:33:14 UTC,582597558,582597559,582597560,push
582596732,57b0f4a56e03640481429ab8868541e7a8143fc0,,master,passed,402,2019-09-09 09:30:51 UTC,582596733,582596734,582596735,push
582596362,c93b8dd9e1fc4022b756394aa428b7f53b192349,,master,passed,380,2019-09-09 09:29:38 UTC,582596363,582596364,582596365,push
582563958,58e5bba45f18a9875d4492ce07c9fa84aa538c0b,,master,errored,442,2019-09-09 08:09:44 UTC,582563959,582563960,582563961,push
581467786,9d30984ea190213d9918b95b2561c3b71b607b93,293,master,errored,456,2019-09-06 00:56:58 UTC,581467787,581467788,581467789,pull_request
579684819,ca77711a94c8db360a82fdd84ed51f009010ce27,,master,errored,473,2019-09-02 08:09:53 UTC,579684820,579684821,579684822,push
575768733,436d84b0bcf9f2c5eb3a357a7e66a5052a9a64c5,,master,errored,462,2019-08-23 10:35:29 UTC,575768734,575768735,575768736,push
569262126,9f711d57eb7de4900e2291117d1f171d481d025d,,master,passed,410,2019-08-08 09:34:44 UTC,569262127,569262128,569262129,push
564719115,9c65b472da43d9aa694e5296d91d0ff9b3d00151,,redis,passed,423,2019-07-28 20:41:40 UTC,564719116,564719117,564719118,push
564717403,2b9fccd81bebacb72544f6c2976406ab853e85d4,,redis,failed,406,2019-07-28 20:34:55 UTC,564717404,564717405,564717406,push
564715984,74d9b259e3ff4bab5cb94ca0eda87852e94977de,,redis,failed,344,2019-07-28 20:26:30 UTC,564715985,564715986,564715987,push
564715319,557c8221d1bb36b915392dce6e8460bcf8d12e6d,,redis,failed,344,2019-07-28 20:23:00 UTC,564715320,564715321,564715322,push
564711151,5752260ea9c2caee6087f5efa51303c7b85890ff,,redis,failed,347,2019-07-28 20:01:13 UTC,564711152,564711153,564711154,push
564619453,e0bb7b2ace45a87cfd9cdd1d7b593f017715ef7e,,master,passed,388,2019-07-28 12:47:16 UTC,564619454,564619455,564619456,push
564619373,ff2f07062a56ef1b1c87cb9af2e104efe5afbed2,,master,passed,389,2019-07-28 12:46:31 UTC,564619374,564619375,564619376,push
552297811,333ad9da832843db0205151119e090bb482d3c89,,master,passed,357,2019-06-30 01:25:40 UTC,552297812,552297813,552297814,push
551680449,a6e2e6468fcfc73f7697040c986a42bb58bcb13d,,master,passed,376,2019-06-28 08:40:14 UTC,551680450,551680451,551680452,push
539739443,8daba5290916b822f5917f533bb1a90b98168e31,285,master,passed,412,2019-05-31 14:35:56 UTC,539739444,539739445,539739446,pull_request
532571890,515e065d10834387d922e2875c9ff21fde3511da,,master,passed,391,2019-05-15 00:26:52 UTC,532571891,532571892,532571893,push
532571856,cac2ee9d064d0f82d63e0945a63a3cb2b3d761a5,,master,canceled,0,,532571857,532571858,532571859,push
532563325,98d68d17ccbbbf364845ab3e4a107e13b1665905,284,master,passed,403,2019-05-14 23:56:41 UTC,532563326,532563327,532563328,pull_request
532563022,047c558cccedea827edd6b8dfc6e5f82174f5442,283,master,passed,335,2019-05-14 23:55:32 UTC,532563023,532563026,pull_request
523338960,8493f90c152c72600739d7b6b32c81f99f450eb0,,master,passed,324,2019-04-23 06:38:41 UTC,523338961,523338962,push
523334596,f9f1904220655cea550bae7886dab1c8e8807702,282,master,passed,322,2019-04-23 06:20:55 UTC,523334597,523334598,pull_request
523323655,7b7657aed64f4b2704c1c5cd56ebe617a6e59fa3,,master,passed,373,2019-04-23 05:27:03 UTC,523323656,523323657,push
523323482,9f187b4efd462b33dcf17988abaac748d267226c,,master,passed,309,2019-04-23 05:25:55 UTC,523323485,523323486,push
517871521,17419375cba25b241a7169ec60f639671d8cf23b,279,master,passed,330,2019-04-09 16:18:22 UTC,517871522,517871523,pull_request
517865758,36c7abf433aee86f92d43af2650d80eedf9cddd4,278,master,passed,311,2019-04-09 16:06:24 UTC,517865759,517865760,pull_request
496886392,707d97b8bfa761a4b9886efac81c14dd063a7ed0,,master,passed,316,2019-02-22 06:35:43 UTC,496886393,496886394,push
496884904,8884e7f1cf8f5f666562348ef885ea88ff54e11c,272,master,passed,340,2019-02-22 06:27:01 UTC,496884905,496884906,pull_request
490469232,f0d0f6c59608649b2f33d9ae02190e309c3abb7e,,master,passed,344,2019-02-08 10:07:40 UTC,490469233,490469234,push
490146651,303552685553c4150c40afdfc65d5a1bfd4abc26,269,master,passed,520,2019-02-07 16:52:25 UTC,490146652,490146653,pull_request
490146234,1d6f871fa0023f505f371a3f5fd2f288de96a49e,271,master,passed,357,2019-02-07 16:51:33 UTC,490146235,490146236,pull_request
490138893,b7aa68b648de8c851997947b2058471da03b96d6,269,master,passed,316,2019-02-07 16:36:53 UTC,490138894,490138896,pull_request
489643509,a0b1f0cabcf5f357a24c079c3a4bf65e42a3a813,269,master,passed,404,2019-02-06 17:09:27 UTC,489643510,489643511,pull_request
487694238,95d87e40b78024660c606d247e280556a8d80674,,master,passed,312,2019-02-01 23:16:24 UTC,487694239,487694240,push
487693279,7a43596a6b8d523afe674c7730deeff05c05a49b,,master,passed,373,2019-02-01 23:13:42 UTC,487693280,487693281,push
487455078,f4c3104637209b784392c1da46e49518c9a5bd8f,266,master,errored,554,2019-02-01 14:09:58 UTC,487455079,487455080,487455081,487455082,487455083,pull_request
473634584,3b9926ec3469954701f6966608fde2c7a03a0557,262,master,passed,520,2018-12-30 18:35:02 UTC,473634585,473634586,473634587,473634588,473634589,pull_request
471340115,3bb751b694ebffc48273742faed3af693efb05e3,261,master,passed,521,2018-12-22 13:43:47 UTC,471340116,471340117,471340118,471340119,471340120,pull_request
471318146,c54f71ee6a744ab046fa3a4b19d0becb42dd6d7c,261,master,passed,519,2018-12-22 11:56:11 UTC,471318147,471318148,471318149,471318150,471318151,pull_request
470314070,3ec84fb54fad9cbadf4bfb7abdbed9aa794cb91e,,master,passed,508,2018-12-20 02:05:41 UTC,470314071,470314072,470314073,470314074,470314075,push
468562904,40e1829866581e800b7d423130aca658cbb60878,,master,passed,531,2018-12-16 02:59:20 UTC,468562905,468562906,468562907,468562908,468562909,push
468561742,db5095c81f0e5d0182c4c4ead31fb8980511db48,,master,passed,551,2018-12-16 02:51:26 UTC,468561743,468561744,468561745,468561746,468561747,push
468334707,18e314faaf08508c11d0c3d3d8bf54c76adb54c1,259,master,passed,543,2018-12-15 08:54:03 UTC,468334708,468334709,468334710,468334711,468334712,pull_request
468329223,d357d84d62801374f178fdf607baed08140f072e,259,master,failed,508,2018-12-15 08:16:17 UTC,468329224,468329225,468329226,468329227,468329228,pull_request
468328911,94d8e29d839ed217e7c90e42333c4c5413966b24,259,master,failed,529,2018-12-15 08:14:23 UTC,468328912,468328913,468328914,468328915,468328916,pull_request
468328852,7ea4885cfcb38f9c3b0b653dd3208b078fcc10c2,259,master,canceled,0,,468328853,468328854,468328855,468328856,468328857,pull_request
450103775,62259ac9c63cb508c4d64bed5f1a537d3ae89391,,master,passed,466,2018-11-03 02:05:40 UTC,450103776,450103777,450103778,450103779,450103780,push
449115682,15c6af09594472b76845c46e22e98dcc63e562cd,,master,passed,417,2018-10-31 23:18:19 UTC,449115683,449115684,449115685,449115686,push
422767619,98953c5f1aaf78fed7e342764f61d4a694409c78,255,master,passed,467,2018-08-30 21:07:05 UTC,422767620,422767621,422767622,422767625,pull_request
411388146,c58ef2a264cde2c1ed04b7dae9b0a64bb6a57e9c,245,master,passed,487,2018-08-02 17:14:33 UTC,411388147,411388148,411388149,411388150,pull_request
393499577,37eb3451e6c5c41c0b6c5b5cffd0770384e0826d,252,master,passed,701,2018-06-18 06:30:54 UTC,393499578,393499579,393499580,393499581,pull_request
390648457,6ecdf3c5c38cf0855cec02ab2a02ecb78b6e456f,,master,passed,376,2018-06-11 07:50:06 UTC,390648458,390648459,390648460,390648461,push
390640098,1022344f320ec987de974ba2519e233a47b56a13,,master,passed,402,2018-06-11 07:26:40 UTC,390640099,390640100,390640101,390640102,push
390634074,36b1567c054e1f125c9d7290701a0589de2f6fa8,249,master,passed,434,2018-06-11 07:04:45 UTC,390634075,390634076,390634077,390634078,pull_request
390621571,340fd1ace1340385ce5b1aaba07e9a69527a1b0b,236,master,passed,289,2018-06-11 06:22:02 UTC,390621572,390621573,390621574,pull_request
390589777,432f725ecfc74fe7c963d7eb3ae41d09597fd96f,248,master,passed,284,2018-06-11 03:44:49 UTC,390589778,390589779,390589780,pull_request
375771187,f1c1a6b84b0017f359058b4fd8fff4b2eb8548a7,,master,passed,322,2018-05-07 07:26:00 UTC,375771188,375771189,375771190,push
371129584,b9d82e129ec006dc1675610caef87482ba98d9fc,245,master,passed,346,2018-04-25 15:46:46 UTC,371129586,371129590,371129592,pull_request
343958870,359d03848afddf32c1126a7ec72838f183a08042,242,master,passed,324,2018-02-20 18:17:03 UTC,343958871,343958872,343958873,pull_request
343958551,10bbc3657f01976b3158143880ae39c43a4c4ed3,242,master,passed,288,2018-02-20 18:16:19 UTC,343958552,343958553,343958554,pull_request
343953344,f618183a7f375905d5f5158f112444a49efcfbb0,242,master,passed,387,2018-02-20 18:04:43 UTC,343953346,343953348,343953356,pull_request
334356229,4265c17c7cd34ef8f4b19b32e946a7d08d65f297,,master,passed,305,2018-01-28 13:06:12 UTC,334356230,334356231,334356232,push
334014602,75beff22b24f0506be2bbbe06b74b21e1a06363f,240,master,passed,229,2018-01-27 04:31:07 UTC,334014603,334014604,334014605,pull_request
333498090,d16ec21ff2895bec4c8a977570d97a6e23e88cd4,,master,passed,359,2018-01-25 22:48:07 UTC,333498092,333498094,333498095,push
322439416,ae2cb28c4139942187f6366ad97814593584a0ec,236,master,passed,270,2017-12-28 05:15:32 UTC,322439417,322439418,322439419,pull_request
322420410,8598bebac9bf35a31032e08244ac2a392d29a4f5,236,master,passed,311,2017-12-28 03:10:36 UTC,322420411,322420412,322420413,pull_request
320559059,9e7b523c43d86db45e8cbc6a1d7be4653135dfa9,,master,passed,348,2017-12-23 05:47:22 UTC,320559060,320559061,320559062,push
320557442,11d2e565d8ac4affc0e573912d93c4f0e001fc53,,master,passed,321,2017-12-23 05:39:56 UTC,320557443,320557444,320557445,push
320555532,281b75ee40801500c3c4d69da9397c9f03a897f0,,master,passed,315,2017-12-23 05:27:47 UTC,320555533,320555534,320555535,push
320554808,0e2371acd04fe6250dc1502ba3fd875195ee3153,,instrument,passed,519,2017-12-23 05:23:19 UTC,320554809,320554810,320554811,push
319465718,60e57f234d4bf180d2c1b62b89a8825056e1e4f7,,master,passed,353,2017-12-21 00:31:00 UTC,319465719,319465720,319465721,push
319101433,f9e6d61a378f81bd52e3a9d7afc4e75d36686e78,,master,passed,312,2017-12-20 10:31:41 UTC,319101434,319101435,319101436,push
319040015,21e832bd3aa975905391c97b5bcc7f0e20eac676,,master,passed,313,2017-12-20 07:32:06 UTC,319040016,319040017,319040018,push
318610777,f9aeaf008e4adc914391ab863af87da7de368d7a,,master,passed,335,2017-12-19 13:10:27 UTC,318610778,318610779,318610780,push
302711483,6c4c5cdd12a6be71e5a36b34c54d25dac0aad81e,227,master,passed,299,2017-11-15 21:40:41 UTC,302711484,302711485,302711486,pull_request
302349754,ba1ec8d4ee8d0dcc3d17ee0a24a138c0020c9d20,,master,passed,382,2017-11-15 07:35:26 UTC,302349755,302349756,302349757,push
302344079,71bd088fdf77e04598801320f52f80344d6de302,226,master,passed,373,2017-11-15 07:16:22 UTC,302344080,302344081,302344082,pull_request
