build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
761232462,09c5ad95d9a90cbadd413014f3cdc268dd4e3e81,1222,master,passed,558,2021-03-03 03:52:12 UTC,761232463,761232464,761232465,pull_request
760023926,3ca8823bc565e64294f63505ec83263e4d540ce5,,master,passed,551,2021-02-22 17:21:05 UTC,760023928,760023929,760023931,push
759625824,29b91077a9935feb640d13b13f0fdf9d2fdbf2b3,,master,passed,550,2021-02-19 12:05:52 UTC,759625825,759625826,759625827,push
759625771,10bc1640250fd03209c93c24ccf152bd75f8f620,,master,passed,393,2021-02-19 12:04:46 UTC,759625772,759625773,759625774,push
759602906,320a89ea71e4863dd97080aca55f4fc3cf45b6e3,1220,master,passed,382,2021-02-19 07:51:12 UTC,759602907,759602908,759602909,pull_request
759602622,ba4bea749070d708187abdd0e560128fd9354c7a,1220,master,passed,388,2021-02-19 07:47:38 UTC,759602623,759602624,759602625,pull_request
759329499,3f6880627c8871b98c3918f866f0c2dcd37c4b02,1216,master,passed,385,2021-02-17 12:34:05 UTC,759329500,759329501,759329502,pull_request
758828815,b8b5ff526bdf1b8414a00e731dcd2e0012ec35b2,,master,passed,378,2021-02-13 15:41:34 UTC,758828816,758828817,758828818,push
757086211,db8c079f7cb4b416ab7b97f62fbb6cb1dde24a4e,,master,passed,379,2021-02-01 16:10:51 UTC,757086212,757086213,757086214,push
753831857,9b700c29447f8ae4082fc696aa4733ca20fd2584,1208,master,passed,388,2021-01-10 19:53:11 UTC,753831858,753831859,753831860,pull_request
753416732,41a1b2233acea04a720b9e05155b260544bf49b9,1207,master,passed,559,2021-01-07 20:18:33 UTC,753416733,753416734,753416735,pull_request
753365916,0339d23b5d0ef8cd18f135f6de32f0a24de0fe79,1207,master,passed,550,2021-01-07 14:58:05 UTC,753365917,753365918,753365919,pull_request
751452704,bc312fb9268ce29bcac1e732f589bffb6d89cbd9,,master,passed,384,2020-12-25 10:32:03 UTC,751452705,751452706,751452707,push
747351171,d4782ce267197c7c73142ecc403c8d11573450e2,1200,master,passed,383,2020-12-03 06:14:27 UTC,747351172,747351173,747351174,pull_request
747329222,04f5e29b8112f69a1bb7c65ba86f52f35173f0ef,1200,master,passed,391,2020-12-03 03:08:44 UTC,747329223,747329224,747329225,pull_request
747328694,cebfdea210af75a487327e7257b213c704893aff,1200,master,canceled,0,,747328695,747328696,747328697,pull_request
747210463,c607a253dadda4ef7827dd37751357e7aa6a97e6,1200,master,failed,397,2020-12-02 16:12:44 UTC,747210464,747210465,747210466,pull_request
747156343,bfcad89fd065a5e4cb5b073806f8bfbc4adb3e91,1200,master,failed,394,2020-12-02 09:37:07 UTC,747156344,747156345,747156346,pull_request
747149992,e11c5c02471bf58c633da532106d77a7d8b58334,1200,master,failed,396,2020-12-02 08:41:13 UTC,747149993,747149994,747149995,pull_request
744434464,dd6bd01c0f87c81f0a8d39d939eb00d9e083f0d2,1199,master,failed,386,2020-11-18 15:21:04 UTC,744434465,744434466,744434467,pull_request
744434449,fdca1a9ccce09e0fbb69abd64f034e96f2ddc6e9,,qss,failed,380,2020-11-18 15:20:57 UTC,744434450,744434451,744434452,push
744434051,4bb6da5e0d4954657167c723664e34d62518192f,1199,master,canceled,0,,744434052,744434053,744434054,pull_request
744434047,39bd0110f66c164478b8077ecbd1512545b61301,,qss,canceled,0,,744434048,744434049,744434050,push
744433445,910ac6615b3cca71c62d399d48dd8e17cd0a2220,1199,master,canceled,0,,744433446,744433447,744433448,pull_request
744432859,0c0977b0016e4713fd91353c652d4cebf43c4ef9,,qss,canceled,0,,744432860,744432861,744432862,push
742520527,10d7f2c5f2bf6a1f39207f861ef2f47616420e3a,,master,passed,396,2020-11-09 19:35:13 UTC,742520528,742520529,742520530,push
742440849,0a2e6d08cf8297103e6369fbc5262dc780e0f926,1198,master,passed,402,2020-11-09 13:47:47 UTC,742440850,742440851,742440852,pull_request
741283521,a07317227b75abba28f9527f446fa02ba57ab8cf,,master,passed,390,2020-11-04 01:44:18 UTC,741283522,741283523,741283524,push
740362823,d498fec7eb906a2daf53e7381a969c7de337836a,,master,passed,388,2020-10-31 05:11:31 UTC,740362824,740362825,740362826,push
740362699,1f674132a7ac961ed4093b692fd588ae4b222811,,master,canceled,0,,740362700,740362701,740362702,push
740362679,84a63e623482b1714c02b133f7721e22bba1395c,,master,canceled,0,,740362680,740362681,740362682,push
740362558,ffd1fdbbe5bbc1de7ebcafe73a852d204a238f6c,,master,canceled,0,,740362559,740362560,740362561,push
738162492,68bd989f95d9ad10bd0703a3c0664231178a52f6,1193,master,passed,412,2020-10-22 23:50:07 UTC,738162493,738162494,738162495,pull_request
738161898,8237004e722d7a3af407ba2ae30dff971c791f16,1193,master,canceled,0,,738161899,738161900,738161901,pull_request
738160790,13639d523a7466d827f9379f2fe2eb01b84d0aa0,1192,master,passed,673,2020-10-22 23:14:14 UTC,738160791,738160792,738160793,pull_request
738156674,2747fdb7342876c0fbf6e16572449d0a024fe1c4,1191,master,passed,438,2020-10-22 22:54:22 UTC,738156675,738156676,738156677,pull_request
737840123,05b661af0ec8c2f57a1bbcf82bc34e91c4715ff2,1186,master,passed,392,2020-10-21 21:08:42 UTC,737840124,737840125,737840126,pull_request
735819110,10f989d880f12df2a2b12a2c8335e0dda5f478f0,1186,master,failed,402,2020-10-14 18:51:34 UTC,735819111,735819112,735819113,pull_request
735412113,56b1cfac728a275d031c02a8ef7ec338e40905d5,,master,passed,390,2020-10-13 14:45:20 UTC,735412114,735412117,735412118,push
735410404,56b1cfac728a275d031c02a8ef7ec338e40905d5,,3.8.1,failed,149,2020-10-13 14:41:34 UTC,735410405,735410406,735410407,push
734997861,371548bccb8d4f0e3f469af5bfa60bbec80fd147,,3.8.0,passed,381,2020-10-12 12:48:04 UTC,734997862,734997863,734997864,push
734997857,371548bccb8d4f0e3f469af5bfa60bbec80fd147,,master,passed,380,2020-10-12 12:48:02 UTC,734997858,734997859,734997860,push
734992410,68013c7138e9a7db5d54072da25bc898bc8ca3e1,,3.7.0,passed,381,2020-10-12 12:25:12 UTC,734992411,734992412,734992413,push
734992402,68013c7138e9a7db5d54072da25bc898bc8ca3e1,,master,passed,376,2020-10-12 12:25:09 UTC,734992403,734992404,734992405,push
734986685,6b9aafe939b3eb1d2e6d60f2788fa71ff73c9b07,,master,passed,380,2020-10-12 12:00:55 UTC,734986686,734986687,734986688,push
734972680,4657a3c4d2a836451ed9541cc1585a7e084cb200,,master,passed,387,2020-10-12 11:00:43 UTC,734972684,734972685,734972686,push
734400585,846d9751d62ae3e401e71236e80bf5efff7c5747,1183,master,passed,387,2020-10-09 19:41:51 UTC,734400586,734400587,734400588,pull_request
734190478,e762df3358ea3323a34c0a1399b3bcb48f8898ed,1183,master,failed,386,2020-10-09 05:34:51 UTC,734190479,734190480,734190481,pull_request
733744890,3a94d39e16b2ab33b145580e8e9782f59b624d61,,master,passed,388,2020-10-07 17:53:16 UTC,733744891,733744892,733744893,push
729323016,79670c0c79b39c685d5d397027ede759d1b0a6e4,1182,master,passed,388,2020-09-22 14:28:22 UTC,729323017,729323018,729323019,pull_request
726962963,3d74d7facd8ae7e6a67ac75dfcdb82e514a6b94d,1181,master,passed,398,2020-09-14 08:50:17 UTC,726962964,726962965,726962966,pull_request
722480574,5b9a9c22c8f5fdc01e7873d3439e0ba24570bc08,1179,master,passed,405,2020-08-30 14:34:27 UTC,722480575,722480576,722480577,pull_request
722472382,96c5abaa20f01fdda9d9c62acff859f9c517b3c6,1179,master,passed,397,2020-08-30 13:45:14 UTC,722472383,722472384,722472385,pull_request
722467162,4c0499aa85c013c569aec5f47b6111a2ef3ffca1,1179,master,passed,396,2020-08-30 13:07:32 UTC,722467163,722467164,722467165,pull_request
717253058,308befaff9a6eb797fbb3ff0acecb56f60119c77,,master,passed,178,2020-08-12 13:33:55 UTC,717253059,717253060,717253061,push
711096041,bb7d3b7972739d385cf7f1ce90bca308c91e123c,1169,master,passed,170,2020-07-23 13:41:14 UTC,711096042,711096043,711096044,pull_request
709071925,70b57aedfd7dfadecc21a6f11296cf70a8b595da,1170,master,failed,163,2020-07-17 07:35:14 UTC,709071926,709071927,709071928,pull_request
709070641,242c62b5610818b64d471957930ad8bc544ff462,,alight,failed,158,2020-07-17 07:29:56 UTC,709070642,709070643,709070644,push
708795851,d50a32e61c51883fd9f6985e2df59c86da875289,1169,master,passed,162,2020-07-16 15:26:12 UTC,708795852,708795853,708795854,pull_request
708790930,f5bfc63ce6b056a07607e3d76d382da97bd6d36f,1169,master,failed,161,2020-07-16 15:12:32 UTC,708790932,708790934,708790935,pull_request
708750835,bba45d0e12b7d07afa5dd997d6f9663e9b51c98f,1169,master,failed,158,2020-07-16 13:58:00 UTC,708750836,708750837,708750838,pull_request
708745862,5f1d83612246d1e8f47260e976f0dd3367177bbc,1169,master,failed,155,2020-07-16 13:43:26 UTC,708745863,708745864,708745865,pull_request
708292714,603087daf4e403af2e659ea4f06f9580b3162965,,3.7.0.dev0,passed,165,2020-07-15 10:40:06 UTC,708292715,708292716,708292717,push
708292509,603087daf4e403af2e659ea4f06f9580b3162965,,master,passed,156,2020-07-15 10:39:37 UTC,708292510,708292511,708292512,push
708157968,126b5aa5f13059676cbac27f150340219edd78f8,,master,passed,156,2020-07-14 22:41:08 UTC,708157969,708157970,708157971,push
708157937,126b5aa5f13059676cbac27f150340219edd78f8,,3.7.0,passed,162,2020-07-14 22:41:08 UTC,708157938,708157939,708157940,push
705366369,a1d227978039e73b9c0b17471219a3b045d6d310,,ci,failed,508,2020-07-06 11:35:45 UTC,705366370,705366371,705366372,push
705364188,513a8450b7c36bff2ba755e6db6829a70deaa594,,ci,failed,524,2020-07-06 11:25:48 UTC,705364189,705364190,705364191,push
705362873,ebf22c38a5c1aeb1c6683600b0281bd883948d5c,,ci,failed,502,2020-07-06 11:20:26 UTC,705362874,705362875,705362876,push
705362713,88314028d4236b523c4e250ddaf3e3d0e5dc9376,,ci,canceled,0,,705362714,705362715,705362716,push
705362020,f48280f0948883e8f5e50465731bcd0b961f78c9,,ci,passed,519,2020-07-06 11:17:02 UTC,705362021,705362022,705362023,push
705360912,527e027ea5731fbd69213c69de7c9d1926006ad8,,master,passed,169,2020-07-06 11:12:49 UTC,705360913,705360914,705360915,push
705360489,7b1278f987154b69fccdf757ebb72290a94562a8,,master,failed,155,2020-07-06 11:10:27 UTC,705360490,705360491,705360492,push
705359426,7cb4734a837ad9d43ef979085d0f6d474f45178c,,master,failed,188,2020-07-06 11:06:00 UTC,705359427,705359428,705359429,705359430,push
