build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
739728676,d5cf17af046651b245a60a57049d8d209192bc01,2598,master,canceled,0,,739728678,739728680,739728681,739728682,739728683,739728684,739728687,739728690,739728692,739728694,739728696,739728698,pull_request
739728568,27a11f506fb8fc5fd6f7cdb50edd5d1b417878b1,2598,master,canceled,0,,739728569,739728570,739728571,739728572,739728573,739728574,739728575,739728576,739728577,739728578,739728579,739728580,pull_request
739728507,2655d4d72d298a99017f0ee793dd82efb8679406,2598,master,canceled,0,,739728508,739728509,739728510,739728511,739728512,739728513,739728514,739728515,739728516,739728517,739728518,739728519,pull_request
739711751,adc976fcb26f4e2d3d30f1f729385477ed679957,2598,master,canceled,0,,739711752,739711753,739711755,739711756,739711757,739711759,739711761,739711762,739711764,739711765,739711766,739711767,pull_request
739674373,5788ad9835c218453033f25853b97cc2a7e8140b,2585,master,errored,7629,2020-10-29 04:10:21 UTC,739674374,739674375,739674376,739674377,739674378,739674379,739674380,739674381,739674382,739674383,739674384,739674385,pull_request
739666821,b3df6e4ef6dbb904eb20e10c2afb2fcfe14f2418,2597,master,failed,7249,2020-10-28 22:35:55 UTC,739666822,739666823,739666824,739666825,739666826,739666827,739666828,739666829,739666830,739666831,739666832,739666833,pull_request
739664661,5788ad9835c218453033f25853b97cc2a7e8140b,2585,master,canceled,0,,739664662,739664663,739664664,739664665,739664666,739664667,739664668,739664669,739664670,739664671,739664672,739664673,pull_request
739658253,f48b0c2dd229386788a5070090915a48a237e0e3,2596,master,passed,7725,2020-10-28 18:20:16 UTC,739658254,739658255,739658256,739658257,739658258,739658259,739658260,739658261,739658262,739658263,739658266,739658267,pull_request
739658110,d84f2be374c165fcfab9943d9d4e0f2658848431,2596,master,canceled,0,,739658111,739658112,739658113,739658114,739658115,739658116,739658117,739658118,739658119,739658120,739658121,739658122,pull_request
739613552,ac7d355060bb5f2b959560aa618b606c6a03c39a,2585,master,canceled,6532,,739613553,739613554,739613555,739613556,739613557,739613558,739613559,739613560,739613561,739613562,739613563,739613564,pull_request
739570764,2818a2c64fff5d81db9162dc486097431f1c8f5a,2585,master,failed,7365,2020-10-28 12:02:26 UTC,739570765,739570766,739570767,739570768,739570769,739570770,739570771,739570772,739570773,739570774,739570775,739570776,pull_request
739553997,a6eae053841e90528846a037b6adbaa1656b0f7a,2585,master,failed,6489,2020-10-28 09:50:14 UTC,739553998,739553999,739554000,739554001,739554002,739554003,739554007,739554008,739554009,739554010,739554011,739554012,pull_request
739552547,cbdc777ace6f59d4609eb6da420db947058481b2,2585,master,canceled,-2125,2020-10-28 09:50:16 UTC,739552548,739552549,739552550,739552551,739552552,739552553,739552554,739552555,739552556,739552557,739552558,739552559,pull_request
739551717,f4539052a454b3493ee013d5ead1ed4fb6c399fa,2585,master,canceled,0,,739551718,739551719,739551720,739551721,739551722,739551723,739551724,739551725,739551726,739551727,739551728,739551729,pull_request
739551157,96a4589bf7a1dbf24f1f37c8525f076dfc6e7ac5,2585,master,canceled,0,,739551158,739551159,739551160,739551161,739551162,739551163,739551164,739551165,739551166,739551167,739551168,739551169,pull_request
739550831,f40b02618bf79f8572a0d32b06493fb2e18424db,2585,master,canceled,0,,739550832,739550833,739550834,739550835,739550836,739550837,739550838,739550839,739550840,739550841,739550842,739550843,pull_request
739490272,8388432a5c9e3e952fa2a7eccb8e54d425556c32,,master,errored,7853,2020-10-28 03:23:39 UTC,739490273,739490274,739490275,739490276,739490277,739490278,739490279,739490280,739490281,739490282,739490283,739490284,push
739384185,39b089fe5e09a39ddb70759d4609ba98253aa18d,2592,master,passed,7501,2020-10-27 19:59:35 UTC,739384186,739384187,739384188,739384189,739384190,739384191,739384192,739384193,739384194,739384195,739384196,739384197,pull_request
739147797,2bfa3fa1375e4eb112fbfefb70123eeaf8f12257,2590,master,errored,7722,2020-10-27 04:45:03 UTC,739147798,739147799,739147800,739147801,739147802,739147803,739147804,739147805,739147806,739147807,739147808,739147809,pull_request
739131573,884240db3066da3cb492134d9d02c3f073e23a7d,,master,passed,7768,2020-10-27 02:23:19 UTC,739131574,739131575,739131576,739131577,739131578,739131579,739131580,739131581,739131582,739131583,739131584,739131585,push
739054877,3498b64af1359c3e78e8c3140de1631679f9d894,2589,master,passed,7666,2020-10-26 22:05:13 UTC,739054878,739054879,739054880,739054881,739054882,739054883,739054884,739054885,739054886,739054887,739054888,739054889,pull_request
739043872,68304b0b1313620f69b469a6a5d62d80c5c3f3c1,2589,master,canceled,0,,739043873,739043874,739043875,739043876,739043877,739043878,739043879,739043880,739043881,739043882,739043883,739043884,pull_request
739043369,f4b368b40fe759fdbe7c40cb86e2618c8a42376c,2589,master,canceled,0,,739043370,739043371,739043372,739043373,739043374,739043375,739043376,739043377,739043378,739043379,739043380,739043381,pull_request
738831808,73845073eaec7ae3886a850c2a5ccb7b8e726ff0,2325,master,passed,7699,2020-10-26 01:05:05 UTC,738831809,738831810,738831811,738831812,738831813,738831814,738831815,738831816,738831817,738831818,738831819,738831820,pull_request
738831466,47ca0469b7fafc77f03df60a83f70f583450a5b8,2325,master,errored,7588,2020-10-26 00:36:53 UTC,738831467,738831468,738831469,738831470,738831471,738831472,738831473,738831474,738831475,738831476,738831477,738831478,pull_request
738810131,ecffab3cac6e67a5aeb5bebe2851810b04dfb0b1,2587,master,passed,7793,2020-10-26 03:43:10 UTC,738810132,738810133,738810134,738810135,738810136,738810137,738810138,738810139,738810140,738810141,738810142,738810143,pull_request
738806604,b144dfc1e9773e6c926bc3937c2586369be8b41a,2587,master,errored,7594,2020-10-25 21:52:08 UTC,738806605,738806606,738806607,738806608,738806609,738806610,738806611,738806612,738806613,738806614,738806615,738806616,pull_request
738800906,2bce5ad2755b9a3e1cb63af4564713ef7ef481a7,,master,errored,8645,2020-10-25 21:18:15 UTC,738800907,738800908,738800909,738800910,738800911,738800912,738800913,738800914,738800915,738800916,738800917,738800918,push
738721692,5fcdec2a1feea68bf963a92361f6280f697a2cf8,2589,master,failed,7067,2020-10-25 14:15:03 UTC,738721693,738721694,738721695,738721696,738721697,738721698,738721699,738721700,738721701,738721702,738721703,738721704,pull_request
738709789,15b7d0accf2d42a0179033a90518fa0d5e0f5a20,2589,master,failed,7188,2020-10-25 12:58:49 UTC,738709790,738709791,738709792,738709793,738709794,738709795,738709796,738709797,738709798,738709799,738709800,738709801,pull_request
738709702,81e9bb16fc8e58bad1eb9f364c8178fea541784e,2589,master,failed,6829,2020-10-25 12:34:18 UTC,738709703,738709704,738709705,738709706,738709707,738709708,738709709,738709710,738709711,738709712,738709713,738709714,pull_request
738675482,de6a9e45bfc8c144db4362cef9075551ba6bf735,2587,master,passed,7487,2020-10-25 05:55:52 UTC,738675483,738675484,738675485,738675486,738675487,738675488,738675489,738675490,738675491,738675492,738675493,738675494,pull_request
738601846,20d545962ca99511a9dd50a5075541b2361479e2,,master,passed,7871,2020-10-24 19:04:15 UTC,738601847,738601848,738601849,738601850,738601851,738601852,738601853,738601854,738601855,738601856,738601857,738601858,push
738468384,9e221f5942febe7ca2c34fd697084a3e1e012436,2585,master,failed,7960,2020-10-24 02:01:18 UTC,738468385,738468386,738468387,738468388,738468389,738468390,738468391,738468392,738468393,738468394,738468395,738468396,pull_request
738309880,5b023ec7ca9e067f38a98daff94487992780a9a5,2585,master,failed,6779,2020-10-23 15:36:02 UTC,738309881,738309882,738309883,738309884,738309885,738309886,738309887,738309888,738309889,738309890,738309891,738309894,pull_request
738293304,3062fe0b1c1772bd11c2deca768f407a543ed166,2580,master,passed,7379,2020-10-23 13:29:01 UTC,738293305,738293306,738293307,738293308,738293309,738293310,738293311,738293312,738293313,738293314,738293315,738293316,pull_request
738281055,6b6a1d1ed15f7fa67a935563184781ae3a85ba15,2570,master,passed,7440,2020-10-23 11:52:45 UTC,738281056,738281057,738281058,738281059,738281060,738281061,738281062,738281063,738281064,738281065,738281066,738281067,pull_request
738227797,d07871e5a598db1f07a6c63a6a4b3380f9dfe831,2580,master,failed,7316,2020-10-23 06:53:11 UTC,738227798,738227799,738227800,738227801,738227802,738227803,738227804,738227805,738227806,738227807,738227808,738227809,pull_request
738118233,4801e3af3c38e2be114437457b3baa97a3e44290,2583,master,passed,7857,2020-10-25 20:45:20 UTC,738118234,738118235,738118236,738118237,738118239,738118240,738118241,738118242,738118243,738118244,738118245,738118246,pull_request
738030127,56f8ced6566a689770401b69ba1d5e7f9f0c8bf5,2325,master,passed,7493,2020-10-22 16:39:43 UTC,738030128,738030129,738030130,738030131,738030132,738030133,738030134,738030135,738030136,738030137,738030138,738030139,pull_request
738016825,5b747ded670dd643a4b003d32d0c3c480574e508,2454,master,failed,6501,2020-10-22 14:13:47 UTC,738016826,738016827,738016828,738016829,738016830,738016831,738016832,738016833,738016834,738016835,738016836,738016837,pull_request
738014421,c26145af86c3069550ae26a2faae922ea0efaf0e,2325,master,canceled,0,,738014422,738014423,738014424,738014425,738014426,738014427,738014428,738014429,738014430,738014431,738014432,738014433,pull_request
738006725,ba3f9db991e0ef7a2851b22bd2fa87774d141f6d,2570,master,passed,7418,2020-10-23 08:05:24 UTC,738006726,738006727,738006728,738006729,738006731,738006732,738006733,738006734,738006735,738006736,738006737,738006739,pull_request
737909409,721828176cffc9dc69e50ff8c182b6f410bd0091,2580,master,errored,7645,2020-10-22 03:47:00 UTC,737909410,737909411,737909412,737909413,737909414,737909415,737909416,737909417,737909418,737909419,737909420,737909421,pull_request
737901230,9694424801a35a0623b53dc803415ad4467cdb19,2337,master,passed,7453,2020-10-22 02:49:11 UTC,737901231,737901232,737901233,737901234,737901235,737901236,737901237,737901240,737901241,737901243,737901244,737901245,pull_request
737668717,df12cc3f758e532e5b3017355fd19ccde5badd0a,2325,master,passed,8123,2020-10-21 09:49:12 UTC,737668718,737668719,737668720,737668721,737668722,737668723,737668724,737668725,737668726,737668727,737668728,737668729,pull_request
737668065,8fc5041da0331891a1e2c00bfe8c4cff8460a579,2325,master,canceled,0,,737668066,737668067,737668068,737668069,737668070,737668071,737668072,737668073,737668074,737668075,737668076,737668077,pull_request
737650070,dc926fdd3b8bb7cdd42048e68a601d62c6bb8ae1,2325,master,passed,7621,2020-10-21 08:24:08 UTC,737650071,737650072,737650073,737650074,737650075,737650076,737650077,737650078,737650079,737650080,737650081,737650082,pull_request
737641446,60bc650e42b987daab7a329d70b4ccf221897519,2325,master,failed,8245,2020-10-21 07:42:37 UTC,737641447,737641448,737641449,737641450,737641451,737641452,737641453,737641454,737641455,737641456,737641457,737641458,pull_request
737634945,af5ce89c2d9255e2d3438fa45a85131a70fe0b43,2325,master,failed,8213,2020-10-21 07:01:09 UTC,737634947,737634948,737634949,737634950,737634951,737634952,737634953,737634954,737634955,737634956,737634957,737634958,pull_request
737629964,81a1e7c3a3cda552f23884fd498d0cc00fbf75bd,2325,master,failed,6845,2020-10-21 06:30:12 UTC,737629965,737629966,737629967,737629968,737629969,737629970,737629971,737629972,737629973,737629974,737629975,737629976,pull_request
737624179,5ba7c40e87e0440e2bfb83e9308480b9f639b5de,2325,master,failed,7363,2020-10-21 05:54:29 UTC,737624180,737624181,737624182,737624183,737624184,737624185,737624186,737624187,737624188,737624189,737624190,737624191,pull_request
737623889,e1797a91fff138daf106e58e7da64cdcc7582ca3,2325,master,canceled,0,,737623890,737623891,737623892,737623893,737623894,737623895,737623896,737623897,737623898,737623899,737623900,737623901,pull_request
737623105,2c26a843edf1efab2a070b011fa4ef1ede5bb5bc,2325,master,canceled,0,,737623106,737623107,737623108,737623109,737623110,737623111,737623112,737623113,737623114,737623115,737623116,737623117,pull_request
737619340,9680757f66368b398bff270af491be4d21d14f0f,2325,master,failed,6405,2020-10-21 05:26:42 UTC,737619342,737619343,737619344,737619345,737619346,737619347,737619348,737619349,737619350,737619351,737619352,737619353,pull_request
737618238,2d1ee233b1591f30c9b897d9cf21d1c8daa0020b,2325,master,canceled,0,,737618239,737618240,737618241,737618242,737618243,737618244,737618245,737618246,737618247,737618248,737618249,737618250,pull_request
737617992,333ca22ab7e0be53040dfc02641e646a22631b0b,2325,master,failed,6037,2020-10-21 05:04:19 UTC,737617993,737617994,737617995,737617996,737617997,737617998,737617999,737618000,737618001,737618002,737618003,737618004,pull_request
737608546,d281e99c51385955d00c4761fa41e1402e479fcb,2325,master,failed,6351,2020-10-21 03:58:10 UTC,737608547,737608548,737608549,737608550,737608551,737608552,737608553,737608554,737608555,737608556,737608557,737608558,pull_request
737603161,c34e56157163c443bf4f86d1a89f2b7dd1174dd7,2325,master,failed,7623,2020-10-21 03:15:55 UTC,737603162,737603163,737603164,737603165,737603166,737603167,737603168,737603169,737603170,737603171,737603172,737603173,pull_request
737368582,9f954fe7f022a0c9fb9aeee378a912958c8c3094,,master,passed,7737,2020-10-20 10:47:05 UTC,737368583,737368584,737368585,737368586,737368587,737368588,737368589,737368590,737368591,737368592,737368593,737368594,push
737350482,8922a05908279d4e7b5fe8cea9ff1e79f3acea8d,2545,master,passed,7423,2020-10-20 09:28:55 UTC,737350483,737350484,737350485,737350486,737350487,737350488,737350489,737350490,737350491,737350492,737350493,737350494,pull_request
737326409,bf7ddf89631ff64a942fea49b9c2c240c40263ba,2580,master,failed,6962,2020-10-20 08:01:18 UTC,737326410,737326411,737326412,737326413,737326414,737326415,737326416,737326417,737326418,737326419,737326420,737326421,pull_request
737326202,1390808a2bf190215a5277ea1a0f39eae1697b3b,2580,master,canceled,0,,737326203,737326204,737326205,737326206,737326207,737326208,737326209,737326210,737326211,737326212,737326213,737326214,pull_request
737325530,2998c0a7dfe88c89843a05911ba6da8a625c06b3,2580,master,failed,7042,2020-10-20 07:33:20 UTC,737325531,737325532,737325533,737325534,737325535,737325536,737325537,737325538,737325539,737325540,737325541,737325542,pull_request
737307295,3d998711700382c6729b83fa66f8b20a3aae5116,,master,passed,7050,2020-10-20 05:51:39 UTC,737307296,737307297,737307298,737307299,737307300,737307301,737307302,737307303,737307304,737307305,737307306,737307307,push
737290838,14c6277fbd8c95fbf4aac240beb36dd4ca7a965d,2573,master,passed,6751,2020-10-20 05:34:58 UTC,737290839,737290840,737290841,737290842,737290843,737290844,737290845,737290846,737290847,737290848,737290849,737290850,pull_request
737290555,239a3ba4f10b86a463aeadf3c774751e28b72dc3,2573,master,canceled,0,,737290556,737290557,737290558,737290559,737290560,737290561,737290562,737290563,737290564,737290565,737290566,737290567,pull_request
737290136,57b9eb0d1f049c9ee7a8a6d279437ffb776db9fa,2578,master,passed,6992,2020-10-20 07:11:36 UTC,737290137,737290138,737290139,737290140,737290141,737290142,737290143,737290144,737290145,737290146,737290147,737290148,pull_request
737010056,737349885d7a4228c95cb8416f222737acc4977c,2570,master,failed,5968,2020-10-19 09:41:50 UTC,737010057,737010058,737010059,737010060,737010061,737010062,737010063,737010064,737010065,737010066,737010067,737010068,pull_request
737008202,a90a560b9fbf2a9be34fdd77d7c0cebd69b232b2,2570,master,failed,5872,2020-10-19 09:18:59 UTC,737008205,737008206,737008207,737008208,737008209,737008210,737008211,737008212,737008213,737008214,737008215,737008216,pull_request
736964904,8669071f0dc4e85323846faf37de889aa654ccb6,2573,master,passed,7650,2020-10-19 05:46:22 UTC,736964905,736964906,736964907,736964908,736964909,736964910,736964911,736964912,736964913,736964914,736964915,736964916,pull_request
