build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
760783503,d523af1b6cee94dd37abd8c0c89892f49d72270d,,master,passed,986,2021-02-28 08:55:16 UTC,760783504,760783505,760783506,760783507,760783508,760783509,760783510,push
759860612,7b0d10ccba3d657a9c4176b33035b4cf3a637aeb,512,master,passed,1687,2021-02-21 13:59:29 UTC,759860613,759860614,759860615,759860616,759860617,759860618,759860619,pull_request
756759150,390e3bd7724d8a66ff8e858294543063fb33eb64,,master,passed,1099,2021-01-29 19:08:54 UTC,756759151,756759152,756759153,756759154,756759155,756759156,756759157,push
756604476,e0f9e552ad9730a39cedf4bdd976922104ef61b2,503,master,passed,1041,2021-01-28 17:19:59 UTC,756604477,756604478,756604479,756604480,756604481,756604482,756604483,pull_request
756423294,c40e146cba37878e8c5db430a9deda7047056883,502,master,passed,1099,2021-01-27 16:46:59 UTC,756423295,756423296,756423297,756423298,756423299,756423300,756423301,pull_request
756423210,68694934d7d038aa271e807931b76671714aa0d1,501,master,errored,232,2021-01-27 15:15:07 UTC,756423211,756423212,756423213,756423214,756423215,756423216,756423217,pull_request
756320156,d97d94537a8caf9cfbb01ec5b659704267650c87,,feature/new-rules,passed,1044,2021-01-26 22:35:24 UTC,756320157,756320158,756320159,756320160,756320161,756320162,756320163,push
756308774,6184509494a031def7598302a6f3eb954fb37591,,development,passed,1116,2021-01-26 22:20:41 UTC,756308775,756308776,756308777,756308778,756308779,756308780,756308781,push
756308750,6184509494a031def7598302a6f3eb954fb37591,,master,passed,1099,2021-01-26 19:53:32 UTC,756308751,756308752,756308753,756308754,756308755,756308756,756308757,push
751769470,1f8e66081f93cfbcb8076f1cd4063bd850903483,480,development,failed,240,2020-12-28 05:52:43 UTC,751769471,751769472,751769473,751769474,751769475,751769476,751769477,pull_request
751768987,0e2e17d4fcf403209f819e79715b138342fc45d8,480,development,failed,235,2020-12-28 05:47:14 UTC,751768988,751768989,751768990,751768991,751768992,751768993,751768994,pull_request
751768525,c70709c3e45223eb029afaa56240d4b0f8631d81,480,development,failed,260,2020-12-28 05:41:53 UTC,751768526,751768527,751768528,751768529,751768530,751768531,751768532,pull_request
751768205,5f90ec4f59d429d03ed0d24e4ac07e6ca5b9f597,480,development,failed,244,2020-12-28 05:39:37 UTC,751768206,751768207,751768208,751768209,751768210,751768211,751768212,pull_request
747910045,b1f69564a3fa41b856258cb668ce0032c29294c7,,2.8.0,passed,1109,2020-12-06 08:03:01 UTC,747910046,747910047,747910048,747910049,747910050,747910051,747910052,push
747909127,b1f69564a3fa41b856258cb668ce0032c29294c7,,master,passed,1133,2020-12-06 07:52:22 UTC,747909128,747909129,747909130,747909131,747909132,747909133,747909134,push
747909094,159cb4a911d6499b70a9bab0d4ab16d142bf2af9,,development,passed,1074,2020-12-06 07:46:55 UTC,747909095,747909096,747909097,747909098,747909099,747909100,747909101,push
747909002,b5af9a396881aa9a103c0daeed6060e7959add57,,development,passed,1101,2020-12-06 07:41:38 UTC,747909003,747909004,747909005,747909006,747909007,747909008,747909009,push
747908974,2e4aea4cbc6e43b8aab4a063c784f6b017a0115c,,development,canceled,0,,747908975,747908976,747908977,747908978,747908979,747908980,747908981,push
747908936,b6e5b11174d01d4c53b3c24cdd3c63dbe7feb24d,,development,canceled,0,,747908937,747908938,747908939,747908940,747908941,747908942,747908943,push
747908914,9dec52c727e41866fda3bdbb6a8f8b3bbf862517,,development,passed,1112,2020-12-06 07:39:04 UTC,747908915,747908916,747908917,747908918,747908919,747908920,747908921,push
747868967,eb3c1678e33150debaba81c67aebaebb0de3c8e3,489,development,passed,1119,2020-12-05 22:35:55 UTC,747868968,747868969,747868970,747868971,747868972,747868973,747868974,pull_request
747851227,a0696c0f55e029ca2911eb26e2e8074014a276da,488,development,errored,354,2020-12-05 19:47:33 UTC,747851228,747851229,747851230,747851231,747851232,747851233,747851234,pull_request
745911251,934f686f43ab847e17d9c5edc76d4d4d630468b5,486,development,passed,1095,2020-11-25 16:21:52 UTC,745911252,745911253,745911254,745911255,745911256,745911257,745911258,pull_request
745793185,f00fd425affd1cad7db975f9875118d209e63096,485,development,passed,1091,2020-11-25 03:19:33 UTC,745793186,745793187,745793188,745793189,745793190,745793191,745793192,pull_request
745751581,ffbb83225d3485bf5da4cf6f81a5616342738a9f,484,development,passed,1094,2020-11-25 00:27:21 UTC,745751582,745751583,745751584,745751585,745751586,745751587,745751588,pull_request
745751196,1e5c56cd9b91d5541aafbb442ec61bfb78ef7df5,484,development,failed,866,2020-11-24 22:54:40 UTC,745751197,745751198,745751199,745751200,745751201,745751202,745751203,pull_request
745121682,9bfa9de3d415ac7fa0e1b36fd71b98af9b743b23,480,development,failed,829,2020-11-21 20:34:43 UTC,745121683,745121684,745121685,745121686,745121687,745121688,745121689,pull_request
745102594,3e18a060ae290e7fdd35d080aab5af4b3ecd7f35,,development,passed,1112,2020-11-21 17:58:35 UTC,745102595,745102596,745102597,745102598,745102599,745102600,745102601,push
745088932,d04662ffe171171bffd16bbe5734aff5d75a853d,479,development,passed,1102,2020-11-21 16:01:54 UTC,745088933,745088934,745088935,745088936,745088937,745088938,745088939,pull_request
