build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
718804790,f33366ad8b0a4af0d265c013c8f04cb195dead01,685,master,passed,578,2020-08-18 00:20:29 UTC,718804791,718804792,718804793,718804794,718804795,718804796,718804797,pull_request
718797062,e872b05d1d6452771ea550dfc79a2c3d48490eed,,master,passed,590,2020-08-17 23:33:44 UTC,718797067,718797070,718797072,718797074,718797075,718797076,718797077,cron
718459449,e872b05d1d6452771ea550dfc79a2c3d48490eed,,master,passed,570,2020-08-16 23:36:54 UTC,718459450,718459451,718459452,718459453,718459454,718459455,718459456,cron
718436381,149b7517462a6331543b834ea897a042fa285d3b,682,master,passed,717,2020-08-16 21:04:12 UTC,718436382,718436383,718436384,718436385,718436386,718436387,718436388,pull_request
718434851,7c9262b1bdfa8a3737f350e252b82fee96f14a70,,v3.3.0,canceled,3,2020-08-16 21:00:21 UTC,718434853,718434854,718434855,718434856,718434857,718434858,718434859,718434860,push
718434732,60d03e95703d66ad0e352a4e97d0f65f01276111,682,master,passed,612,2020-08-16 20:59:23 UTC,718434733,718434734,718434735,718434736,718434737,718434738,718434739,pull_request
718434647,7c9262b1bdfa8a3737f350e252b82fee96f14a70,,release/3.3,passed,699,2020-08-16 20:58:45 UTC,718434648,718434649,718434650,718434651,718434652,718434653,718434654,push
718433231,e872b05d1d6452771ea550dfc79a2c3d48490eed,,master,failed,590,2020-08-16 20:46:17 UTC,718433232,718433233,718433234,718433235,718433236,718433237,718433238,push
718271290,62cec5b77037345b4fe1a85bbc6b104440799496,,master,failed,699,2020-08-15 23:33:09 UTC,718271291,718271294,718271295,718271296,718271297,718271298,718271299,cron
718079874,62cec5b77037345b4fe1a85bbc6b104440799496,,master,passed,592,2020-08-14 23:33:01 UTC,718079879,718079881,718079883,718079887,718079889,718079891,718079893,cron
717758622,62cec5b77037345b4fe1a85bbc6b104440799496,,master,passed,582,2020-08-13 23:32:00 UTC,717758623,717758624,717758625,717758626,717758628,717758629,717758630,cron
717430029,62cec5b77037345b4fe1a85bbc6b104440799496,,master,passed,596,2020-08-12 23:31:03 UTC,717430030,717430031,717430032,717430033,717430034,717430035,717430036,cron
717092910,62cec5b77037345b4fe1a85bbc6b104440799496,,master,passed,575,2020-08-11 23:30:10 UTC,717092911,717092912,717092913,717092914,717092915,717092916,717092917,cron
716742455,62cec5b77037345b4fe1a85bbc6b104440799496,,master,passed,702,2020-08-10 23:30:07 UTC,716742458,716742459,716742461,716742462,716742464,716742465,716742466,cron
716410904,2818c0bb0f99160a517d14d995641b8d6c300b9a,678,master,passed,577,2020-08-16 20:38:48 UTC,716410905,716410906,716410907,716410908,716410909,716410910,716410911,pull_request
716410644,5b8489d3ef3e12a0390229e32446d05feb69be29,678,master,failed,719,2020-08-10 01:03:37 UTC,716410645,716410646,716410647,716410648,716410649,716410650,716410651,pull_request
716399038,62cec5b77037345b4fe1a85bbc6b104440799496,,master,passed,572,2020-08-09 23:29:26 UTC,716399039,716399040,716399041,716399042,716399043,716399044,716399045,cron
716265033,62cec5b77037345b4fe1a85bbc6b104440799496,,master,failed,714,2020-08-09 09:33:49 UTC,716265034,716265035,716265036,716265037,716265038,716265039,716265040,push
716209258,f14462c33725dfb549e185cd7ad97cd932dcf426,,master,passed,570,2020-08-08 23:29:01 UTC,716209260,716209263,716209264,716209266,716209267,716209269,716209270,cron
716010576,f14462c33725dfb549e185cd7ad97cd932dcf426,,master,failed,555,2020-08-07 23:28:50 UTC,716010577,716010578,716010579,716010580,716010581,716010582,716010583,cron
