build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
748930735,7fb911c58204cdd27e8a97bb07251f475726792f,,master,failed,676,2020-12-11 04:27:44 UTC,748930736,748930737,748930738,748930739,748930740,push
748898719,4b3cd1709ee1704a31d3143c9e01b9a340e54184,101,master,errored,586,2020-12-11 01:42:42 UTC,748898720,748898721,748898722,748898723,748898724,pull_request
748656732,f87b31fc362f6dea6f6dbd5cf681c8e5afa9cb4e,,master,failed,700,2020-12-10 00:41:58 UTC,748656733,748656734,748656735,748656736,748656737,push
748600248,8a99b6e0bd79b070bd2f00c03e27162ae5639da3,100,master,failed,693,2020-12-09 18:49:31 UTC,748600249,748600250,748600251,748600252,748600253,pull_request
748388607,6ac33c88097233130b8ff2b47267f7b69a055f82,,master,passed,688,2020-12-08 18:54:57 UTC,748388608,748388609,748388610,748388611,748388612,push
748298594,fc101d6adf052d50e37e99019af192314d4ae7e9,99,master,passed,680,2020-12-08 09:02:09 UTC,748298595,748298596,748298597,748298598,748298599,pull_request
747093270,3f56057d55e0652dbcbee09fc293960e3f9f8972,,master,passed,1075,2020-12-02 03:26:28 UTC,747093271,747093272,747093273,747093274,747093275,push
747088543,d579b3d06d5952b8571889120e118f466f43e3d8,98,master,errored,150,2020-12-02 02:06:01 UTC,747088544,747088545,747088546,747088547,747088548,pull_request
747088532,fec6286c718bf92d9e998ff737339397489ac063,,JelleZijlstra-patch-1,errored,144,2020-12-02 00:30:23 UTC,747088533,747088534,747088536,747088537,747088538,push
721390225,b07682d8b11e53e4ee5c585020cc9033e239c7eb,,master,passed,692,2020-08-26 15:43:40 UTC,721390226,721390227,721390228,721390229,721390230,push
721386152,afa5ea88009ac3d2ada345e6196910d283210618,97,master,passed,693,2020-08-26 15:28:51 UTC,721386153,721386154,721386155,721386156,721386157,pull_request
721385737,87e9ab19b1865d2b5525a11331fe8f220f8fc092,,nextblack,passed,702,2020-08-26 15:26:21 UTC,721385738,721385739,721385740,721385741,721385742,push
692418604,c3975cd7b4c545d10d454acfab5356c7d00497f2,,v1.3.0,passed,779,2020-05-29 03:59:54 UTC,692418605,692418606,692418607,692418608,692418609,push
692418598,c3975cd7b4c545d10d454acfab5356c7d00497f2,,master,passed,679,2020-05-29 03:57:07 UTC,692418599,692418600,692418601,692418602,692418603,push
692418272,887754bc506f55f2da4b252e891d052df40aed38,,master,passed,694,2020-05-29 03:54:31 UTC,692418273,692418274,692418275,692418276,692418277,push
692417357,c99c0189fefa3ea5f052760612866ac7c38fd1cb,95,master,passed,709,2020-05-29 03:49:27 UTC,692417358,692417359,692417360,692417361,692417362,pull_request
692416568,f9d133c091171d5f6f64bb78f48d2e4d9e3dd386,,master,passed,706,2020-05-29 03:46:20 UTC,692416569,692416570,692416571,692416572,692416573,push
692415824,f7f8a1fc0b3cdce55513baec61ec43b4464b6d6b,94,master,passed,743,2020-05-29 03:39:51 UTC,692415825,692415826,692415827,692415828,692415829,pull_request
692415645,6c13ab1477df253fd9f2f9d0a509fd02c44cdc2a,,master,passed,808,2020-05-29 03:37:18 UTC,692415646,692415647,692415648,692415649,692415650,push
692414005,4c9d45535602f1cf0ffd7c7d4544cba7863854d4,94,master,passed,743,2020-05-29 03:29:21 UTC,692414006,692414007,692414008,692414009,692414010,pull_request
692413250,105145d692d392f7d2be02c9bbe1280de8d0882c,93,master,passed,748,2020-05-29 03:26:42 UTC,692413251,692413252,692413253,692413254,692413255,pull_request
692413242,ed6dcca3a05a5502be3e219e4949fe4962cbcfa6,,new-cython,passed,760,2020-05-29 03:24:00 UTC,692413243,692413244,692413245,692413246,692413247,push
692412515,deef9254b8422b44a10ba7ade22c2fc35546876e,93,master,passed,776,2020-05-29 03:21:25 UTC,692412516,692412517,692412518,692412519,692412520,pull_request
692412502,a5142b56764b881e5eeee0a38246df461a8cf5aa,,new-cython,failed,701,2020-05-29 03:18:55 UTC,692412503,692412504,692412505,692412506,692412507,push
692409050,d6fc4086c891115233edc477964aa955a1aea45f,,master,passed,1085,2020-05-29 03:00:52 UTC,692409051,692409052,692409053,692409054,692409055,push
692405776,2f093b8d4e4a9f60bf37605b03bf7d271b63498a,92,master,passed,1119,2020-05-29 02:43:08 UTC,692405777,692405778,692405779,692405780,692405781,pull_request
692405770,e8f9616a55f665800aa0539214f530e7904d3d86,,kill34,passed,1106,2020-05-29 02:40:30 UTC,692405771,692405772,692405773,692405774,692405775,push
692405689,23c9860883b7faf30a890ab7f15a0fd227704a7b,92,master,canceled,0,,692405690,692405691,692405692,692405693,692405694,pull_request
692405666,0e97d9540a2e793e9b9fae2943eab8f571b0891a,,kill34,canceled,575,2020-05-29 02:38:14 UTC,692405667,692405668,692405669,692405670,692405671,push
692403390,848e30addcae14482daeae1ff058846c93c8131c,92,master,failed,1006,2020-05-29 02:29:19 UTC,692403391,692403392,692403393,692403394,692403395,pull_request
692403384,9213206fa2413f65f28e779b4f3bf8e785f28482,,kill34,failed,1131,2020-05-29 02:26:30 UTC,692403385,692403386,692403387,692403388,692403389,push
692025791,653e603f67bac5ce6993d33372ff230dc8ed3110,,new-cython,failed,687,2020-05-29 02:58:16 UTC,692025792,692025793,692025794,692025795,692025796,push
692025763,899f73c362d4675988267bd33ed37535931efd4a,93,master,failed,696,2020-05-28 05:12:12 UTC,692025764,692025765,692025766,692025767,692025768,pull_request
682175011,ed5f9a75d5acee2c7489092e9a835824858a0f11,92,master,failed,915,2020-05-02 01:37:30 UTC,682175012,682175013,682175014,682175015,682175016,pull_request
682174987,f1e53eda40c7aa986054f9e7aee74202d8f0e27b,,kill34,failed,937,2020-05-02 01:34:59 UTC,682174988,682174989,682174990,682174991,682174992,push
682173642,562f0d1c74e504d7de9ecddc27ce0c33f8a4ac6e,,v1.2.0,failed,745,2020-05-02 01:25:15 UTC,682173643,682173644,682173645,682173646,682173647,push
682173636,562f0d1c74e504d7de9ecddc27ce0c33f8a4ac6e,,master,failed,706,2020-05-02 01:25:15 UTC,682173637,682173638,682173639,682173640,682173641,push
624857774,a6419c87ab475885613693fdf0acd50c9e488489,,master,passed,791,2019-12-14 00:12:56 UTC,624857775,624857776,624857777,624857778,624857779,push
624425704,0a638507c03b850e519fc5e19e26b55ab099c6ce,91,master,passed,835,2019-12-13 01:41:07 UTC,624425705,624425706,624425707,624425708,624425709,pull_request
624425688,9087ae336202d3fc340a807b18a9c014020ace03,,JelleZijlstra-patch-1,passed,785,2019-12-13 01:38:19 UTC,624425689,624425690,624425691,624425692,624425693,push
620835311,6e9890202bc73969384719ed56b2341d0c2114a7,,master,passed,791,2019-12-04 21:36:01 UTC,620835312,620835313,620835314,620835315,620835316,push
620754831,3223acce3111b9e8c6c2aa33e16add8fbc107c5f,90,master,passed,870,2019-12-04 18:23:39 UTC,620754832,620754833,620754834,620754835,620754836,pull_request
620397878,50bac9a8e1ac1dc42560b6662fdaee9e0da4264e,89,master,passed,777,2019-12-04 00:30:04 UTC,620397879,620397880,620397881,620397882,620397883,pull_request
614191678,11c0613f5f91babe2899fcabc7fd7cbfcc28dd95,,master,passed,1019,2019-11-19 20:06:38 UTC,614191684,614191688,614191691,614191696,614191703,push
578870084,7cdc5f5617d07fe877284dbb6dad6f3b67cf966b,,master,passed,807,2019-08-30 15:30:05 UTC,578870085,578870086,578870087,578870088,578870089,push
578775257,4f6375e2a361a92e3dfb2d5959637d3d9cab854c,88,master,failed,828,2019-08-30 11:35:38 UTC,578775258,578775259,578775260,578775261,578775262,pull_request
578774867,69928026d378745812fe35abf4b20998eb6c1c92,88,master,passed,811,2019-08-30 11:32:39 UTC,578774868,578774869,578774870,578774871,578774872,pull_request
562796219,56f573bc73fb30abd73153ff20242d21e4b49152,,master,passed,789,2019-07-23 21:18:39 UTC,562796220,562796221,562796222,562796223,562796224,push
562790383,563cdabaa0c1b98acfdb7649ee83a5c8157836b9,87,master,passed,799,2019-07-23 21:04:13 UTC,562790384,562790385,562790386,562790387,562790388,pull_request
562774357,df77c62520291374c1045a4acc9660543cdcf6d4,87,master,failed,789,2019-07-23 20:28:26 UTC,562774358,562774359,562774360,562774361,562774362,pull_request
562359727,cf9edc2c379cb8d275b93b3bdcbea163b6aa827e,87,master,failed,1196,2019-07-23 00:36:33 UTC,562359728,562359729,562359730,562359731,562359732,pull_request
562352290,637309233dc5cad864e702124a40775dee81c171,87,master,passed,1070,2019-07-23 00:26:06 UTC,562352291,562352292,562352293,562352294,562352295,pull_request
562341010,fe17a696346119af8355dac176fb6536bdd51e86,87,master,failed,776,2019-07-22 23:18:44 UTC,562341011,562341012,562341013,562341014,562341015,pull_request
560583946,8a17871ad8e74f182a3c8d6c8b8723a338b53675,,master,passed,1016,2019-07-18 16:56:43 UTC,560583947,560583948,560583949,560583950,560583951,push
560583811,6b6c4925faff97660b2b83253490adffaf26ded4,86,master,errored,117,2019-07-18 16:55:59 UTC,560583812,560583813,560583814,560583815,560583816,pull_request
560260690,13c42483856728f430b1bece330016815159cadd,86,master,passed,1024,2019-07-18 00:49:10 UTC,560260691,560260692,560260693,560260694,560260695,pull_request
560256648,1a6502683c8ebf295254aee8cfa71723b7f9b652,86,master,passed,1034,2019-07-18 00:36:16 UTC,560256650,560256651,560256652,560256653,560256654,pull_request
560253649,9d640855071d7c130adbb998797d8f2ab7fe4a46,86,master,failed,1047,2019-07-18 00:23:25 UTC,560253650,560253651,560253652,560253653,560253654,pull_request
560252400,c7fe2210f99a779792887a19951760a483d888a4,86,master,failed,1043,2019-07-18 00:16:29 UTC,560252401,560252402,560252403,560252404,560252405,pull_request
560250114,79858ae8180d0026e4ce0f0b25746db8a353459b,86,master,failed,932,2019-07-18 00:05:44 UTC,560250115,560250116,560250117,560250119,560250121,pull_request
560238318,829a1ba17c4b9a7f7f082ff5b3b4b5977b378ee9,86,master,errored,906,2019-07-17 23:52:37 UTC,560238319,560238320,560238321,560238322,560238323,pull_request
560237234,44d70f6dbd7ea89a4910b526fc8ae55d29f909d7,86,master,errored,904,2019-07-17 23:19:44 UTC,560237235,560237236,560237237,560237238,560237239,pull_request
560212950,14b2cd9ed65756740fac720c7bb2ef1f3d8844c9,86,master,errored,780,2019-07-17 22:11:47 UTC,560212951,560212952,560212953,560212954,560212955,pull_request
534058630,fbb421de4f420b72e840604c9bb7dad10d147cbd,,master,passed,1075,2019-05-18 01:23:59 UTC,534058631,534058632,534058633,534058634,534058635,push
534043071,dd04eb902566beb28348fb832a51a4004c06e64d,85,master,passed,1052,2019-05-18 00:01:41 UTC,534043072,534043073,534043074,534043075,534043076,pull_request
513271442,e48910d05ceaf53b845925d4726379b910f203c4,,master,passed,1164,2019-03-29 23:07:50 UTC,513271443,513271444,513271445,513271446,513271447,push
513260836,7f296c3ebf8e5ebe2eae809b1c08f2b060703767,84,master,passed,1043,2019-03-29 23:02:14 UTC,513260837,513260838,513260839,513260840,513260841,pull_request
513248841,d6bdc7c5f1e4b6014a3c94cd9bbf0f1e9022be72,84,master,failed,958,2019-03-29 22:05:35 UTC,513248842,513248843,513248844,513248845,513248846,pull_request
509095333,15ff73a06bd05aac23b166dbc9c6279697ef2b0d,,master,passed,1387,2019-03-20 19:14:08 UTC,509095334,509095335,509095336,509095337,509095338,push
509090357,8d06741308c7dac11cd7e12fecb01ab8fffb7df0,83,master,passed,1137,2019-03-20 19:05:56 UTC,509090358,509090359,509090360,509090361,509090362,pull_request
509090256,4348bd86001eca73f42806a15fd7526c002bd6fb,,JelleZijlstra-patch-1,passed,1104,2019-03-20 19:02:04 UTC,509090257,509090258,509090259,509090260,509090261,push
497246220,496db80f7467249a5ea0cfa424deb1d7956460c7,,master,passed,1069,2019-02-22 21:06:16 UTC,497246221,497246222,497246223,497246224,497246225,push
492978510,9c499fe154da560b46283d52b30d39e5e0d254cb,82,master,passed,1206,2019-02-13 23:43:16 UTC,492978511,492978512,492978513,492978514,492978515,pull_request
492972949,c9c6a7203bb4b6518b4ececaff507f29fab331ad,82,master,passed,1448,2019-02-13 23:27:18 UTC,492972950,492972951,492972952,492972953,492972954,pull_request
492969862,4b58174f5139a55af35de47bc0789f66607a3f08,82,master,failed,1096,2019-02-13 23:20:32 UTC,492969863,492969864,492969865,492969866,492969867,pull_request
492954148,b4724b14c72f346ae2191892d0879dae4d072f6c,81,master,failed,1576,2019-02-13 22:38:16 UTC,492954149,492954150,492954151,492954152,492954153,pull_request
470287214,a030bf2515bf2c790365b1785f2ef28459005f10,,master,passed,1086,2018-12-20 00:22:38 UTC,470287215,470287216,470287217,470287218,470287219,push
470285282,76a5145089ec9e54057ea6ba61a3b310f01df9f0,80,master,passed,1177,2018-12-20 00:14:47 UTC,470285283,470285284,470285285,470285286,470285287,pull_request
470281826,2eef0c8f430ccf28ba4988fbcb89705ce0114593,80,master,failed,1102,2018-12-20 00:02:22 UTC,470281827,470281828,470281829,470281830,470281831,pull_request
466767184,cea7414f1511f33055637b309cd277b12598c5eb,,master,passed,710,2018-12-11 23:45:41 UTC,466767185,466767186,466767187,466767188,466767189,push
