build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
760793714,bc1ec6ac3499b64001aef2900e56dcea2cc99627,,master,errored,2688,2021-02-28 12:35:42 UTC,760793715,760793716,760793717,760793718,760793719,760793720,760793721,760793722,760793723,push
760783074,5175a976711101a29f9c3710f7eda5b1cfa04229,,master,errored,2630,2021-02-28 09:42:44 UTC,760783075,760783076,760783077,760783078,760783079,760783080,760783081,760783082,760783083,push
760781634,f32d49b8cad25ff653a940e6c7fda1d86c88e17c,,master,errored,2703,2021-02-28 08:02:41 UTC,760781635,760781636,760781637,760781638,760781639,760781640,760781641,760781642,760781643,push
760734138,38652cffb05233a8ea113a9891bf7496f7279562,,master,errored,2662,2021-02-28 05:06:38 UTC,760734139,760734140,760734141,760734142,760734143,760734144,760734145,760734146,760734147,push
760731857,b6b13217b4929c5701e18a1310b20caf01fb61e5,,master,failed,963,2021-02-27 19:28:15 UTC,760731858,760731859,760731860,760731861,760731862,760731863,760731864,760731865,760731866,push
760703659,2f223cdf467962cb53fdf43d8cf856ad541920c6,,master,passed,3907,2021-02-27 14:16:24 UTC,760703660,760703661,760703662,760703663,760703664,760703665,760703666,760703667,760703668,push
760693483,d85e910262df4cf0c29a4620102d1fb51850c290,,master,passed,3875,2021-02-27 11:29:05 UTC,760693484,760693485,760693486,760693487,760693488,760693489,760693490,760693491,760693492,push
760691882,7f61f22857e54954dfe1132ceb91f8006e055a57,,master,passed,3842,2021-02-27 10:49:23 UTC,760691883,760691884,760691885,760691886,760691887,760691888,760691889,760691890,760691891,push
760686672,0ce6adffcc271a8e31705e16b7b24a0e93a80ca0,,master,passed,3766,2021-02-27 08:32:20 UTC,760686673,760686674,760686675,760686676,760686677,760686678,760686679,760686680,760686681,push
760621160,f9f49daad7a9eee80abccd49ce43bee07258fd99,,master,passed,3918,2021-02-26 18:15:24 UTC,760621161,760621162,760621163,760621164,760621165,760621166,760621167,760621168,760621169,push
760531620,54f9d04306668244738fe1b8599da84aa54fc813,,dependabot/pip/contrib/deterministic-build/aiohttp-3.7.4,passed,957,2021-02-26 02:21:06 UTC,760531621,760531622,760531623,760531624,760531625,push
760531610,8480c23b930ac97eb186500be039eb3b6961caf5,7070,master,passed,3827,2021-02-26 02:17:52 UTC,760531611,760531612,760531613,760531614,760531615,760531616,760531617,760531618,760531619,pull_request
760483923,84326cf1f78f60201e5bac44ff306c240147adde,,master,passed,3954,2021-02-25 18:12:46 UTC,760483924,760483925,760483926,760483927,760483928,760483929,760483930,760483931,760483932,push
760455263,6fda9add2825bf6449f891e79c61988e76964fd2,,master,passed,4007,2021-02-25 14:52:16 UTC,760455264,760455265,760455266,760455267,760455268,760455269,760455270,760455271,760455272,push
760454435,49549f7c096dcf026b03177ad9c6913482165984,7026,master,errored,938,2021-02-25 14:43:56 UTC,760454436,760454437,760454438,760454439,760454440,760454441,760454442,760454443,760454444,pull_request
760453612,35448b9214efd25590bc5aa7f9b3578adf6feea2,7026,master,errored,1095,2021-02-25 14:35:08 UTC,760453613,760453614,760453615,760453616,760453617,760453618,760453619,760453620,760453621,pull_request
760451579,254f57bce55e11811408d710932dabfb9a1696b9,,master,passed,3847,2021-02-25 14:16:15 UTC,760451580,760451581,760451582,760451583,760451584,760451585,760451586,760451587,760451588,push
760425490,61e7f7e75ec491a7d05d15fe9aa0ff6bf736862f,,master,passed,3843,2021-02-25 09:30:20 UTC,760425491,760425492,760425493,760425494,760425495,760425496,760425497,760425498,760425499,push
760425306,5dc7b5bffe0925737499ab618746f672f0902e53,,master,passed,3786,2021-02-25 09:27:12 UTC,760425307,760425308,760425309,760425310,760425311,760425312,760425313,760425314,760425315,push
760357318,0704e4d1f1bddcf69a12fdd1d3e6728dc0a5bfa8,7065,master,passed,4030,2021-02-24 20:10:34 UTC,760357319,760357320,760357321,760357322,760357323,760357324,760357325,760357326,760357327,pull_request
760354689,9024419fdcd78dc3740c544cf81578c18ac87f02,,master,passed,3974,2021-02-24 19:51:55 UTC,760354690,760354691,760354692,760354693,760354694,760354695,760354696,760354697,760354698,push
760351563,691ebaf4f816b45ca10eabceae3068b7465e6bc5,,master,passed,3782,2021-02-24 19:16:50 UTC,760351564,760351565,760351566,760351567,760351568,760351569,760351570,760351571,760351572,push
760339968,c9d6d11604b3a90ff1d0e1413da94ff9f96041cd,,master,passed,4022,2021-02-24 17:42:38 UTC,760339969,760339970,760339971,760339972,760339973,760339974,760339975,760339976,760339977,push
760321670,ab9bf07a792bb2637201eed420158d71a9880c22,,master,errored,3662,2021-02-24 15:51:17 UTC,760321671,760321672,760321673,760321674,760321675,760321676,760321677,760321678,760321679,push
760319984,bf1d51695953297421dc7453835af10de9354ce3,,master,passed,3951,2021-02-24 15:33:20 UTC,760319985,760319986,760319987,760319988,760319989,760319990,760319991,760319992,760319993,push
760319904,391dba7117182237aad4195ce95a28cde999b6aa,,master,canceled,0,,760319905,760319906,760319907,760319908,760319909,760319910,760319911,760319912,760319913,push
760318383,152894e6a95c016538af2030063e53b9781bf9f6,,master,errored,2655,2021-02-24 15:15:34 UTC,760318384,760318385,760318386,760318387,760318388,760318389,760318390,760318391,760318392,push
760303927,0a5b714643c6bd1479ede01dd24c5d18981a8029,,master,errored,2715,2021-02-24 12:39:22 UTC,760303928,760303929,760303930,760303931,760303932,760303933,760303934,760303935,760303936,push
760303360,52eb9dcad938de3f09300e2f0b5256ac88d1f336,,master,errored,3897,2021-02-24 12:33:43 UTC,760303361,760303362,760303363,760303364,760303365,760303366,760303367,760303368,760303369,push
760299854,a9d0e3fca9dd756b7629890f04429a056d893a88,,master,passed,3898,2021-02-24 11:56:16 UTC,760299855,760299856,760299857,760299858,760299859,760299860,760299861,760299862,760299863,push
760298402,228c4b45973f266ebcc06d3ebf3d633b41f3f702,,master,failed,980,2021-02-24 11:34:14 UTC,760298403,760298404,760298405,760298406,760298407,760298408,760298409,760298410,760298411,push
760222928,4a8286c744ab542d9893f202468ec86a171af791,,master,passed,3990,2021-02-23 21:43:56 UTC,760222929,760222930,760222931,760222932,760222933,760222934,760222935,760222936,760222937,push
760145207,22a14d42b2e44e9adcfb6971b88e31500594dacb,,master,failed,1022,2021-02-23 11:05:36 UTC,760145208,760145209,760145210,760145211,760145212,760145213,760145214,760145215,760145216,push
760144406,cc0fa85424b6454b7105a8396b25ea0150c33c29,7061,master,errored,1076,2021-02-23 10:54:32 UTC,760144407,760144408,760144409,760144410,760144411,760144412,760144413,760144414,760144415,pull_request
760138965,10611876ee6204ce0f18c2b267a300d132b44805,,master,passed,3956,2021-02-23 09:59:35 UTC,760138966,760138967,760138968,760138969,760138970,760138971,760138972,760138973,760138974,push
760135347,618b008c5429170852a31f606a39dcb854fb1444,,master,passed,3778,2021-02-23 09:54:11 UTC,760135348,760135349,760135350,760135351,760135352,760135353,760135354,760135355,760135356,push
760098969,4937fd2788211e2c20f31a6e8b5cdbf965de0c6b,,master,failed,931,2021-02-23 03:21:06 UTC,760098970,760098971,760098972,760098973,760098974,760098975,760098976,760098977,760098978,push
760086387,26d73cba0ee6ad8e07ba2262dc716a8658863899,,master,failed,956,2021-02-23 01:14:38 UTC,760086388,760086389,760086390,760086391,760086392,760086393,760086394,760086395,760086396,push
760042600,99845942e5cef1b8e77efb32ca17a107940217c1,,master,failed,1007,2021-02-22 19:20:43 UTC,760042601,760042602,760042603,760042604,760042605,760042606,760042607,760042608,760042609,push
760041940,e42120cac51e0897354e3f4a3703b6df1bcda383,,master,canceled,0,,760041941,760041942,760041943,760041944,760041945,760041946,760041947,760041948,760041949,push
760040407,4aab843f17aec648b9bd150498c898d92e384df7,,master,failed,993,2021-02-22 19:04:38 UTC,760040408,760040409,760040410,760040411,760040412,760040413,760040414,760040415,760040416,push
760007633,0369829e5edb94a85d3046e5288738e5aa2cb5cf,,master,failed,1016,2021-02-22 15:44:46 UTC,760007634,760007635,760007636,760007637,760007638,760007639,760007640,760007641,760007642,push
760003360,827cd344d518440e7c53975ecfc7f846e33a87f7,,master,failed,1034,2021-02-22 14:56:33 UTC,760003361,760003362,760003363,760003364,760003365,760003366,760003367,760003368,760003369,push
760001685,6922b416d6994f249f72d1497a7e822942d4f490,,master,failed,938,2021-02-22 14:39:35 UTC,760001686,760001687,760001688,760001689,760001690,760001691,760001692,760001693,760001694,push
759993085,64c9ddb88dab4c7284ac3f274b4f549e3248cd52,,master,failed,866,2021-02-22 13:26:09 UTC,759993086,759993087,759993088,759993089,759993090,759993091,759993092,759993093,759993094,push
759989320,9ea2c275cec7c5701d360a60f97a2670f0819b7a,,master,failed,1008,2021-02-22 12:53:01 UTC,759989321,759989322,759989323,759989324,759989325,759989326,759989327,759989328,759989329,push
759849528,1c52203346f9049f6c3fe201f672960339d8273b,,master,passed,3817,2021-02-21 10:42:40 UTC,759849529,759849530,759849531,759849532,759849533,759849534,759849535,759849536,759849537,push
759828921,8bdbcf73d9796e1eb5f77391667372229d1f1a33,,master,passed,3803,2021-02-21 03:49:52 UTC,759828922,759828923,759828924,759828925,759828926,759828927,759828928,759828929,759828930,push
759759997,3a40d48a6e5add78a67a1fb5916428d604de4612,,master,passed,3717,2021-02-20 13:22:07 UTC,759759998,759759999,759760000,759760001,759760002,759760003,759760004,759760005,759760006,push
759641680,9b7f9219a36e1dab39385345270643479a5c0334,,master,passed,3763,2021-02-19 14:51:42 UTC,759641681,759641682,759641683,759641684,759641685,759641686,759641687,759641688,759641689,push
759626798,55fdddb0b80482c2622d97a0bd8305ead6ad7707,,master,errored,3410,2021-02-19 12:17:48 UTC,759626799,759626800,759626801,759626802,759626803,759626804,759626805,759626806,759626807,push
759569031,d75f9c6e800ca1c78f596a9c3d437339fe8bb217,,master,errored,3400,2021-02-19 01:51:53 UTC,759569032,759569033,759569034,759569035,759569036,759569037,759569038,759569039,759569040,push
759533483,1ee99cf9c457f1fd1a417a3c04d3fe8af9e860a2,,master,errored,3329,2021-02-18 19:55:40 UTC,759533484,759533485,759533486,759533487,759533488,759533489,759533490,759533491,759533492,push
759474671,d906819b03454dde869237873f6b9285828e1905,,master,passed,3643,2021-02-18 12:38:30 UTC,759474672,759474673,759474674,759474675,759474676,759474677,759474678,759474679,759474680,push
759466986,998f41256fc4e41ceb0a3a18681e305415a106ef,,master,passed,3669,2021-02-18 11:02:53 UTC,759466987,759466988,759466989,759466990,759466991,759466992,759466993,759466994,759466995,push
759465521,ba5e73d978a6a79432e1cca6cec431d0c2ca65c8,,master,passed,3728,2021-02-18 10:41:05 UTC,759465522,759465523,759465524,759465525,759465526,759465527,759465528,759465529,759465530,push
759461997,880353287d26914b2c2b7c3c6f38c597d7054eec,,master,passed,3660,2021-02-18 10:00:55 UTC,759461998,759461999,759462000,759462001,759462002,759462003,759462004,759462005,759462006,push
759437390,c4e4ae34bdff04923b15fe4069184bdfd128ef43,7041,master,passed,3628,2021-02-18 05:12:28 UTC,759437391,759437392,759437393,759437394,759437395,759437396,759437397,759437398,759437399,pull_request
759424301,19b690f5db5f6e37adb81efe3c780a5d676a8799,7041,master,passed,3904,2021-02-18 02:32:02 UTC,759424302,759424303,759424304,759424305,759424306,759424307,759424308,759424309,759424310,pull_request
759423131,24d47022b465705c710c5fa92f6e46d21d4b380c,,master,passed,3816,2021-02-18 02:04:28 UTC,759423132,759423133,759423134,759423135,759423136,759423138,759423139,759423141,759423142,push
759422434,b856336f8ce868717457676112a453b370eb9408,,master,passed,3793,2021-02-18 01:58:30 UTC,759422435,759422436,759422437,759422438,759422439,759422440,759422441,759422442,759422443,push
759369471,bab22c8c53a274b74e3a17f6c7bc9d3eba1ddb10,,master,passed,3885,2021-02-17 17:39:43 UTC,759369472,759369473,759369474,759369475,759369476,759369477,759369478,759369479,759369480,push
759364014,0e23f33f59b3ae841eee89cfcccf05af8a56c60b,,master,canceled,0,,759364015,759364016,759364017,759364018,759364019,759364020,759364021,759364022,759364023,push
759360670,e9b2feee4c4d15e1850c60a77c7ccb2b074e35a9,6966,master,errored,177,2021-02-17 17:13:38 UTC,759360672,759360674,759360675,759360676,759360677,759360682,759360683,759360684,759360685,pull_request
759360643,ded449233ebf7cd863bc63da9af19c5561813128,,trampoline,failed,909,2021-02-17 16:51:35 UTC,759360644,759360645,759360646,759360647,759360648,push
759356690,f5e1445aeaf8ff4a53d344b26ce18c78e3b757ce,6966,master,canceled,0,,759356691,759356692,759356693,759356694,759356695,759356696,759356697,759356698,759356699,pull_request
759356684,343ec17c8ac171e468805681c27760af52612c9b,,trampoline,errored,932,2021-02-17 16:30:58 UTC,759356685,759356686,759356687,759356688,759356689,push
759349355,f4fe80dfd1ed2e1032796582676dcd6a370e4e05,,master,passed,3807,2021-02-17 15:45:54 UTC,759349356,759349357,759349358,759349359,759349360,759349361,759349362,759349363,759349364,push
759261406,cba49db1962c77143f84dc49a7153ffff1c99f2b,,master,passed,3698,2021-02-16 23:34:55 UTC,759261407,759261408,759261409,759261410,759261411,759261412,759261413,759261414,759261415,push
759257698,9d40aed310ff91fea0dcfba12ca5c0a5aad7b1e6,7026,master,errored,3148,2021-02-16 23:05:28 UTC,759257699,759257700,759257701,759257702,759257703,759257704,759257705,759257706,759257707,pull_request
759249642,1dea8393d76724965d2e84f67a1c0e5819b051e8,,master,errored,2767,2021-02-16 21:39:17 UTC,759249643,759249644,759249645,759249646,759249647,759249648,759249649,759249650,759249651,push
759139691,483aa3086a663db43ad264e22459e97a6468de19,7030,master,errored,3278,2021-02-16 02:23:28 UTC,759139692,759139693,759139694,759139695,759139696,759139697,759139698,759139699,759139700,pull_request
759066999,1323bd4f9cbf5e87b5d6eb03216d8fc6e331954b,,master,errored,3111,2021-02-15 17:26:23 UTC,759067000,759067001,759067002,759067003,759067004,759067005,759067006,759067007,759067008,push
759027728,e59c57a4c0154901802a862a6295b9bc26bccc38,7026,master,passed,3754,2021-02-15 09:44:46 UTC,759027729,759027730,759027731,759027732,759027733,759027734,759027735,759027736,759027737,pull_request
759025148,01ed5e7345ba2c0960b2cea6aa2aed2a942a2495,,master,passed,3829,2021-02-15 09:22:11 UTC,759025149,759025150,759025151,759025152,759025153,759025154,759025155,759025156,759025157,push
758882805,4346d2fc765f40a9388108c06cf1ee132d663923,,master,passed,3610,2021-02-14 01:45:00 UTC,758882808,758882809,758882810,758882811,758882812,758882813,758882814,758882815,758882816,cron
758747521,4346d2fc765f40a9388108c06cf1ee132d663923,,master,passed,3833,2021-02-12 21:07:05 UTC,758747522,758747523,758747524,758747525,758747526,758747527,758747528,758747529,758747530,push
758673121,8761366246c3744971b1317c5c3fbb2faf08b446,6966,master,passed,3710,2021-02-12 11:34:49 UTC,758673122,758673123,758673124,758673125,758673126,758673127,758673128,758673129,758673130,pull_request
758673113,05969c78f42f0af47cc936b2daafac17ab9a21f1,,trampoline,passed,910,2021-02-12 11:25:36 UTC,758673114,758673115,758673116,758673117,758673118,push
758634311,83750a861fb594c0316cac3c36c53b28bbb4485a,,master,passed,3634,2021-02-12 04:46:40 UTC,758634312,758634313,758634314,758634315,758634316,758634317,758634318,758634319,758634320,push
758632362,914eb9989d3a595ba4ee3889aa9f171551e50091,,master,canceled,0,,758632363,758632364,758632365,758632366,758632367,758632368,758632369,758632370,758632371,push
758630874,b56fe237cdc604e5b527248acd5fb61e46a8a48c,,master,passed,3617,2021-02-12 04:07:48 UTC,758630875,758630876,758630877,758630878,758630879,758630880,758630881,758630882,758630883,push
758508237,e3d495922922670b1fa852e53dfdbdf1432c8a4d,6966,master,errored,2215,2021-02-11 11:10:50 UTC,758508238,758508239,758508240,758508241,758508242,758508243,758508244,758508245,758508246,pull_request
758508228,1cc5dae5e91eb39e5bf349f785db5289ac27584f,,trampoline,passed,892,2021-02-11 10:22:29 UTC,758508229,758508230,758508231,758508232,758508233,push
758505059,a74b96da52fb6ea236a8d4a1407a1963b5bdd6d8,7010,master,errored,3272,2021-02-11 09:58:53 UTC,758505060,758505061,758505062,758505063,758505064,758505065,758505066,758505067,758505068,pull_request
758504828,6eb4d2073dcd2ab3cdecb5b0e46b3557013e2a06,6966,master,failed,899,2021-02-11 09:45:42 UTC,758504829,758504830,758504831,758504832,758504833,758504834,758504835,758504836,758504837,pull_request
758504814,219e076b73f4aefe48dca718eecc6f305c30be5a,,trampoline,failed,891,2021-02-11 09:32:31 UTC,758504815,758504816,758504817,758504818,758504819,push
758484336,87a080d30e0897a5e9ec865a266eba7ee74a87d0,,master,passed,3802,2021-02-11 05:43:55 UTC,758484337,758484338,758484339,758484340,758484341,758484342,758484343,758484344,758484345,push
758420135,fa1762792a5bb5b9056b0fa6565a15138086fc1e,,master,passed,3717,2021-02-10 19:49:22 UTC,758420136,758420137,758420138,758420139,758420140,758420141,758420142,758420143,758420144,push
758312327,951143c55f984c79aeb195346cf94b96050891ad,,dependabot/pip/contrib/deterministic-build/cryptography-3.3.2,passed,816,2021-02-10 03:13:48 UTC,758312328,758312329,758312330,758312331,758312332,push
758312311,ad139c4dd722d014fc28b33510adef6117305025,7020,master,passed,3639,2021-02-10 02:37:15 UTC,758312312,758312313,758312314,758312315,758312316,758312317,758312318,758312319,758312320,pull_request
758199550,2057185aa48d5157db9a07081a891e74dc7023c4,,master,passed,3490,2021-02-09 10:02:21 UTC,758199551,758199552,758199553,758199554,758199555,758199556,758199557,758199558,758199559,push
758157342,42c10c2fecf5cc56d149b7d09ae2dddb36560624,,master,passed,3755,2021-02-09 02:21:46 UTC,758157343,758157344,758157345,758157346,758157347,758157348,758157349,758157350,758157351,cron
758107518,f66814560b9785209bbcd40174ae2b7999022ff7,7011,master,passed,3575,2021-02-08 20:20:59 UTC,758107519,758107520,758107521,758107522,758107523,758107524,758107525,758107526,758107527,pull_request
