build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
759205858,f942edabe0029625f9eb2675776e9c0f2587217e,799,master,passed,5349,2021-02-16 16:33:40 UTC,759205859,759205860,759205861,759205862,759205863,759205864,759205865,759205866,pull_request
759204215,a046b1aaeb2ed327a2dc9354d3a3a1fea9f6d995,799,master,failed,5428,2021-02-16 16:05:51 UTC,759204216,759204217,759204218,759204219,759204220,759204221,759204222,759204223,pull_request
755656487,1235952ee092f0a25e919d714e086cfcd4893e64,796,master,passed,5433,2021-01-22 08:17:38 UTC,755656488,755656489,755656490,755656491,755656492,755656493,755656494,755656495,pull_request
755517930,16996c8dfafc24cebbf98899849fa7d1a300bed0,,master,passed,3445,2021-01-21 15:05:23 UTC,755517931,755517932,755517933,755517934,755517935,755517936,755517937,755517938,push
755517460,4239ad411aea07e14a29d0107515f4a4435b41d8,792,master,errored,187,2021-01-21 13:29:15 UTC,755517461,755517462,755517463,755517464,755517465,755517466,755517467,755517468,pull_request
755517447,f8042c7914bde4b8e17314d495917f8b750cb3d7,,test-github-actions,passed,7466,2021-01-21 12:20:40 UTC,755517448,755517449,755517450,755517451,755517452,755517453,755517454,755517455,push
755516830,0fb22097827a034f637bc0688941df52f2886c1b,792,master,canceled,0,,755516831,755516832,755516833,755516834,755516835,755516836,755516837,755516838,pull_request
755516805,691dc4d388a275724d6da3945fe037924a289579,,test-github-actions,canceled,0,,755516806,755516807,755516808,755516809,755516810,755516811,755516812,755516813,push
755513582,0c8780d0364375e16120dc71e97622aa8effb5aa,792,master,canceled,0,,755513583,755513584,755513585,755513586,755513587,755513588,755513589,755513590,pull_request
755513571,fd63e7ea20f41f2ab9447ba6b5112d7ce90c8bb6,,test-github-actions,errored,1095,2021-01-21 11:24:03 UTC,755513572,755513573,755513574,755513575,755513576,755513577,755513578,755513579,push
754708826,e6e654e49a24873faf8ca8d8098d58ae1be36146,795,master,failed,3277,2021-01-15 23:49:09 UTC,754708827,754708828,754708829,754708830,754708831,754708832,754708833,754708834,pull_request
753686788,01e5632bfa85eadf5924f11ad88360b33d586b6d,792,master,failed,3054,2021-01-09 16:24:36 UTC,753686790,753686791,753686792,753686794,753686795,753686796,753686797,753686803,pull_request
753686714,258e3dcc9e342e0f7a2efc2408adf0028a150398,,test-github-actions,failed,5293,2021-01-09 15:57:26 UTC,753686715,753686716,753686717,753686719,753686722,753686723,753686724,753686725,push
753684889,c5b62d58c0d618b0dae126c859de8ae16239608d,792,master,canceled,0,,753684890,753684891,753684892,753684893,753684894,753684895,753684896,753684897,pull_request
753684876,23baad5a1197f718dbc2d2c846d87591f8f56055,,test-github-actions,failed,3268,2021-01-09 15:31:36 UTC,753684877,753684878,753684879,753684880,753684881,753684882,753684883,753684884,push
753684481,9ac97714e1fa3314fd515c11d0d65d152ed133a8,792,master,canceled,0,,753684482,753684483,753684484,753684485,753684486,753684487,753684488,753684489,pull_request
753684470,0e3a6f5c3f4c2236aa308c0ceb77101e1679c85f,,test-github-actions,failed,3414,2021-01-09 15:17:24 UTC,753684471,753684472,753684473,753684474,753684475,753684476,753684477,753684478,push
753684386,bea13507b021c1e5707bc8179dc7f370aff70431,792,master,canceled,0,,753684387,753684388,753684389,753684390,753684391,753684392,753684393,753684394,pull_request
753684375,8aad56711b3f4b1e9299cb85ecdab0988c466feb,,test-github-actions,canceled,0,,753684376,753684377,753684378,753684379,753684380,753684381,753684382,753684383,push
753684064,70a0553574c3ca0a0b691def075022d604f2985c,792,master,canceled,0,,753684065,753684066,753684067,753684068,753684069,753684070,753684071,753684072,pull_request
753684050,734300b71c121585eb682eb80fc4c66e23ee84db,,test-github-actions,failed,5306,2021-01-09 15:08:14 UTC,753684051,753684052,753684053,753684055,753684057,753684059,753684061,753684063,push
753677268,55bc8a95863efc3fa34fb0ab39b4c478cf8f632f,792,master,failed,3196,2021-01-09 13:58:12 UTC,753677269,753677270,753677271,753677272,753677273,753677274,753677275,753677276,pull_request
753677259,1170d53681fccdbc0e4c48c78c5ca0b003db2e04,,test-github-actions,failed,3143,2021-01-09 13:43:39 UTC,753677260,753677261,753677262,753677263,753677264,753677265,753677266,753677267,push
753676869,ed104f9f996fffa5285d87a97641bb68bd31377c,792,master,canceled,0,,753676870,753676871,753676872,753676873,753676874,753676875,753676876,753676877,pull_request
753676854,6de2292e6b0473a44280b31befd3117535582ca1,,test-github-actions,canceled,0,,753676855,753676856,753676857,753676858,753676859,753676860,753676861,753676862,push
753676442,e6d007a548f6a0f6026aaad4b5de80540ad1af98,792,master,canceled,0,,753676443,753676444,753676445,753676446,753676447,753676448,753676449,753676450,pull_request
753676417,4f560888e5892dca3ec6067c75951b13496da615,,test-github-actions,failed,3129,2021-01-09 13:29:38 UTC,753676418,753676419,753676420,753676421,753676422,753676423,753676424,753676425,push
753676295,14ee7f17b43c2cffeb01dee0935525561da8318a,792,master,canceled,0,,753676296,753676297,753676298,753676299,753676300,753676301,753676302,753676303,pull_request
753676286,e3b8a75c6d6191a77ec0db652fd1362e2796aaa8,,test-github-actions,canceled,0,,753676287,753676288,753676289,753676290,753676291,753676292,753676293,753676294,push
753676134,c40a776698b78906928d7deee8fc42d6080d9985,792,master,canceled,0,,753676135,753676136,753676137,753676138,753676139,753676140,753676141,753676142,pull_request
753676114,525fb241a4fd9e8e6db0729269f4b9b3c106cb7d,,test-github-actions,canceled,0,,753676115,753676116,753676117,753676118,753676119,753676120,753676121,753676122,push
753675941,5227fdaed43d90a242535a05fe335b2f333c36a0,792,master,canceled,0,,753675943,753675945,753675947,753675950,753675952,753675954,753675957,753675958,pull_request
753675927,6b69260a70cc31d97694391bf872fa9e49bd5311,,test-github-actions,canceled,0,,753675928,753675929,753675930,753675931,753675932,753675933,753675934,753675935,push
753675828,6b42491c43ce95a8bba0057d7e46fc2190c39ff4,792,master,canceled,0,,753675829,753675830,753675831,753675832,753675833,753675834,753675835,753675836,pull_request
753675819,37300f94c82ee0abbfd920361dbb68057386300b,,test-github-actions,canceled,0,,753675820,753675821,753675822,753675823,753675824,753675825,753675826,753675827,push
753674840,2560bce450e0ac1d20726d9c593df24a959f28fd,792,master,canceled,0,,753674841,753674842,753674843,753674844,753674845,753674846,753674847,753674848,pull_request
753674828,e3fa37b368b8d380be84fb378bc980c691fadf47,,test-github-actions,canceled,0,,753674829,753674830,753674831,753674832,753674833,753674834,753674835,753674836,push
753674513,d857fb8691f610f3eb6d99649560024f3986df10,792,master,canceled,0,,753674514,753674515,753674516,753674517,753674518,753674519,753674520,753674521,pull_request
753674501,83de19c8d814e7f23ce3563e90d94e0f74c75299,,test-github-actions,failed,3280,2021-01-09 13:14:33 UTC,753674502,753674504,753674505,753674506,753674507,753674509,753674510,753674511,push
