build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
509349876,69869281149a50574e9572733489e1e4599c1620,,master,passed,9638,2019-03-21 09:53:00 UTC,509349877,509349878,509349879,509349880,509349881,509349882,509349883,509349884,509349885,509349886,509349887,509349888,509349889,509349890,509349891,509349892,509349893,509349894,509349895,509349896,509349897,509349898,509349899,509349900,509349901,509349902,509349903,509349904,509349905,509349906,509349907,509349908,509349909,509349910,509349911,509349912,509349913,509349914,509349915,509349916,509349917,509349918,509349919,509349920,509349921,509349922,509349923,509349924,509349925,509349926,509349927,509349928,509349929,509349930,509349931,509349932,509349933,509349934,509349935,509349936,509349937,509349938,509349939,509349940,509349941,509349942,push
509310087,b4cd4bbc44c29946bb9410f69b247bf36cececd7,321,master,passed,6219,2019-03-21 08:29:27 UTC,509310088,509310089,509310090,509310091,509310092,509310093,509310094,509310095,509310096,509310097,509310098,509310099,509310100,509310101,509310102,509310103,509310104,509310105,509310106,509310107,509310108,509310109,509310110,509310111,509310112,509310113,509310114,509310115,509310116,509310117,509310118,509310119,509310120,509310121,509310122,509310123,509310124,509310125,509310126,509310127,509310128,509310129,509310130,509310131,509310132,509310133,509310134,509310135,509310136,509310137,509310138,509310139,509310140,509310141,509310142,509310143,509310145,509310146,509310148,509310149,509310150,509310151,509310152,509310153,509310154,509310155,pull_request
509310010,69869281149a50574e9572733489e1e4599c1620,,rails6,passed,6685,2019-03-21 08:01:04 UTC,509310011,509310012,509310013,509310014,509310015,509310016,509310017,509310018,509310019,509310020,509310023,509310024,509310025,509310026,509310027,509310028,509310029,509310030,509310031,509310032,509310033,509310034,509310035,509310036,509310037,509310038,509310039,509310040,509310041,509310042,509310043,509310044,509310045,509310046,509310047,509310048,509310049,509310050,509310051,509310052,509310053,509310054,509310055,509310056,509310057,509310058,509310059,509310060,509310061,509310062,509310064,509310066,509310067,509310068,509310069,509310070,509310071,509310072,509310073,509310074,509310075,509310076,509310077,509310078,509310079,509310080,push
509254788,d0d62e2282342fd40d7b0a19a525d0b1411edb1b,321,master,passed,6086,2019-03-21 04:16:52 UTC,509254789,509254790,509254791,509254792,509254793,509254794,509254795,509254796,509254797,509254798,509254799,509254800,509254801,509254802,509254803,509254804,509254805,509254806,509254807,509254808,509254809,509254810,509254811,509254812,509254813,509254814,509254815,509254816,509254817,509254818,509254819,509254820,509254821,509254822,509254823,509254824,509254825,509254826,509254827,509254828,509254829,509254830,509254831,509254832,509254833,509254834,509254835,509254836,509254837,509254838,509254839,509254840,509254841,509254842,509254843,509254844,509254845,509254846,509254847,509254848,509254849,509254850,509254851,509254852,509254853,509254854,pull_request
509254719,cf46f1171439a19fdd3940074b14c32d7419ff5b,,rails6,failed,6182,2019-03-21 04:48:11 UTC,509254720,509254721,509254722,509254723,509254724,509254725,509254726,509254727,509254728,509254729,509254730,509254731,509254732,509254733,509254734,509254735,509254736,509254737,509254738,509254739,509254740,509254741,509254742,509254743,509254744,509254745,509254746,509254747,509254748,509254749,509254750,509254751,509254752,509254753,509254754,509254755,509254756,509254757,509254758,509254759,509254760,509254761,509254762,509254763,509254764,509254765,509254766,509254767,509254768,509254769,509254770,509254771,509254772,509254773,509254774,509254775,509254776,509254777,509254778,509254779,509254780,509254781,509254782,509254783,509254784,509254785,push
509219951,c7ccea0f66bc9a70b79fbab4df7e9c200ef6727d,321,master,errored,10301,2019-03-21 02:17:48 UTC,509219952,509219953,509219954,509219955,509219956,509219957,509219958,509219959,509219960,509219961,509219962,509219963,509219964,509219965,509219966,509219967,509219968,509219969,509219970,509219971,509219972,509219973,509219974,509219975,509219976,509219977,509219978,509219979,509219980,509219981,509219982,509219983,509219984,509219985,509219986,509219987,509219988,509219989,509219991,509219993,509219994,509219995,509219996,509219997,509219998,509219999,509220000,509220001,509220002,509220003,509220004,509220005,509220006,509220007,509220008,509220009,509220010,509220011,509220012,509220013,509220014,509220015,509220016,509220017,509220018,509220019,509220020,509220021,509220022,pull_request
509219877,5125f07d156df7690e2383f063a73ff66083ffae,,rails6,errored,10108,2019-03-21 01:36:12 UTC,509219878,509219879,509219880,509219881,509219882,509219883,509219884,509219885,509219886,509219887,509219888,509219889,509219890,509219891,509219892,509219893,509219894,509219895,509219896,509219897,509219898,509219899,509219900,509219901,509219902,509219903,509219904,509219905,509219906,509219907,509219908,509219909,509219910,509219911,509219912,509219913,509219914,509219915,509219916,509219917,509219918,509219919,509219920,509219921,509219922,509219923,509219924,509219925,509219926,509219927,509219928,509219929,509219930,509219931,509219932,509219933,509219934,509219935,509219936,509219937,509219938,509219939,509219940,509219941,509219942,509219943,509219944,509219945,509219946,push
509208159,37f6698ee3fb1bb800ec4c106b6a80072d55f23d,321,master,errored,10323,2019-03-21 00:54:31 UTC,509208160,509208161,509208162,509208163,509208164,509208165,509208166,509208167,509208168,509208169,509208170,509208171,509208172,509208173,509208174,509208175,509208176,509208177,509208178,509208179,509208180,509208181,509208182,509208183,509208184,509208185,509208186,509208187,509208188,509208189,509208190,509208191,509208192,509208193,509208194,509208195,509208196,509208197,509208198,509208199,509208200,509208201,509208202,509208203,509208204,509208205,509208206,509208207,509208208,509208209,509208210,509208211,509208212,509208213,509208214,509208215,509208216,509208217,509208218,509208219,509208220,509208221,509208222,509208223,509208224,509208225,509208226,509208227,509208228,pull_request
509207937,a88acc47ddaa5432c78e498377c95ed14b65c7f5,,rails6,errored,10754,2019-03-21 00:08:19 UTC,509207938,509207939,509207940,509207941,509207942,509207943,509207944,509207945,509207946,509207947,509207948,509207949,509207950,509207951,509207952,509207953,509207954,509207955,509207956,509207957,509207958,509207959,509207960,509207961,509207962,509207963,509207964,509207965,509207966,509207967,509207968,509207969,509207970,509207971,509207972,509207973,509207974,509207975,509207976,509207977,509207978,509207979,509207980,509207981,509207982,509207983,509207984,509207985,509207986,509207987,509207988,509207989,509207990,509207991,509207992,509207993,509207994,509207995,509208001,509208002,509208003,509208004,509208005,509208006,509208007,509208008,509208009,509208010,509208011,push
494723670,28e1980ad480b2cbc2c8271bf6885530ba8fb329,,master,passed,8928,2019-02-18 05:40:18 UTC,494723671,494723672,494723673,494723674,494723675,494723676,494723677,494723678,494723679,494723680,494723681,494723682,494723683,494723684,494723685,494723686,494723687,494723688,494723689,494723690,494723691,494723692,494723693,494723694,494723695,494723696,494723697,494723698,494723699,494723700,494723701,494723702,494723703,494723704,494723705,494723706,494723707,494723708,494723709,494723710,494723711,494723712,494723713,494723714,494723715,494723716,494723717,494723718,494723719,494723720,494723721,494723722,494723723,494723724,494723725,494723726,494723727,494723728,494723729,494723730,push
