build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
627284813,d00e0fba88466a8fa8403e5746ab66922ecef8e9,,feat/tests,passed,65,2019-12-19 15:29:45 UTC,627284814,627284815,push
627235887,d9b0100b6251c6c62b312fa98481e0461ced4cea,,develop,passed,54,2019-12-19 13:47:23 UTC,627235888,627235889,push
627230380,1dec7200fd8902edc7e5bc005179db0e2f4aab21,,feat/formatter,passed,56,2019-12-19 13:37:39 UTC,627230381,627230382,push
627227799,43297ac4a3b719319404bf954ba3fddacd10a010,,feat/formatter,passed,58,2019-12-19 13:31:06 UTC,627227800,627227801,push
627222320,c96f4bf6780ddc61f52599b7a74dd3577cc7b8b8,168,develop,passed,62,2019-12-19 13:19:26 UTC,627222321,627222322,pull_request
627209761,5355afcd33e2b17632443d1bf4ddac24e81bd674,168,develop,passed,60,2019-12-19 12:46:36 UTC,627209762,627209763,pull_request
626852704,3c7ead05a732357c533ac146093067d1a7a86b32,168,develop,passed,53,2019-12-18 19:17:52 UTC,626852705,626852706,pull_request
626821843,0e62b9549f9fe40141e90338c9ed37c247c4ada3,168,develop,passed,61,2019-12-18 17:56:46 UTC,626821844,626821845,pull_request
625501087,f1e24fc9cfc4d28c7e94a95978472189c22f95ff,168,develop,passed,56,2019-12-16 04:33:23 UTC,625501088,625501089,pull_request
625252289,3254c95fed30c3bea6d9e84973e08511df864a6b,168,develop,passed,69,2019-12-15 10:26:00 UTC,625252290,625252291,pull_request
625238569,904eb2a6222e3a9358afd4dce5a19f4e3bf939b7,168,develop,passed,67,2019-12-15 09:08:47 UTC,625238570,625238571,pull_request
625237204,9e51746a5edc4ae53d21d66a58cfba6f42844268,167,master,errored,53,2019-12-15 08:57:44 UTC,625237205,625237206,pull_request
625234231,ef0a13cb007a955359153927d5962e4795880149,166,master,passed,60,2019-12-15 08:37:15 UTC,625234232,625234233,pull_request
624657263,c96bed2d50a8ea4793dd6134c1f9836189ce916a,,v1.10.10,passed,66,2019-12-13 15:13:26 UTC,624657264,624657265,push
624655589,c96bed2d50a8ea4793dd6134c1f9836189ce916a,,master,passed,74,2019-12-13 15:09:25 UTC,624655590,624655591,push
624654369,714100f6063fd3fa244a6d05ddbf9b92122eb83c,165,master,passed,59,2019-12-13 15:06:31 UTC,624654370,624654371,pull_request
624654081,13472f4a3e6e9d96ab7b488641f347f3dc5b9dc5,,feat/deploy-docs,passed,58,2019-12-13 15:05:57 UTC,624654082,624654083,push
612311546,586524326e7a01f9d72422888a3fe85b1cee9998,,master,passed,68,2019-11-15 10:14:45 UTC,612311547,612311548,push
612303901,19f07b2f4fd358701362a1c881705a07e0a48a46,,master,passed,70,2019-11-15 09:54:02 UTC,612303902,612303903,push
595679606,ae871d3b6e21ac8f2cf6377ccb2d5d9893adcba9,,fix/import-config,failed,106,2019-10-09 15:27:05 UTC,595679607,595679608,push
587846187,b5a59953a105c012d4c3849391dcce007fee14df,,develop,passed,71,2019-09-21 14:00:53 UTC,587846188,587846189,push
587846072,553d59abec012003ad272dbb6f04f13737006820,132,develop,errored,63,2019-09-26 11:08:50 UTC,587846073,587846074,pull_request
587845854,33ca791a064f8cc041171ca14d580d49ded8c124,,master,passed,75,2019-09-21 13:59:51 UTC,587845855,587845856,push
587844761,90fcd1e9cc5fff39b9e9a2fb4afbcaf34769617b,131,master,passed,74,2019-09-21 13:56:43 UTC,587844762,587844763,pull_request
587844591,4157ad27ef8c1ec3333e284b49379b9c52884a31,,requirements-patch1,passed,62,2019-09-21 13:56:13 UTC,587844592,587844593,push
576202123,76a5a4012748c4e0fc9ebc1c9c48a84cdc4c2b47,,master,passed,61,2019-08-24 13:46:30 UTC,576202124,576202125,push
576202120,76a5a4012748c4e0fc9ebc1c9c48a84cdc4c2b47,,develop,passed,58,2019-08-24 13:46:21 UTC,576202121,576202122,push
