build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
746489615,bf411ab2ca3ae0e0d385df56892af15700cf3c7e,,master,passed,1154,2020-11-28 21:36:09 UTC,746489616,746489617,746489618,746489619,746489620,746489621,746489622,746489623,746489624,push
746489296,2f7f78cf679c61d4fcbd0b8ecda779830885908b,2431,master,failed,1109,2020-11-28 21:23:32 UTC,746489297,746489298,746489299,746489300,746489301,746489302,746489303,746489304,746489305,pull_request
746150298,277b827d4dab4630145bc747fdab0df48a045273,,master,passed,1114,2020-11-26 21:51:05 UTC,746150299,746150300,746150301,746150302,746150303,746150304,746150305,746150306,746150307,push
745879802,bcd65ac5d2696049783e7f37e72fe26e5f0e535d,2426,master,passed,1133,2020-11-25 15:12:09 UTC,745879803,745879804,745879805,745879806,745879807,745879808,745879809,745879810,745879811,pull_request
745844101,e6ccf74c600be779e1da55b39a8d3fd71f0372f0,2426,master,errored,1004,2020-11-25 12:28:13 UTC,745844102,745844103,745844104,745844105,745844106,745844107,745844108,745844109,745844110,pull_request
745841984,cc72b568d6b0ab5296452cc2a1377c019b8778d5,2297,master,errored,245,2020-11-25 10:46:13 UTC,745841985,745841986,745841987,745841988,745841989,745841990,745841991,745841992,745841993,pull_request
744861682,12d6206779620134c73e4d48705323725a9f3d22,2297,master,passed,1139,2020-11-20 12:02:15 UTC,744861683,744861684,744861685,744861686,744861687,744861688,744861689,744861690,744861691,pull_request
744607270,904fcd1a0ac434a206e3a9ba95b6b475094d9563,,v0.21.0,passed,1157,2020-11-19 08:36:47 UTC,744607271,744607272,744607273,744607274,744607275,744607276,744607277,744607278,744607279,push
744606902,904fcd1a0ac434a206e3a9ba95b6b475094d9563,,master,passed,1137,2020-11-19 08:11:38 UTC,744606903,744606904,744606905,744606906,744606907,744606908,744606909,744606910,744606911,push
744522067,c020ab184decdc986f94bcdae75b99360700521d,2424,master,passed,1178,2020-11-19 00:15:05 UTC,744522068,744522069,744522070,744522071,744522072,744522073,744522074,744522075,744522076,pull_request
744521343,ecd297e22721c4780f777e1987a639a85a0f7446,,master,passed,1160,2020-11-18 22:19:25 UTC,744521344,744521345,744521346,744521347,744521348,744521349,744521350,744521351,744521352,push
744520037,079ee3c191de8278a4a750256cb8652faecea26f,,master,canceled,0,,744520038,744520039,744520040,744520041,744520042,744520043,744520044,744520045,744520046,push
743748686,8bed0d222d20a4139b59a8a457d1c717c5586b50,2421,master,passed,1126,2020-11-15 15:03:34 UTC,743748687,743748688,743748689,743748690,743748691,743748692,743748693,743748694,743748695,pull_request
743747620,8eadeebada3c836c6d658a831ef64038e471a5c8,2421,master,passed,1175,2020-11-15 14:56:42 UTC,743747621,743747622,743747623,743747624,743747625,743747626,743747627,743747628,743747629,pull_request
743745749,b254ced2361da3881cfcc6015766bef86b5fb8f4,2421,master,passed,1132,2020-11-15 14:36:06 UTC,743745750,743745751,743745752,743745753,743745754,743745755,743745756,743745757,743745758,pull_request
743744766,42c3d539b23e60526ac6764f8962f7f6047a941c,2421,master,passed,1134,2020-11-15 14:27:49 UTC,743744767,743744768,743744769,743744770,743744771,743744772,743744773,743744774,743744775,pull_request
743744671,454301db8e933eca1dd4922aef35b0e86bda83fe,2422,master,errored,562,2020-11-15 14:25:11 UTC,743744672,743744673,743744674,743744675,743744676,743744677,743744678,743744679,743744680,pull_request
743743888,69a856a4de94ef6a086d47014a01b4ee712e12d5,2421,master,passed,1150,2020-11-15 14:17:25 UTC,743743890,743743891,743743892,743743893,743743894,743743895,743743896,743743897,743743898,pull_request
743596617,5311f49216314ab39077800ad0491a0b5c4de1d1,2414,master,passed,1138,2020-11-14 14:32:12 UTC,743596618,743596619,743596620,743596621,743596622,743596623,743596624,743596625,743596626,pull_request
743592477,a966229182cba49b19de64550272509977d5d8da,2414,master,passed,1106,2020-11-14 13:56:33 UTC,743592478,743592479,743592480,743592481,743592482,743592483,743592484,743592485,743592486,pull_request
743585081,e6c2169f76177e6c0b29471a9cbe2e10b6a5c843,,master,passed,1146,2020-11-14 12:43:19 UTC,743585082,743585083,743585084,743585085,743585086,743585087,743585088,743585089,743585090,push
743276906,bf36fad8e89c6f3c3bebbd121b8be3705e435b32,2418,master,passed,1154,2020-11-12 22:18:40 UTC,743276907,743276908,743276909,743276910,743276911,743276912,743276913,743276914,743276915,pull_request
743226172,59cd4c25ac7246755df1baae0769aaadb6c15431,2418,master,passed,1126,2020-11-12 17:56:51 UTC,743226173,743226174,743226175,743226176,743226177,743226178,743226179,743226180,743226181,pull_request
743132193,eeac3bd2e6b597df79eb4a6eaf1511310b747704,,master,passed,1113,2020-11-12 09:04:41 UTC,743132194,743132195,743132196,743132197,743132198,743132199,743132200,743132201,743132202,push
743063613,939d93425e715714444418a53eb37e663eab25b1,2416,master,passed,1142,2020-11-12 05:20:54 UTC,743063614,743063615,743063616,743063617,743063618,743063619,743063620,743063621,743063622,pull_request
743063537,220118f45953b8835e75f4e45e6662ea9fb529e5,2417,master,passed,1113,2020-11-12 04:46:21 UTC,743063538,743063539,743063540,743063541,743063542,743063543,743063544,743063545,743063546,pull_request
743026682,44d01cd42098be0e0aec864eae3414b673f2e874,2416,master,canceled,0,,743026683,743026684,743026685,743026686,743026687,743026688,743026689,743026690,743026691,pull_request
743026267,d24a489f1fa03599fdd4216a3057faec9f19dfb0,2416,master,canceled,0,,743026268,743026269,743026270,743026271,743026272,743026273,743026274,743026275,743026276,pull_request
743024522,fc3ccf960659e3dd2eecf2fa1f09777e681ac7e8,,master,passed,1131,2020-11-11 22:41:37 UTC,743024523,743024524,743024525,743024526,743024527,743024528,743024529,743024530,743024531,push
742299364,674624ebd66f0ae2da512140ef4b2ea10ee8f9a8,2415,master,passed,1187,2020-11-08 22:03:18 UTC,742299365,742299366,742299367,742299368,742299369,742299370,742299371,742299372,742299373,pull_request
742297430,169e97aec9092b76e4c0a879ceabf3f036f83bee,2414,master,failed,1168,2020-11-08 21:46:06 UTC,742297431,742297432,742297433,742297434,742297435,742297436,742297437,742297438,742297439,pull_request
742219136,eb56fb9bda61aa4d6c1f960670b2d811adb1b939,,master,passed,1117,2020-11-08 12:18:09 UTC,742219137,742219138,742219139,742219140,742219141,742219142,742219143,742219144,742219145,push
742219040,161493c0d24c4f23d4d576f7171e78f0e62cdd70,,master,canceled,0,,742219041,742219042,742219043,742219044,742219045,742219046,742219047,742219048,742219049,push
