build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
744888101,5a2d2e1cb07e75cdd5b9132926f1852786e6b07f,,master,passed,610,2020-11-20 14:31:15 UTC,744888102,744888103,744888104,push
744886603,1a2f54e3096e52b2cc0521802849e4f2255fc183,,master,passed,597,2020-11-20 13:46:22 UTC,744886604,744886605,744886606,push
744886552,ed5f2a886a99938e061f142f2c2e1f89504f51bf,,master,canceled,0,,744886553,744886554,744886555,push
744884022,9ee9890c668749b80fb5ad95eba9d836cd91c4b7,,master,passed,599,2020-11-20 13:30:37 UTC,744884023,744884024,744884025,push
744883970,77bffddbaa64eceb4c50f888fb0f0ad39d26c1a2,,master,canceled,0,,744883971,744883972,744883973,push
744847736,c5d44c1bedce4eb62e7d65ad7572b5853c458ba6,,master,passed,578,2020-11-20 09:58:50 UTC,744847737,744847738,744847740,push
744847022,57774d8a797096fd220b45aaa23699ad71db18af,,master,passed,580,2020-11-20 09:41:21 UTC,744847024,744847025,744847027,push
744836437,8a75d2a4a15313f7187868ec9c52deecc707588c,,master,passed,573,2020-11-20 09:14:07 UTC,744836438,744836439,744836440,push
744835636,5ccb93877aaccefb1c115fe707afd40f0ecfb49b,,master,passed,591,2020-11-20 08:05:44 UTC,744835637,744835638,744835639,push
744835348,63480b5630b0a45650926569ea9fdf67eee2d64e,,master,canceled,0,,744835349,744835350,744835351,push
744834732,ddb46fbe604f0a8e57c2f33db74fec7629df8097,,master,passed,586,2020-11-20 08:00:26 UTC,744834733,744834734,744834735,push
740805969,838171bdf13ddd474c1e81b7a4f1427bf6da6703,,v1.1.1,passed,565,2020-11-02 10:43:52 UTC,740805970,740805971,740805972,push
739861722,838171bdf13ddd474c1e81b7a4f1427bf6da6703,,master,passed,569,2020-10-29 09:15:45 UTC,739861723,739861724,739861725,push
739859288,64d68049dc896ebd3f4c5b30fc125aa1c75e1f2e,,master,passed,580,2020-10-29 09:02:15 UTC,739859289,739859290,739859291,push
739849379,cb4b7b9d3f8c4407c8d24845cf95d39d4bb4e297,,aot,passed,569,2020-10-29 08:08:50 UTC,739849380,739849381,739849382,push
739838069,40af507678676d2bdcd044e57a9d78f698915e52,,aot,failed,735,2020-10-29 07:17:27 UTC,739838070,739838071,739838072,push
739836324,1d1fdb95861e9f47486fd03b7c1e401ec2efcfd3,,aot,errored,107,2020-10-29 06:52:29 UTC,739836325,739836326,739836327,push
739835747,080ddcc9873af31c8293f879bac2d84073a7c824,,aot,errored,460,2020-10-29 06:48:22 UTC,739835748,739835749,739835750,push
739623080,d76773e8c865a1483100978c31966a5e3188be3b,,aot,failed,427,2020-10-28 14:38:06 UTC,739623081,739623082,739623083,push
739621111,01088676c959b8a114cdef00797dafad081ed55e,,aot,passed,552,2020-10-28 14:30:24 UTC,739621112,739621113,739621114,push
739291690,7157b30152c886725b7467e8a1a6956644adaa6a,,master,passed,554,2020-10-27 13:52:58 UTC,739291691,739291692,739291693,push
737623417,0d6044da0a015fe56b71b6aeeb0164bae60d36c0,,master,passed,547,2020-10-21 05:38:37 UTC,737623418,737623419,737623420,push
737329922,324e147f6422dfb724444fe434a717dd35eec59b,,master,passed,561,2020-10-20 07:51:07 UTC,737329923,737329924,737329925,push
737321595,3de08c7d821ba51ab208c89be2c63a271907ed25,,aot,passed,557,2020-10-20 07:13:14 UTC,737321596,737321597,737321598,push
737074957,2502d32ad65f5f840b27f6d305050ee83bb85044,,aot,passed,566,2020-10-19 13:47:40 UTC,737074959,737074961,737074963,push
737062681,7871db42101baa663404114ec97dd8560f22e26d,,aot,failed,267,2020-10-19 13:06:26 UTC,737062682,737062683,737062684,push
735632936,af318de527f76b4610e7f12ce6bec6cb74f8dc51,,master,passed,522,2020-10-14 06:46:56 UTC,735632939,735632940,735632941,push
735514362,7da48657a77f0159d956f8b5bb62f322ebb32c72,,master,passed,514,2020-10-13 19:55:32 UTC,735514363,735514364,735514365,push
735017233,810b8e32124faa20076b6f26d0ff87b372819c5d,,v1.0.7,passed,539,2020-10-12 14:00:15 UTC,735017234,735017235,735017236,push
735015691,810b8e32124faa20076b6f26d0ff87b372819c5d,,master,passed,510,2020-10-12 13:57:54 UTC,735015692,735015694,735015696,push
735015613,d41dc99484e67cc9dc458bf257f64bbbf79382d2,31,master,errored,67,2020-10-12 13:55:40 UTC,735015614,735015615,735015617,pull_request
735015259,abc7edd768e28281eeb532f7394cd62b6511373d,,update-benchmarks,passed,577,2020-10-12 13:54:18 UTC,735015260,735015261,735015262,push
729034463,81eaf5fd3bc3deae3cf1a7345194b00080ac61e4,,master,passed,549,2020-09-21 15:27:22 UTC,729034464,729034465,729034466,push
726939783,d0d36e1a363d5e5ba1b4751bad96e76be1db91c0,,joss-submission,passed,514,2020-09-14 07:12:46 UTC,726939784,726939785,726939786,push
720587522,f5461223b0a48fe89360fb26ea0e9d540984aa14,,joss-submission,passed,528,2020-08-24 09:30:42 UTC,720587523,720587524,720587525,push
720587413,dd2468b466772be22c4f81c7792b937c49346ce2,,joss-submission,passed,545,2020-08-24 09:30:06 UTC,720587414,720587415,720587416,push
720586896,ea96e8664c0e402409e7d4b74b6da030d9e15cf5,28,joss-submission,errored,72,2020-08-24 09:28:02 UTC,720586897,720586898,720586899,pull_request
708788699,25077ba33307730c7abba28472546ed4189d0679,,master,passed,565,2020-07-16 15:05:40 UTC,708788700,708788701,708788703,push
708740071,9fb6acc3d312e064c7927c525c932d5210cdc507,,joss-submission,passed,532,2020-07-16 13:27:24 UTC,708740072,708740073,708740074,push
708737316,aa0012c06a2c2c9b750d6f41f0188c2ac8b7b872,,joss-submission,passed,598,2020-07-16 13:20:59 UTC,708737317,708737318,708737319,push
708736681,c61f6a2b81e42478d393b16018539fa2ecff41c3,,joss-submission,passed,525,2020-07-16 13:18:53 UTC,708736682,708736683,708736684,push
708734609,845e5e82094ef99e65777abc0040969b3271ab36,,joss-submission,passed,553,2020-07-16 13:13:31 UTC,708734610,708734611,708734612,push
708627128,9097ef732249099339eb30358e0697314fee1bda,,master,passed,545,2020-07-16 07:16:14 UTC,708627129,708627130,708627131,push
708625326,6ef3161777b8938999f8fabc38ab4f7c4fb1822d,,master,passed,544,2020-07-16 07:12:36 UTC,708625327,708625328,708625329,push
708613686,34b1823951e2c5d5151511661dbe4e85b767cecb,,master,passed,545,2020-07-16 06:40:16 UTC,708613687,708613688,708613689,push
708613557,f43848fd29922851ce2cd7817fbf3262bce4d97c,,master,canceled,0,,708613558,708613559,708613560,push
708613159,614c263c6edddc30e7a8dd372c3a5686588a8c0d,,master,passed,556,2020-07-16 06:37:31 UTC,708613160,708613161,708613162,push
708613041,1fda61720b625e0fc71be47d3a1ec87d9063b864,,master,passed,550,2020-07-16 06:37:05 UTC,708613042,708613043,708613044,push
708342221,05d4f2349041d17d420c2ad56ef44bec76c6f399,,master,passed,562,2020-07-15 13:54:33 UTC,708342222,708342223,708342224,push
708240064,cac88ac2ccd0924cab762015ed1e8123f3dd8404,,master,failed,571,2020-07-15 06:46:37 UTC,708240065,708240066,708240067,push
708238848,1f1de52257f1fa6e2c58ac7e6bc932bdda09c6d9,25,master,failed,575,2020-07-15 06:41:52 UTC,708238849,708238850,708238851,pull_request
708068482,ea57b3a84ca56cc13b5caa8418d7e07c22409ad7,,master,passed,566,2020-07-14 17:26:55 UTC,708068483,708068484,708068485,push
708010268,5fbfeb12cfea8f5c82f784d110f226cff8a63a10,24,master,passed,621,2020-07-14 14:37:28 UTC,708010269,708010270,708010272,pull_request
708003134,55ebaaefc3fe6428b151afd1dd2d946fa46513b2,,master,passed,554,2020-07-14 14:23:53 UTC,708003135,708003136,708003137,push
707997212,6896c2cd854e7450081571514a74ec8fd05fdbfd,23,master,passed,614,2020-07-14 14:16:31 UTC,707997213,707997214,707997215,pull_request
706849149,c82b800155355863acadbca48e1fd7df4672e5c6,,master,passed,530,2020-07-10 12:01:25 UTC,706849150,706849151,706849152,push
706848817,7a136208c3ef5c441de48dae484d92723a7f1f7d,,master,passed,559,2020-07-10 11:59:02 UTC,706848818,706848819,706848820,push
706848594,18c30dcf5b4fe80ecea5688a3511f02f74e98a9c,,master,passed,522,2020-07-10 11:57:57 UTC,706848595,706848596,706848597,push
