build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
673065640,b0838d4207dbd0e5bc74e23fdf46acd02e5c9415,119,master,errored,34,2020-04-09 16:31:20 UTC,673065641,673065642,pull_request
462158318,e0a90ec728c021b8fd4905272131fc409a2602f5,130,master,errored,76,2018-12-01 12:44:28 UTC,462158319,462158320,pull_request
455592315,2aaca0885cc67328118199791d23166e46b9fe42,119,master,errored,79,2018-11-15 16:52:59 UTC,455592316,455592317,pull_request
362954755,2205631047828a564d944262e540bf8bb277442f,123,master,errored,92,2018-04-06 05:07:03 UTC,362954756,362954757,pull_request
326371980,4159a3fe6e6d0fb223f778a5e3ffebd4a9bfa66c,119,master,errored,81,2018-01-08 13:55:52 UTC,326371981,326371982,pull_request
326358303,7269a42c487f4c06af78a7cd5d72e230e843025f,119,master,errored,94,2018-01-08 13:19:44 UTC,326358304,326358306,pull_request
189570897,291a54e501a32aaf0284707b8c1fbff6a566822b,,master,passed,204,2017-01-06 17:30:23 UTC,189570898,189570900,push
189560721,0cf75994a67051b3ab8c550d4241bb7996c68e72,,master,passed,182,2017-01-06 16:58:34 UTC,189560722,189560723,push
187711206,db8e1e4fcade28fba1a1e1d05976c2368bae8d10,,master,passed,156,2016-12-30 15:05:05 UTC,187711207,187711208,push
185890437,fab6d3f5eeb0cf7fd4d46683291a718f284b96b9,,master,passed,163,2016-12-21 21:00:35 UTC,185890438,185890439,push
185264533,a98f1e658ca23dc458bf1dc2cb3cd31535aa1e90,,master,passed,172,2016-12-19 20:23:30 UTC,185264534,185264535,push
185242667,a7e831210156c3278901cae48410f046541e76ab,,master,passed,197,2016-12-19 19:01:37 UTC,185242668,185242672,push
185240935,adc5890ac80e8ee78700a02055c6f2b48478e714,,master,passed,158,2016-12-19 18:55:20 UTC,185240936,185240937,push
185240881,b09728b9df0fe8efe1f818e6faac3b70515d03b1,,master,passed,169,2016-12-19 18:55:03 UTC,185240882,185240883,push
183881479,feaebca50604f45448d4e095713cb16b37110750,,master,passed,189,2016-12-14 11:03:00 UTC,183881480,183881481,push
151116623,2b56c11118e3e58d383a331cecd0924c5fdad5bd,,master,passed,264,2016-08-10 04:38:08 UTC,151116624,151116625,push
151049550,0df035edac6f45ee168eb9712c281f36d1eb3624,108,master,passed,232,2016-08-09 21:10:23 UTC,151049551,151049553,pull_request
149814515,0313e977973600e5e59fecef53a7f082878d7bfd,,master,passed,270,2016-08-04 16:59:01 UTC,149814516,149814518,push
149813039,6758889417c2bacaf34125a97c9e9e5bad901805,,v1.0.3,passed,271,2016-08-04 16:49:47 UTC,149813040,149813041,push
149805930,6758889417c2bacaf34125a97c9e9e5bad901805,,master,passed,289,2016-08-04 16:20:11 UTC,149805931,149805932,push
149801040,7dca6f4ee13b8b9b1bbefb9585af537476ad2a6c,,master,errored,0,,149801041,149801042,push
146988254,365b76f35650e3138beb4b99a25cd2a4d0640ad2,,master,passed,274,2016-07-24 13:14:22 UTC,146988255,146988256,push
146956387,946521632e36cb6b98ea4f0160985f61abc96971,,master,passed,226,2016-07-24 07:26:49 UTC,146956388,146956389,push
145780090,9dd6eebe1aa555fa59d60e32e1264ecb85a3c295,106,master,passed,333,2016-07-19 10:02:39 UTC,145780091,145780092,pull_request
145495879,0ae6dd4d06b9729aa60cb5697a98fbdfd883de0c,106,master,passed,276,2016-07-18 09:59:40 UTC,145495880,145495881,pull_request
144165753,670366f8aef7bdecb7d50a16bf92a3e3debb7aed,106,master,passed,257,2016-07-12 13:40:38 UTC,144165754,144165755,pull_request
140826232,2b9a20c347ccc0cb01612e66e7e3fd45e1806751,,master,passed,329,2016-06-28 14:57:20 UTC,140826233,140826234,push
140823254,49d374d490e2e52b82fc9536e12473bb33f3239c,105,master,passed,307,2016-06-28 14:48:01 UTC,140823255,140823256,pull_request
128012237,e2b5048e3b3eb4db0d859a4421e55739012d5bff,,master,passed,386,2016-05-05 09:32:16 UTC,128012238,128012239,push
127536055,db3f3cc4c5fdb8376cd488517904d5df35b9a8e6,,master,passed,282,2016-05-03 14:44:17 UTC,127536056,127536057,push
127535087,a7f81b39e3bb0138727bee980b1a2cfeba1fb518,,master,errored,141,2016-05-03 14:41:32 UTC,127535088,127535089,push
127532886,9fe5c2617964c8d40fb536564b20c2d173d123a2,,master,passed,242,2016-05-03 14:33:37 UTC,127532887,127532888,push
127519080,986089170d3fb14d9bcdaaae5f66656d2228d7c0,,master,passed,258,2016-05-03 13:47:25 UTC,127519081,127519082,push
127512957,32174e1c94a4be30552db61c040f9844dc88cc06,,master,passed,237,2016-05-03 13:40:59 UTC,127512958,127512959,push
127500336,63288d0f8b74f285d2af3f9c293c7c8d461dce2e,,master,passed,315,2016-05-03 12:28:42 UTC,127500337,127500338,push
127499691,5052f3e49a477420f473701d710b8c7742a17b58,,master,errored,99,2016-05-03 12:25:34 UTC,127499692,127499693,push
127497058,c52d307a0c1bb9f286481d963dae8842efda0daf,,master,passed,210,2016-05-03 12:12:39 UTC,127497059,127497060,push
127479689,4562e20762ec5fbb0579897e5297d2a37c6ed705,,master,passed,316,2016-05-03 10:43:38 UTC,127479690,127479691,push
124945635,de8a3205f9cdf05e7858ce6afedcbe5c748c0cbc,,master,passed,353,2016-04-22 06:37:04 UTC,124945636,124945637,push
121664178,230059b235bba023253fa06f0d9967564d7d6038,,v1.0.2,passed,398,2016-04-08 10:31:08 UTC,121664179,121664180,push
121664128,230059b235bba023253fa06f0d9967564d7d6038,,master,passed,577,2016-04-08 10:30:48 UTC,121664129,121664130,push
110758809,f0c31b997e2cd64a53a2b94b96c11d67edd68991,,master,passed,266,2016-02-21 14:06:19 UTC,110758810,110758811,push
