build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
744212857,15b0e5b627a31a7bfb5409d2ab90ee9968311093,1476,master,passed,1403,2020-11-17 15:52:38 UTC,744212858,744212859,744212860,744212861,744212862,744212863,pull_request
744208011,aea3edfe07738c984270d53728de8c998653aa06,1476,master,passed,1333,2020-11-17 15:44:25 UTC,744208012,744208013,744208014,744208015,744208016,744208017,pull_request
744207074,34e0cfc57f2170971080d5f9886c90437fed4585,1476,master,passed,1384,2020-11-17 15:41:07 UTC,744207075,744207076,744207077,744207078,744207079,744207080,pull_request
744206293,e5d3fa59a9c2c0a3620b384ffdb6683fa933ef22,1476,master,passed,1428,2020-11-17 15:38:25 UTC,744206294,744206295,744206296,744206297,744206298,744206299,pull_request
744204518,55ecbb16b0fac920edeca4b1b8994fee40bbadcf,1476,master,passed,1408,2020-11-17 15:34:14 UTC,744204519,744204520,744204521,744204522,744204523,744204524,pull_request
744204062,ee37a50077f32bf13e7274c3653421148be8cb29,1476,master,passed,1358,2020-11-17 15:32:17 UTC,744204063,744204064,744204065,744204066,744204067,744204068,pull_request
744203568,ad14b9058c68d222f26b0cd05ec90c9de42a5b90,1476,master,passed,1414,2020-11-17 15:30:56 UTC,744203569,744203570,744203571,744203572,744203573,744203574,pull_request
744203076,0a24e07c28d9af6cc687bc92e2601f0ad077adff,1476,master,passed,1401,2020-11-17 15:29:35 UTC,744203077,744203078,744203079,744203080,744203081,744203082,pull_request
744202936,0840a4c2b50e0f4190e2bafa40a89b5113cc180e,1476,master,canceled,0,,744202937,744202938,744202939,744202940,744202942,744202944,pull_request
744200945,c017e18f0209b994bdb4a9b293557dd748956329,1476,master,passed,1338,2020-11-17 15:25:15 UTC,744200946,744200947,744200948,744200949,744200950,744200951,pull_request
744199531,b83a400e925ac77841015d77bb4347eebe1c9446,1476,master,passed,1356,2020-11-17 15:21:00 UTC,744199532,744199533,744199534,744199535,744199536,744199537,pull_request
744199161,9f0ee7c39746a3e743bb418d988eac58469f3909,1476,master,passed,1404,2020-11-17 15:19:36 UTC,744199162,744199163,744199164,744199165,744199166,744199167,pull_request
