build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
679010201,e7f6006f72a37dafc9dfe6f9f002dae5abbb8a1e,,master,passed,351,2020-04-24 12:46:34 UTC,679010202,679010203,679010204,679010205,679010206,push
679009081,b852de5d6ce061ef8f61e2c24d686f71f00242ff,650,master,passed,351,2020-04-24 12:44:10 UTC,679009082,679009083,679009084,679009085,679009086,pull_request
679009059,937d0e90a1a269d47cb6706fea9e330312266391,,revert-626-config_coverage,passed,347,2020-04-24 12:42:59 UTC,679009060,679009061,679009062,679009063,679009064,push
678971701,76e2e255cd811a9aae58b1b46e6b481ae50ded72,650,master,passed,341,2020-04-24 10:36:36 UTC,678971702,678971703,678971704,678971705,678971706,pull_request
678971678,5588c6ba3dc24870abc4c964fe15155085eea37f,,revert-626-config_coverage,passed,353,2020-04-24 10:35:18 UTC,678971679,678971680,678971681,678971682,678971683,push
678971083,7a34e001f66194b581d669a58807a0d85e951af7,650,master,passed,370,2020-04-24 10:33:12 UTC,678971084,678971085,678971086,678971087,678971088,pull_request
678970208,ffd875717cc11988dbae9f2a3900da3fcab80127,,revert-626-config_coverage,passed,386,2020-04-24 10:29:38 UTC,678970209,678970210,678970211,678970212,678970213,push
678948997,2b27ec9e5a495e18f7965bf2247d658bd67b735f,,master,passed,356,2020-04-24 09:14:15 UTC,678948998,678948999,678949000,678949001,678949002,push
678914578,a5fc51069e58a1a1261f441e4d8bbfd6890e929b,648,master,passed,351,2020-04-24 07:09:40 UTC,678914579,678914580,678914581,678914582,678914583,pull_request
678604575,2b93b84d11ada021b01fc994280a678e910743c4,,master,failed,587,2020-04-23 13:54:52 UTC,678604576,678604577,678604578,678604579,678604580,push
678372262,b589afb6a097902a09f545f353d30f8f6133a436,647,master,passed,369,2020-04-22 22:18:35 UTC,678372263,678372264,678372265,678372266,678372267,pull_request
678081812,37e6ff95ea439edf0d504089507aafba5564324c,,master,passed,362,2020-04-22 09:24:18 UTC,678081813,678081814,678081815,678081816,678081817,push
678078934,53f82ce0f3b4584da66f4a0d3583ab2aabc12381,646,master,passed,366,2020-04-22 09:16:53 UTC,678078935,678078936,678078937,678078938,678078939,pull_request
678078924,b5330210f7f8d9d61ca74a0b3465ab186761bfe1,,stat-reload-other-files,passed,480,2020-04-22 09:15:36 UTC,678078925,678078926,678078927,678078928,678078929,push
677851848,b20c5ee959e1a7690d69ebfaf303179a21560a55,646,master,passed,366,2020-04-21 19:48:15 UTC,677851849,677851850,677851851,677851852,677851853,pull_request
677851842,0848cec8d7352ed09d9191818563628c1120d7da,,stat-reload-other-files,passed,353,2020-04-21 19:46:56 UTC,677851843,677851844,677851845,677851846,677851847,push
677849184,b69c3ba3763a28389642426d350af84796fff55d,646,master,passed,361,2020-04-21 19:41:12 UTC,677849185,677849186,677849187,677849188,677849189,pull_request
677847899,2bb62e46b7aa6b5f1d139763daa680f7e40f6821,,stat-reload-other-files,passed,364,2020-04-21 19:37:58 UTC,677847900,677847901,677847902,677847903,677847904,push
677638435,7e55554a9f32a127ea3511fa2f55d1b47b66029d,,master,passed,469,2020-04-21 10:41:18 UTC,677638436,677638437,677638438,677638439,677638440,push
677632119,d4deab079aeae7a8c25ee63a11f054a49a691c4a,626,master,passed,359,2020-04-21 10:19:58 UTC,677632120,677632121,677632122,677632123,677632124,pull_request
677580883,035124781de21e2e188fd4d946db1dd08fbff56a,,master,passed,326,2020-04-21 07:20:34 UTC,677580884,677580885,677580886,677580887,677580888,push
677142331,50f4d43d134b8c95873a8607c2e982e2e4d22bd2,645,master,passed,346,2020-04-20 08:36:56 UTC,677142332,677142333,677142334,677142335,677142336,pull_request
677139350,b6a7670c21a2afb3fccb935af303e3194e0d645e,645,master,passed,325,2020-04-20 08:27:45 UTC,677139351,677139352,677139353,677139354,677139355,pull_request
677124255,9ed7399934be876f5b9e1fbaf411adac664170ee,645,master,errored,1486,2020-04-20 08:05:18 UTC,677124256,677124259,677124261,677124263,677124267,pull_request
676861028,3b58a04ae94779e0322e6e7a0462bca56b9c3096,643,master,passed,327,2020-04-19 12:44:51 UTC,676861029,676861030,676861031,676861032,676861033,pull_request
676631466,8d0441185f7955f1c27730e2a02213f466f1d77a,641,master,passed,343,2020-04-18 16:27:54 UTC,676631467,676631468,676631469,676631470,676631471,pull_request
676598298,e55bd89184bb3f47d7024c3dd6538ecd68ebe114,,master,passed,331,2020-04-18 14:27:02 UTC,676598299,676598300,676598301,676598302,676598303,push
676590491,d14a6bc71e93af24b40c2db4868e8997d1eac507,624,master,passed,330,2020-04-18 13:55:23 UTC,676590492,676590493,676590494,676590495,676590496,pull_request
676574435,f841af3352422cf5c1287fc3daebb62490ec7ee1,633,master,failed,452,2020-04-18 13:23:03 UTC,676574436,676574437,676574438,676574439,676574440,pull_request
676505884,7e41a71dfd5ed54cb928da34e4447f4bb5e03e8a,633,master,passed,331,2020-04-18 07:20:25 UTC,676505885,676505886,676505887,676505888,676505889,pull_request
676505159,ea5d454aab314735590697eab1b9ea2a6c84190f,626,master,passed,321,2020-04-18 07:12:48 UTC,676505160,676505161,676505162,676505163,676505164,pull_request
676504771,941cd3aa24a078199d16393751d99726bebcb13d,626,master,failed,329,2020-04-18 07:07:49 UTC,676504772,676504773,676504774,676504775,676504776,pull_request
676501620,6f1c0861a082234c1201c6a083196412aebbc727,624,master,passed,324,2020-04-18 06:39:00 UTC,676501621,676501622,676501623,676501624,676501625,pull_request
676253506,5b88a16c1fca9cd21b99c4227d838a72400c92c8,624,master,passed,581,2020-04-17 14:44:17 UTC,676253507,676253508,676253509,676253510,676253511,pull_request
676237095,a5daf8dbbbc00ba2941ff859a11ec7f8c90c7782,624,master,failed,334,2020-04-17 14:04:47 UTC,676237096,676237097,676237098,676237099,676237100,pull_request
676234311,c8358e37e11f44863dd24ece19d7e1c782750f19,624,master,failed,470,2020-04-17 13:59:29 UTC,676234312,676234313,676234314,676234315,676234316,pull_request
676059470,df7104fcc29576fb4451913c1c2b5cdc80bcd924,635,master,passed,332,2020-04-17 05:43:51 UTC,676059471,676059472,676059473,676059474,676059475,pull_request
676057270,c278485417aa86810c62fa0cee4dc3acc5eee671,635,master,failed,340,2020-04-17 05:31:22 UTC,676057271,676057272,676057273,676057274,676057275,pull_request
674777923,88b483d1af8dab739022cd118395efd9b8918574,637,master,passed,326,2020-04-14 09:48:32 UTC,674777924,674777925,674777926,674777927,674777928,pull_request
674773147,c14e89e552831e8b4c10e9d6de93834d63f7b97f,,master,passed,371,2020-04-14 09:31:51 UTC,674773148,674773149,674773150,674773151,674773152,push
674765696,474598675c4f8045df3bab87b4f1ca602b988d20,627,master,passed,331,2020-04-14 09:07:58 UTC,674765697,674765698,674765699,674765700,674765701,pull_request
674746563,f2998738ecb7dbf9b7453035e01893df83170b68,636,master,passed,328,2020-04-14 08:04:26 UTC,674746564,674746565,674746566,674746567,674746568,pull_request
674731120,979854cb676e0235246bc007e0e9817112c3e5e5,635,master,failed,326,2020-04-14 07:06:50 UTC,674731121,674731122,674731123,674731124,674731125,pull_request
674427923,b5034c1ee776c2e952b5009c6285800ca9de14e7,627,master,passed,336,2020-04-13 14:07:02 UTC,674427924,674427925,674427926,674427927,674427928,pull_request
674383098,44e7debe4e35e7242588c770753f0c62c236bd28,,master,passed,332,2020-04-13 12:44:32 UTC,674383099,674383100,674383101,674383102,674383103,push
674294979,b5b16addeeae16206213a0cdfd4e26538467702a,631,master,passed,320,2020-04-13 07:27:36 UTC,674294980,674294981,674294982,674294983,674294984,pull_request
674294823,e30c1316cc41227992a1451b4355327501fe4f30,631,master,failed,328,2020-04-13 07:26:24 UTC,674294824,674294825,674294826,674294827,674294828,pull_request
674112461,8bb0fb6a69cf272f68f487e355246a31295e5eff,633,master,passed,329,2020-04-12 16:48:10 UTC,674112462,674112463,674112464,674112465,674112466,pull_request
674079669,9133bba6b393a01aa010cdeb379a95592b2a0320,631,master,passed,327,2020-04-12 14:45:30 UTC,674079670,674079671,674079672,674079673,674079674,pull_request
673997216,30230c6039c8dde533ce98edfcc589d20edd72e9,626,master,passed,323,2020-04-12 08:23:45 UTC,673997217,673997218,673997219,673997220,673997221,pull_request
673979897,77b2014c4f8208b4948f76412ef8acb3353020aa,626,master,errored,880,2020-04-12 06:10:09 UTC,673979898,673979899,673979900,673979901,673979902,pull_request
673979598,afb28e79c52d3aabfe2a7c5885c12a15b699ac46,626,master,errored,889,2020-04-12 06:07:10 UTC,673979599,673979600,673979601,673979602,673979603,pull_request
673976337,cff490b3300cd70b4aced05d50b802f044a90cec,626,master,errored,890,2020-04-12 05:34:46 UTC,673976338,673976339,673976340,673976341,673976342,pull_request
673975619,3693b09b98e8e234adc6aad2e2ff3cc322a496c5,626,master,errored,877,2020-04-12 05:28:36 UTC,673975620,673975621,673975622,673975623,673975624,pull_request
673974479,418338685191e793749ed112c5035dc4dd827ae0,626,master,errored,871,2020-04-12 05:15:20 UTC,673974480,673974481,673974482,673974483,673974484,pull_request
673974097,4e7b3a684eece58523b6de302c2fa71ab0a06bd7,626,master,errored,881,2020-04-12 05:11:05 UTC,673974098,673974099,673974100,673974101,673974102,pull_request
673969704,77b87b18f430cd029282bbc9b2994ed01fc22bac,626,master,errored,886,2020-04-12 04:27:13 UTC,673969705,673969706,673969707,673969708,673969709,pull_request
673967080,b27da260d13990e0759df0fdfd1756c1a91d55db,626,master,errored,893,2020-04-12 04:05:11 UTC,673967081,673967082,673967083,673967084,673967085,pull_request
673965180,b6bddb06b1cf918cbed802780e969760e13f9044,626,master,errored,894,2020-04-12 03:53:37 UTC,673965181,673965182,673965183,673965184,673965185,pull_request
673962546,9cb504d2d27f78a86e9f72b2dca14d60853dca67,629,master,passed,320,2020-04-12 03:34:10 UTC,673962547,673962548,673962549,673962550,673962551,pull_request
673961285,6bf21dde3d95a9c8fd72985f902f55800b99dbac,626,master,errored,888,2020-04-12 03:25:08 UTC,673961286,673961287,673961288,673961289,673961290,pull_request
673944261,5406a01a9b14137bdcd593643fdaed60f6c9945f,627,master,passed,320,2020-04-12 01:28:04 UTC,673944262,673944263,673944264,673944265,673944266,pull_request
673875845,5d817ee8e331a927556e74e42c6f593af612e536,626,master,errored,894,2020-04-11 19:53:06 UTC,673875846,673875847,673875848,673875849,673875850,pull_request
673875564,831126e46add0852eda5ebdf1bfdae46496eebdd,626,master,errored,875,2020-04-11 19:51:36 UTC,673875565,673875566,673875567,673875568,673875569,pull_request
673872482,657d36f5ef950bbb003a68c53bf5155e8414e7aa,626,master,errored,878,2020-04-11 19:37:35 UTC,673872483,673872484,673872485,673872486,673872487,pull_request
673870702,3b0b03b4b13c203237d4bfa2505474ea883f402f,626,master,errored,888,2020-04-11 19:29:38 UTC,673870703,673870704,673870705,673870706,673870707,pull_request
673870058,aa754315267121c8033e77b4003af55d8f72cd7e,626,master,errored,875,2020-04-11 19:26:34 UTC,673870059,673870060,673870062,673870063,673870065,pull_request
673812618,750997028eb56381db9c960f587847e4b0aba630,626,master,failed,435,2020-04-11 15:40:24 UTC,673812619,673812620,673812621,673812622,673812623,pull_request
673809657,12d9d37fdacd682c3df454a9c8940ff165b98450,626,master,failed,291,2020-04-11 15:27:09 UTC,673809658,673809659,673809660,673809661,673809662,pull_request
673769921,ae35a461b40af15fd89408aa7e21482f091a5526,624,master,failed,334,2020-04-11 13:17:49 UTC,673769922,673769923,673769924,673769925,673769926,pull_request
673705780,b1ee2b86f10e68605d782672e067de204b822b75,,master,passed,328,2020-04-11 07:48:00 UTC,673705781,673705782,673705783,673705784,673705785,push
673705499,a839da2564e5168c6e99c3b22819950f26f7d178,,master,passed,312,2020-04-11 07:46:24 UTC,673705500,673705501,673705502,673705503,673705504,push
